"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
158,"GSFC","GUJ STATE FERT & CHEM LTD","SMALL_CAP",214.37,4.54,7.28,5.87,63.3,58.7,"STRONG_BULLISH",12.52,12,14,0,NA,NA,NA,NA,NA,993786377.6,"HOLD",2025-09-02
459,"AUTOBEES","NIPPONAMC - NETFAUTO","MICRO_CAP",263.25,-0.05,1.19,7.72,63.3,68.3,"STRONG_BULLISH",11.83,14,12,0,10,10,10,10,10,249274822.82,"HOLD",2025-09-02
752,"DEEPINDS","DEEP INDUSTRIES LIMITED","MICRO_CAP",554.7,-0.77,4.21,6.86,63.3,60.5,"STRONG_BULLISH",32.19,15,6,20,62.64,63.48,74.6,58,46.67,91874147.05,"HOLD",2025-09-02
944,"CENTUM","CENTUM ELECTRONICS LTD","MICRO_CAP",2769.6,-1.67,1.48,27.88,63.3,63.7,"STRONG_BULLISH",24.8,15,6,20,64.92,71.74,60,61.14,60,48307203.6,"HOLD",2025-09-02
981,"CARRARO","CARRARO INDIA LIMITED","MICRO_CAP",433.1,4.29,2.22,-13.45,63.3,49.9,"BEARISH",9.53,5,18,20,61.57,57.17,71,57.5,63,41835695.4,"HOLD",2025-09-02
1015,"RUCHIRA","RUCHIRA PAPERS LIMITED","MICRO_CAP",149.77,2.32,2,10.78,63.3,64.3,"STRONG_BULLISH",13.43,16,20,0,NA,NA,NA,NA,NA,36604410.03,"HOLD",2025-09-02
1431,"CHEMCON","CHEMCON SPECIAL CHEM LTD","MICRO_CAP",217.11,4.01,0.79,-8.77,63.3,47.8,"BULLISH",17.07,8,9,25,71.15,74.35,86,56.82,57,8015883.97,"HOLD",2025-09-02
1642,"CENTEXT","CENTURY EXTRUSIONS LTD","MICRO_CAP",22.28,1.36,4.36,-2.37,63.3,50.5,"BEARISH",13.69,9,11,20,62.09,68.7,60,57.73,53.75,2935353.76,"HOLD",2025-09-02
34,"MOSCHIP","MOSCHIP TECHNOLOGIES LTD","LARGE_CAP",188.78,9.85,13.2,10.59,62.7,67.8,"BEARISH",10.58,16,16,0,NA,NA,NA,NA,NA,2903539679.78,"HOLD",2025-09-02
44,"AMBER","AMBER ENTERPRISES (I) LTD","LARGE_CAP",7645,0.18,5.75,-3.96,62.7,57.9,"BULLISH",20.07,8,10,15,59.89,69.2,78.33,55.65,10,2600773035,"HOLD",2025-09-02
121,"BLACKBUCK","ZINKA LOGISTICS SOL LTD","MID_CAP",611.8,-3.41,-4.67,30.16,62.7,62.1,"STRONG_BULLISH",45.04,15,6,20,62.86,66.96,62,58.64,59,1239643707.35,"HOLD",2025-09-02
196,"TFCILTD","TOURISM FINANCE CORP. OF","SMALL_CAP",335,4.04,9.85,21.88,62.7,73.3,"STRONG_BULLISH",46.45,18,10,0,NA,NA,NA,NA,NA,781911222,"HOLD",2025-09-02
421,"VSTTILLERS","VST TILLERS TRACTORS LTD","MICRO_CAP",5202,-4.43,-3.43,13.13,62.7,59.2,"STRONG_BULLISH",43.97,16,10,0,NA,NA,NA,NA,NA,291597416.5,"HOLD",2025-09-02
462,"TIRUMALCHM","THIRUMALAI CHEMICALS LTD","MICRO_CAP",307.5,4.43,9.18,8.5,62.7,62.4,"BULLISH",11.16,14,14,0,NA,NA,NA,NA,NA,245771782.45,"HOLD",2025-09-02
548,"CCL","CCL PRODUCTS (I) LTD","MICRO_CAP",923.6,2.06,6.39,-0.43,62.7,61.3,"STRONG_BULLISH",20.26,9,11,15,55.23,51.9,55,56.36,63,174528405.7,"HOLD",2025-09-02
607,"WCIL","WESTERN CARRIERS (IND) L","MICRO_CAP",128.2,4.35,-0.18,22.41,62.7,61.5,"STRONG_BULLISH",21.3,14,16,0,NA,NA,NA,NA,NA,145135272.02,"HOLD",2025-09-02
6,"VIMTALABS","VIMTA LABS LIMITED","LARGE_CAP",763.9,16.83,21.01,17.85,62,66.2,"BULLISH",62.76,20,8,0,NA,NA,NA,NA,NA,10782875835.3,"HOLD",2025-09-02
199,"TAJGVK","TAJ GVK HOTELS & RESORTS","SMALL_CAP",430.75,5.4,1.96,-0.34,62,54.6,"BULLISH",10.82,12,16,0,NA,NA,NA,NA,NA,773681767.6,"HOLD",2025-09-02
337,"EPACK","EPACK DURABLE LIMITED","MICRO_CAP",387.25,0.19,0.75,1.36,62,55.3,"STRONG_BULLISH",18.25,9,15,0,NA,NA,NA,NA,NA,405313363.1,"HOLD",2025-09-02
642,"TATSILV","TATAAML-TATSILV","MICRO_CAP",11.95,-0.83,5.57,9.03,62,69.6,"STRONG_BULLISH",17.04,18,6,0,NA,NA,NA,NA,NA,133225886.85,"HOLD",2025-09-02
1576,"ENIL","ENTERTAIN NET. IND. LTD.","MICRO_CAP",164.9,2.84,-3.56,7.66,62,56,"STRONG_BULLISH",18.51,13,16,0,NA,NA,NA,NA,NA,4178908.8,"HOLD",2025-09-02
12,"GREAVESCOT","GREAVES COTTON LTD.","LARGE_CAP",226.41,10.38,11.98,6.14,61.3,63.5,"BULLISH",18.81,14,12,0,NA,NA,NA,NA,NA,5632086810.73,"HOLD",2025-09-02
35,"BRITANNIA","BRITANNIA INDUSTRIES LTD","LARGE_CAP",5891.5,0.77,2.19,1.81,61.3,63,"BULLISH",8.24,6,13,15,52.36,51.96,47,54.77,59.17,2896685623.5,"HOLD",2025-09-02
64,"JAYNECOIND","JAYASWAL NECO INDUSTR LTD","MID_CAP",59.06,2.59,0.41,13.66,61.3,59.3,"STRONG_BULLISH",55.32,15,14,0,NA,NA,NA,NA,NA,2136720953.23,"HOLD",2025-09-02
249,"VINCOFE","VINTAGE COFFEE N BVRGS L","SMALL_CAP",148.58,0.75,-3,-1.5,61.3,51.5,"STRONG_BULLISH",26.87,15,11,0,NA,NA,NA,NA,NA,586083284.68,"HOLD",2025-09-02
381,"STARCEMENT","STAR CEMENT LIMITED","MICRO_CAP",295.9,-0.47,4.63,12.57,61.3,69.6,"STRONG_BULLISH",42.81,15,8,0,NA,NA,NA,NA,NA,331132948.15,"HOLD",2025-09-02
407,"CGCL","CAPRI GLOBAL CAPITAL LTD","MICRO_CAP",188.38,-0.31,-1.25,-0.92,61.3,54.7,"STRONG_BULLISH",15.23,11,12,15,53.51,50.65,51,55.23,63,306374969.1,"HOLD",2025-09-02
409,"SIRCA","SIRCA PAINT INDIA LIMITED","MICRO_CAP",464.6,-0.78,1.71,5.3,61.3,63.1,"STRONG_BULLISH",25.64,13,10,0,NA,NA,NA,NA,NA,304190721,"HOLD",2025-09-02
454,"HERITGFOOD","HERITAGE FOODS LTD","MICRO_CAP",483.3,2.83,3.69,1.62,61.3,57.5,"BULLISH",11.89,12,14,0,NA,NA,NA,NA,NA,252685922.6,"HOLD",2025-09-02
516,"MANGLMCEM","MANGALAM CEMENT LTD","MICRO_CAP",773.15,5.13,11.24,8.51,61.3,63.6,"BEARISH",10.13,16,14,0,NA,NA,NA,NA,NA,203608948.65,"HOLD",2025-09-02
712,"MOLDTKPAC","MOLD-TEK PACKAGING LTD","MICRO_CAP",823.25,1.26,4.35,2.32,61.3,61.6,"STRONG_BULLISH",23.88,14,9,0,NA,NA,NA,NA,NA,106934075.25,"HOLD",2025-09-02
854,"ARIES","ARIES AGRO LTD.","MICRO_CAP",424.25,-2.17,-1.06,5.35,61.3,57.8,"STRONG_BULLISH",37.5,15,8,15,55.33,53.81,55,59.77,54,65541094.15,"HOLD",2025-09-02
949,"ASIANENE","ASIAN ENERGY SERVICES LTD","MICRO_CAP",356.5,-0.13,-3.1,0.32,61.3,57.7,"STRONG_BULLISH",23.83,11,2,25,75.48,78.33,94,62.75,54,47488890.5,"HOLD",2025-09-02
1674,"BALKRISHNA","BALKRISHNA PAPER MILLS L","MICRO_CAP",22.57,2.22,3.06,10.8,61.3,61.7,"BULLISH",13.11,12,14,15,50.18,49.2,47.5,52.62,54,2389509.69,"HOLD",2025-09-02
261,"DATAMATICS","DATAMATICS GLOBAL SER LTD","SMALL_CAP",990.4,-3.02,-0.79,-2.72,60.7,56.1,"BULLISH",66.32,11,6,15,55.34,56.74,53,56.45,54,563694481.5,"HOLD",2025-09-02
291,"SJS","SJS ENTERPRISES LIMITED","SMALL_CAP",1340.2,0.88,-1.54,13.22,60.7,59.5,"STRONG_BULLISH",10.94,14,13,0,NA,NA,NA,NA,NA,470529924.4,"HOLD",2025-09-02
305,"DELHIVERY","DELHIVERY LIMITED","MICRO_CAP",472.05,-0.36,-1.35,2.26,60.7,62.8,"STRONG_BULLISH",34.71,13,10,15,53.74,51.96,47,57.27,65,449583587.65,"HOLD",2025-09-02
330,"COFFEEDAY","COFFEE DAY ENTERPRISE LTD","MICRO_CAP",47.68,0.97,10.99,35.53,60.7,67.5,"BULLISH",45.93,18,6,15,55.94,62.61,56,55.71,38.33,411395730.03,"HOLD",2025-09-02
393,"HDFCSILVER","HDFCAMC - HDFCSILVER","MICRO_CAP",118.25,-0.75,5.51,8.89,60.7,69.3,"STRONG_BULLISH",17.06,16,6,0,NA,NA,NA,NA,NA,323162112.14,"HOLD",2025-09-02
395,"ASHAPURMIN","ASHAPURA MINECHEM LTD","MICRO_CAP",551.7,1.73,13.71,6.9,60.7,61.4,"BULLISH",36.75,11,4,15,52.76,51.96,47,58.41,57,322636898.1,"HOLD",2025-09-02
531,"BBL","BHARAT BIJLEE LTD","MICRO_CAP",3029.8,1.71,1.61,4.61,60.7,59.3,"BEARISH",10.35,10,9,15,50.99,49.57,47,54.32,57,188075580.6,"HOLD",2025-09-02
1795,"BBTCL","B&B TRIPLEWALL CONT LTD","MICRO_CAP",201.29,-0.16,-0.9,0.64,60.7,55.7,"STRONG_BULLISH",27.83,10,8,20,62.47,66.52,64,56.82,56.67,1162396.49,"HOLD",2025-09-02
38,"ATHERENERG","ATHER ENERGY LIMITED","LARGE_CAP",496.7,2.03,15.11,25.45,60,80.1,"BULLISH",57.7,18,2,20,63.36,53.7,85,53.64,66,2821957841.5,"HOLD",2025-09-02
74,"IXIGO","LE TRAVENUES TECHNOLOGY L","MID_CAP",277.7,-6.64,-2.4,14.47,60,60.2,"STRONG_BULLISH",64.01,16,6,0,NA,NA,NA,NA,NA,1873460773.95,"HOLD",2025-09-02
241,"ALKEM","ALKEM LABORATORIES LTD.","SMALL_CAP",5246.5,-1.02,-3.24,7.02,60,53.8,"BULLISH",12.7,9,12,15,56.97,60.22,47,58.41,63,606600410,"HOLD",2025-09-02
387,"AVANTEL","AVANTEL LIMITED","MICRO_CAP",154.52,2.35,4.33,17.75,60,64.9,"BULLISH",2.53,9,15,15,51.41,52.39,47,57.5,48,327830841.51,"HOLD",2025-09-02
635,"BOMDYEING","BOMBAY DYEING & MFG. CO L","MICRO_CAP",172.99,0.55,-0.35,0.56,60,53.2,"STRONG_BULLISH",20.72,11,11,15,58.79,65.78,54.6,53.64,54,136722350.37,"HOLD",2025-09-02
665,"NDRAUTO","NDR AUTO COMPONENTS LTD","MICRO_CAP",1055.7,2.89,3.59,8.45,60,57.6,"BULLISH",6.04,11,18,0,NA,NA,NA,NA,NA,123755581.5,"HOLD",2025-09-02
921,"BCLIND","BCL INDUSTRIES LIMITED","MICRO_CAP",40.76,1.7,1.22,-8.26,60,42.6,"BEARISH",1.7,6,15,25,72.93,76.09,94,60,46.67,50820977.32,"HOLD",2025-09-02
1010,"MAHKTECH","MIRAEAMC - MAHKTECH","MICRO_CAP",25.82,1.18,2.46,9.08,60,68.9,"STRONG_BULLISH",21.13,14,17,0,NA,NA,NA,NA,NA,37110676.13,"HOLD",2025-09-02
1082,"DDEVPLSTIK","DDEV PLASTIKS IND LTD","MICRO_CAP",318.7,2.03,3.01,7.72,60,56.9,"STRONG_BULLISH",19.77,11,10,15,52.26,49.57,51,55.68,57,30062304.75,"HOLD",2025-09-02
1404,"CLEDUCATE","CL EDUCATE LIMITED","MICRO_CAP",113.07,-1.08,-2.06,28.37,60,63.8,"STRONG_BULLISH",27.69,15,6,15,59.78,62.61,64,53.18,54,9008303.98,"HOLD",2025-09-02
27,"NMDC","NMDC LTD.","LARGE_CAP",72.8,4.57,4.18,1.36,59.3,58.9,"BULLISH",9.95,10,16,0,NA,NA,NA,NA,NA,3345797091.26,"HOLD",2025-09-02
247,"RAYMONDLSL","RAYMOND LIFESTYLE LIMITED","SMALL_CAP",1190.6,6.54,3.2,-0.43,59.3,55.4,"BULLISH",17.45,12,16,0,NA,NA,NA,NA,NA,588383526.7,"HOLD",2025-09-02
292,"AWL","AWL AGRI BUSINESS LIMITED","SMALL_CAP",257.4,2.98,2.16,0.04,59.3,50.1,"BEARISH",3.07,7,14,20,63.12,68.26,60,59.09,60,469017892.85,"HOLD",2025-09-02
346,"ESCORTS","ESCORTS KUBOTA LIMITED","MICRO_CAP",3650.4,0.18,2.79,7.55,59.3,64.1,"STRONG_BULLISH",15.87,13,12,0,NA,NA,NA,NA,NA,381921589.4,"HOLD",2025-09-02
447,"CHOICEIN","CHOICE INTERNATIONAL LTD","MICRO_CAP",786.3,-0.76,-2.05,4.52,59.3,54.5,"STRONG_BULLISH",14.41,9,12,15,54.36,51.52,55,55,60,257239023.2,"HOLD",2025-09-02
597,"NUVOCO","NUVOCO VISTAS CORP LTD","MICRO_CAP",458.5,0.5,-1.26,6.44,59.3,64.8,"STRONG_BULLISH",37.67,13,13,0,NA,NA,NA,NA,NA,149945211.5,"HOLD",2025-09-02
704,"KRYSTAL","KRYSTAL INTEGRATED SER L","MICRO_CAP",697.15,3.36,4.26,4.11,59.3,67.8,"BULLISH",65.55,15,12,0,NA,NA,NA,NA,NA,108945338.6,"HOLD",2025-09-02
864,"ARIHANTCAP","ARIHANT CAPITAL MKTS LTD","MICRO_CAP",106.13,-3.29,-5.24,7.59,59.3,56.1,"STRONG_BULLISH",44.28,13,8,15,51.44,51.19,47,55.75,53.75,63326770.21,"HOLD",2025-09-02
1139,"KAUSHALYA","KAUSHALYA INFRA DEV LTD.","MICRO_CAP",1522.3,20,58.49,74.54,59.3,86.2,"STRONG_BULLISH",71.48,20,7,0,NA,NA,NA,NA,NA,25286893.8,"HOLD",2025-09-02
