SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
HINDCOPPER,Hindustan Copper Limited,MID_CAP,558.6,0.11,-4.31,-8.02,30.0,40.4,,10,6,,STRONG_BULLISH,SELL
PARAS,PARAS,MID_CAP,749.35,4.49,17.63,14.66,30.0,81.4,,16,4,,STRONG_BEARISH,SELL
PREMEXPLN,PREMEXPLN,MICRO_CAP,507.55,0.31,-6.34,5.28,30.0,62.8,,7,11,,BULLISH,SELL
JARO,JARO,MICRO_CAP,444.35,5.27,0.42,-8.13,29.3,36.3,,5,16,,BEARISH,SELL
JINDALSTEL,Jindal Steel & Power Limited,MID_CAP,1180.4,-0.3,-6.39,0.2,29.3,49.0,,8,4,,STRONG_BULLISH,SELL
KARURVYSYA,Karur Vysya Bank Limited,SMALL_CAP,312.55,-1.33,-7.05,-0.51,29.3,47.6,,10,2,,STRONG_BULLISH,SELL
SIEMENS,SIEMENS,LARGE_CAP,3268.9,1.65,-2.04,-0.94,29.3,58.1,,4,13,,BULLISH,SELL
DEEDEV,DEEDEV,SMALL_CAP,280.2,1.34,-7.81,34.01,29.3,71.3,,13,6,,BULLISH,SELL
HCG,HCG,SMALL_CAP,555.3,2.5,-3.36,-7.03,29.3,37.2,,5,14,,STRONG_BEARISH,SELL
MOVALUE,MOVALUE,MICRO_CAP,121.07,-1.48,-5.2,-0.85,29.3,46.8,,6,6,,STRONG_BULLISH,SELL
HONASA,HONASA,MICRO_CAP,290.8,-2.68,-5.4,3.49,29.3,42.1,,7,8,,STRONG_BULLISH,SELL
SGMART,SGMART,MICRO_CAP,446.3,-3.1,-0.12,21.67,29.3,61.9,,10,6,,STRONG_BULLISH,SELL
DIVISLAB,DIVISLAB,LARGE_CAP,6329.0,-0.56,-2.24,3.05,29.3,61.9,,6,12,,BULLISH,SELL
PNGJL,PNGJL,MICRO_CAP,540.15,2.32,-0.8,-2.57,29.3,40.2,,0,16,,STRONG_BEARISH,SELL
BANKINDIA,Bank of India,MICRO_CAP,159.58,-2.8,-9.94,-2.37,29.3,47.3,,8,4,,STRONG_BULLISH,SELL
GANDHAR,GANDHAR,MICRO_CAP,134.45,1.14,-3.8,-11.71,28.7,21.7,,6,15,,STRONG_BEARISH,SELL
GRANULES,GRANULES,SMALL_CAP,577.1,0.66,-2.35,-0.45,28.7,56.4,,4,8,,STRONG_BULLISH,SELL
PFC,PFC,SMALL_CAP,407.85,-1.4,-3.03,-1.72,28.7,53.9,,7,4,,STRONG_BEARISH,SELL
ELECON,ELECON,SMALL_CAP,410.15,2.56,-3.16,-6.47,28.7,36.7,,5,16,,STRONG_BEARISH,SELL
RAMKY,RAMKY,SMALL_CAP,468.05,-2.83,0.61,0.46,28.7,49.7,,6,6,,STRONG_BEARISH,SELL
GODIGIT,GODIGIT,MICRO_CAP,335.15,3.55,-2.43,7.08,28.7,60.4,,6,10,,BULLISH,SELL
SATIN,SATIN,MICRO_CAP,150.99,-1.32,-2.44,-5.19,28.7,43.5,,1,12,,BULLISH,SELL
BALAJITELE,BALAJITELE,MICRO_CAP,104.93,0.82,-3.42,14.93,28.7,63.1,,10,8,,BULLISH,SELL
BAJAJCON,BAJAJCON,MICRO_CAP,371.8,0.69,-7.71,2.23,28.7,45.9,,11,0,,STRONG_BULLISH,SELL
SUPREMEIND,SUPREMEIND,MID_CAP,3947.7,-0.06,-1.49,5.53,28.7,64.2,,9,10,,BULLISH,SELL
CANHLIFE,CANHLIFE,MICRO_CAP,145.91,1.16,-0.58,0.63,28.7,37.1,,5,15,,NEUTRAL,SELL
KRN,KRN,MID_CAP,926.45,-2.85,-7.09,37.61,28.7,74.4,,13,6,,BULLISH,SELL
MAFANG,MAFANG,MICRO_CAP,161.78,2.65,6.38,0.45,28.7,61.1,,3,13,,BULLISH,SELL
INDSWFTLAB,INDSWFTLAB,MICRO_CAP,136.84,-0.31,-8.38,12.04,28.7,50.6,,11,0,,STRONG_BULLISH,SELL
IRCON,IRCON,MICRO_CAP,146.95,9.94,1.26,-4.71,28.7,42.6,,5,12,,STRONG_BEARISH,SELL
IGIL,IGIL,SMALL_CAP,335.4,1.44,1.78,6.56,28.7,63.6,,7,6,,BULLISH,SELL
INDIAMART,INDIAMART,LARGE_CAP,2120.6,2.13,-2.76,-7.11,28.7,37.9,,5,16,,STRONG_BEARISH,SELL
WESTLIFE,WESTLIFE,MICRO_CAP,491.0,2.74,-1.96,-8.26,28.0,34.0,,0,20,,STRONG_BEARISH,SELL
ADANIPORTS,Adani Ports and Special Economic Zone Limited,LARGE_CAP,1477.5,-1.45,-4.71,-5.9,28.0,44.8,,2,4,,STRONG_BULLISH,SELL
LAURUSLABS,LAURUSLABS,MID_CAP,1026.2,-1.88,-6.09,6.46,28.0,53.5,,4,10,,STRONG_BULLISH,SELL
QUADFUTURE,QUADFUTURE,MICRO_CAP,289.75,2.08,-2.57,-2.01,28.0,48.4,,1,20,,STRONG_BEARISH,SELL
CAPILLARY,CAPILLARY,MICRO_CAP,521.8,1.76,1.93,-14.68,28.0,51.5,,3,13,,BEARISH,SELL
ABDL,ABDL,SMALL_CAP,474.6,5.13,-2.65,-7.84,28.0,24.0,,5,16,,STRONG_BEARISH,SELL
MAXHEALTH,MAXHEALTH,LARGE_CAP,1042.0,-1.53,-6.12,0.12,28.0,46.2,,5,8,,BULLISH,SELL
MOGOLD,MOGOLD,MICRO_CAP,155.8,-1.17,0.13,1.83,28.0,56.6,,6,8,,STRONG_BULLISH,SELL
APOLLOPIPE,APOLLOPIPE,MICRO_CAP,350.1,0.37,0.84,31.89,28.0,70.0,,13,4,,BULLISH,SELL
BEML,BEML,MID_CAP,1653.5,1.47,-3.25,-5.31,27.3,36.9,,4,15,,STRONG_BEARISH,SELL
NIBE,NIBE,MICRO_CAP,989.9,1.03,-3.51,-2.18,27.3,51.3,,1,15,,STRONG_BEARISH,SELL
RITES,RITES,SMALL_CAP,206.62,2.35,-4.18,-7.15,27.3,35.4,,5,14,,STRONG_BEARISH,SELL
SHALBY,SHALBY,MICRO_CAP,150.36,0.03,-3.27,-12.31,27.3,41.0,,3,10,,STRONG_BEARISH,SELL
ANURAS,ANURAS,SMALL_CAP,1252.9,0.69,0.1,-4.07,27.3,37.6,,1,12,,STRONG_BULLISH,SELL
INDUSTOWER,INDUSTOWER,SMALL_CAP,452.05,0.14,-1.99,2.18,27.3,38.1,,9,6,,STRONG_BULLISH,SELL
MANINDS,MANINDS,SMALL_CAP,405.95,1.42,-9.85,16.48,26.7,44.5,,8,4,,STRONG_BULLISH,SELL
SONACOMS,SONACOMS,SMALL_CAP,514.95,0.78,-5.57,-1.77,26.7,43.6,,7,4,,STRONG_BULLISH,SELL
NATCAPSUQ,NATCAPSUQ,MICRO_CAP,153.17,2.67,-0.06,-6.35,26.7,33.3,,5,13,,STRONG_BEARISH,SELL
CANTABIL,CANTABIL,MICRO_CAP,252.55,-0.63,-5.87,-17.94,26.7,6.7,,5,10,,BULLISH,SELL
TARIL,TARIL,SMALL_CAP,293.65,-0.05,-5.85,16.39,26.7,60.9,,13,6,,BULLISH,SELL
BPCL,Bharat Petroleum Corporation Limited,SMALL_CAP,352.75,-2.11,-8.61,-7.67,26.7,37.0,,4,6,,STRONG_BULLISH,SELL
LTFOODS,LTFOODS,SMALL_CAP,393.5,-8.52,-3.52,-0.76,26.7,38.7,,8,4,,STRONG_BEARISH,SELL
DIACABS,DIACABS,MICRO_CAP,135.33,-1.49,-3.57,8.48,26.7,54.0,,6,10,,STRONG_BULLISH,SELL
ELGIEQUIP,ELGIEQUIP,MICRO_CAP,519.0,0.12,-4.11,6.45,26.7,52.9,,7,6,,BULLISH,SELL
GPTHEALTH,GPTHEALTH,MICRO_CAP,125.74,2.8,-1.2,-1.57,26.7,45.7,,1,18,,STRONG_BEARISH,SELL
SCI,SCI,SMALL_CAP,241.4,-0.25,-9.99,8.14,26.7,32.8,,9,4,,BULLISH,SELL
SHAREINDIA,SHAREINDIA,MICRO_CAP,131.99,6.55,-1.29,-12.14,26.7,29.3,,5,16,,STRONG_BEARISH,SELL
BHEL,BHEL,SMALL_CAP,258.95,0.66,-2.23,-3.7,26.0,52.9,,1,13,,BULLISH,SELL
RVNL,RVNL,SMALL_CAP,286.0,2.42,-10.15,-9.67,26.0,33.8,,5,12,,STRONG_BEARISH,SELL
CPPLUS,CPPLUS,SMALL_CAP,1670.4,-2.18,3.75,13.15,26.0,59.0,,8,2,,STRONG_BULLISH,SELL
DBL,DBL,SMALL_CAP,448.55,2.97,3.96,-2.32,26.0,57.3,,1,15,,STRONG_BEARISH,SELL
GLOBUSSPR,GLOBUSSPR,MICRO_CAP,867.6,3.22,-3.37,-7.73,26.0,22.6,,5,16,,STRONG_BEARISH,SELL
BANKBARODA,Bank of Baroda,SMALL_CAP,295.35,-2.15,-8.97,1.69,26.0,55.4,,2,8,,STRONG_BULLISH,SELL
SHILPAMED,SHILPAMED,MICRO_CAP,333.1,2.87,-1.96,5.44,26.0,53.7,,6,9,,STRONG_BEARISH,SELL
TMCV,TMCV,SMALL_CAP,474.25,-1.28,-3.48,4.03,26.0,46.2,,7,8,,BULLISH,SELL
FORTIS,FORTIS,MID_CAP,892.55,-3.08,-7.38,4.12,26.0,43.2,,6,8,,STRONG_BULLISH,SELL
TATAPOWER,Tata Power Company Limited,SMALL_CAP,375.5,-0.36,-1.29,3.02,26.0,51.1,,5,8,,BULLISH,SELL
SILVERAG,SILVERAG,MICRO_CAP,251.33,-0.54,0.23,4.89,26.0,56.8,,8,6,,BULLISH,SELL
CHOICEIN,Choice International Limited,MID_CAP,702.55,2.23,-5.8,-9.45,25.3,37.9,,1,12,,STRONG_BEARISH,SELL
COLPAL,Colgate-Palmolive (India) Limited,MID_CAP,2204.6,0.18,-3.95,4.27,25.3,60.6,,4,10,,BULLISH,SELL
COCHINSHIP,COCHINSHIP,LARGE_CAP,1490.3,2.95,-0.7,0.5,25.3,52.8,,6,6,,STRONG_BEARISH,SELL
PNCINFRA,PNCINFRA,MICRO_CAP,200.64,1.79,-5.21,-13.71,25.3,31.4,,3,13,,STRONG_BEARISH,SELL
NLCINDIA,NLCINDIA,SMALL_CAP,255.25,0.55,-2.72,-1.73,25.3,45.0,,3,6,,BULLISH,SELL
AVADHSUGAR,AVADHSUGAR,MICRO_CAP,384.2,-5.88,15.31,12.36,25.3,65.2,,11,2,,BULLISH,SELL
STARHEALTH,STARHEALTH,MICRO_CAP,458.85,-0.05,-3.21,-1.3,25.3,44.3,,6,10,,BULLISH,SELL
BALRAMCHIN,BALRAMCHIN,SMALL_CAP,480.95,-1.98,4.26,7.68,25.3,56.3,,9,4,,BULLISH,SELL
LENSKART,LENSKART,MID_CAP,520.1,-0.88,1.43,16.35,25.3,57.4,,10,6,,BULLISH,SELL
MGL,MGL,MID_CAP,1049.3,-4.3,-12.84,-2.07,25.3,40.7,,3,4,,BULLISH,SELL
AZAD,AZAD,SMALL_CAP,1610.8,-1.31,-6.96,7.44,25.3,54.4,,6,8,,BULLISH,SELL
TITAGARH,TITAGARH,MID_CAP,680.3,3.39,-4.55,-12.78,24.7,27.1,,5,14,,STRONG_BEARISH,SELL
ENGINERSIN,ENGINERSIN,SMALL_CAP,204.87,0.0,-8.8,17.78,24.7,52.0,,9,6,,BULLISH,SELL
SAPPHIRE,SAPPHIRE,MICRO_CAP,193.37,3.63,-6.94,-11.08,24.7,26.4,,5,14,,STRONG_BEARISH,SELL
BALMLAWRIE,BALMLAWRIE,MICRO_CAP,175.27,1.05,-3.06,-2.61,24.7,46.2,,3,6,,STRONG_BEARISH,SELL
AVANTEL,AVANTEL,MICRO_CAP,145.11,1.72,-0.64,-3.57,24.7,33.2,,1,15,,STRONG_BEARISH,SELL
ADANIGREEN,Adani Green Energy Limited,MID_CAP,858.4,-2.96,-11.13,-11.24,24.7,33.5,,5,4,,BULLISH,SELL
KSB,KSB,MICRO_CAP,757.7,0.88,-3.27,7.8,24.7,62.4,,6,6,,BULLISH,SELL
RELIANCE,Reliance Industries Limited,LARGE_CAP,1404.8,1.11,-0.14,-2.67,24.7,47.2,,3,10,,STRONG_BEARISH,SELL
TARC,TARC,MICRO_CAP,139.76,0.7,-6.72,-10.92,24.7,30.8,,0,11,,STRONG_BEARISH,SELL
INDOUS,INDOUS,MICRO_CAP,113.42,-17.87,-19.8,-9.89,24.7,38.5,,5,4,,BULLISH,SELL
JAINREC,JAINREC,SMALL_CAP,414.85,-0.11,7.09,2.99,24.0,72.0,,4,6,,NEUTRAL,SELL
RAMRAT,RAMRAT,MICRO_CAP,352.85,1.73,11.22,19.11,24.0,90.6,,8,6,,STRONG_BEARISH,SELL
AARTIIND,AARTIIND,SMALL_CAP,419.35,-0.59,-7.98,-7.55,24.0,35.5,,6,2,,BULLISH,SELL
MOTHERSON,MOTHERSON,MICRO_CAP,122.77,-2.83,-9.27,1.47,24.0,36.9,,7,6,,BULLISH,SELL
AAVAS,AAVAS,MID_CAP,1227.9,0.24,-4.91,-10.99,24.0,31.4,,3,11,,STRONG_BEARISH,SELL
MAHSEAMLES,MAHSEAMLES,MICRO_CAP,555.45,0.56,-2.37,5.32,24.0,62.4,,6,8,,BULLISH,SELL
DHAMPURSUG,DHAMPURSUG,MICRO_CAP,121.5,-5.14,1.37,0.96,24.0,54.8,,5,4,,BULLISH,SELL
RAYMOND,RAYMOND,MICRO_CAP,380.7,-2.5,-6.05,-6.09,24.0,40.8,,1,10,,STRONG_BEARISH,SELL
DIAMONDYD,DIAMONDYD,SMALL_CAP,989.6,-2.05,-7.53,-10.26,24.0,13.5,,5,6,,BULLISH,SELL
HAL,HAL,LARGE_CAP,4023.7,3.39,0.37,-0.29,24.0,38.6,,3,15,,STRONG_BEARISH,SELL
CUB,CUB,SMALL_CAP,259.75,-3.13,-10.62,-11.54,24.0,35.4,,2,4,,STRONG_BULLISH,SELL
PNB,Punjab National Bank,MICRO_CAP,119.31,-2.36,-8.56,-3.86,23.3,50.9,,1,8,,STRONG_BULLISH,SELL
WELENT,WELENT,MICRO_CAP,455.8,-1.09,-7.32,-3.13,23.3,27.3,,3,8,,BULLISH,SELL
PVRINOX,PVRINOX,SMALL_CAP,1023.3,-0.41,-0.88,3.71,23.3,38.6,,4,10,,BULLISH,SELL
NCLIND,NCLIND,MICRO_CAP,178.15,-1.16,-3.9,-3.88,23.3,20.3,,5,12,,STRONG_BEARISH,SELL
EDELWEISS,EDELWEISS,MICRO_CAP,109.41,0.27,-7.44,1.91,23.3,31.4,,3,11,,BULLISH,SELL
GENUSPOWER,GENUSPOWER,MICRO_CAP,257.5,2.2,-1.98,-0.66,23.3,31.2,,0,18,,STRONG_BEARISH,SELL
HINDOILEXP,HINDOILEXP,MICRO_CAP,156.47,2.61,18.86,0.92,23.3,64.4,,5,6,,STRONG_BEARISH,SELL
ITI,ITI,MICRO_CAP,259.15,0.95,-5.28,-11.66,23.3,21.9,,3,11,,STRONG_BEARISH,SELL
BAJAJFINSV,Bajaj Finserv Limited,LARGE_CAP,1868.9,-2.24,-8.45,-6.56,23.3,27.9,,5,6,,BULLISH,SELL
LUMAXTECH,LUMAXTECH,SMALL_CAP,1531.9,1.56,-12.37,0.72,23.3,42.4,,2,4,,STRONG_BULLISH,SELL
CANBK,Canara Bank,MICRO_CAP,145.97,-1.71,-8.13,-1.56,23.3,55.5,,1,8,,STRONG_BULLISH,SELL
CAMPUS,CAMPUS,MICRO_CAP,244.15,1.92,-6.33,-9.25,23.3,21.6,,1,13,,STRONG_BEARISH,SELL
IKIO,IKIO,MICRO_CAP,138.53,2.0,-3.43,-8.5,23.3,33.8,,3,10,,STRONG_BEARISH,SELL
CGCL,CGCL,MICRO_CAP,161.24,2.81,-3.95,-5.04,23.3,34.0,,1,14,,STRONG_BEARISH,SELL
AUBANK,AUBANK,MID_CAP,964.25,-0.95,-0.87,-2.21,23.3,43.7,,1,8,,STRONG_BULLISH,SELL
HEG,HEG,SMALL_CAP,535.7,-1.19,-8.17,0.01,23.3,53.3,,2,10,,STRONG_BULLISH,SELL
RAILTEL,RAILTEL,SMALL_CAP,290.9,3.14,-6.94,-12.06,23.3,27.0,,5,12,,STRONG_BEARISH,SELL
PERSISTENT,PERSISTENT,LARGE_CAP,4777.5,2.93,-0.08,-20.12,23.3,27.8,,1,14,,BULLISH,SELL
DELHIVERY,DELHIVERY,SMALL_CAP,422.6,-1.28,-4.46,-4.84,23.3,51.2,,4,6,,STRONG_BULLISH,SELL
WCIL,WCIL,MICRO_CAP,103.55,-1.07,-11.25,-13.65,23.3,18.8,,5,6,,BULLISH,SELL
APOLLO,Apollo Tyres Limited,SMALL_CAP,220.27,2.64,-11.27,-10.13,23.3,42.5,,3,9,,STRONG_BEARISH,SELL
APEX,APEX,MICRO_CAP,351.25,-3.45,-17.01,-2.77,23.3,26.0,,11,2,,STRONG_BULLISH,SELL
ZYDUSLIFE,ZYDUSLIFE,SMALL_CAP,913.05,-0.17,-2.71,0.89,22.7,53.2,,4,8,,BULLISH,SELL
GENESYS,GENESYS,SMALL_CAP,272.4,0.26,-12.36,-11.99,22.7,39.1,,3,9,,STRONG_BEARISH,SELL
SHARDACROP,SHARDACROP,MICRO_CAP,1046.1,-1.98,-11.27,-10.03,22.7,26.3,,10,2,,STRONG_BULLISH,SELL
HEROMOTOCO,Hero MotoCorp Limited,LARGE_CAP,5512.5,-1.36,-4.74,-4.4,22.7,47.0,,1,8,,BULLISH,SELL
RBLBANK,RBL Bank Limited,SMALL_CAP,303.8,-2.03,-7.05,-0.2,22.7,43.2,,2,6,,STRONG_BULLISH,SELL
GREAVESCOT,GREAVESCOT,MICRO_CAP,154.08,3.08,-2.18,-9.04,22.7,40.3,,1,13,,STRONG_BEARISH,SELL
ELIN,ELIN,MICRO_CAP,124.43,-2.29,-5.28,-21.35,22.7,23.2,,5,8,,STRONG_BEARISH,SELL
EBGNG,EBGNG,MICRO_CAP,349.35,-3.56,-6.88,19.66,22.7,54.8,,6,6,,BULLISH,SELL
NAM-INDIA,NAM-INDIA,SMALL_CAP,860.25,-0.05,-8.84,-7.0,22.7,41.1,,2,4,,STRONG_BULLISH,SELL
HINDWAREAP,HINDWAREAP,MICRO_CAP,208.26,-2.45,-8.54,-15.52,22.7,22.6,,5,8,,STRONG_BEARISH,SELL
TECHNOE,TECHNOE,MICRO_CAP,1120.3,-1.75,-4.94,8.88,22.7,63.2,,7,8,,BULLISH,SELL
IREDA,IREDA,MICRO_CAP,117.28,1.41,-5.99,-9.74,22.7,37.7,,3,9,,STRONG_BEARISH,SELL
JINDRILL,JINDRILL,MID_CAP,542.2,-9.49,19.77,11.17,22.7,63.1,,10,2,,STRONG_BEARISH,SELL
WHIRLPOOL,WHIRLPOOL,MICRO_CAP,896.5,-1.35,-0.74,7.71,22.0,49.5,,4,10,,BULLISH,SELL
GANECOS,GANECOS,SMALL_CAP,706.4,-8.36,-9.79,2.52,22.0,28.5,,4,8,,STRONG_BEARISH,SELL
DREDGECORP,DREDGECORP,MICRO_CAP,975.75,0.85,0.8,-3.18,22.0,52.1,,1,8,,BULLISH,SELL
LICMFGOLD,LICMFGOLD,MICRO_CAP,143.2,-99.01,-98.99,-98.96,22.0,10.6,,5,0,,STRONG_BULLISH,SELL
ABLBL,ABLBL,MICRO_CAP,101.98,-1.98,-0.89,-10.61,22.0,22.5,,5,10,,STRONG_BEARISH,SELL
MANKIND,MANKIND,MID_CAP,2187.0,-1.77,-4.07,5.12,22.0,62.8,,6,8,,STRONG_BEARISH,SELL
SBILIFE,SBILIFE,LARGE_CAP,1941.6,-0.17,-6.78,-3.78,22.0,36.0,,2,6,,STRONG_BULLISH,SELL
AJAXENGG,Ajax Engineering Limited,MICRO_CAP,491.3,-3.04,0.49,-1.49,22.0,57.8,,0,12,,STRONG_BEARISH,SELL
KPIL,KPIL,MICRO_CAP,1133.9,0.24,-5.22,2.37,22.0,55.5,,1,13,,STRONG_BULLISH,SELL
TEXRAIL,TEXRAIL,MICRO_CAP,100.57,4.13,-4.79,-16.29,22.0,29.9,,1,14,,STRONG_BEARISH,SELL
KRBL,KRBL,SMALL_CAP,318.5,-4.48,-8.25,-10.48,22.0,30.6,,3,8,,STRONG_BEARISH,SELL
GMDCLTD,GMDCLTD,MID_CAP,546.85,0.39,-5.19,-10.91,22.0,42.9,,4,10,,BULLISH,SELL
DOLPHIN,DOLPHIN,MICRO_CAP,444.3,6.14,9.11,4.84,22.0,57.1,,6,4,,BEARISH,SELL
RESPONIND,RESPONIND,MICRO_CAP,168.34,-1.21,-4.61,-10.98,22.0,11.9,,5,10,,STRONG_BEARISH,SELL
VESUVIUS,VESUVIUS,MICRO_CAP,503.85,0.93,-6.14,3.1,22.0,49.2,,4,7,,BULLISH,SELL
KROSS,KROSS,MICRO_CAP,191.23,1.01,-3.86,-9.98,22.0,24.6,,4,10,,STRONG_BULLISH,SELL
SUVEN,SUVEN,MICRO_CAP,137.74,0.85,-6.45,-16.59,22.0,27.4,,3,9,,STRONG_BEARISH,SELL
SENORES,SENORES,MICRO_CAP,751.25,1.76,-3.01,-8.76,22.0,38.6,,1,10,,BULLISH,SELL
HINDZINC,HINDZINC,MID_CAP,586.85,-1.48,-3.76,-3.92,22.0,47.6,,4,6,,BULLISH,SELL
NAVA,Nava Bharat Ventures Limited,MICRO_CAP,566.9,-1.16,-5.68,0.97,21.3,54.6,,5,8,,BULLISH,SELL
ITCHOTELS,ITCHOTELS,MICRO_CAP,167.33,0.58,-6.08,-8.56,21.3,29.5,,3,11,,STRONG_BEARISH,SELL
VRLLOG,VRLLOG,MICRO_CAP,274.05,1.05,-4.84,-1.91,21.3,32.9,,3,13,,STRONG_BEARISH,SELL
AEGISVOPAK,AEGISVOPAK,MICRO_CAP,199.62,5.73,-14.83,-12.79,21.3,43.7,,5,4,,BEARISH,SELL
JSL,JSL,MID_CAP,752.25,-2.17,-7.03,-3.25,21.3,47.3,,1,8,,STRONG_BULLISH,SELL
ACMESOLAR,ACMESOLAR,MICRO_CAP,228.4,-1.22,-2.78,0.57,21.3,54.2,,5,8,,BULLISH,SELL
SMLMAH,SMLMAH,SMALL_CAP,4199.7,-4.93,-16.4,10.8,21.3,39.1,,10,4,,BULLISH,SELL
TENNIND,TENNIND,SMALL_CAP,547.2,1.27,-7.67,-0.35,21.3,45.7,,4,4,,BULLISH,SELL
GALLANTT,GALLANTT,MICRO_CAP,535.4,-2.07,-8.31,-10.36,21.3,43.6,,0,6,,BULLISH,SELL
VBL,VBL,SMALL_CAP,447.65,0.43,-2.78,2.41,21.3,49.0,,2,6,,STRONG_BEARISH,SELL
FUSION,FUSION,MICRO_CAP,178.11,-1.38,-12.73,-5.25,21.3,42.2,,6,4,,BULLISH,SELL
DMART,DMART,MID_CAP,3875.8,1.05,0.26,-1.5,21.3,46.5,,3,12,,STRONG_BEARISH,SELL
PANACEABIO,PANACEABIO,MICRO_CAP,320.45,-0.08,-4.67,-13.86,20.7,27.2,,3,10,,STRONG_BEARISH,SELL
ARVIND,ARVIND,MICRO_CAP,343.55,-0.67,-2.73,-8.3,20.7,23.9,,6,6,,BULLISH,SELL
EUROPRATIK,EUROPRATIK,MICRO_CAP,240.7,-0.08,-6.5,-9.52,20.7,55.2,,0,8,,NEUTRAL,SELL
GRMOVER,GRMOVER,MICRO_CAP,158.58,-2.64,-1.5,-2.66,20.7,40.2,,3,8,,STRONG_BEARISH,SELL
PURVA,PURVA,MICRO_CAP,187.32,5.05,-9.4,-21.47,20.7,10.9,,1,12,,STRONG_BEARISH,SELL
RAYMONDREL,RAYMONDREL,MICRO_CAP,380.6,-6.58,-11.14,-18.89,20.7,20.8,,5,8,,STRONG_BEARISH,SELL
HINDPETRO,Hindustan Petroleum Corporation Limited,SMALL_CAP,404.95,-3.21,-8.8,-11.75,20.7,33.8,,3,8,,STRONG_BEARISH,SELL
MONARCH,MONARCH,MICRO_CAP,258.9,-1.48,-6.8,-13.5,20.7,15.5,,5,8,,STRONG_BEARISH,SELL
ZENTEC,ZENTEC,MID_CAP,1426.8,1.54,5.11,7.1,20.7,82.9,,7,6,,BULLISH,SELL
NETWEB,NETWEB,LARGE_CAP,3222.3,-0.88,-12.85,3.65,20.7,53.8,,3,6,,STRONG_BULLISH,SELL
MANAKCOAT,MANAKCOAT,MICRO_CAP,124.8,-0.72,8.69,0.73,20.7,57.9,,4,6,,STRONG_BEARISH,SELL
JSWCEMENT,JSWCEMENT,MICRO_CAP,122.25,-1.76,-4.28,-1.03,20.7,54.2,,4,8,,BULLISH,SELL
SULA,SULA,MICRO_CAP,166.12,-0.2,-2.89,-10.76,20.7,28.7,,3,10,,STRONG_BEARISH,SELL
ICICIBANK,ICICI Bank Limited,LARGE_CAP,1313.4,-3.26,-6.51,-5.95,20.7,19.1,,3,8,,BULLISH,SELL
GPIL,GPIL,SMALL_CAP,247.35,-0.52,-9.14,-3.74,20.7,41.2,,2,6,,STRONG_BULLISH,SELL
ENRIN,ENRIN,MID_CAP,2920.6,1.98,0.01,12.38,20.7,63.7,,3,6,,BULLISH,SELL
OPTIEMUS,OPTIEMUS,MICRO_CAP,380.25,2.47,-8.19,-9.61,20.7,35.2,,3,6,,STRONG_BEARISH,SELL
NYKAA,NYKAA,SMALL_CAP,254.8,-2.3,-4.76,-1.35,20.7,34.4,,1,10,,STRONG_BULLISH,SELL
DCMSHRIRAM,DCMSHRIRAM,MICRO_CAP,990.3,0.0,-6.9,-14.3,20.7,12.7,,5,8,,STRONG_BEARISH,SELL
ORIENTELEC,ORIENTELEC,MICRO_CAP,178.98,-4.29,-7.98,4.89,20.7,53.8,,4,8,,BULLISH,SELL
GODREJAGRO,GODREJAGRO,MICRO_CAP,595.2,-2.42,-3.82,7.49,20.0,31.4,,6,8,,BULLISH,SELL
NRBBEARING,NRBBEARING,MICRO_CAP,261.05,-0.93,-4.69,-4.97,20.0,28.3,,1,8,,STRONG_BEARISH,SELL
BIKAJI,BIKAJI,MICRO_CAP,614.35,-2.55,-2.65,-6.01,20.0,33.3,,1,12,,STRONG_BEARISH,SELL
BLACKBUCK,BLACKBUCK,SMALL_CAP,586.5,0.79,0.98,-3.28,20.0,32.6,,1,11,,STRONG_BEARISH,SELL
RALLIS,RALLIS,MICRO_CAP,257.2,-0.04,-6.59,-5.86,20.0,46.3,,1,6,,STRONG_BEARISH,SELL
FACT,FACT,MICRO_CAP,680.65,0.38,-7.81,-12.74,20.0,23.7,,1,11,,STRONG_BEARISH,SELL
EPL,EPL,MICRO_CAP,199.7,0.77,-8.14,-5.83,20.0,31.3,,0,6,,BULLISH,SELL
VIPIND,VIPIND,MICRO_CAP,366.4,1.3,1.86,-5.11,20.0,36.7,,1,13,,STRONG_BEARISH,SELL
CASTROLIND,CASTROLIND,MICRO_CAP,186.82,0.18,-0.44,0.65,20.0,58.5,,1,10,,STRONG_BEARISH,SELL
KERNEX,KERNEX,MICRO_CAP,1037.0,0.86,-4.15,-12.78,20.0,14.2,,1,13,,STRONG_BEARISH,SELL
ADANIENT,Adani Enterprises Limited,LARGE_CAP,2039.9,-2.36,-7.96,-8.79,20.0,40.3,,1,6,,STRONG_BEARISH,SELL
ULTRACEMCO,UltraTech Cement Limited,LARGE_CAP,11987.0,-2.45,-7.34,-6.15,20.0,28.3,,1,6,,STRONG_BULLISH,SELL
IDEAFORGE,IDEAFORGE,SMALL_CAP,441.15,1.23,3.9,3.81,20.0,62.0,,4,7,,STRONG_BEARISH,SELL
