"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
260,"ASHAPURMIN","ASHAPURA MINECHEM LTD","SMALL_CAP",726.95,-2.1,5.37,9.2,60,61.5,"STRONG_BULLISH",25.11,15,6,15,52.76,51.96,47,58.41,57,592089147.45,"HOLD",2025-11-21
301,"DREDGECORP","DREDGING CORP OF INDIA","MICRO_CAP",862.05,-2,9.35,36.88,60,63.6,"STRONG_BULLISH",30.63,15,6,0,NA,NA,NA,NA,NA,439172334.4,"HOLD",2025-11-21
518,"ESILVER","EDELAMC - ESILVER","MICRO_CAP",151.59,-2.19,-5.43,-0.09,60,48.9,"STRONG_BULLISH",17.65,16,8,0,NA,NA,NA,NA,NA,149290957.44,"HOLD",2025-11-21
579,"BIL","BHARTIYA INTERNATIONAL","MICRO_CAP",873.4,6.47,3.36,12.24,60,58.7,"BULLISH",-1.91,10,18,15,52.66,50.22,55,53.64,54,109934818.1,"HOLD",2025-11-21
203,"TATACOMM","TATA COMMUNICATIONS LTD","SMALL_CAP",1920.9,0.18,2.5,0.29,59.3,59.7,"BULLISH",19.75,14,9,0,NA,NA,NA,NA,NA,931797916.3,"HOLD",2025-11-21
224,"CARTRADE","CARTRADE TECH LIMITED","SMALL_CAP",3024.8,-2.33,-1.8,20.31,59.3,55.8,"STRONG_BULLISH",11.66,13,8,15,52.67,50.65,47,54.55,65,765355672.2,"HOLD",2025-11-21
233,"GPPL","GUJARAT PIPAVAV PORT LTD","SMALL_CAP",177.95,0.36,2.02,10.36,59.3,63.4,"STRONG_BULLISH",13.68,13,12,0,NA,NA,NA,NA,NA,724505067.91,"HOLD",2025-11-21
9,"BHARTIARTL","BHARTI AIRTEL LIMITED","LARGE_CAP",2162.7,0.2,2.95,5.83,58.7,68,"STRONG_BULLISH",9.9,9,8,15,52.75,50.65,51,54.32,59.17,14534905632.6,"HOLD",2025-11-21
57,"CHOLAFIN","CHOLAMANDALAM IN & FIN CO","MID_CAP",1659.7,-2.55,-3.2,-0.63,58.7,45.2,"BULLISH",7.11,7,6,15,54.41,50.65,51,57.47,66,3151689648.5,"HOLD",2025-11-21
109,"DATAPATTNS","DATA PATTERNS INDIA LTD","MID_CAP",3028.4,-2.45,-2.33,6.56,58.7,61.1,"STRONG_BULLISH",18.06,13,6,15,52.76,52.39,47,57.5,57,1790523680.3,"HOLD",2025-11-21
215,"BELRISE","BELRISE INDUSTRIES LTD","SMALL_CAP",161.24,-1.69,-1.87,6.72,58.7,59.5,"STRONG_BULLISH",13.81,9,10,15,53.29,50.22,51,57.27,60,813408369.09,"HOLD",2025-11-21
63,"ATHERENERG","ATHER ENERGY LIMITED","MID_CAP",695.9,-0.16,7.13,-9.13,58,58.2,"BULLISH",35.15,10,6,20,63.36,53.7,85,53.64,66,2871973965.7,"HOLD",2025-11-21
75,"ASIANPAINT","ASIAN PAINTS LIMITED","MID_CAP",2876.6,0.59,-1.03,14.85,58,75.2,"STRONG_BULLISH",7.29,11,8,20,62.21,68.26,60,57.05,56.67,2462451544,"HOLD",2025-11-21
162,"THYROCARE","THYROCARE TECH LTD","SMALL_CAP",1535.2,0.66,-1.84,22.1,58,65.9,"STRONG_BULLISH",11.49,14,9,0,NA,NA,NA,NA,NA,1320844432.3,"HOLD",2025-11-21
519,"BORANA","BORANA WEAVES LIMITED","MICRO_CAP",295.08,-4.36,8.21,28.16,58,74,"STRONG_BULLISH",33.15,15,6,15,58.26,57.17,59,58.18,60,148566800.47,"HOLD",2025-11-21
20,"INDUSINDBK","INDUSIND BANK LIMITED","LARGE_CAP",846.55,2.07,-0.2,11.62,57.3,63.6,"BULLISH",7.61,14,15,0,NA,NA,NA,NA,NA,6170361547,"HOLD",2025-11-21
56,"360ONE","360 ONE WAM LIMITED","MID_CAP",1139.7,-0.21,6.97,-3.04,57.3,60.2,"BEARISH",5.63,9,10,10,44.42,50.65,47,54.55,10,3169364941.9,"HOLD",2025-11-21
276,"JKTYRE","JK TYRE & INDUSTRIES LTD","SMALL_CAP",446.45,-0.91,-2.95,5.99,57.3,58,"STRONG_BULLISH",24.04,13,10,0,NA,NA,NA,NA,NA,526108567.25,"HOLD",2025-11-21
38,"DCMSHRIRAM","DCM SHRIRAM LIMITED","LARGE_CAP",1268.5,8.03,2.6,2.08,56.7,56.9,"BEARISH",-2.19,6,18,20,61.96,68.26,60,59.55,51.67,3966437724.6,"HOLD",2025-11-21
141,"ASHOKLEY","ASHOK LEYLAND LTD","MID_CAP",144.69,-1.06,-2.41,6.2,56.7,54.2,"BULLISH",6.43,7,12,25,71.08,74.57,82,59.41,59.17,1447511917.03,"HOLD",2025-11-21
788,"SILVER360","360ONEAMC - SILVER360","MICRO_CAP",148.85,-2.42,-5.52,0.59,56.7,49.4,"STRONG_BULLISH",17.08,14,10,0,NA,NA,NA,NA,NA,33554655.45,"HOLD",2025-11-21
43,"GMRAIRPORT","GMR AIRPORTS LIMITED","LARGE_CAP",104.05,0.76,8.76,13.09,56,80.1,"STRONG_BULLISH",16.85,18,9,0,NA,NA,NA,NA,NA,3802515477.62,"HOLD",2025-11-21
375,"PSPPROJECT","PSP PROJECTS LIMITED","MICRO_CAP",886.9,-3.73,-11.54,11.95,56,45.9,"STRONG_BULLISH",21.38,15,8,0,NA,NA,NA,NA,NA,285992436.1,"HOLD",2025-11-21
466,"BAJAJCON","BAJAJ CONSUMER CARE LTD","MICRO_CAP",265.8,-4.51,-1.68,-2.58,56,45.1,"BULLISH",13.83,8,8,20,61.4,60.24,65,60.25,60,189655104.4,"HOLD",2025-11-21
621,"ARVIND","ARVIND LIMITED","MICRO_CAP",347.9,-2.96,3.42,13.34,56,61.2,"BULLISH",16.17,13,6,15,57.39,51.96,61,57.27,66,91442307.1,"HOLD",2025-11-21
783,"GOLDETFADD","DSPAMC - DSPGOLDETF","MICRO_CAP",119.78,0.55,-1.6,-2.25,56,53.3,"STRONG_BULLISH",11.13,9,12,0,NA,NA,NA,NA,NA,34632296.65,"HOLD",2025-11-21
214,"SILVERIETF","ICICIPRAMC - ICICISILVE","SMALL_CAP",150.73,-2.35,-5.58,-0.15,55.3,49.3,"STRONG_BULLISH",17.14,12,10,0,NA,NA,NA,NA,NA,818509813.8,"HOLD",2025-11-21
229,"VARROC","VARROC ENGINEERING LTD.","SMALL_CAP",657.15,-1.75,0.67,5.19,55.3,61.4,"STRONG_BULLISH",4.93,10,12,0,NA,NA,NA,NA,NA,741812519.05,"HOLD",2025-11-21
400,"BERGEPAINT","BERGER PAINTS (I) LTD","MICRO_CAP",579.55,-1.79,0,7.05,55.3,63.9,"BULLISH",3.37,6,10,20,62.85,66.87,58.6,60,63,254119005.5,"HOLD",2025-11-21
459,"CESC","CESC LTD","MICRO_CAP",172.01,1.28,-1.38,-4.71,55.3,47.1,"BULLISH",7.86,6,12,15,54.43,55.22,51,55.45,56.67,194379518.23,"HOLD",2025-11-21
639,"SILVERADD","DSPAMC - DSPSILVETF","MICRO_CAP",145.87,-2.09,-5.2,0.31,55.3,49.4,"STRONG_BULLISH",17.75,12,8,0,NA,NA,NA,NA,NA,84933716.75,"HOLD",2025-11-21
838,"MOVALUE","MOTILALAMC - MOVALUE","MICRO_CAP",113.48,-0.8,-1.75,4.28,55.3,56.7,"STRONG_BULLISH",8.18,8,12,0,NA,NA,NA,NA,NA,14146020.79,"HOLD",2025-11-21
41,"MCX","MULTI COMMODITY EXCHANGE","LARGE_CAP",9683,-1.78,0.17,5.4,54.7,61.6,"STRONG_BULLISH",23.11,11,12,0,NA,NA,NA,NA,NA,3875460471.5,"HOLD",2025-11-21
46,"TATACONSUM","TATA CONSUMER PRODUCT LTD","LARGE_CAP",1183.1,0.78,2.19,0.72,54.7,57.3,"BULLISH",6.11,10,11,0,NA,NA,NA,NA,NA,3756947040.7,"HOLD",2025-11-21
47,"RADICO","RADICO KHAITAN LTD","LARGE_CAP",3273.1,-2.82,0.4,-0.88,54.7,55.4,"STRONG_BULLISH",13.22,11,8,0,NA,NA,NA,NA,NA,3733744697.9,"HOLD",2025-11-21
78,"GOLDBEES","NIP IND ETF GOLD BEES","MID_CAP",102,0.44,-1.74,-3.49,54.7,53.4,"STRONG_BULLISH",10.85,9,15,0,NA,NA,NA,NA,NA,2378099438.18,"HOLD",2025-11-21
133,"INDIANB","INDIAN BANK","MID_CAP",851.8,-3.46,-1.92,4.73,54.7,53.8,"STRONG_BULLISH",24.02,11,10,0,NA,NA,NA,NA,NA,1512001719.25,"HOLD",2025-11-21
205,"TDPOWERSYS","TD POWER SYSTEMS LTD.","SMALL_CAP",724.8,-4.48,-7.75,11.17,54.7,50,"STRONG_BULLISH",27.68,15,6,0,NA,NA,NA,NA,NA,901130381.6,"HOLD",2025-11-21
207,"ABCAPITAL","ADITYA BIRLA CAPITAL LTD.","SMALL_CAP",325.65,-0.67,-1.74,6.82,54.7,54.9,"STRONG_BULLISH",11.64,11,10,0,24.24,35.38,17,21.67,10,872830125.35,"HOLD",2025-11-21
24,"SILVERBEES","NIPPONAMC - NETFSILVER","LARGE_CAP",144.69,-2.23,-5.59,-0.42,54,49,"STRONG_BULLISH",17.37,12,8,0,NA,NA,NA,NA,NA,5199973079.17,"HOLD",2025-11-21
40,"SUNPHARMA","SUN PHARMACEUTICAL IND L","LARGE_CAP",1779.7,0.13,1.29,5.28,54,71.7,"STRONG_BULLISH",7.47,10,13,0,NA,NA,NA,NA,NA,3913363499.8,"HOLD",2025-11-21
52,"BEL","BHARAT ELECTRONICS LTD","MID_CAP",416.35,-1.57,-2.46,-0.32,54,49.7,"STRONG_BULLISH",8.07,6,12,15,54.37,52.39,47,56.59,69,3511736160.15,"HOLD",2025-11-21
143,"UNITDSPR","UNITED SPIRITS LIMITED","MID_CAP",1427.1,0.77,-0.16,4.96,54,58,"STRONG_BULLISH",4.55,5,15,0,NA,NA,NA,NA,NA,1445305333.9,"HOLD",2025-11-21
165,"HINDPETRO","HINDUSTAN PETROLEUM CORP","SMALL_CAP",471.9,-1.26,-1.94,3.62,54,52.7,"STRONG_BULLISH",18.81,13,12,0,NA,NA,NA,NA,NA,1307707476.1,"HOLD",2025-11-21
186,"BANCOINDIA","BANCO PRODUCTS (I) LTD","SMALL_CAP",708.25,-8.5,-12.13,-4.52,54,38.9,"STRONG_BULLISH",12.14,8,8,15,54.64,53.7,51,59.32,57,1098878319.2,"HOLD",2025-11-21
192,"CUPID","CUPID LIMITED","SMALL_CAP",337.03,2.28,7.73,34.44,54,81.5,"STRONG_BULLISH",88.14,15,4,15,52.86,51.84,53,58.35,48,1067233185.53,"HOLD",2025-11-21
243,"HDFCSILVER","HDFCAMC - HDFCSILVER","SMALL_CAP",145.12,-2.31,-5.46,0.06,54,48.9,"STRONG_BULLISH",17.41,12,8,0,NA,NA,NA,NA,NA,667991082.69,"HOLD",2025-11-21
401,"AEGISVOPAK","AEGIS VOPAK TERMINALS LTD","MICRO_CAP",260.85,0.56,-3.69,-8.2,54,42.8,"BULLISH",5.83,11,15,0,10,10,10,10,10,253999746.25,"HOLD",2025-11-21
87,"PERSISTENT","PERSISTENT SYSTEMS LTD","MID_CAP",6296.5,-0.85,3.2,8.56,53.3,69.6,"STRONG_BULLISH",18.48,13,8,0,NA,NA,NA,NA,NA,2157936918,"HOLD",2025-11-21
110,"CUMMINSIND","CUMMINS INDIA LTD","MID_CAP",4333.8,-0.96,1.18,8.32,53.3,56.2,"STRONG_BULLISH",5.87,9,8,15,53.02,50.65,51,55.68,59.17,1772086964.9,"HOLD",2025-11-21
128,"ANGELONE","ANGEL ONE LIMITED","MID_CAP",2748.1,-2.35,0.1,10.02,52.7,63.4,"BULLISH",15.44,11,8,10,48.22,47.61,40.83,52.83,56,1538173590.5,"HOLD",2025-11-21
130,"PNB","PUNJAB NATIONAL BANK","MID_CAP",122.37,-1.2,0.13,3.99,52.7,56.2,"STRONG_BULLISH",13.74,9,12,0,NA,NA,NA,NA,NA,1523609512.41,"HOLD",2025-11-21
140,"IDBI","IDBI BANK LIMITED","MID_CAP",100.24,-2.49,-0.79,6.3,52.7,53,"STRONG_BULLISH",8.58,9,10,0,NA,NA,NA,NA,NA,1469166996.33,"HOLD",2025-11-21
240,"CREDITACC","CREDITACCESS GRAMEEN LTD","SMALL_CAP",1359.2,2.33,-0.55,4.9,52.7,49,"BULLISH",-2.78,1,20,15,53.16,50.22,47,57.11,66,693078120.8,"HOLD",2025-11-21
793,"BSLGOLDETF","ADITYBIRLA SL GOLD ETF-GR","MICRO_CAP",108.65,1.07,-1.34,-3.03,52.7,53.6,"STRONG_BULLISH",11.13,9,17,0,10,10,10,10,10,31259193.92,"HOLD",2025-11-21
112,"FEDERALBNK","FEDERAL BANK LTD","MID_CAP",245.06,0.05,3.72,7.75,52,73.9,"STRONG_BULLISH",24.42,13,9,0,NA,NA,NA,NA,NA,1757192963.06,"HOLD",2025-11-21
220,"BLACKBUCK","ZINKA LOGISTICS SOL LTD","SMALL_CAP",640.65,-1.91,-8.35,-12.66,52,43,"STRONG_BULLISH",4.57,2,6,20,62.86,66.96,62,58.64,59,782448101.25,"HOLD",2025-11-21
231,"NAVINFLUOR","NAVIN FLUORINE INT. LTD","SMALL_CAP",5973,-0.1,-0.81,15.16,52,71.6,"STRONG_BULLISH",23.87,15,8,0,NA,NA,NA,NA,NA,735161013.5,"HOLD",2025-11-21
433,"SJS","SJS ENTERPRISES LIMITED","MICRO_CAP",1697.5,-4.01,-3.48,9.66,52,55.9,"STRONG_BULLISH",16.82,15,10,0,NA,NA,NA,NA,NA,218780532.3,"HOLD",2025-11-21
722,"SHREEPUSHK","SHRE PUSH CHEM & FERT LTD","MICRO_CAP",410.8,-0.5,-0.46,0.32,52,52.6,"BULLISH",13.75,9,8,0,NA,NA,NA,NA,NA,55193066.85,"HOLD",2025-11-21
7,"RELIANCE","RELIANCE INDUSTRIES LTD","LARGE_CAP",1546.6,-0.16,1.82,5.56,51.3,73.7,"STRONG_BULLISH",8.27,9,10,0,NA,NA,NA,NA,NA,14897385970.3,"HOLD",2025-11-21
15,"MARUTI","MARUTI SUZUKI INDIA LTD.","LARGE_CAP",15977,1.11,1.87,-2.56,51.3,54.9,"BEARISH",3.05,5,17,0,NA,NA,NA,NA,NA,9374265295,"HOLD",2025-11-21
29,"HCLTECH","HCL TECHNOLOGIES LTD","LARGE_CAP",1608,-2.27,0.84,8.21,51.3,60.1,"BULLISH",9.11,10,10,0,NA,NA,NA,NA,NA,4800551729.2,"HOLD",2025-11-21
193,"MUTHOOTFIN","MUTHOOT FINANCE LIMITED","SMALL_CAP",3636,-1.66,-2.4,11.03,51.3,68.5,"STRONG_BULLISH",23.91,15,8,0,NA,NA,NA,NA,NA,1062757701,"HOLD",2025-11-21
239,"PHOENIXLTD","THE PHOENIX MILLS LTD","SMALL_CAP",1698,-1.03,-2.21,2.8,51.3,49.4,"STRONG_BULLISH",7.64,7,12,0,NA,NA,NA,NA,NA,696055514.9,"HOLD",2025-11-21
310,"SEQUENT","SEQUENT SCIENTIFIC LTD.","MICRO_CAP",238.73,-0.37,4.21,16.07,51.3,61.8,"STRONG_BULLISH",25.67,15,8,0,NA,NA,NA,NA,NA,416952580.85,"HOLD",2025-11-21
337,"PRICOLLTD","PRICOL LIMITED","MICRO_CAP",638.4,-2.32,8.55,18.43,51.3,69.6,"STRONG_BULLISH",25.56,15,8,0,NA,NA,NA,NA,NA,339024193.6,"HOLD",2025-11-21
416,"SBISILVER","SBIAMC - SBISILVER","MICRO_CAP",148.3,-2.25,-5.57,0.45,51.3,49.2,"STRONG_BULLISH",17.16,11,8,0,NA,NA,NA,NA,NA,239682594.81,"HOLD",2025-11-21
450,"SILVERETF","UTIAMC - SILVERETF","MICRO_CAP",146.46,-2.08,-5.52,-0.71,51.3,49.1,"STRONG_BULLISH",16.92,11,8,0,NA,NA,NA,NA,NA,199828874.9,"HOLD",2025-11-21
465,"SILVER","BIRLASLAMC - SILVER","MICRO_CAP",151.13,-2.04,-5.34,0.04,51.3,49.5,"STRONG_BULLISH",16.95,11,8,0,NA,NA,NA,NA,NA,190067693.01,"HOLD",2025-11-21
530,"GOLD1","KOTAK GOLD ETF","MICRO_CAP",102.85,0.54,-1.65,-3.59,51.3,53.6,"STRONG_BULLISH",11.17,9,15,0,NA,NA,NA,NA,NA,138249439.12,"HOLD",2025-11-21
682,"FAZE3Q","FAZE THREE LIMITED","MICRO_CAP",558.55,-0.5,9.01,15.5,51.3,67.5,"BULLISH",31.64,16,6,0,NA,NA,NA,NA,NA,67022824.8,"HOLD",2025-11-21
691,"NIFTY1","KOTAK NIFTY ETF","MICRO_CAP",286.72,-0.45,0.53,0.87,51.3,62,"STRONG_BULLISH",1.43,8,10,0,NA,NA,NA,NA,NA,63744013.77,"HOLD",2025-11-21
17,"KTKBANK","KARNATAKA BANK LIMITED","LARGE_CAP",188.76,7.78,8.44,3.89,50.7,65.3,"BEARISH",4.18,8,14,0,NA,NA,NA,NA,NA,6898111212.91,"HOLD",2025-11-21
23,"SBIN","STATE BANK OF INDIA","LARGE_CAP",972.6,-0.91,0.49,7.13,50.7,70.3,"STRONG_BULLISH",16.37,13,12,0,NA,NA,NA,NA,NA,5243409986.15,"HOLD",2025-11-21
126,"IOC","INDIAN OIL CORP LTD","MID_CAP",167.35,-0.8,-2.28,8.58,50.7,57.9,"STRONG_BULLISH",15.63,13,10,0,NA,NA,NA,NA,NA,1548353722.23,"HOLD",2025-11-21
138,"LTF","L&T FINANCE LIMITED","MID_CAP",288.7,-1.23,-1.85,7.78,50.7,57.5,"STRONG_BULLISH",21.03,13,10,0,NA,NA,NA,NA,NA,1489994721.05,"HOLD",2025-11-21
171,"UNIONBANK","UNION BANK OF INDIA","SMALL_CAP",150.89,-1.5,-1.22,6.52,50.7,54.6,"STRONG_BULLISH",14.28,11,12,0,NA,NA,NA,NA,NA,1227538180.42,"HOLD",2025-11-21
176,"MRPL","MRPL","SMALL_CAP",170.28,-2.27,-0.9,13.17,50.7,56.2,"STRONG_BULLISH",30.44,15,8,0,NA,NA,NA,NA,NA,1206241506.78,"HOLD",2025-11-21
273,"REDINGTON","REDINGTON LIMITED","SMALL_CAP",284.8,-3.47,-3.36,6.07,50.7,52.9,"STRONG_BULLISH",16.06,13,10,0,NA,NA,NA,NA,NA,540578212.35,"HOLD",2025-11-21
288,"IIFL","IIFL FINANCE LIMITED","SMALL_CAP",540,-0.87,-1.33,8.08,50.7,57,"STRONG_BULLISH",19.93,13,10,0,NA,NA,NA,NA,NA,475985809.35,"HOLD",2025-11-21
409,"IMFA","INDIAN METALS & FERRO","MICRO_CAP",1302.4,-1.28,-4.98,14.69,50.7,56.5,"STRONG_BULLISH",29.25,15,8,0,NA,NA,NA,NA,NA,249276703.1,"HOLD",2025-11-21
477,"LUMAXTECH","LUMAX AUTO TECH LTD","MICRO_CAP",1334.3,-4.21,-6.72,12.31,50.7,54.9,"STRONG_BULLISH",20.64,15,8,0,NA,NA,NA,NA,NA,179564670.4,"HOLD",2025-11-21
807,"BALAJITELE","BALAJI TELEFILMS LTD.","MICRO_CAP",119.4,-1.51,-0.58,0.7,50.7,50.8,"NEUTRAL",43.54,11,10,15,53.41,54.13,51,58.18,49.17,26716032.52,"HOLD",2025-11-21
208,"MTARTECH","MTAR TECHNOLOGIES LIMITED","SMALL_CAP",2605.9,-3.37,-0.79,21.79,50,62.7,"STRONG_BULLISH",80.87,15,6,0,NA,NA,NA,NA,NA,867080602.2,"HOLD",2025-11-21
293,"KARURVYSYA","KARUR VYSYA BANK LTD","SMALL_CAP",247.07,-0.39,-1.01,0.91,50,54.1,"BULLISH",15.67,10,8,0,NA,NA,NA,NA,NA,460431479.76,"HOLD",2025-11-21
312,"SKYGOLD","SKY GOLD AND DIAMONDS LTD","MICRO_CAP",351.55,0.23,1.36,-3.01,50,54.2,"BULLISH",21.82,11,11,0,NA,NA,NA,NA,NA,409494482.3,"HOLD",2025-11-21
436,"TATVA","TATVA CHIN PHARM CHEM LTD","MICRO_CAP",1449.1,-5.42,-2.71,2.98,50,54.2,"STRONG_BULLISH",41.05,13,6,0,NA,NA,NA,NA,NA,216356211.9,"HOLD",2025-11-21
483,"CCL","CCL PRODUCTS (I) LTD","MICRO_CAP",998.4,-1.62,-5.19,17.65,50,57.8,"STRONG_BULLISH",4.55,7,8,15,55.23,51.9,55,56.36,63,172830787.85,"HOLD",2025-11-21
515,"NIFTYETF","MIRAEAMC - MAN50ETF","MICRO_CAP",281.33,-0.38,0.84,0.86,50,62.8,"STRONG_BULLISH",1.32,8,8,0,NA,NA,NA,NA,NA,151658952.72,"HOLD",2025-11-21
564,"NIITMTS","NIIT LEARNING SYSTEMS LTD","MICRO_CAP",361.75,1.27,5.54,9.99,50,72.9,"STRONG_BULLISH",3.25,10,12,0,NA,NA,NA,NA,NA,118121680.1,"HOLD",2025-11-21
