"SYMBOL","CURRENT_PRICE","MONTHLY_RS","CONSOLIDATION_BREAKOUT","CUP_HANDLE","LONG_TERM_UPTREND","MOMENTUM_BREAKOUT","SUPPORT_BOUNCE","VOLUME_ACCUMULATION","EARNINGS_MOMENTUM","WEEK52_HIGH_BREAKOUT","TECHNICAL_SCORE","MARKET_CAP_CATEGORY"
"MUFIN",116.04,16.01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"MICRO_CAP"
"INFY",1629.8,3.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"LARGE_CAP"
"COALINDIA",400.45,0.09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,48,"MID_CAP"
"SBISILVER",220.27,38.89,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"SMALL_CAP"
"BIOCON",387.75,4.76,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,48,"SMALL_CAP"
"SILVER1",221.27,40.51,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"JAMNAAUTO",126.52,8.18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"SILVERADD",218.02,39.67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"GPPL",182.14,6.19,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,48,"MICRO_CAP"
"VLSFINANCE",305.4,19.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"RELIANCE",1575.6,5.78,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,47.3,"LARGE_CAP"
"BLUEDART",5676,-0.63,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,47.3,"LARGE_CAP"
"ABDL",601.15,5.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.3,"MICRO_CAP"
"AUTOBEES",292.8,2.17,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,47.3,"MICRO_CAP"
"CEIGALL",271.7,-1.06,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,47.3,"MICRO_CAP"
"TCS",3227.4,0.87,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46.7,"LARGE_CAP"
"VEDL",602.65,16.22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46.7,"MID_CAP"
"HINDALCO",894.95,9.75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46.7,"MID_CAP"
"ATULAUTO",473.8,-4.81,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,46.7,"MID_CAP"
"HCLTECH",1634.5,5.21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46.7,"MID_CAP"
"TECHM",1607.7,1.97,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,46.7,"SMALL_CAP"
"NAVINFLUOR",5932.5,9.79,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46.7,"SMALL_CAP"
"INDIGOPNTS",1187,2.66,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,46.7,"MICRO_CAP"
"IOC",165.88,6.9,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46,"MID_CAP"
"ANANDRATHI",3094.9,0.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,"SMALL_CAP"
"KIRLOSENG",1230.5,14.89,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46,"SMALL_CAP"
"CARTRADE",2829.5,8.44,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,46,"SMALL_CAP"
"CCL",910.35,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,46,"MICRO_CAP"
"GROWWGOLD",130.59,10.57,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,46,"MICRO_CAP"
"M&MFIN",404.15,21.87,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,45.3,"MID_CAP"
"VBL",491.75,2.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.3,"SMALL_CAP"
"GMRAIRPORT",105.5,7.48,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,45.3,"SMALL_CAP"
"KEI",4514.5,4.54,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,45.3,"SMALL_CAP"
"CHALET",899.7,-7.72,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,45.3,"SMALL_CAP"
"RAIN",146.72,2.69,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,45.3,"SMALL_CAP"
"PFOCUS",229.32,11.18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,45.3,"SMALL_CAP"
"PHOENIXLTD",1872.7,8.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,45.3,"SMALL_CAP"
"BLACKBUCK",674.55,5.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,45.3,"MICRO_CAP"
"BALMLAWRIE",184.76,-8.09,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,45.3,"MICRO_CAP"
"KROSS",206.37,-5.14,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,44.7,"LARGE_CAP"
"NBCC",122.1,5.55,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,44.7,"MID_CAP"
"WIPRO",267.35,2.62,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,44.7,"MID_CAP"
"AXISILVER",225.11,39.55,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44.7,"MICRO_CAP"
"SILVERBEES",214.95,38.64,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44,"LARGE_CAP"
"HINDZINC",611.95,16.76,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44,"LARGE_CAP"
"NESTLEIND",1295,3.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,44,"MID_CAP"
"RICOAUTO",138.05,15.18,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44,"SMALL_CAP"
"ABSLAMC",843.4,1.66,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,44,"SMALL_CAP"
"GROWWSLVR",219.86,37.93,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,44,"MICRO_CAP"
"BAJAJINDEF",363.75,-2.58,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,44,"MICRO_CAP"
"INDIACEM",436.05,3.69,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,44,"MICRO_CAP"
"PERSISTENT",6282.5,6.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,43.3,"SMALL_CAP"
"ITDC",607.05,-1.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,43.3,"MICRO_CAP"
"ATGL",594.1,-1.08,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.7,"LARGE_CAP"
"SHRIRAMFIN",1019.7,32.12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42.7,"LARGE_CAP"
"CHENNPETRO",846.55,7.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42.7,"SMALL_CAP"
"CHOICEIN",838.2,0.89,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,42.7,"MICRO_CAP"
"TARC",172.92,2.11,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.7,"MICRO_CAP"
"PRICOLLTD",660.5,11.94,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,42.7,"MICRO_CAP"
"DAMCAPITAL",215.45,-3.8,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.7,"MICRO_CAP"
"BIRLACORPN",1110.1,-7.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.7,"MICRO_CAP"
"BAJAJHCARE",424.65,-1.02,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42.7,"MICRO_CAP"
"SBIN",984.75,7.52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42,"LARGE_CAP"
"MRPL",153.48,9.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,"MID_CAP"
"TITAN",4049.3,7.54,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42,"MID_CAP"
"UNIONBANK",153.58,6.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,42,"SMALL_CAP"
"LIQUIDPLUS",1066.42,0.75,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,42,"SMALL_CAP"
"RBLBANK",315.3,9.72,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,"SMALL_CAP"
"SANDUMA",244.44,-24.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,"SMALL_CAP"
"ICICIPRULI",674.3,6.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,"MICRO_CAP"
"SILVERTUC",1104.4,26.05,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,42,"MICRO_CAP"
"FAIRCHEMOR",774.75,-1.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42,"MICRO_CAP"
"HEXT",758,-0.62,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42,"MICRO_CAP"
"GROWWLIQID",107.27,0.72,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,42,"MICRO_CAP"
"BLISSGVS",162.11,3.08,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,42,"MICRO_CAP"
"20MICRONS",212.08,-3.4,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,42,"MICRO_CAP"
"SAIL",148.45,5.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,41.3,"LARGE_CAP"
"NATIONALUM",314.6,23.99,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.3,"MID_CAP"
"LLOYDSME",1352.4,0.46,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,41.3,"SMALL_CAP"
"NYKAA",265.75,4.81,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,41.3,"SMALL_CAP"
"RADICO",3253.9,4.07,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,41.3,"SMALL_CAP"
"ASPINWALL",257.15,-2.66,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,41.3,"MICRO_CAP"
"LIQUIDBETF",1063.24,0.72,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40.7,"SMALL_CAP"
"IDBI",103.76,5.87,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,40.7,"SMALL_CAP"
