"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
58,"SILVER1","KOTAKMAMC - KOTAKSILVE","MID_CAP",219.65,3.39,12.53,43.02,64,87.6,"STRONG_BULLISH",25.88,20,14,0,NA,NA,NA,NA,NA,2874869887.22,"HOLD",2025-12-26
223,"GRAVITA","GRAVITA INDIA LIMITED","SMALL_CAP",1875.4,0.4,3.54,1.27,64,63.5,"STRONG_BULLISH",14,12,15,0,NA,NA,NA,NA,NA,678594638.7,"HOLD",2025-12-26
252,"GROWWSLVR","GROWWAMC - GROWWSLVR","SMALL_CAP",231.27,7.55,17.09,48.62,64,89.8,"STRONG_BULLISH",20.77,20,14,0,NA,NA,NA,NA,NA,536185435.98,"HOLD",2025-12-26
470,"VISHNU","VISHNU CHEMICALS LIMITED","MICRO_CAP",553.65,1.04,6.38,2.09,64,68.8,"STRONG_BULLISH",13.31,16,11,0,NA,NA,NA,NA,NA,157541773.9,"HOLD",2025-12-26
519,"SILVER360","360ONEAMC - SILVER360","MICRO_CAP",221.48,3.35,12.14,42.09,64,90,"STRONG_BULLISH",29.07,20,14,0,NA,NA,NA,NA,NA,126526715.05,"HOLD",2025-12-26
587,"MWL","MANGALAM WORLDWIDE LTD","MICRO_CAP",280.11,4.74,2.48,18.68,64,65.3,"BULLISH",20.41,18,16,0,NA,NA,NA,NA,NA,85668240.58,"HOLD",2025-12-26
1,"HINDCOPPER","HINDUSTAN COPPER LTD","LARGE_CAP",475.6,8.95,22.72,44.52,62.7,83.8,"STRONG_BULLISH",39.69,20,12,0,NA,NA,NA,NA,NA,44856487248.35,"HOLD",2025-12-26
56,"HDFCSILVER","HDFCAMC - HDFCSILVER","MID_CAP",220.92,5.14,14.4,45.31,62.7,88.5,"STRONG_BULLISH",19.8,18,14,0,NA,NA,NA,NA,NA,3001208778.56,"HOLD",2025-12-26
266,"ANURAS","ANUPAM RASAYAN INDIA LTD","SMALL_CAP",1320.8,-0.02,-0.94,7.23,62.7,65.1,"STRONG_BULLISH",16.4,13,8,15,55.72,58.04,51,58.27,54,499530852.9,"HOLD",2025-12-26
318,"BSOFT","BIRLASOFT LIMITED","MICRO_CAP",448.75,-0.14,3.53,16.08,62.7,67.5,"STRONG_BULLISH",25.99,15,10,15,55.22,53.91,51,57.27,63,363452658.65,"HOLD",2025-12-26
26,"SILVERIETF","ICICIPRAMC - ICICISILVE","LARGE_CAP",229.73,5.41,14.24,45.47,62,90.4,"STRONG_BULLISH",27.65,20,11,0,NA,NA,NA,NA,NA,4776123469.7,"HOLD",2025-12-26
602,"RPTECH","RASHI PERIPHERALS LIMITED","MICRO_CAP",356.95,1.65,3.4,8.83,62,68.7,"STRONG_BULLISH",5.06,12,17,0,NA,NA,NA,NA,NA,81113598.2,"HOLD",2025-12-26
218,"SUNDARMFIN","SUNDARAM FINANCE LTD","SMALL_CAP",5149.3,-0.1,4.41,9.01,61.3,72.3,"STRONG_BULLISH",11.98,18,8,0,NA,NA,NA,NA,NA,695573937.1,"HOLD",2025-12-26
715,"GOLD360","360ONEAMC - GOLD360","MICRO_CAP",136.3,2.02,5.7,10.86,61.3,75.8,"STRONG_BULLISH",6.81,16,20,0,NA,NA,NA,NA,NA,42457841.9,"HOLD",2025-12-26
110,"AUBANK","AU SMALL FINANCE BANK LTD","MID_CAP",974.95,0.09,-1.04,2.22,60.7,60.3,"STRONG_BULLISH",21.82,11,12,15,55,51.19,55,57.35,62,1434235055,"HOLD",2025-12-26
147,"SILVER","BIRLASLAMC - SILVER","MID_CAP",228.7,4.56,13.86,44.78,60.7,90.2,"STRONG_BULLISH",20.6,18,11,0,NA,NA,NA,NA,NA,1091928369.88,"HOLD",2025-12-26
146,"BPCL","BHARAT PETROLEUM CORP  LT","MID_CAP",366,0.03,0.01,-0.45,60,54.1,"STRONG_BULLISH",5.73,7,15,20,62.6,70,56,58.64,59.17,1093480284.05,"HOLD",2025-12-26
212,"TARC","TARC LIMITED","SMALL_CAP",160.41,6.88,8.92,19.68,60,64.7,"BULLISH",5.23,14,16,0,NA,NA,NA,NA,NA,732841311.53,"HOLD",2025-12-26
315,"IMFA","INDIAN METALS & FERRO","MICRO_CAP",1422.3,0.44,0.52,14.05,60,58.7,"STRONG_BULLISH",15.41,13,13,0,NA,NA,NA,NA,NA,368163409.4,"HOLD",2025-12-26
20,"NBCC","NBCC (INDIA) LIMITED","LARGE_CAP",122.06,5.08,7.35,3,59.3,64,"BULLISH",6.76,12,16,0,NA,NA,NA,NA,NA,5467837163.02,"HOLD",2025-12-26
81,"CANBK","CANARA BANK","MID_CAP",150.07,0.27,1,-0.06,59.3,58.4,"STRONG_BULLISH",15.48,8,12,15,54.62,54.05,47,56.76,66,1864366841.21,"HOLD",2025-12-26
499,"GAEL","GUJARAT AMBUJA EXPORTS LT","MICRO_CAP",125.74,0.38,1.53,15.95,59.3,68.6,"STRONG_BULLISH",19.23,16,9,0,NA,NA,NA,NA,NA,137039116.45,"HOLD",2025-12-26
105,"ASIANPAINT","ASIAN PAINTS LIMITED","MID_CAP",2746.5,-1.4,-1.91,-4.44,58.7,42.3,"BULLISH",14.12,8,12,20,62.21,68.26,60,57.05,56.67,1466757575.6,"HOLD",2025-12-26
231,"POCL","PONDY OXIDES & CHEM LTD","SMALL_CAP",1451.5,3.62,11.5,8.72,58.7,68.3,"BULLISH",7.03,16,9,0,NA,NA,NA,NA,NA,637853128.8,"HOLD",2025-12-26
658,"MUFIN","MUFIN GREEN FINANCE LTD","MICRO_CAP",114.13,-1.2,-1.37,3.06,58.7,56.8,"STRONG_BULLISH",19.77,12,12,0,NA,NA,NA,NA,NA,63429935.02,"HOLD",2025-12-26
88,"STYLAMIND","STYLAM INDUSTRIES LIMITED","MID_CAP",2215.6,-3.69,1.87,7.37,58,56.4,"STRONG_BULLISH",6.22,14,10,0,NA,NA,NA,NA,NA,1723371756.5,"HOLD",2025-12-26
131,"ATHERENERG","ATHER ENERGY LIMITED","MID_CAP",709.95,-1.63,1.14,2.52,58,58.2,"BULLISH",11.08,8,8,20,63.36,53.7,85,53.64,66,1205769728.1,"HOLD",2025-12-26
200,"BIOCON","BIOCON LIMITED.","SMALL_CAP",395.45,-0.73,-0.78,-0.75,58,52.9,"STRONG_BULLISH",8.03,6,10,15,58.99,60.43,56,56.82,63,778660997.8,"HOLD",2025-12-26
296,"DREDGECORP","DREDGING CORP OF INDIA","SMALL_CAP",1009.85,2.23,7.4,23.17,58,62.1,"STRONG_BULLISH",64.66,15,13,0,NA,NA,NA,NA,NA,414554416.65,"HOLD",2025-12-26
449,"CSBBANK","CSB BANK LIMITED","MICRO_CAP",420.8,-0.07,6.25,-0.73,58,60.8,"BULLISH",4.85,6,8,20,62.59,64.05,61,59.12,66,177670999.6,"HOLD",2025-12-26
4,"SILVERBEES","NIPPONAMC - NETFSILVER","LARGE_CAP",219.85,5.08,14.17,44.98,57.3,89.4,"STRONG_BULLISH",21.76,18,11,0,NA,NA,NA,NA,NA,17533100400.02,"HOLD",2025-12-26
153,"GMBREW","G M BREWERIES LTD","SMALL_CAP",1196.4,7.74,19.38,15.87,57.3,70.4,"BULLISH",14.7,18,5,0,NA,NA,NA,NA,NA,1030074807,"HOLD",2025-12-26
347,"JBCHEPHARM","J B CHEMICALS AND PHARMA","MICRO_CAP",1818.6,0.17,0.71,2.12,56.7,60.2,"STRONG_BULLISH",5.25,6,15,0,NA,NA,NA,NA,NA,315222433.1,"HOLD",2025-12-26
367,"EGOLD","EDELAMC - EGOLD","MICRO_CAP",138.1,1.02,4.07,9.91,56.7,77.6,"STRONG_BULLISH",4.42,10,17,0,NA,NA,NA,NA,NA,284473811.4,"HOLD",2025-12-26
502,"ABDL","ALLIED BLEND N DISTILS L","MICRO_CAP",613.55,-1.27,-1.56,-5.92,56.7,45.4,"BULLISH",11.73,8,12,10,41.05,38.33,50,58.57,10,135367763.35,"HOLD",2025-12-26
513,"SILVERTUC","SILVER TOUCH TECHNO LTD","MICRO_CAP",880,-2.32,3.58,12.37,56.7,63.7,"STRONG_BULLISH",16.31,16,10,0,NA,NA,NA,NA,NA,130732072.4,"HOLD",2025-12-26
545,"ASAHIINDIA","ASAHI INDIA GLASS LIMITED","MICRO_CAP",995.5,2.64,-1.31,-3.19,56.7,49.8,"BULLISH",6.27,6,20,15,52.31,50.43,51,56.45,54,107994789.5,"HOLD",2025-12-26
35,"NATIONALUM","NATIONAL ALUMINIUM CO LTD","LARGE_CAP",306.85,3.91,10.18,18.85,56,81.9,"STRONG_BULLISH",32.68,16,11,0,NA,NA,NA,NA,NA,3950442313.1,"HOLD",2025-12-26
173,"IIFL","IIFL FINANCE LIMITED","SMALL_CAP",599.25,-0.48,6.14,4.99,56,66.1,"STRONG_BULLISH",19.13,14,6,0,NA,NA,NA,NA,NA,964743048,"HOLD",2025-12-26
2,"RVNL","RAIL VIKAS NIGAM LIMITED","LARGE_CAP",387.95,12.22,21.56,19.89,55.3,82.8,"BEARISH",12.12,18,10,0,NA,NA,NA,NA,NA,39374189062.2,"HOLD",2025-12-26
130,"CUPID","CUPID LIMITED","MID_CAP",479.5,1.5,7.1,49.87,55.3,90.3,"STRONG_BULLISH",87.84,15,6,15,52.86,51.84,53,58.35,48,1212210038.8,"HOLD",2025-12-26
264,"SENORES","SENORES PHARMACEUTICALS L","SMALL_CAP",814,-0.29,0.91,4.5,55.3,55.8,"STRONG_BULLISH",9.54,10,12,0,NA,NA,NA,NA,NA,501894870.25,"HOLD",2025-12-26
429,"INFOBEAN","INFOBEANS TECHNO. LTD.","MICRO_CAP",780.6,2.96,1.79,33.23,55.3,65.1,"STRONG_BULLISH",56.83,15,14,0,NA,NA,NA,NA,NA,194586880.8,"HOLD",2025-12-26
687,"SPANDANA","SPANDANA SPHOORTY FIN LTD","MICRO_CAP",274.8,1.68,3.84,0.94,55.3,59,"STRONG_BULLISH",6.2,7,17,0,NA,NA,NA,NA,NA,52065595,"HOLD",2025-12-26
99,"DALBHARAT","DALMIA BHARAT LIMITED","MID_CAP",2160.6,2.43,7.21,6.61,54.7,66.1,"BEARISH",-6.73,8,18,20,68.15,73.7,76,57.73,54.17,1563889948.3,"HOLD",2025-12-26
207,"KIRIINDUS","KIRI INDUSTRIES LIMITED","SMALL_CAP",604.7,2.74,6.31,4.45,54.7,61.7,"BULLISH",3.78,6,18,0,NA,NA,NA,NA,NA,753117312.5,"HOLD",2025-12-26
309,"GPPL","GUJARAT PIPAVAV PORT LTD","MICRO_CAP",183.02,-4.68,-5.47,1.59,54.7,46.8,"STRONG_BULLISH",11.33,9,12,0,NA,NA,NA,NA,NA,383053804.54,"HOLD",2025-12-26
368,"RACLGEAR","RACL GEARTECH LIMITED","MICRO_CAP",1178.3,10.04,16.38,11.24,54.7,69.6,"BULLISH",3.44,12,12,0,NA,NA,NA,NA,NA,283808568,"HOLD",2025-12-26
493,"INDIACEM","THE INDIA CEMENTS LIMITED","MICRO_CAP",441.3,1.15,0.75,11.05,54.7,63,"STRONG_BULLISH",10.27,13,15,0,NA,NA,NA,NA,NA,139421015.8,"HOLD",2025-12-26
71,"COALINDIA","COAL INDIA LTD","MID_CAP",402.15,-0.05,4.29,6.57,54,72.4,"BULLISH",1.2,6,8,25,71.16,75.65,82,61.36,54.17,2198713951.85,"HOLD",2025-12-26
162,"SHREEJISPG","SHREEJI SHIPPING GLOBAL L","SMALL_CAP",345.75,-1.91,4.87,12.22,54,62.2,"NEUTRAL",39.6,18,4,0,NA,NA,NA,NA,NA,1017511174.85,"HOLD",2025-12-26
712,"BLSE","BLS E-SERVICES LIMITED","MICRO_CAP",208.28,-2.95,0.68,-6.16,54,48.3,"NEUTRAL",16.7,10,10,15,53.15,50,55,56.5,54,43291441.52,"HOLD",2025-12-26
73,"LUPIN","LUPIN LIMITED","MID_CAP",2112.4,0.26,-0.63,1.97,53.3,60,"STRONG_BULLISH",4.67,4,15,0,NA,NA,NA,NA,NA,2081211122.4,"HOLD",2025-12-26
364,"KIRLOSENG","KIRLOSKAR OIL ENG LTD","MICRO_CAP",1269.8,0.49,2.01,10.62,53.3,62.7,"STRONG_BULLISH",41.67,15,11,0,NA,NA,NA,NA,NA,291472249.3,"HOLD",2025-12-26
483,"EUREKAFORB","EUREKA FORBES LIMITED","MICRO_CAP",636.45,-0.2,-0.62,7.64,53.3,56.7,"BULLISH",13.51,9,8,0,NA,NA,NA,NA,NA,146468122.8,"HOLD",2025-12-26
631,"APEX","APEX FROZEN FOODS LIMITED","MICRO_CAP",275.75,-0.14,-3.89,-10.84,53.3,49.9,"STRONG_BULLISH",18.75,10,4,15,57.85,71.74,64,58.27,10,72075807.1,"HOLD",2025-12-26
754,"RNBDENIMS","RNBDENIMS","MICRO_CAP",130.48,8.86,11.2,0.46,53.3,61.1,"NEUTRAL",7.03,12,12,0,NA,NA,NA,NA,NA,27887388.79,"HOLD",2025-12-26
83,"PERSISTENT","PERSISTENT SYSTEMS LTD","MID_CAP",6300.5,-0.82,-0.9,-1.78,52.7,50.9,"STRONG_BULLISH",13.67,8,10,0,NA,NA,NA,NA,NA,1816000979,"HOLD",2025-12-26
100,"MOTHERSON","SAMVRDHNA MTHRSN INTL LTD","MID_CAP",119.29,-0.2,-1.4,6.69,52.7,58,"STRONG_BULLISH",9.19,7,12,0,NA,NA,NA,NA,NA,1549937061.97,"HOLD",2025-12-26
124,"SBISILVER","SBIAMC - SBISILVER","MID_CAP",224.62,4.77,13.65,44.51,52.7,89.9,"STRONG_BULLISH",25.91,16,6,0,NA,NA,NA,NA,NA,1264123480.88,"HOLD",2025-12-26
425,"SILVERADD","DSPAMC - DSPSILVETF","MICRO_CAP",220.33,4.14,13.31,44.15,52.7,90.1,"STRONG_BULLISH",25.63,16,6,0,NA,NA,NA,NA,NA,199193744.67,"HOLD",2025-12-26
28,"MCX","MULTI COMMODITY EXCHANGE","LARGE_CAP",11052,2.1,7.23,7.48,52,71.5,"STRONG_BULLISH",13.24,11,11,0,NA,NA,NA,NA,NA,4487772757,"HOLD",2025-12-26
40,"INDUSINDBK","INDUSIND BANK LIMITED","LARGE_CAP",849.85,0.21,0.61,-0.1,52,54.7,"BULLISH",8.89,7,13,0,NA,NA,NA,NA,NA,3629222074.1,"HOLD",2025-12-26
64,"20MICRONS","20 MICRONS LTD","MID_CAP",217.71,10.04,13.2,11.29,52,73.4,"BEARISH",-2.87,10,12,15,53.32,54.78,51,57.27,48,2436378379.56,"HOLD",2025-12-26
385,"JAMNAAUTO","JAMNA AUTO IND LTD","MICRO_CAP",125.87,-0.15,-0.02,14.88,52,62.6,"STRONG_BULLISH",29.54,15,10,0,NA,NA,NA,NA,NA,251355550.27,"HOLD",2025-12-26
75,"HINDALCO","HINDALCO  INDUSTRIES  LTD","MID_CAP",872.9,0.98,2.45,9,51.3,69.1,"STRONG_BULLISH",10.48,11,12,0,NA,NA,NA,NA,NA,2027962160.25,"HOLD",2025-12-26
90,"CUMMINSIND","CUMMINS INDIA LTD","MID_CAP",4346.4,-1.61,-1.45,-1.4,51.3,43.7,"BULLISH",5.81,6,6,15,53.02,50.65,51,55.68,59.17,1693710320.8,"HOLD",2025-12-26
508,"MODIRUBBER","MODI RUBBER LTD","MICRO_CAP",167.05,9.7,59.84,50.86,51.3,84.8,"NEUTRAL",29.42,20,5,0,NA,NA,NA,NA,NA,132357103.6,"HOLD",2025-12-26
617,"CRIZAC","CRIZAC LIMITED","MICRO_CAP",292.35,2.52,3.47,5.31,51.3,54.3,"BEARISH",1.85,2,16,15,51.35,49.35,47.5,55.95,57,76635556.25,"HOLD",2025-12-26
663,"PRECWIRE","PRECISION WIRES INDIA LTD","MICRO_CAP",237.45,1.24,2.22,-5.98,51.3,50.8,"BULLISH",11.28,8,13,0,NA,NA,NA,NA,NA,62145445.3,"HOLD",2025-12-26
772,"TEXINFRA","TEXMACO INFRA & HOLDG LTD","MICRO_CAP",102.24,1.55,-1.5,-0.54,51.3,48.5,"BULLISH",7.4,6,11,0,NA,NA,NA,NA,NA,20508550.78,"HOLD",2025-12-26
62,"SANDUMA","SANDUR MANG & IRON ORES L","MID_CAP",242.5,0.84,11.8,18.34,50.7,68,"BEARISH",13.63,16,6,0,NA,NA,NA,NA,NA,2592966088.91,"HOLD",2025-12-26
142,"HDFCGOLD","HDFC GOLD ETF","MID_CAP",117.96,0.85,4.07,9.58,50.7,77.4,"STRONG_BULLISH",4.36,8,15,0,NA,NA,NA,NA,NA,1113973136.64,"HOLD",2025-12-26
314,"AUROPHARMA","AUROBINDO PHARMA LTD","MICRO_CAP",1206.2,-0.43,-1.54,-1.73,50.7,53.2,"STRONG_BULLISH",2.87,2,10,20,67.41,70.43,70,59.18,66,375347246.5,"HOLD",2025-12-26
518,"CEIGALL","CEIGALL INDIA LIMITED","MICRO_CAP",259.91,3.36,6.58,8.7,50.7,70.3,"BEARISH",-0.5,8,14,15,52.84,53.04,47,56.59,57,126651230.27,"HOLD",2025-12-26
779,"MANBA","MANBA FINANCE LIMITED","MICRO_CAP",140.96,0.21,0.25,4.22,50.7,56.7,"STRONG_BULLISH",1.45,8,9,0,NA,NA,NA,NA,NA,18517408.4,"HOLD",2025-12-26
150,"INDUSTOWER","INDUS TOWERS LIMITED","MID_CAP",419.85,-0.96,1.4,3.51,50,61.7,"STRONG_BULLISH",19.65,11,10,0,NA,NA,NA,NA,NA,1060468990.05,"HOLD",2025-12-26
227,"NAVINFLUOR","NAVIN FLUORINE INT. LTD","SMALL_CAP",5774.5,-1.69,-1.21,-0.82,50,47.3,"STRONG_BULLISH",13.58,9,10,0,NA,NA,NA,NA,NA,662520624,"HOLD",2025-12-26
259,"GRAPHITE","GRAPHITE INDIA LTD","SMALL_CAP",582.8,2.09,6.13,4.41,50,63.7,"BULLISH",1.37,10,9,0,NA,NA,NA,NA,NA,516662501.4,"HOLD",2025-12-26
328,"BANKINDIA","BANK OF INDIA","MICRO_CAP",139.77,-0.01,-2.4,-6.1,50,45.6,"BULLISH",8.08,6,12,15,52.66,50.71,47,55.88,63,345399552.77,"HOLD",2025-12-26
373,"JKTYRE","JK TYRE & INDUSTRIES LTD","MICRO_CAP",497.55,-2.17,2.43,9.11,50,64.8,"STRONG_BULLISH",28.39,15,6,0,NA,NA,NA,NA,NA,273462909.9,"HOLD",2025-12-26
376,"RRKABEL","R R KABEL LIMITED","MICRO_CAP",1473.7,-1.7,-0.89,6.06,50,58.9,"STRONG_BULLISH",12.88,11,10,0,NA,NA,NA,NA,NA,267544934.5,"HOLD",2025-12-26
464,"SILVERAG","SILVERAG","MICRO_CAP",222.82,4.36,13.53,44.17,50,89.5,"BULLISH",21.92,16,9,0,NA,NA,NA,NA,NA,164657183.62,"HOLD",2025-12-26
589,"TRIVENI","TRIVENI ENGG. & INDS. LTD","MICRO_CAP",400.1,-0.02,6.69,12.23,50,69.1,"STRONG_BULLISH",10.49,13,8,0,NA,NA,NA,NA,NA,85141135.3,"HOLD",2025-12-26
12,"HINDZINC","HINDUSTAN ZINC LIMITED","LARGE_CAP",636.85,1.92,8.17,35.43,49.3,85.5,"STRONG_BULLISH",21.58,16,6,0,NA,NA,NA,NA,NA,8598553127.15,"WEAK_HOLD",2025-12-26
79,"MANAPPURAM","MANAPPURAM FINANCE LTD","MID_CAP",313.35,-0.38,7.07,8.88,49.3,74.4,"STRONG_BULLISH",6.07,12,6,0,NA,NA,NA,NA,NA,1895279966,"WEAK_HOLD",2025-12-26
127,"GOLDIETF","ICICI PRUDENTIAL GOLD ETF","MID_CAP",118.31,0.83,4.16,9.87,49.3,75.6,"STRONG_BULLISH",4.57,6,15,0,NA,NA,NA,NA,NA,1237968807.08,"WEAK_HOLD",2025-12-26
133,"SETFGOLD","SBI-ETF GOLD","MID_CAP",117.68,0.8,4.04,9.49,49.3,75.9,"STRONG_BULLISH",4.19,6,15,0,NA,NA,NA,NA,NA,1177856020.85,"WEAK_HOLD",2025-12-26
154,"FEDERALBNK","FEDERAL BANK LTD","SMALL_CAP",262,0.1,-2.18,2.2,49.3,59.3,"STRONG_BULLISH",17.25,11,10,0,NA,NA,NA,NA,NA,1029589603.2,"WEAK_HOLD",2025-12-26
168,"HEG","HEG LTD","SMALL_CAP",559.8,1.68,5.58,2.22,49.3,63.7,"BULLISH",3.58,8,8,0,NA,NA,NA,NA,NA,1001774463.65,"WEAK_HOLD",2025-12-26
333,"AXISILVER","AXISAMC - AXISILVER","MICRO_CAP",227.35,4.58,13.71,44.34,49.3,89.3,"STRONG_BULLISH",18.01,16,6,0,10,10,10,10,10,343540559.33,"WEAK_HOLD",2025-12-26
469,"CCL","CCL PRODUCTS (I) LTD","MICRO_CAP",943.2,-1.21,-2.75,-7.78,49.3,43,"STRONG_BULLISH",8.87,6,8,15,55.23,51.9,55,56.36,63,157871120.5,"WEAK_HOLD",2025-12-26
649,"ZUARI","ZUARI AGRO CHEMICALS LTD","MICRO_CAP",307.85,-1.6,-2.29,12.05,49.3,57.7,"BULLISH",20.55,15,10,0,NA,NA,NA,NA,NA,66140160.5,"WEAK_HOLD",2025-12-26
733,"QGOLDHALF","QUANTUM GOLD FUND","MICRO_CAP",114.34,0.51,3.95,9.88,49.3,76.1,"STRONG_BULLISH",4.53,6,15,0,NA,NA,NA,NA,NA,36021101.3,"WEAK_HOLD",2025-12-26
3,"IRFC","INDIAN RAILWAY FIN CORP L","LARGE_CAP",133.64,10,17.25,13.18,48.7,78.3,"BEARISH",2.96,12,12,0,NA,NA,NA,NA,NA,21478539145.76,"WEAK_HOLD",2025-12-26
113,"RAIN","RAIN INDUSTRIES LIMITED","MID_CAP",138.5,7.19,11.16,26.26,48.7,74.4,"BEARISH",4.72,12,10,0,NA,NA,NA,NA,NA,1428368635.85,"WEAK_HOLD",2025-12-26
156,"LTF","L&T FINANCE LIMITED","SMALL_CAP",301.3,-0.64,0.33,-2.05,48.7,52.2,"BULLISH",10.23,8,12,0,NA,NA,NA,NA,NA,1023988477.05,"WEAK_HOLD",2025-12-26
275,"GOLD1","KOTAK GOLD ETF","SMALL_CAP",114.89,0.82,3.87,9.24,48.7,74.6,"STRONG_BULLISH",4.86,8,12,0,NA,NA,NA,NA,NA,471705980.22,"WEAK_HOLD",2025-12-26
324,"AXISGOLD","AXIS MF - AXIS GOLD ETF","MICRO_CAP",115.15,0.88,4.02,9.69,48.7,72.8,"STRONG_BULLISH",3.77,8,12,0,10,10,10,10,10,351764636.57,"WEAK_HOLD",2025-12-26
382,"SIGNATURE","SIGNATUREGLOBAL INDIA LTD","MICRO_CAP",1138.6,-0.25,-0.69,0.51,48.7,58.8,"STRONG_BULLISH",9.42,7,10,0,NA,NA,NA,NA,NA,254925397.7,"WEAK_HOLD",2025-12-26
426,"AEROFLEX","AEROFLEX INDUSTRIES LTD","MICRO_CAP",201.07,-2.26,3.81,9.74,48.7,63.5,"STRONG_BULLISH",14.4,13,6,0,10,10,10,10,10,195802727.68,"WEAK_HOLD",2025-12-26
774,"RELTD","RAVINDRA ENERGY LIMITED","MICRO_CAP",166.61,-1.02,0.98,9.93,48.7,57.1,"BULLISH",13.01,11,10,0,NA,NA,NA,NA,NA,19990012.83,"WEAK_HOLD",2025-12-26
14,"VEDL","VEDANTA LIMITED","LARGE_CAP",600.95,0.47,3.33,16.4,48,80.4,"STRONG_BULLISH",20.82,15,10,0,NA,NA,NA,NA,NA,7299362185.1,"WEAK_HOLD",2025-12-26
27,"SHRIRAMFIN","SHRIRAM FINANCE LIMITED","LARGE_CAP",960.25,-1.38,6.49,12.1,48,76.4,"STRONG_BULLISH",38.01,15,6,0,NA,NA,NA,NA,NA,4561461711.6,"WEAK_HOLD",2025-12-26
