SYMBOL,SUBSECTOR,CURRENT_PRICE,RET_1M,RET_3M,RET_6M,RS_VS_NIFTY_AUTO_6M,RS_VS_NIFTY_500_6M,RSI,TECHNICAL_SCORE,FUND_SCORE,AS_OF_DATE,FUND_NORM,TECH_NORM,RS_RANK,COMPOSITE_SCORE,PASS_FUND,PASS_RS,PASS_SCREEN
SHAILY,Engineering Plastics,1913.6,-0.07165381070198429,-0.29889352971349015,0.08850967007963595,-0.04645507762121004,0.09237787634852279,40.57728508680191,40.0,,2026-03-06,50.0,40.0,83.33333333333334,52.66666666666667,False,True,False
AMNPLST,Plasticizers,152.09,-0.1287236480293309,-0.23264379414732583,-0.2908895934352853,-0.4258543411361313,-0.28702138716639847,20.0209277990931,20.0,59.22,2026-03-06,59.22,20.0,16.666666666666664,35.02133333333334,False,False,False
POLYPLEX,Films/Packaging,831.9,-0.027472527472527486,-0.03609292624992755,-0.26575463371579877,-0.40071938141664476,-0.26188642744691193,45.663352759684614,40.0,,2026-03-06,50.0,40.0,33.33333333333333,42.666666666666664,False,False,False
JINDALPOLY,Films,768.35,0.9049212842444527,0.3986529534904888,0.44399548956962964,0.30903074186878365,0.4478636958385165,86.00832562442183,60.0,,2026-03-06,50.0,60.0,100.0,64.0,False,True,False
UFLEX,Flexible Packaging,460.7,-0.057584126010023606,-0.10820751064653511,-0.21822501272696415,-0.35318976042781014,-0.2143568064580773,46.646884272997006,40.0,,2026-03-06,50.0,40.0,50.0,46.0,False,False,False
TAINWALCHM,Plastics/Chemicals,202.05,0.1594078154587708,0.034562211981566726,-0.1000400873012337,-0.2350048350020797,-0.09617188103234686,68.13960934998401,80.0,,2026-03-06,50.0,80.0,66.66666666666666,65.33333333333333,False,False,False
