"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
256,"CHEMCON","CHEMCON SPECIAL CHEM LTD","SMALL_CAP",258.74,NA,8.42,NA,88,67.3,"STRONG_BULLISH",31.11,20,18,25,71.15,74.35,86,56.82,57,721107692.97,"STRONG_BUY",2025-09-22
106,"BLUESTARCO","BLUE STAR LIMITED","MID_CAP",1996.8,NA,5.7,NA,80.7,68.8,"STRONG_BULLISH",11.52,14,13,25,72.84,74.35,86,58.5,66,1860763386.3,"STRONG_BUY",2025-09-22
37,"BORORENEW","BOROSIL RENEWABLES LTD","LARGE_CAP",619.85,NA,8.73,NA,78.7,64.6,"BULLISH",14.16,16,16,20,63.2,57.38,81,59.5,54,4864487849.15,"BUY",2025-09-22
579,"DECCANCE","DECCAN CEMENTS LIMITED","MICRO_CAP",1130.3,NA,4.68,NA,78.7,63.1,"STRONG_BULLISH",29.16,14,15,25,70.52,74.35,86,55.91,54,157646536.8,"BUY",2025-09-22
92,"AVANTEL","AVANTEL LIMITED","MID_CAP",189.73,NA,7.43,NA,76.7,75.8,"STRONG_BULLISH",21.97,20,14,15,51.41,52.39,47,57.5,48,2163854872.2,"BUY",2025-09-22
820,"COMSYN","COMMERCIAL SYN BAGS LTD","MICRO_CAP",154.83,NA,-0.4,NA,73.3,66.2,"BULLISH",20.19,13,10,25,71.65,75.43,86,59.55,53.75,43283269.02,"BUY",2025-09-22
546,"DBEIL","DEEPAK BUILDERS & ENG I L","MICRO_CAP",173.25,NA,21.72,NA,72.7,81.4,"BULLISH",24.67,20,11,25,71.14,69.78,92,58.41,57,180792671.76,"BUY",2025-09-22
583,"DEEPINDS","DEEP INDUSTRIES LIMITED","MICRO_CAP",538.65,NA,-1.04,NA,72.7,51.4,"BULLISH",21.65,11,15,20,62.64,63.48,74.6,58,46.67,155535510.6,"BUY",2025-09-22
207,"ASHAPURMIN","ASHAPURA MINECHEM LTD","SMALL_CAP",651.1,NA,2.59,NA,72,70.8,"STRONG_BULLISH",38.65,18,14,15,52.76,51.96,47,58.41,57,961716653.25,"BUY",2025-09-22
750,"BHARATSE","BHARAT SEATS LIMITED","MICRO_CAP",160.82,NA,-3.88,NA,71.3,62,"BULLISH",98.76,16,14,15,52.61,50.22,51,56.14,57,68534238.2,"BUY",2025-09-22
95,"ALKEM","ALKEM LABORATORIES LTD.","MID_CAP",5495,NA,-0.1,NA,70.7,64.6,"STRONG_BULLISH",16.49,14,8,15,56.97,60.22,47,58.41,63,2101708324,"BUY",2025-09-22
159,"CHENNPETRO","CHENNAI PETROLEUM CORP LT","SMALL_CAP",756,NA,0.55,NA,70,67.3,"STRONG_BULLISH",3.41,9,15,20,68.3,71.74,82,58.64,49.17,1248064513.35,"BUY",2025-09-22
314,"FEDFINA","FEDBANK FINANCIAL SER L","MICRO_CAP",152.38,NA,1.72,NA,70,67.1,"STRONG_BULLISH",33.01,18,18,0,NA,NA,NA,NA,NA,500649630.04,"BUY",2025-09-22
204,"ARISINFRA","ARISINFRA SOLUTIONS LTD","SMALL_CAP",170.48,NA,6.58,NA,69.3,68.2,"BULLISH",6.55,14,18,15,56.91,51.96,67,56.36,54,967143248.64,"BUY",2025-09-22
414,"SILVERADD","DSPAMC - DSPSILVETF","MICRO_CAP",128.84,NA,4.18,NA,69.3,74.8,"STRONG_BULLISH",23.92,20,18,0,NA,NA,NA,NA,NA,304093623.4,"BUY",2025-09-22
717,"BALAJITELE","BALAJI TELEFILMS LTD.","MICRO_CAP",131.38,NA,9.95,NA,69.3,81.6,"BULLISH",99.56,20,14,15,53.41,54.13,51,58.18,49.17,86241602.52,"BUY",2025-09-22
742,"BOROLTD","BOROSIL LIMITED","MICRO_CAP",351.85,NA,0.89,NA,69.3,59.3,"BULLISH",4.19,7,20,20,64.73,68.33,68,57,60,72994385.25,"BUY",2025-09-22
838,"SILVER360","360ONEAMC - SILVER360","MICRO_CAP",132.14,NA,4.3,NA,69.3,77.9,"STRONG_BULLISH",23.95,20,18,0,NA,NA,NA,NA,NA,37668849.08,"BUY",2025-09-22
8,"ANANTRAJ","ANANT RAJ LIMITED","LARGE_CAP",677.6,NA,14.95,NA,68.7,79.4,"BULLISH",22.61,20,5,15,51.15,49,44.17,55.3,63,17633646339.65,"BUY",2025-09-22
459,"UNIECOM","UNICOMMERCE ESOLUTIONS L","MICRO_CAP",149.76,NA,4.35,NA,68.7,60.3,"STRONG_BULLISH",22.79,18,16,0,NA,NA,NA,NA,NA,245081772.21,"BUY",2025-09-22
36,"CHOLAFIN","CHOLAMANDALAM IN & FIN CO","LARGE_CAP",1630,NA,7.4,NA,68,69.8,"BULLISH",5.76,12,15,15,54.41,50.65,51,57.47,66,4865706397.1,"BUY",2025-09-22
150,"SILVERIETF","ICICIPRAMC - ICICISILVE","MID_CAP",133.31,NA,4.26,NA,68,73.3,"STRONG_BULLISH",23.99,18,18,0,NA,NA,NA,NA,NA,1318248453.5,"BUY",2025-09-22
362,"LGBBROSLTD","LG BALAKRISHNAN & BROS","MICRO_CAP",1438.4,NA,5.98,NA,68,75.9,"STRONG_BULLISH",11,18,18,0,NA,NA,NA,NA,NA,388486691,"BUY",2025-09-22
522,"INTLCONV","INTL CONVEYORS LIMITED","MICRO_CAP",104.75,NA,8.96,NA,68,75.8,"STRONG_BULLISH",14.2,18,18,0,NA,NA,NA,NA,NA,196579348.84,"BUY",2025-09-22
671,"GOLDETFADD","DSPAMC - DSPGOLDETF","MICRO_CAP",109.26,NA,2.46,NA,68,74.7,"STRONG_BULLISH",15.73,16,20,0,NA,NA,NA,NA,NA,113796282.93,"BUY",2025-09-22
739,"ASIANENE","ASIAN ENERGY SERVICES LTD","MICRO_CAP",354.1,NA,0.31,NA,68,51.1,"BULLISH",22.63,11,13,25,75.48,78.33,94,62.75,54,73496478.9,"BUY",2025-09-22
373,"AVL","ADITYA VISION LIMITED","MICRO_CAP",572.85,NA,13.74,NA,67.3,72.7,"STRONG_BULLISH",60.4,15,0,25,73.11,74.35,86,59.86,66,371751836,"BUY",2025-09-22
59,"SHALBY","SHALBY LIMITED","MID_CAP",265.62,NA,14.13,NA,66.7,79.7,"STRONG_BULLISH",43.88,20,14,0,NA,NA,NA,NA,NA,3129247945.96,"BUY",2025-09-22
71,"MUTHOOTFIN","MUTHOOT FINANCE LIMITED","MID_CAP",3047.6,NA,3.77,NA,66.7,70.7,"STRONG_BULLISH",15.61,16,18,0,NA,NA,NA,NA,NA,2763462420.6,"BUY",2025-09-22
807,"BHARATGEAR","BHARAT GEARS LTD.","MICRO_CAP",109.21,NA,12.83,NA,66.7,72.1,"STRONG_BULLISH",22.93,20,4,15,51.91,51.96,47,56.36,54,48841724.22,"BUY",2025-09-22
253,"CUPID","CUPID LIMITED","SMALL_CAP",217.92,NA,5.06,NA,66,79.4,"STRONG_BULLISH",99.22,15,13,15,52.86,51.84,53,58.35,48,736622888.84,"BUY",2025-09-22
558,"MOLDTECH","MOLD-TEK TECHNOLOGIES LTD","MICRO_CAP",174.62,NA,2.91,NA,66,64.6,"STRONG_BULLISH",10.94,18,12,0,NA,NA,NA,NA,NA,173405836.58,"BUY",2025-09-22
778,"KAMATHOTEL","KAMAT HOTELS (I) LTD","MICRO_CAP",322.45,NA,4.91,NA,66,69.8,"STRONG_BULLISH",36.75,14,16,0,NA,NA,NA,NA,NA,59954598.25,"BUY",2025-09-22
