"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
516,"STOVEKRAFT","STOVE KRAFT LIMITED","MICRO_CAP",680.5,2.3,6.34,18.95,68.7,62.5,"STRONG_BULLISH",24.42,16,18,0,NA,NA,NA,NA,NA,246071411.4,"BUY",2025-09-04
76,"APOLLOHOSP","APOLLO HOSPITALS ENTER. L","MID_CAP",7900,2.12,2.23,8.61,68,64,"STRONG_BULLISH",15.87,11,17,15,51.11,51.2,45.83,55.87,53.33,3038499776,"BUY",2025-09-04
668,"ARVINDFASN","ARVIND FASHIONS LIMITED","MICRO_CAP",540.45,1.89,5.23,0.19,68,61.4,"STRONG_BULLISH",17.48,10,13,15,50.43,47.61,47,55.45,57,150710642.05,"BUY",2025-09-04
1427,"ASTRON","ASTRON PAPER BORD MIL LTD","MICRO_CAP",17.55,-1.35,44.21,24.64,68,68.1,"BULLISH",45.44,20,0,20,67.82,72.38,86,55.91,41.25,9806836.99,"BUY",2025-09-04
1524,"BVCL","BARAK VALLEY CEM. LTD.","MICRO_CAP",47.02,-0.78,15.56,6.12,68,60.7,"STRONG_BULLISH",32.21,14,4,20,69.53,73.91,86,61.36,41.25,6454150.06,"BUY",2025-09-04
2,"M&M","MAHINDRA & MAHINDRA LTD","LARGE_CAP",3481.5,5.95,5.65,8.38,67.3,63.1,"STRONG_BULLISH",13.63,16,16,0,NA,NA,NA,NA,NA,26560976128.4,"BUY",2025-09-04
400,"DAVANGERE","DAVANGERE SUGAR COMPANY L","MICRO_CAP",3.98,-1,21.71,18.81,67.3,74.6,"BEARISH",21.56,18,4,20,60.57,69.35,60,54.47,46.25,382724483.28,"BUY",2025-09-04
1061,"SINCLAIR","SINCLAIRS HOTELS LIMITED","MICRO_CAP",106.35,6.97,9.09,5.59,67.3,63.3,"STRONG_BULLISH",24.98,18,14,0,NA,NA,NA,NA,NA,38787092.29,"BUY",2025-09-04
156,"DIFFNKG","DIFFUSION ENGINEERS LTD","SMALL_CAP",381.35,8.55,6.61,16.96,66.7,67.1,"BULLISH",24.48,20,18,0,NA,NA,NA,NA,NA,1374723204.75,"BUY",2025-09-04
357,"CEIGALL","CEIGALL INDIA LIMITED","MICRO_CAP",264.27,4.59,7.14,-0.22,66.7,59.3,"BEARISH",9.88,9,16,15,52.84,53.04,47,56.59,57,447353046.46,"BUY",2025-09-04
484,"STYLEBAAZA","BAAZAR STYLE RETAIL LTD","MICRO_CAP",350.65,2.2,7.68,19.92,66.7,77.3,"STRONG_BULLISH",37.58,20,14,0,NA,NA,NA,NA,NA,283764746.35,"BUY",2025-09-04
38,"ATULAUTO","ATUL AUTO LIMITED","LARGE_CAP",509.1,17.09,19.06,13.71,66,73.2,"BEARISH",15.88,18,12,10,49.43,48.48,47,55.45,48,5305174141.05,"BUY",2025-09-04
48,"SYRMA","SYRMA SGS TECHNOLOGY LTD","LARGE_CAP",836.15,5.64,13.21,16.56,66,76.3,"STRONG_BULLISH",61.53,20,13,0,NA,NA,NA,NA,NA,4415934299.2,"BUY",2025-09-04
98,"KEI","KEI INDUSTRIES LTD.","MID_CAP",4125.8,2.6,6.79,8.1,66,68,"STRONG_BULLISH",10.56,14,16,0,NA,NA,NA,NA,NA,2190990883,"BUY",2025-09-04
603,"KRSNAA","KRSNAA DIAGNOSTICS LTD","MICRO_CAP",830.45,3.17,4.83,-1.72,66,57.6,"BULLISH",22.01,13,20,0,NA,NA,NA,NA,NA,180760967.8,"BUY",2025-09-04
30,"COLPAL","COLGATE PALMOLIVE LTD.","LARGE_CAP",2464.6,3.47,8.92,10.5,65.3,66.8,"BEARISH",4.75,11,18,15,53.47,50.65,55,54.77,56.67,6766794497.6,"BUY",2025-09-04
164,"INDOFARM","INDO FARM EQUIPMENT LTD","SMALL_CAP",243.12,2.04,11,25.05,65.3,63.9,"BULLISH",44.08,20,16,0,NA,NA,NA,NA,NA,1320852346.92,"BUY",2025-09-04
324,"THYROCARE","THYROCARE TECH LTD","MICRO_CAP",1340.8,3.01,4.9,1.51,65.3,57.9,"BULLISH",43.27,16,16,0,NA,NA,NA,NA,NA,503429733.8,"BUY",2025-09-04
337,"GANDHITUBE","GANDHI SPL. TUBES LTD","MICRO_CAP",958,10.66,14.57,27.14,65.3,79,"STRONG_BULLISH",38.89,20,12,0,NA,NA,NA,NA,NA,480908536.35,"BUY",2025-09-04
854,"CONSUMBEES","NIP IND ETF CONSUMPTION","MICRO_CAP",137.34,0.4,2.39,5.03,65.3,69.8,"STRONG_BULLISH",10.02,14,15,0,10,10,10,10,10,81380391.68,"BUY",2025-09-04
1678,"BSHSL","BOMBAY SUPER HYBRID SEEDS","MICRO_CAP",141.68,0.19,-2.67,5.85,65.3,58.1,"BULLISH",6.61,7,15,25,76.04,83.82,86,61.94,57.5,3123238.15,"BUY",2025-09-04
12,"ESCORTS","ESCORTS KUBOTA LIMITED","LARGE_CAP",3633.3,-1.2,4.55,6.46,64.7,60.8,"STRONG_BULLISH",13.22,16,12,0,NA,NA,NA,NA,NA,10394997319,"HOLD",2025-09-04
59,"BATAINDIA","BATA INDIA LTD","MID_CAP",1245.5,7.15,15.39,4.95,64.7,65.9,"STRONG_BEARISH",6.75,9,14,20,69.28,71.96,76,60.23,63,3771624064.7,"HOLD",2025-09-04
89,"AMBER","AMBER ENTERPRISES (I) LTD","MID_CAP",7698,0.74,6.12,-2.45,64.7,59.2,"BULLISH",17.47,8,13,15,59.89,69.2,78.33,55.65,10,2496807118,"HOLD",2025-09-04
94,"LEMONTREE","LEMON TREE HOTELS LTD","MID_CAP",170.95,0.73,1.88,19.01,64.7,65.4,"STRONG_BULLISH",27.95,20,13,0,NA,NA,NA,NA,NA,2382170124.56,"HOLD",2025-09-04
285,"SAGCEM","SAGAR CEMENTS LIMITED","SMALL_CAP",294.3,7.72,15.13,23.22,64.7,79.2,"BULLISH",28.56,20,14,0,NA,NA,NA,NA,NA,643012183.75,"HOLD",2025-09-04
383,"CHOICEIN","CHOICE INTERNATIONAL LTD","MICRO_CAP",780.75,-0.36,-2.01,3.71,64.7,51.6,"STRONG_BULLISH",13.5,9,12,15,54.36,51.52,55,55,60,412798976.05,"HOLD",2025-09-04
404,"ASHAPURMIN","ASHAPURA MINECHEM LTD","MICRO_CAP",551.35,0.76,14.15,5.71,64.7,60.8,"BULLISH",33.45,14,7,15,52.76,51.96,47,58.41,57,374617342.85,"HOLD",2025-09-04
428,"AUTOBEES","NIPPONAMC - NETFAUTO","MICRO_CAP",267.49,0.91,3.53,9.16,64.7,72.6,"STRONG_BULLISH",14.2,16,15,0,10,10,10,10,10,348845927.23,"HOLD",2025-09-04
570,"METROPOLIS","METROPOLIS HEALTHCARE LTD","MICRO_CAP",2236.7,1.27,2.25,10.25,64.7,67.8,"STRONG_BULLISH",34.96,16,12,0,NA,NA,NA,NA,NA,201152282.5,"HOLD",2025-09-04
805,"AUTOIETF","ICICIPRAMC - ICICIAUTO","MICRO_CAP",26.69,0.87,3.13,8.94,64.7,72.1,"STRONG_BULLISH",13.85,16,15,0,10,10,10,10,10,95435903.98,"HOLD",2025-09-04
93,"ASIANPAINT","ASIAN PAINTS LIMITED","MID_CAP",2568.6,0.58,3.2,5.41,64,61.7,"STRONG_BULLISH",16,11,11,20,62.21,68.26,60,57.05,56.67,2398337278.7,"HOLD",2025-09-04
215,"LALPATHLAB","DR. LAL PATH LABS LTD.","SMALL_CAP",3319.4,-0.55,-0.12,3.91,64,56.9,"STRONG_BULLISH",24.37,16,12,0,NA,NA,NA,NA,NA,952770169.2,"HOLD",2025-09-04
332,"RISHABH","RISHABH INSTRUMENTS LTD","MICRO_CAP",475.05,5.87,16.91,67.57,64,79,"STRONG_BULLISH",71.59,16,14,0,NA,NA,NA,NA,NA,486361940.3,"HOLD",2025-09-04
544,"CHALET","CHALET HOTELS LIMITED","MICRO_CAP",1015.1,-0.86,-0.26,16.14,64,63,"STRONG_BULLISH",15.64,13,10,20,66.69,71.3,68,58.57,63,222602879.1,"HOLD",2025-09-04
551,"TVSHLTD","TVS HOLDINGS LIMITED","MICRO_CAP",12213,0.44,4.24,3.47,64,57.1,"STRONG_BULLISH",16.08,12,15,0,NA,NA,NA,NA,NA,216304162,"HOLD",2025-09-04
580,"UNIECOM","UNICOMMERCE ESOLUTIONS L","MICRO_CAP",151.74,1.31,14.26,27.61,64,69.9,"BULLISH",24.41,18,13,0,NA,NA,NA,NA,NA,194447794.61,"HOLD",2025-09-04
706,"ASIANENE","ASIAN ENERGY SERVICES LTD","MICRO_CAP",373.3,-2.25,3.49,7.42,64,61.8,"STRONG_BULLISH",30.19,13,4,25,75.48,78.33,94,62.75,54,132412087.05,"HOLD",2025-09-04
782,"BALMLAWRIE","BALMER LAWRIE & CO LTD","MICRO_CAP",228.93,-1.28,5.33,7.93,64,62.6,"STRONG_BULLISH",13.2,12,10,20,68.31,75.22,82,61.59,36,102936364.53,"HOLD",2025-09-04
898,"DECCANCE","DECCAN CEMENTS LIMITED","MICRO_CAP",1090.5,-1.24,6.8,3.8,64,59.6,"STRONG_BULLISH",36.38,11,6,25,70.52,74.35,86,55.91,54,69621654.7,"HOLD",2025-09-04
1147,"SHOPERSTOP","SHOPPERS STOP LIMITED","MICRO_CAP",542.3,0.51,1.71,3.31,64,56.6,"STRONG_BULLISH",13.24,12,15,0,NA,NA,NA,NA,NA,29140008.45,"HOLD",2025-09-04
1755,"SBIETFCON","SBIAMC - SBIETFCON","MICRO_CAP",127.29,0.74,2.28,5.06,64,69.7,"STRONG_BULLISH",10.06,12,15,0,NA,NA,NA,NA,NA,2112205.61,"HOLD",2025-09-04
29,"DOMS","DOMS INDUSTRIES LIMITED","LARGE_CAP",2692.2,7.55,10.14,10.97,63.3,69.8,"BULLISH",10.85,16,14,0,NA,NA,NA,NA,NA,7187651823.7,"HOLD",2025-09-04
180,"BOSCHLTD","BOSCH LIMITED","SMALL_CAP",40740,-0.88,3.86,0.36,63.3,62.8,"STRONG_BULLISH",32.44,11,10,15,53.48,51.96,47,57.5,63,1129766205,"HOLD",2025-09-04
1194,"CAPITALSFB","CAPITAL SMALL FIN BANK L","MICRO_CAP",296.95,4.86,1.71,-7.25,63.3,51,"BULLISH",4.96,6,16,15,52.07,53.42,47,55,53,23725857.45,"HOLD",2025-09-04
1327,"CONSUMIETF","ICICIPRAMC - ICICICONSU","MICRO_CAP",127.82,0.8,2.51,5.22,63.3,72.4,"STRONG_BULLISH",10.18,14,15,0,10,10,10,10,10,14435289.31,"HOLD",2025-09-04
1591,"BALAJEE","SHREE TIRUPATI BALAJEE L","MICRO_CAP",55.29,-2.33,7.36,13.72,63.3,60.3,"STRONG_BULLISH",26.91,15,6,20,61.51,67.61,60,56.82,54,4851641.24,"HOLD",2025-09-04
269,"SKIPPER","SKIPPER LIMITED","SMALL_CAP",549.75,1.07,4.3,4.28,62.7,59.8,"STRONG_BULLISH",14.87,12,13,0,NA,NA,NA,NA,NA,711961392.05,"HOLD",2025-09-04
289,"CUPID","CUPID LIMITED","SMALL_CAP",179.02,-0.83,4.09,10.38,62.7,73.7,"STRONG_BULLISH",89.76,15,8,15,52.86,51.84,53,58.35,48,629678345.16,"HOLD",2025-09-04
356,"METROBRAND","METRO BRANDS LIMITED","MICRO_CAP",1226.7,4.77,7.17,4.06,62.7,64.6,"BULLISH",10.6,12,16,0,NA,NA,NA,NA,NA,448867787.7,"HOLD",2025-09-04
363,"BLACKBUCK","ZINKA LOGISTICS SOL LTD","MICRO_CAP",598.65,1.58,-2.75,23.37,62.7,57.9,"STRONG_BULLISH",39.6,15,6,20,62.86,66.96,62,58.64,59,439898510.75,"HOLD",2025-09-04
626,"GOKULAGRO","GOKUL AGRO RESOURCES LTD","MICRO_CAP",331.95,-2.73,0.18,10.52,62.7,57.2,"STRONG_BULLISH",17.58,16,10,0,NA,NA,NA,NA,NA,168211920.2,"HOLD",2025-09-04
869,"KAUSHALYA","KAUSHALYA INFRA DEV LTD.","MICRO_CAP",1745,4.21,63.1,98.65,62.7,89.5,"STRONG_BULLISH",97.83,20,12,0,NA,NA,NA,NA,NA,76805475.1,"HOLD",2025-09-04
1750,"BTML","BODHI TREE MULTIMEDIA LTD","MICRO_CAP",8.9,1.6,7.75,14.1,62.7,61.8,"STRONG_BULLISH",10.72,11,4,25,72.5,75.43,94,58.86,47,2179721.69,"HOLD",2025-09-04
1878,"BBTCL","B&B TRIPLEWALL CONT LTD","MICRO_CAP",202.1,0.04,0.99,1.26,62.7,56.6,"STRONG_BULLISH",29.06,11,10,20,62.47,66.52,64,56.82,56.67,1171061.32,"HOLD",2025-09-04
641,"SILVRETF","MIRAEAMC - MASILVER","MICRO_CAP",121.04,0.25,5.44,9.52,62,72,"STRONG_BULLISH",18.75,16,11,0,NA,NA,NA,NA,NA,160951658.66,"HOLD",2025-09-04
653,"SILVERADD","DSPAMC - DSPSILVETF","MICRO_CAP",119.54,0.02,5.4,9.43,62,71,"STRONG_BULLISH",18.92,16,11,0,NA,NA,NA,NA,NA,156648956.93,"HOLD",2025-09-04
748,"EIHAHOTELS","EIH ASSOCIATED HOTELS LTD","MICRO_CAP",411.45,-0.57,8.89,7.46,62,61.2,"STRONG_BULLISH",14.08,16,8,0,NA,NA,NA,NA,NA,113441592.45,"HOLD",2025-09-04
801,"ESILVER","EDELAMC - ESILVER","MICRO_CAP",124.23,0.18,5.46,9.33,62,72.8,"STRONG_BULLISH",18.78,16,11,0,NA,NA,NA,NA,NA,98127018.79,"HOLD",2025-09-04
1546,"BIL","BHARTIYA INTERNATIONAL","MICRO_CAP",861.75,2.08,-0.38,0.1,62,53.7,"NEUTRAL",29.62,11,18,15,52.66,50.22,55,53.64,54,5651425.85,"HOLD",2025-09-04
1556,"CHEVIOT","CHEVIOT COMPANY LIMITED","MICRO_CAP",1202.3,-2.62,0.14,0.41,62,50.8,"STRONG_BULLISH",12.84,7,10,15,50.23,49.5,47,56.5,49.17,5362973.3,"HOLD",2025-09-04
43,"DMART","AVENUE SUPERMARTS LIMITED","LARGE_CAP",4829.3,1.49,2.75,13.42,61.3,72.7,"STRONG_BULLISH",16.72,16,15,0,NA,NA,NA,NA,NA,4827589427.9,"HOLD",2025-09-04
362,"SENCO","SENCO GOLD LIMITED","MICRO_CAP",385.5,1.8,2.69,13.85,61.3,64,"BULLISH",17.02,14,13,0,NA,NA,NA,NA,NA,441220677.05,"HOLD",2025-09-04
556,"HCG","HEALTHCARE GLOB. ENT. LTD","MICRO_CAP",695.4,0.17,3.31,12.93,61.3,70.7,"STRONG_BULLISH",33.34,16,10,0,NA,NA,NA,NA,NA,212857298.9,"HOLD",2025-09-04
740,"DCMSHRIRAM","DCM SHRIRAM LIMITED","MICRO_CAP",1250,0.79,0.99,-9.59,61.3,39.4,"BEARISH",8.89,7,13,20,61.96,68.26,60,59.55,51.67,117436263.8,"HOLD",2025-09-04
892,"BOROLTD","BOROSIL LIMITED","MICRO_CAP",344.45,-0.23,3.88,5.45,61.3,57.8,"BULLISH",2.4,7,10,20,64.73,68.33,68,57,60,71322714.95,"HOLD",2025-09-04
976,"INDNIPPON","INDIA NIPPON ELECT  LTD","MICRO_CAP",859.55,1.6,11.28,6.25,61.3,67.6,"STRONG_BULLISH",20.67,14,9,0,NA,NA,NA,NA,NA,51871933.1,"HOLD",2025-09-04
1036,"CONTROLPR","CONTROL PRINT LIMITED","MICRO_CAP",783.45,0.73,1.51,3.19,61.3,55.1,"BULLISH",3.72,7,15,15,53.05,51.52,51,57.95,54,42750629.25,"HOLD",2025-09-04
1381,"MIRZAINT","MIRZA INTERNATIONAL LIMIT","MICRO_CAP",34.34,1.33,7.45,-3.54,61.3,59.2,"BULLISH",14.24,13,13,0,NA,NA,NA,NA,NA,11664680.92,"HOLD",2025-09-04
1498,"HDFCGROWTH","HDFCAMC - HDFCGROWTH","MICRO_CAP",123.46,1.01,1.46,4.27,61.3,64.7,"STRONG_BULLISH",7.73,9,17,0,NA,NA,NA,NA,NA,7237270.52,"HOLD",2025-09-04
3,"BAJFINANCE","BAJAJ FINANCE LIMITED","LARGE_CAP",934.75,4.29,6.6,4.8,60.7,35.8,"BEARISH",5.1,9,16,15,51.99,50.65,47,55.53,59.17,20377254605.35,"HOLD",2025-09-04
27,"EICHERMOT","EICHER MOTORS LTD","LARGE_CAP",6425,0.84,4.76,13.1,60.7,82.9,"STRONG_BULLISH",17.25,16,13,0,NA,NA,NA,NA,NA,7701220718,"HOLD",2025-09-04
31,"HINDUNILVR","HINDUSTAN UNILEVER LTD.","LARGE_CAP",2666.6,0.07,0.46,5.2,60.7,63.4,"STRONG_BULLISH",20.94,12,15,0,NA,NA,NA,NA,NA,6722201756.9,"HOLD",2025-09-04
136,"EMAMILTD","EMAMI LIMITED","MID_CAP",615.5,4.16,8.47,0.24,60.7,59,"BULLISH",12.04,12,14,0,NA,NA,NA,NA,NA,1583592209,"HOLD",2025-09-04
189,"YATHARTH","YATHARTH HOSP & TRA C S L","SMALL_CAP",768.75,2.55,8.89,12.24,60.7,74.3,"STRONG_BULLISH",54.54,18,7,0,NA,NA,NA,NA,NA,1093041024.2,"HOLD",2025-09-04
235,"ZYDUSWELL","ZYDUS WELLNESS LIMITED","SMALL_CAP",2423.8,4.1,19.34,22.24,60.7,81.3,"STRONG_BULLISH",24.61,20,9,0,NA,NA,NA,NA,NA,854464323.2,"HOLD",2025-09-04
715,"CRAFTSMAN","CRAFTSMAN AUTOMATION LTD","MICRO_CAP",6835.5,-0.9,-1.88,5.85,60.7,52.8,"STRONG_BULLISH",33.38,13,12,15,54.65,50.22,53,57.05,66,128213729,"HOLD",2025-09-04
1081,"ARIES","ARIES AGRO LTD.","MICRO_CAP",418.85,-1.66,-2.01,6.54,60.7,55.8,"STRONG_BULLISH",38.46,13,10,15,55.33,53.81,55,59.77,54,35600425.15,"HOLD",2025-09-04
1323,"HESTERBIO","HESTER BIOSCIENCES LTD","MICRO_CAP",2101.6,2.82,3.5,3.77,60.7,60.2,"STRONG_BULLISH",19.55,9,18,0,NA,NA,NA,NA,NA,14657765.3,"HOLD",2025-09-04
1348,"GROWWEV","GROWWAMC - GROWWEV","MICRO_CAP",30.74,0.03,2.6,5.13,60.7,66.4,"STRONG_BULLISH",9.18,10,15,0,NA,NA,NA,NA,NA,13398367.6,"HOLD",2025-09-04
1453,"UFO","UFO MOVIEZ INDIA LTD.","MICRO_CAP",76.57,2.39,3.36,4.75,60.7,55.5,"BULLISH",10.83,7,18,0,NA,NA,NA,NA,NA,8834145.9,"HOLD",2025-09-04
1806,"AXISCETF","AXISAMC - AXISCETF","MICRO_CAP",127.14,0.54,2.51,4.95,60.7,69.2,"STRONG_BULLISH",9.92,10,15,0,10,10,10,10,10,1675492.66,"HOLD",2025-09-04
23,"GODFRYPHLP","GODFREY PHILLIPS INDIA LT","LARGE_CAP",10453,2.59,-1.33,5.86,60,54.2,"STRONG_BULLISH",31.85,14,13,0,NA,NA,NA,NA,NA,8327895336,"HOLD",2025-09-04
166,"YATRA","YATRA ONLINE LIMITED","SMALL_CAP",153.88,-1.66,4.87,56.06,60,67.4,"STRONG_BULLISH",81.17,15,6,0,NA,NA,NA,NA,NA,1297824034.79,"HOLD",2025-09-04
263,"TFCILTD","TOURISM FINANCE CORP. OF","SMALL_CAP",340.55,1.17,11.69,22.9,60,75.1,"STRONG_BULLISH",49.2,16,13,0,NA,NA,NA,NA,NA,733491856,"HOLD",2025-09-04
343,"PRICOLLTD","PRICOL LIMITED","MICRO_CAP",500.2,2.13,11.95,13.73,60,72.2,"STRONG_BULLISH",18.53,16,13,0,NA,NA,NA,NA,NA,474225276.15,"HOLD",2025-09-04
358,"SUNDRMFAST","SUNDRAM FASTENERS LTD","MICRO_CAP",1016.7,0.24,-0.35,6.58,60,56.7,"BULLISH",8.12,12,15,0,NA,NA,NA,NA,NA,446035931.7,"HOLD",2025-09-04
387,"NAVNETEDUL","NAVNEET EDUCATION LTD","MICRO_CAP",153.3,-1.21,0.91,3.42,60,56.5,"STRONG_BULLISH",10.14,12,10,0,NA,NA,NA,NA,NA,403087289.61,"HOLD",2025-09-04
500,"NUVOCO","NUVOCO VISTAS CORP LTD","MICRO_CAP",470.6,1.75,1.34,7.81,60,70.7,"STRONG_BULLISH",41.34,14,10,0,NA,NA,NA,NA,NA,266940355.6,"HOLD",2025-09-04
545,"SBISILVER","SBIAMC - SBISILVER","MICRO_CAP",121.9,-0.02,5.47,9.48,60,72,"STRONG_BULLISH",18.8,16,8,0,NA,NA,NA,NA,NA,222262675.83,"HOLD",2025-09-04
