"SYMBOL","CURRENT_PRICE","MONTHLY_RS","CONSOLIDATION_BREAKOUT","CUP_HANDLE","LONG_TERM_UPTREND","MOMENTUM_BREAKOUT","SUPPORT_BOUNCE","VOLUME_ACCUMULATION","EARNINGS_MOMENTUM","WEEK52_HIGH_BREAKOUT","TECHNICAL_SCORE","MARKET_CAP_CATEGORY"
"OPTIEMUS",681.6,112.94,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,64.7,"SMALL_CAP"
"DBEIL",166.75,162.71,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64.7,"MICRO_CAP"
"BANKINDIA",126.77,83.86,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,64,"SMALL_CAP"
"SWELECTES",934.25,477.97,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,64,"MICRO_CAP"
"EGOLD",121.85,186.23,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,64,"MICRO_CAP"
"PREMEXPLN",657.7,191.82,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,63.3,"MID_CAP"
"BANKBARODA",266.95,88.37,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,62.7,"MID_CAP"
"AXISGOLD",101.31,187.08,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,62.7,"SMALL_CAP"
"QGOLDHALF",100.5,185.86,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,62.7,"MICRO_CAP"
"CGPOWER",753.4,95.26,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,"MID_CAP"
"CHENNPETRO",802.25,91.03,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62,"SMALL_CAP"
"CANBK",127.39,98.72,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61.3,"MID_CAP"
"AVANTEL",203.82,252.08,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,61.3,"MID_CAP"
"APOLLO",317.5,591.56,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61.3,"SMALL_CAP"
"MONTECARLO",665.3,98.25,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,61.3,"MICRO_CAP"
"HINDWAREAP",348.35,224.97,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,61.3,"MICRO_CAP"
"MARUTI",16265,245.15,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60.7,"LARGE_CAP"
"AFCONS",463.35,79.29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60.7,"SMALL_CAP"
"XELPMOC",112.83,188.79,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60.7,"MICRO_CAP"
"PNB",117.24,48.16,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,60,"LARGE_CAP"
"HDFCSILVER",157.19,345.15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,60,"MID_CAP"
"AMBER",8284.5,70.74,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60,"SMALL_CAP"
"CUPID",246.26,775.67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60,"SMALL_CAP"
"ASHOKLEY",137.55,-373.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,"SMALL_CAP"
"KMEW",2374.4,344.83,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60,"MICRO_CAP"
"ABDL",545.05,98.52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60,"MICRO_CAP"
"SBIN",880.65,72.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,59.3,"LARGE_CAP"
"VOLTAS",1417.3,24.06,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59.3,"LARGE_CAP"
"ANANTRAJ",694.2,175.59,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,59.3,"MID_CAP"
"SALZERELEC",915.5,46.65,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,59.3,"MID_CAP"
"IXIGO",318.3,652.65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59.3,"MID_CAP"
"POLYCAB",7730,112.33,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59.3,"MID_CAP"
"ASTERDM",685.55,116.85,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,59.3,"SMALL_CAP"
"HCG",690.25,215.41,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,59.3,"MICRO_CAP"
"GOLDETF",118.22,187,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,59.3,"MICRO_CAP"
"BANCOINDIA",803.95,175,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59.3,"MICRO_CAP"
"CYIENTDLM",471.35,-5.09,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,59.3,"MICRO_CAP"
"RPTECH",349.05,137.06,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,59.3,"MICRO_CAP"
"BEL",413.5,12.45,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58.7,"LARGE_CAP"
"ITI",340.5,54.3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,58.7,"LARGE_CAP"
"USHAMART",469.65,168.04,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,58.7,"SMALL_CAP"
"ALKEM",5454.5,103.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58.7,"SMALL_CAP"
"SILVER1",154.01,311.31,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,58.7,"SMALL_CAP"
"AIIL",3299.5,214.99,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58.7,"MICRO_CAP"
"BALAJITELE",125.72,625.65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58.7,"MICRO_CAP"
"GOLDBEES",100.67,187.68,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,58,"LARGE_CAP"
"GOLDSHARE",102.2,189.19,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,58,"MICRO_CAP"
"DBL",524.4,57.6,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,57.3,"MICRO_CAP"
"LANDMARK",578.65,51.61,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57.3,"MICRO_CAP"
"GMDCLTD",606.55,499.73,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"LARGE_CAP"
"MUTHOOTFIN",3156.9,150.81,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"MID_CAP"
"SILVER",160.24,324.62,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,56.7,"SMALL_CAP"
"SJS",1506.6,200.39,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"MICRO_CAP"
"JPOLYINVST",1058.1,200.59,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,56.7,"MICRO_CAP"
"MAFANG",171.9,117.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"MICRO_CAP"
"HINDZINC",498.3,116.11,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,56,"LARGE_CAP"
"BAJAJ-AUTO",8946.5,86.87,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56,"MID_CAP"
"PRECWIRE",216.53,84.42,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"FEDFINA",155.92,258.26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"GOKULAGRO",373.65,161.45,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,56,"MICRO_CAP"
"TATACOMM",1870.2,74.85,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,55.3,"LARGE_CAP"
"TATAINVEST",9295,344.35,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"LARGE_CAP"
"HINDCOPPER",344.55,251.57,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,55.3,"LARGE_CAP"
"JSWSTEEL",1167.8,101.47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MID_CAP"
"LTF",256.04,200.8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MID_CAP"
"JINDALPHOT",1555.5,962.16,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,55.3,"SMALL_CAP"
"MON100",238.93,204.43,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,55.3,"MICRO_CAP"
"IMFA",1227.8,514.46,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MICRO_CAP"
"SIRCA",488.5,137.26,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MICRO_CAP"
"BFUTILITIE",810.95,-9.17,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,55.3,"MICRO_CAP"
"BBOX",575.4,422.67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MICRO_CAP"
"SUVEN",209.41,505.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MICRO_CAP"
"ARIHANTCAP",113.44,242.95,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MICRO_CAP"
"BBNPPGOLD",118,188.47,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,55.3,"MICRO_CAP"
"SETFGOLD",103.79,186.7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,54.7,"MID_CAP"
"GOLDIETF",104.02,186.55,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,54.7,"SMALL_CAP"
"JAICORPLTD",162.28,383.47,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"SMALL_CAP"
"SKYGOLD",342.65,48.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"SMALL_CAP"
"GOLD1",101.27,186.56,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54.7,"MICRO_CAP"
"NIACL",192.87,42.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"MICRO_CAP"
"BSLGOLDETF",106.8,189.26,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,54.7,"MICRO_CAP"
"BAJEL",199.58,86.4,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,54.7,"MICRO_CAP"
"SILVERBEES",153.92,326.34,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,54,"LARGE_CAP"
"AXISBANK",1180.4,5.37,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,54,"LARGE_CAP"
"SILVERIETF",162.65,343.42,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,54,"MID_CAP"
"CIPLA",1561.8,42.88,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"MID_CAP"
"WAAREERTL",1133.2,131.73,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,54,"MID_CAP"
"INDIANB",776.25,181.77,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,54,"SMALL_CAP"
"HDFCGOLD",103.98,187.12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,54,"SMALL_CAP"
"SILVERETF",157.43,339.18,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,54,"SMALL_CAP"
"AXISILVER",161.27,335.79,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
"CAMPUS",280.6,-23.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
"QPOWER",997.4,213.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53.3,"SMALL_CAP"
"FINOPB",299.9,31.73,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,53.3,"MICRO_CAP"
"ZOTA",1457.9,162.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53.3,"MICRO_CAP"
"DENTA",451.5,431.13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,53.3,"MICRO_CAP"
"SKIPPER",516.1,70.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53.3,"MICRO_CAP"
"GROWWGOLD",118.9,184.24,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,53.3,"MICRO_CAP"
"MCX",8688.5,47.77,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52.7,"LARGE_CAP"
"BAJFINANCE",1023.85,93.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,52.7,"LARGE_CAP"
"AVALON",1230.4,327.68,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52.7,"MICRO_CAP"
"SENORES",732.15,159.85,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52.7,"MICRO_CAP"
"RPEL",719.25,40.52,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,52.7,"MICRO_CAP"
"ETERNAL",348.3,234.84,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52,"LARGE_CAP"
"SAMMAANCAP",162.22,250.36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52,"LARGE_CAP"
"GMBREW",894.45,147.8,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,52,"MID_CAP"
"GVT&D",3012.4,259.79,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52,"SMALL_CAP"
"SANDHAR",517.8,8.94,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,52,"SMALL_CAP"
"PNGJL",663.75,98.89,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52,"MICRO_CAP"
"CUB",214.83,3.71,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52,"MICRO_CAP"
"LAURUSLABS",876.75,52.52,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.3,"LARGE_CAP"
"HINDALCO",773.95,131.85,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51.3,"MID_CAP"
"CHOLAFIN",1614.2,45.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.3,"SMALL_CAP"
"POONAWALLA",529.15,134.23,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51.3,"MICRO_CAP"
"SUPRIYA",722.05,8.24,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,51.3,"MICRO_CAP"
"SHREEPUSHK",415.8,147.96,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51.3,"MICRO_CAP"
"SRM",556.1,140.24,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51.3,"MICRO_CAP"
"ICICIB22",112.6,21.77,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,51.3,"MICRO_CAP"
"MONQ50",103.2,307.07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,51.3,"MICRO_CAP"
"DELHIVERY",464.85,117.74,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50.7,"SMALL_CAP"
"SHAILY",2431.2,419.85,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50.7,"SMALL_CAP"
"SANGHVIMOV",386.6,344.8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50.7,"MICRO_CAP"
"ZUARIIND",344.75,254.22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50.7,"MICRO_CAP"
"FUSION",193.68,36.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50.7,"MICRO_CAP"
"GOLDETFADD",118.16,187.64,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,50.7,"MICRO_CAP"
"NETWEB",4027.5,844.9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50,"LARGE_CAP"
"VEDL",482.2,62.04,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,50,"LARGE_CAP"
"PAYTM",1236.9,220.01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50,"LARGE_CAP"
"AUROPHARMA",1130.3,-5.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,"MID_CAP"
"BEML",4363.9,-41.12,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,50,"SMALL_CAP"
"APOLLOTYRE",488.25,62.67,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,50,"MICRO_CAP"
"SUNDARMHLD",673.3,329.36,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,50,"MICRO_CAP"
"SUBROS",1121.3,187.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50,"MICRO_CAP"
"HITECH",118.55,194.96,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,50,"MICRO_CAP"
"MODIRUBBER",132.81,301.47,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,50,"MICRO_CAP"
"VSSL",292.2,104.66,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,50,"MICRO_CAP"
"CDSL",1605.3,-35.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49.3,"LARGE_CAP"
"SBISILVER",157.65,325.39,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,49.3,"MICRO_CAP"
"NLCINDIA",270.05,152.54,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,49.3,"MICRO_CAP"
"TDPOWERSYS",600.4,175.55,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49.3,"MICRO_CAP"
"JKPAPER",420.6,76.55,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49.3,"MICRO_CAP"
"GOODLUCK",1270,113.19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,49.3,"MICRO_CAP"
"DAMCAPITAL",249.34,1.94,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,49.3,"MICRO_CAP"
"SURYODAY",151.01,94.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49.3,"MICRO_CAP"
"OMINFRAL",128.66,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,49.3,"MICRO_CAP"
"HUHTAMAKI",235.01,24.74,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,49.3,"MICRO_CAP"
"GOLD360",119.95,192.46,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,49.3,"MICRO_CAP"
"REDINGTON",290.1,-47.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"LARGE_CAP"
"HEROMOTOCO",5500,240.12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"LARGE_CAP"
"RBLBANK",291.6,87.63,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"MID_CAP"
"EICHERMOT",6965,210.28,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"MID_CAP"
"MANAPPURAM",284.75,67.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"SMALL_CAP"
"BRITANNIA",5871.5,13.23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"SMALL_CAP"
"ADANIENSOL",925.85,42.12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"SMALL_CAP"
"GRANULES",568.55,139.41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"SMALL_CAP"
"MINDACORP",588.95,114.9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"MICRO_CAP"
"LATENTVIEW",439.75,22.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"MICRO_CAP"
"STARHEALTH",478.75,109.55,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"MICRO_CAP"
"UNIPARTS",474.95,173.7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,48.7,"MICRO_CAP"
"INDIACEM",391,106.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"MICRO_CAP"
"CHALET",953,80.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48.7,"MICRO_CAP"
"HERITGFOOD",490.6,36.57,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,48.7,"MICRO_CAP"
"INTLCONV",104.61,60.54,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,48.7,"MICRO_CAP"
"FORTIS",1060.3,290.64,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MID_CAP"
"BPCL",338.7,-13.54,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MID_CAP"
"UNOMINDA",1219.8,108.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MID_CAP"
"ASTRAL",1427.1,-37.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"SMALL_CAP"
"HUDCO",232.92,5.27,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,48,"SMALL_CAP"
"CHOICEIN",795.9,124.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"CANFINHOME",793.6,-3.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"WHEELS",937,146.99,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"IRMENERGY",343.85,104.03,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"SHALBY",252.05,305.34,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"MOLDTECH",208.76,265.91,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"SILVER360",154.61,295.64,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,48,"MICRO_CAP"
"DIXON",17445,79.58,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.3,"LARGE_CAP"
"LTIM",5471.5,49.71,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,47.3,"MID_CAP"
"BHEL",239.64,-56.28,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,47.3,"MID_CAP"
"NAM-INDIA",871.85,62.78,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,47.3,"SMALL_CAP"
