SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
OBEROIRLTY,OBEROIRLTY,LARGE_CAP,1418.1,-2.34,-3.5,-8.37,26.0,31.0,,5,12,,STRONG_BEARISH,SELL
LT,LT,LARGE_CAP,3469.4,0.88,-9.7,-16.88,26.0,17.7,,5,6,,STRONG_BULLISH,SELL
BANKINDIA,Bank of India,MICRO_CAP,150.67,0.31,-0.41,-6.87,26.0,22.6,,2,11,,STRONG_BULLISH,SELL
OIL,OIL,SMALL_CAP,460.1,-2.22,-2.94,1.07,26.0,42.6,,2,8,,STRONG_BULLISH,SELL
EICHERMOT,Eicher Motors Limited,LARGE_CAP,6827.5,1.28,-6.03,-15.34,26.0,27.6,,4,9,,STRONG_BULLISH,SELL
MARUTI,Maruti Suzuki India Limited,LARGE_CAP,12757.0,1.32,-5.56,-16.28,26.0,24.0,,5,13,,STRONG_BEARISH,SELL
UNIONBANK,Union Bank of India,MICRO_CAP,175.6,0.99,-1.93,-1.83,26.0,29.5,,4,11,,STRONG_BULLISH,SELL
MUTHOOTFIN,MUTHOOTFIN,LARGE_CAP,3361.0,0.83,3.67,-6.28,26.0,43.7,,2,6,,BULLISH,SELL
CHOLAFIN,CHOLAFIN,LARGE_CAP,1527.1,0.87,-3.53,-10.66,26.0,30.9,,3,11,,STRONG_BEARISH,SELL
ICICIGI,ICICIGI,LARGE_CAP,1850.5,0.73,-2.07,-3.42,26.0,31.8,,1,15,,BULLISH,SELL
ENRIN,ENRIN,MID_CAP,2787.7,-0.33,-3.31,1.74,25.3,48.2,,1,8,,BULLISH,SELL
ULTRACEMCO,UltraTech Cement Limited,LARGE_CAP,11099.0,4.55,-2.45,-14.38,25.3,26.1,,5,11,,STRONG_BEARISH,SELL
GPIL,GPIL,SMALL_CAP,249.15,-0.95,0.18,-3.67,25.3,34.8,,1,12,,STRONG_BULLISH,SELL
FEDERALBNK,Federal Bank Limited,SMALL_CAP,260.85,-0.84,-4.56,-9.52,25.3,19.1,,4,8,,STRONG_BULLISH,SELL
FEDFINA,FEDFINA,MICRO_CAP,127.24,0.61,5.31,-10.24,25.3,40.0,,1,13,,STRONG_BEARISH,SELL
ISGEC,ISGEC,MICRO_CAP,887.4,-1.65,-1.17,1.65,25.3,54.0,,5,4,,BULLISH,SELL
ITC,ITC Limited,SMALL_CAP,308.25,2.26,0.74,-1.75,25.3,28.3,,3,17,,STRONG_BEARISH,SELL
PRSMJOHNSN,PRSMJOHNSN,MICRO_CAP,125.26,0.04,-0.18,4.23,25.3,47.0,,1,12,,STRONG_BEARISH,SELL
BHARATFORG,BHARATFORG,LARGE_CAP,1697.0,1.31,-8.88,-2.4,25.3,36.6,,8,4,,STRONG_BULLISH,SELL
JSL,JSL,MID_CAP,709.9,0.35,0.13,-7.11,25.3,32.1,,1,13,,BULLISH,SELL
PFC,PFC,SMALL_CAP,406.25,0.16,3.42,1.42,25.3,47.7,,4,8,,BULLISH,SELL
RELIANCE,Reliance Industries Limited,LARGE_CAP,1395.1,1.04,-2.03,-1.73,25.3,43.2,,1,13,,STRONG_BEARISH,SELL
EMBASSY,EMBASSY,SMALL_CAP,422.84,-0.34,-0.35,-3.99,25.3,43.2,,1,12,,BULLISH,SELL
ITCHOTELS,ITCHOTELS,MICRO_CAP,154.74,1.06,-5.74,-14.1,25.3,13.8,,5,15,,STRONG_BEARISH,SELL
MVGJL,MVGJL,MICRO_CAP,150.59,1.07,1.85,-12.83,25.3,36.4,,3,13,,STRONG_BEARISH,SELL
NAVA,Nava Bharat Ventures Limited,MICRO_CAP,538.15,-2.46,-1.3,-2.94,25.3,42.0,,1,10,,BULLISH,SELL
RUBICON,RUBICON,MICRO_CAP,747.6,-2.76,-2.97,-4.71,25.3,40.8,,4,6,,BULLISH,SELL
MOGOLD,MOGOLD,MICRO_CAP,152.4,-2.09,-2.84,0.53,25.3,45.2,,4,8,,STRONG_BULLISH,SELL
SHREEPUSHK,SHREEPUSHK,MICRO_CAP,296.15,-3.25,-1.28,-18.75,25.3,37.0,,3,10,,STRONG_BEARISH,SELL
SUPREMEIND,SUPREMEIND,MID_CAP,3927.6,1.06,2.94,4.05,25.3,49.3,,7,8,,BULLISH,SELL
MAFANG,MAFANG,MICRO_CAP,160.89,-0.87,-0.27,2.88,25.3,64.8,,4,12,,BULLISH,SELL
PARKHOSPS,PARKHOSPS,MICRO_CAP,185.15,-3.85,-8.22,5.48,25.3,42.2,,8,6,,BULLISH,SELL
INDIAGLYCO,INDIAGLYCO,MICRO_CAP,857.9,0.39,0.78,-9.85,25.3,32.4,,3,13,,STRONG_BEARISH,SELL
ONESOURCE,ONESOURCE,SMALL_CAP,1493.2,0.13,-1.43,25.99,25.3,71.3,,8,9,,STRONG_BEARISH,SELL
V2RETAIL,V2RETAIL,SMALL_CAP,1896.6,-1.62,-0.61,-6.63,25.3,37.5,,3,10,,STRONG_BEARISH,SELL
CONCORDBIO,CONCORDBIO,SMALL_CAP,1158.1,-2.04,-1.46,-2.22,25.3,57.4,,0,10,,STRONG_BEARISH,SELL
SURYODAY,SURYODAY,MICRO_CAP,125.94,-4.58,-3.89,-3.02,24.7,56.0,,1,10,,BULLISH,SELL
DRREDDY,DRREDDY,LARGE_CAP,1276.9,-1.19,-0.78,0.69,24.7,42.6,,4,8,,BULLISH,SELL
PREMIERENE,PREMIERENE,MID_CAP,795.75,1.78,10.27,4.81,24.7,55.1,,4,4,,STRONG_BEARISH,SELL
HNGSNGBEES,HNGSNGBEES,MICRO_CAP,497.04,-0.66,-1.15,-8.72,24.7,26.0,,2,12,,BULLISH,SELL
SARDAEN,SARDAEN,SMALL_CAP,505.4,-4.7,-6.35,0.58,24.7,48.4,,1,10,,BULLISH,SELL
BBOX,BBOX,SMALL_CAP,496.7,0.07,1.05,-8.78,24.7,42.8,,1,13,,STRONG_BEARISH,SELL
SILVER360,SILVER360,MICRO_CAP,240.34,-4.45,-5.15,0.83,24.7,41.9,,3,8,,STRONG_BULLISH,SELL
INDIASHLTR,India Shelter Finance Corporation Limited,MICRO_CAP,702.65,1.89,2.91,-4.71,24.7,44.6,,1,15,,STRONG_BEARISH,SELL
IVALUE,IVALUE,MICRO_CAP,226.93,0.81,0.71,-5.6,24.7,54.8,,1,13,,STRONG_BEARISH,SELL
STARHEALTH,STARHEALTH,MICRO_CAP,457.45,-1.33,2.27,-2.22,24.7,48.6,,3,12,,BULLISH,SELL
VSTL,VSTL,MICRO_CAP,107.93,-5.41,-1.4,-9.58,24.7,37.7,,5,10,,STRONG_BEARISH,SELL
GRAPHITE,GRAPHITE,MID_CAP,613.5,-1.3,-2.27,-5.02,24.7,33.3,,1,8,,STRONG_BULLISH,SELL
SILVERBEES,SILVERBEES,SMALL_CAP,233.48,-4.5,-5.47,0.39,24.7,41.9,,3,8,,STRONG_BULLISH,SELL
NLCINDIA,NLCINDIA,SMALL_CAP,257.0,-0.96,7.19,-0.89,24.7,44.1,,2,8,,STRONG_BULLISH,SELL
ANNAPURNA,ANNAPURNA,MICRO_CAP,162.55,6.84,3.37,-12.56,24.7,42.2,,5,7,,STRONG_BEARISH,SELL
KRSNAA,KRSNAA,MICRO_CAP,599.65,-0.66,1.96,-10.32,24.7,36.8,,5,10,,STRONG_BEARISH,SELL
SPORTKING,SPORTKING,MICRO_CAP,107.21,-0.87,0.65,-1.45,24.7,36.7,,8,6,,BULLISH,SELL
BIOCON,Biocon Limited,SMALL_CAP,377.05,-1.69,-3.25,-0.24,24.0,41.7,,1,8,,STRONG_BULLISH,SELL
HCG,HCG,MICRO_CAP,549.05,0.97,-2.3,-5.71,24.0,33.2,,3,13,,STRONG_BEARISH,SELL
TMB,TMB,MICRO_CAP,603.0,0.4,1.53,-7.18,24.0,27.4,,4,8,,STRONG_BULLISH,SELL
PHOENIXLTD,PHOENIXLTD,LARGE_CAP,1552.3,-0.84,-1.65,-10.56,24.0,24.4,,3,12,,STRONG_BEARISH,SELL
JASH,JASH,MICRO_CAP,366.15,0.87,-1.17,-7.25,24.0,33.9,,3,11,,STRONG_BEARISH,SELL
HDFCAMC,HDFCAMC,LARGE_CAP,2367.2,-0.58,-3.82,-15.85,24.0,23.4,,5,10,,STRONG_BEARISH,SELL
CLEAN,CLEAN,SMALL_CAP,700.95,0.11,-4.96,-7.23,24.0,41.4,,1,7,,STRONG_BEARISH,SELL
HYUNDAI,HYUNDAI,LARGE_CAP,1963.9,-2.68,-5.77,-9.89,24.0,23.4,,5,10,,STRONG_BEARISH,SELL
BOROSCI,BOROSCI,MICRO_CAP,105.42,1.17,-0.91,-11.27,24.0,38.1,,3,15,,STRONG_BEARISH,SELL
HEROMOTOCO,Hero MotoCorp Limited,LARGE_CAP,5278.5,1.39,-3.68,-5.47,24.0,43.4,,2,8,,STRONG_BEARISH,SELL
VRLLOG,VRLLOG,MICRO_CAP,252.35,-2.19,-5.61,-13.25,24.0,15.2,,1,10,,BULLISH,SELL
ENDURANCE,ENDURANCE,SMALL_CAP,2391.4,-0.5,-1.34,-3.74,24.0,36.1,,1,10,,STRONG_BEARISH,SELL
MANORAMA,MANORAMA,MICRO_CAP,1299.2,1.81,-1.05,-7.88,24.0,32.7,,1,10,,STRONG_BEARISH,SELL
JSWENERGY,JSWENERGY,MID_CAP,505.15,-1.52,5.48,6.41,24.0,57.4,,5,6,,BULLISH,SELL
VOLTAS,VOLTAS,LARGE_CAP,1406.4,-0.55,-2.1,-7.8,24.0,32.3,,1,10,,STRONG_BULLISH,SELL
AXISILVER,AXISILVER,SMALL_CAP,242.39,-4.65,-5.2,0.4,24.0,42.0,,2,8,,STRONG_BULLISH,SELL
GENUSPOWER,GENUSPOWER,MICRO_CAP,239.5,-2.8,-1.88,-10.35,23.3,36.3,,5,8,,STRONG_BEARISH,SELL
VGINFOTECH,VGINFOTECH,MICRO_CAP,115.05,-1.96,-9.84,-20.41,23.3,30.7,,5,8,,STRONG_BEARISH,SELL
TARC,TARC,MICRO_CAP,123.53,-4.07,-9.95,-18.93,23.3,8.1,,5,8,,STRONG_BEARISH,SELL
ASTRAMICRO,ASTRAMICRO,SMALL_CAP,954.1,-2.5,-5.33,5.55,23.3,55.5,,6,10,,BULLISH,SELL
THOMASCOTT,THOMASCOTT,MICRO_CAP,248.45,0.24,-2.61,-23.48,23.3,15.0,,5,9,,STRONG_BEARISH,SELL
THELEELA,THELEELA,MICRO_CAP,415.9,-3.77,-3.78,-6.59,23.3,35.4,,3,8,,BULLISH,SELL
MUKANDLTD,MUKANDLTD,MICRO_CAP,117.52,-2.29,-3.14,-10.52,23.3,34.6,,5,8,,STRONG_BEARISH,SELL
SBIN,State Bank of India,LARGE_CAP,1066.7,1.88,-2.89,-11.0,23.3,17.3,,3,8,,STRONG_BULLISH,SELL
NIITMTS,NIITMTS,MICRO_CAP,299.25,0.52,-4.19,-19.64,23.3,15.8,,3,11,,STRONG_BEARISH,SELL
KSHINTL,KSHINTL,MICRO_CAP,406.0,4.8,8.37,12.48,23.3,61.5,,7,6,,BULLISH,SELL
SENORES,SENORES,MICRO_CAP,744.3,2.37,0.45,-5.01,23.3,33.8,,1,12,,BULLISH,SELL
ATGL,ATGL,MID_CAP,522.05,-7.75,11.57,0.41,23.3,49.4,,5,2,,STRONG_BEARISH,SELL
MFSL,MFSL,LARGE_CAP,1645.2,1.05,-3.65,-9.85,23.3,18.2,,2,12,,STRONG_BULLISH,SELL
SHAILY,SHAILY,MID_CAP,1915.1,-1.22,4.21,-4.42,23.3,40.4,,1,10,,STRONG_BEARISH,SELL
BRITANNIA,Britannia Industries Limited,LARGE_CAP,5842.0,0.58,-0.81,-2.32,23.3,32.8,,1,12,,STRONG_BULLISH,SELL
ARTEMISMED,ARTEMISMED,MICRO_CAP,219.53,-2.55,-2.94,-8.13,23.3,31.3,,3,12,,STRONG_BEARISH,SELL
SRF,SRF,LARGE_CAP,2449.0,-2.03,-4.05,-13.57,23.3,37.7,,3,10,,STRONG_BEARISH,SELL
SGMART,SGMART,MICRO_CAP,438.95,-2.89,-1.73,4.79,22.7,52.7,,4,4,,STRONG_BULLISH,SELL
AGARIND,AGARIND,MICRO_CAP,433.9,1.74,-4.94,-37.83,22.7,6.7,,5,11,,STRONG_BEARISH,SELL
SETFNIF50,SETFNIF50,SMALL_CAP,250.48,0.93,-2.83,-8.25,22.7,19.7,,3,15,,STRONG_BEARISH,SELL
BORORENEW,BORORENEW,SMALL_CAP,407.9,0.2,-0.74,-17.57,22.7,27.0,,5,11,,STRONG_BEARISH,SELL
BAJAJFINSV,Bajaj Finserv Limited,LARGE_CAP,1773.9,2.07,-3.67,-12.32,22.7,19.8,,3,15,,STRONG_BEARISH,SELL
BLSE,BLSE,MICRO_CAP,142.33,1.51,10.69,-13.07,22.7,30.9,,5,11,,STRONG_BEARISH,SELL
SCHAEFFLER,SCHAEFFLER,SMALL_CAP,3773.9,-1.48,-9.56,0.05,22.7,43.6,,0,8,,BULLISH,SELL
VESUVIUS,VESUVIUS,MICRO_CAP,484.15,1.77,-1.28,-4.47,22.7,38.5,,0,15,,BULLISH,SELL
AXISBANK,Axis Bank Limited,LARGE_CAP,1214.7,1.45,-5.71,-8.83,22.7,20.6,,2,6,,STRONG_BULLISH,SELL
GMRP&UI,GMRP&UI,MICRO_CAP,103.54,0.68,-0.44,1.1,22.7,31.3,,1,13,,STRONG_BEARISH,SELL
SILVERADD,SILVERADD,MICRO_CAP,234.85,-4.57,-5.7,0.4,22.7,41.7,,2,6,,STRONG_BULLISH,SELL
FIEMIND,FIEMIND,SMALL_CAP,2005.0,-2.09,-1.72,-12.78,22.7,25.8,,5,8,,STRONG_BEARISH,SELL
MUFIN,MUFIN,MICRO_CAP,100.07,-1.6,-2.49,-14.1,22.7,20.8,,1,10,,BULLISH,SELL
EDELWEISS,EDELWEISS,MICRO_CAP,106.73,-0.59,1.01,-12.83,22.7,19.9,,1,10,,STRONG_BULLISH,SELL
DABUR,Dabur India Limited,SMALL_CAP,458.85,1.18,-1.68,-10.46,22.7,26.0,,3,13,,STRONG_BEARISH,SELL
ANTELOPUS,ANTELOPUS,MICRO_CAP,533.05,-1.78,-16.38,-6.92,22.7,41.9,,5,6,,BULLISH,SELL
TDPOWERSYS,TDPOWERSYS,SMALL_CAP,794.85,1.84,-5.98,-4.75,22.7,25.5,,8,4,,STRONG_BULLISH,SELL
AMBUJACEM,Ambuja Cements Limited,SMALL_CAP,429.0,0.86,-5.08,-17.41,22.7,15.1,,5,11,,STRONG_BEARISH,SELL
ALLTIME,ALLTIME,MICRO_CAP,201.63,1.71,-3.47,-22.14,22.7,15.4,,5,11,,STRONG_BEARISH,SELL
KERNEX,KERNEX,SMALL_CAP,938.6,-4.44,-5.37,-19.61,22.7,18.7,,5,8,,STRONG_BEARISH,SELL
TRENT,TRENT,LARGE_CAP,3596.1,3.11,-2.53,-15.43,22.7,24.0,,3,13,,STRONG_BEARISH,SELL
SAIL,Steel Authority of India Limited,MICRO_CAP,144.69,-3.47,-3.23,-9.16,22.7,34.9,,1,8,,STRONG_BULLISH,SELL
WEWORK,WEWORK,MICRO_CAP,455.0,-2.33,6.68,-19.04,22.0,31.2,,5,6,,STRONG_BEARISH,SELL
GOODLUCK,Goodluck India Limited,MICRO_CAP,1024.8,0.23,-1.83,-5.57,22.0,20.2,,1,13,,BULLISH,SELL
ZUARIIND,ZUARIIND,MICRO_CAP,234.15,-2.3,-2.09,-14.61,22.0,38.4,,3,8,,STRONG_BEARISH,SELL
LICHSGFIN,LICHSGFIN,MID_CAP,501.5,0.99,0.26,-1.21,22.0,39.3,,3,13,,STRONG_BEARISH,SELL
HCLTECH,HCL Technologies Limited,LARGE_CAP,1328.6,0.24,-2.21,-8.7,22.0,30.0,,1,11,,STRONG_BEARISH,SELL
M&MFIN,M&MFIN,SMALL_CAP,319.55,-3.23,-8.14,-12.08,22.0,27.6,,2,8,,BULLISH,SELL
RRKABEL,RRKABEL,SMALL_CAP,1369.7,1.98,-8.17,-2.44,22.0,41.2,,1,9,,STRONG_BULLISH,SELL
PARKHOTELS,PARKHOTELS,MICRO_CAP,107.09,-4.69,-7.19,-15.56,22.0,21.7,,5,10,,STRONG_BEARISH,SELL
SILVERBND,SILVERBND,MICRO_CAP,245.62,-3.93,-4.92,0.7,22.0,42.1,,2,8,,NEUTRAL,SELL
MHRIL,MHRIL,MICRO_CAP,264.05,-0.04,-2.55,-10.1,22.0,17.6,,5,10,,STRONG_BEARISH,SELL
SOBHA,SOBHA,SMALL_CAP,1247.2,-3.65,-2.86,-18.21,22.0,20.2,,5,10,,STRONG_BEARISH,SELL
SONACOMS,SONACOMS,SMALL_CAP,489.2,0.65,-2.3,-7.34,22.0,33.7,,1,12,,STRONG_BULLISH,SELL
TANLA,TANLA,SMALL_CAP,410.45,-1.95,-5.3,-12.26,22.0,31.1,,1,10,,STRONG_BEARISH,SELL
HEALTHIETF,HEALTHIETF,MICRO_CAP,147.78,-1.39,-2.56,0.12,22.0,43.5,,1,8,,STRONG_BULLISH,SELL
SAGCEM,SAGCEM,MICRO_CAP,171.71,-2.52,-5.06,-12.09,22.0,15.2,,5,10,,STRONG_BEARISH,SELL
LGEINDIA,LGEINDIA,MID_CAP,1537.3,-1.58,0.2,1.73,22.0,46.6,,1,8,,BULLISH,SELL
LATENTVIEW,LATENTVIEW,SMALL_CAP,280.85,0.21,-7.51,-27.87,22.0,6.2,,3,9,,STRONG_BEARISH,SELL
URBANCO,URBANCO,MICRO_CAP,113.24,2.82,5.43,-6.61,22.0,51.1,,0,15,,STRONG_BEARISH,SELL
ICICIBANK,ICICI Bank Limited,LARGE_CAP,1272.9,1.44,-0.43,-10.02,22.0,26.6,,1,15,,STRONG_BEARISH,SELL
HINDZINC,HINDZINC,MID_CAP,533.85,-3.28,-7.16,-9.95,22.0,34.1,,2,4,,BULLISH,SELL
GODREJCP,Godrej Consumer Products Limited,LARGE_CAP,1041.1,1.28,-3.63,-12.91,22.0,20.0,,3,13,,STRONG_BEARISH,SELL
20MICRONS,20MICRONS,MICRO_CAP,151.31,-3.78,-7.61,-16.44,22.0,12.5,,5,10,,STRONG_BEARISH,SELL
ADANIPORTS,Adani Ports and Special Economic Zone Limited,LARGE_CAP,1373.9,0.78,-3.33,-9.55,22.0,26.2,,1,13,,BULLISH,SELL
AVANTEL,AVANTEL,MICRO_CAP,130.0,-3.41,-7.23,-14.47,22.0,32.8,,5,6,,STRONG_BEARISH,SELL
CELLO,CELLO,MICRO_CAP,399.35,-3.77,1.24,-21.34,22.0,32.4,,3,8,,STRONG_BEARISH,SELL
BALAMINES,BALAMINES,MICRO_CAP,1013.3,1.24,0.97,-6.1,22.0,38.3,,3,8,,STRONG_BEARISH,SELL
CANBK,Canara Bank,MICRO_CAP,134.51,-0.13,-3.86,-5.12,22.0,20.1,,2,8,,BULLISH,SELL
BALUFORGE,BALUFORGE,SMALL_CAP,441.8,-2.56,-2.45,-11.88,22.0,40.1,,0,10,,STRONG_BEARISH,SELL
GOCLCORP,GOCLCORP,MICRO_CAP,230.0,-2.4,-5.37,-14.07,22.0,34.7,,3,8,,STRONG_BEARISH,SELL
BANKBEES,BANKBEES,MID_CAP,561.91,1.12,-3.02,-9.73,22.0,17.3,,3,10,,BULLISH,SELL
ATLANTAELE,ATLANTAELE,MICRO_CAP,979.75,-0.38,6.85,12.36,22.0,57.7,,6,2,,BULLISH,SELL
DEEPAKNTR,DEEPAKNTR,SMALL_CAP,1391.7,-3.91,-5.84,-15.23,22.0,19.4,,5,10,,STRONG_BEARISH,SELL
AADHARHFC,AADHARHFC,SMALL_CAP,478.75,4.13,-0.61,2.59,21.3,53.2,,4,9,,STRONG_BEARISH,SELL
ICICIB22,ICICIB22,MICRO_CAP,117.59,-0.61,-3.09,-4.62,21.3,26.0,,1,10,,STRONG_BULLISH,SELL
GULPOLY,GULPOLY,MICRO_CAP,154.21,-0.17,-2.15,-5.01,21.3,49.4,,4,2,,STRONG_BULLISH,SELL
SHILPAMED,SHILPAMED,MICRO_CAP,316.0,1.02,-5.15,-3.3,21.3,44.7,,4,7,,STRONG_BEARISH,SELL
HUBTOWN,HUBTOWN,MICRO_CAP,190.33,-3.4,-8.17,-14.01,21.3,40.0,,5,2,,STRONG_BEARISH,SELL
INFOBEAN,INFOBEAN,MICRO_CAP,134.22,8.66,-6.88,-84.5,21.3,1.4,,1,11,,BULLISH,SELL
DALMIASUG,DALMIASUG,MICRO_CAP,292.15,-2.76,-7.55,-1.33,21.3,55.1,,3,10,,BULLISH,SELL
JUBLINGREA,JUBLINGREA,SMALL_CAP,550.05,-1.35,1.62,-14.16,21.3,31.1,,5,10,,STRONG_BEARISH,SELL
KARNIKA,KARNIKA,MICRO_CAP,111.1,0.09,-3.35,-15.93,21.3,33.1,,1,11,,STRONG_BEARISH,SELL
LIQUIDBEES,LIQUIDBEES,MID_CAP,999.99,-0.0,0.0,-0.0,21.3,42.9,,1,8,,STRONG_BEARISH,SELL
AWHCL,AWHCL,MICRO_CAP,448.95,-2.73,-1.6,-11.79,21.3,35.1,,1,10,,STRONG_BEARISH,SELL
NEWGEN,NEWGEN,SMALL_CAP,451.2,2.1,-2.05,-5.92,21.3,22.2,,0,14,,STRONG_BEARISH,SELL
VGUARD,VGUARD,MICRO_CAP,321.65,0.52,4.58,-0.85,21.3,49.2,,1,8,,STRONG_BEARISH,SELL
TECHNOE,TECHNOE,MICRO_CAP,1077.6,-0.83,0.06,2.75,21.3,32.2,,4,10,,STRONG_BEARISH,SELL
NETWEB,NETWEB,LARGE_CAP,3226.6,1.59,0.85,4.17,21.3,37.4,,5,11,,BULLISH,SELL
GODIGIT,GODIGIT,MICRO_CAP,339.8,1.54,3.02,5.33,21.3,51.2,,4,9,,STRONG_BEARISH,SELL
HSCL,HSCL,SMALL_CAP,440.85,0.46,0.16,-2.11,21.3,29.7,,1,15,,STRONG_BEARISH,SELL
HEG,HEG,SMALL_CAP,498.6,0.51,-2.51,-5.3,21.3,30.7,,0,8,,BULLISH,SELL
GICRE,GICRE,MICRO_CAP,362.55,0.75,-1.05,-7.18,21.3,28.3,,1,15,,STRONG_BEARISH,SELL
IOC,Indian Oil Corporation Limited,MICRO_CAP,148.96,-4.84,-7.6,-15.73,21.3,24.1,,3,6,,STRONG_BULLISH,SELL
ZYDUSLIFE,ZYDUSLIFE,MID_CAP,886.9,-2.1,-2.42,-1.97,21.3,43.2,,1,8,,STRONG_BEARISH,SELL
RBLBANK,RBL Bank Limited,SMALL_CAP,296.05,0.44,-0.62,-5.66,21.3,34.2,,1,15,,BULLISH,SELL
GARUDA,Garuda Construction Limited,MICRO_CAP,155.23,-2.1,-6.09,-23.73,21.3,18.5,,3,8,,STRONG_BEARISH,SELL
NORTHARC,NORTHARC,MICRO_CAP,214.0,-3.97,-7.88,-15.1,21.3,29.6,,5,6,,STRONG_BEARISH,SELL
APEX,APEX,MICRO_CAP,328.4,1.36,-4.95,-24.05,21.3,18.8,,4,9,,STRONG_BULLISH,SELL
734GS2064,734GS2064,MICRO_CAP,100.3,-0.15,0.01,-0.04,21.3,46.3,,3,6,,STRONG_BEARISH,SELL
GOKULAGRO,GOKULAGRO,MICRO_CAP,159.17,-0.34,-0.98,-5.62,21.3,31.9,,0,12,,STRONG_BEARISH,SELL
ZENSARTECH,ZENSARTECH,SMALL_CAP,556.6,0.68,2.25,-5.4,21.3,45.3,,1,11,,STRONG_BEARISH,SELL
RADICO,RADICO,MID_CAP,2827.4,0.97,2.75,1.36,21.3,58.1,,4,6,,BULLISH,SELL
NAVINFLUOR,NAVINFLUOR,MID_CAP,6171.5,-0.01,-3.38,-2.1,21.3,38.7,,1,8,,STRONG_BULLISH,SELL
LTTS,LTTS,LARGE_CAP,3324.9,-3.07,6.78,-5.25,21.3,46.4,,5,6,,STRONG_BEARISH,SELL
ASALCBR,ASALCBR,MICRO_CAP,710.2,-1.07,-4.17,-18.93,20.7,16.5,,5,8,,STRONG_BEARISH,SELL
BLUESTARCO,BLUESTARCO,LARGE_CAP,1804.1,-1.59,-3.79,-9.67,20.7,36.2,,1,8,,STRONG_BULLISH,SELL
DEVYANI,DEVYANI,MICRO_CAP,107.66,-3.82,-2.11,-18.45,20.7,20.8,,5,8,,STRONG_BEARISH,SELL
ONWARDTEC,ONWARDTEC,MICRO_CAP,231.4,-1.68,-3.06,-20.28,20.7,24.4,,3,6,,STRONG_BEARISH,SELL
BALKRISIND,BALKRISIND,SMALL_CAP,2165.8,-2.69,-3.43,-17.08,20.7,24.6,,1,8,,STRONG_BEARISH,SELL
HPL,HPL,SMALL_CAP,273.45,-12.44,-10.51,-22.69,20.7,20.1,,5,8,,STRONG_BEARISH,SELL
NUVAMA,NUVAMA,SMALL_CAP,1158.8,0.02,-4.1,-10.84,20.7,31.6,,1,13,,STRONG_BEARISH,SELL
APOLLO,Apollo Tyres Limited,MICRO_CAP,194.87,-2.89,-7.07,-15.95,20.7,32.7,,3,8,,STRONG_BEARISH,SELL
MINDTECK,MINDTECK,MICRO_CAP,168.91,-7.29,-9.76,-20.46,20.7,15.4,,5,8,,STRONG_BEARISH,SELL
SHARDACROP,SHARDACROP,MICRO_CAP,989.3,-0.04,-2.52,-21.23,20.7,24.5,,4,8,,STRONG_BULLISH,SELL
SATIN,SATIN,MICRO_CAP,144.58,0.37,-1.11,-6.32,20.7,31.6,,0,10,,STRONG_BEARISH,SELL
UDS,UDS,MICRO_CAP,139.81,-2.48,-6.34,-8.99,20.7,29.1,,3,10,,STRONG_BEARISH,SELL
CESC,CESC,MICRO_CAP,156.55,-1.99,4.22,4.14,20.7,51.2,,4,8,,STRONG_BEARISH,SELL
BELRISE,BELRISE,MICRO_CAP,174.6,-1.2,-9.59,-6.49,20.7,39.5,,1,4,,STRONG_BULLISH,SELL
HDFCBANK,HDFC Bank Limited,MID_CAP,840.6,2.89,-0.01,-7.0,20.7,25.0,,3,15,,STRONG_BEARISH,SELL
CEATLTD,CEATLTD,MID_CAP,3412.0,-1.69,2.87,-13.95,20.7,39.7,,3,8,,STRONG_BEARISH,SELL
NACLIND,NACLIND,MICRO_CAP,115.93,-5.0,-1.6,-17.58,20.7,25.0,,5,8,,STRONG_BEARISH,SELL
QUESS,QUESS,MICRO_CAP,175.19,-3.59,-5.34,-14.59,20.7,23.6,,5,8,,STRONG_BEARISH,SELL
GHCL,GHCL,MICRO_CAP,454.75,0.9,-0.31,-9.42,20.7,33.3,,1,13,,STRONG_BEARISH,SELL
GPTHEALTH,GPTHEALTH,MICRO_CAP,123.03,-1.12,1.21,-3.82,20.7,47.0,,1,10,,STRONG_BEARISH,SELL
JMFINANCIL,JMFINANCIL,MICRO_CAP,119.3,0.73,3.08,-12.6,20.7,30.6,,1,13,,STRONG_BEARISH,SELL
SPARC,SPARC,MICRO_CAP,114.16,-2.29,-5.74,-13.58,20.7,27.5,,5,8,,STRONG_BEARISH,SELL
NAM-INDIA,NAM-INDIA,SMALL_CAP,830.75,0.86,-0.34,-8.95,20.7,22.0,,0,13,,STRONG_BULLISH,SELL
BHARTIARTL,Bharti Airtel Limited,LARGE_CAP,1788.8,-0.81,-4.17,-10.77,20.7,16.7,,3,12,,STRONG_BEARISH,SELL
PRESTIGE,PRESTIGE,LARGE_CAP,1250.3,-0.53,-4.16,-17.69,20.7,12.5,,5,8,,STRONG_BEARISH,SELL
GANESHHOU,GANESHHOU,MICRO_CAP,602.6,-0.45,-4.85,-14.09,20.7,8.4,,5,8,,STRONG_BEARISH,SELL
