"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
10,"AVANTIFEED","AVANTI FEEDS LIMITED","LARGE_CAP",841.65,9.75,14.73,21.39,77.3,78.7,"STRONG_BULLISH",20.89,20,10,20,60,68.81,56,59.25,44.17,11060644477.6,"BUY",2025-11-19
56,"BHARATFORG","BHARAT FORGE LTD","MID_CAP",1446.2,3.55,4.1,15.91,76.7,75.9,"STRONG_BULLISH",22.8,18,16,15,54.83,55.22,53,56.82,54.17,3539227782.3,"BUY",2025-11-19
96,"BELRISE","BELRISE INDUSTRIES LTD","MID_CAP",164.76,2.4,6.6,9.74,74,66.7,"STRONG_BULLISH",12.59,16,16,15,53.29,50.22,51,57.27,60,2188963456.62,"BUY",2025-11-19
57,"CUPID","CUPID LIMITED","MID_CAP",331.17,5.58,18.52,31.42,72.7,81.4,"STRONG_BULLISH",78.9,20,12,15,52.86,51.84,53,58.35,48,3479016921.63,"BUY",2025-11-19
61,"BANKBARODA","BANK OF BARODA","MID_CAP",293.3,1.68,2.91,8.05,71.3,70.3,"STRONG_BULLISH",18.46,14,17,15,53.65,55.48,47,57.94,54.17,3265882307.2,"BUY",2025-11-19
160,"BORANA","BORANA WEAVES LIMITED","SMALL_CAP",308.95,9.32,14.9,39.6,71.3,87.9,"STRONG_BULLISH",39.5,20,10,15,58.26,57.17,59,58.18,60,1288998142.34,"BUY",2025-11-19
85,"LATENTVIEW","LATENT VIEW ANALYTICS LTD","MID_CAP",494.25,5.18,2.37,14.96,70,63.9,"STRONG_BULLISH",11.77,18,18,0,NA,NA,NA,NA,NA,2323607979.3,"BUY",2025-11-19
299,"APEX","APEX FROZEN FOODS LIMITED","SMALL_CAP",288.19,-1.35,7.39,25.29,70,72.1,"STRONG_BULLISH",25.23,20,4,15,57.85,71.74,64,58.27,10,493589822.5,"BUY",2025-11-19
329,"ARVIND","ARVIND LIMITED","MICRO_CAP",356.95,3.06,7.34,16.12,70,68.6,"BULLISH",18.57,18,12,15,57.39,51.96,61,57.27,66,444383989.65,"BUY",2025-11-19
428,"SANSERA","SANSERA ENGINEERING LTD","MICRO_CAP",1579.7,2.12,1.66,8.97,70,66,"STRONG_BULLISH",16.72,16,20,0,NA,NA,NA,NA,NA,272272048.1,"BUY",2025-11-19
805,"MANOMAY","MANOMAY TEX INDIA LTD","MICRO_CAP",233.16,3.74,3.57,13.39,69.3,71.7,"STRONG_BULLISH",35.61,20,18,0,NA,NA,NA,NA,NA,35848331.38,"BUY",2025-11-19
106,"IMFA","INDIAN METALS & FERRO","MID_CAP",1343.3,4.55,-2.01,23.54,68.7,60.8,"STRONG_BULLISH",45.01,20,14,0,NA,NA,NA,NA,NA,1970780185.8,"BUY",2025-11-19
254,"SJS","SJS ENTERPRISES LIMITED","SMALL_CAP",1758.3,2.39,0.59,14.92,68.7,67.2,"STRONG_BULLISH",19.62,16,18,0,NA,NA,NA,NA,NA,676795939.1,"BUY",2025-11-19
31,"LTIM","LTIMINDTREE LIMITED","LARGE_CAP",5972,3.75,1.33,6.71,67.3,66.6,"STRONG_BULLISH",10.49,16,16,0,NA,NA,NA,NA,NA,5170100747.5,"BUY",2025-11-19
73,"PNB","PUNJAB NATIONAL BANK","MID_CAP",125.06,2.19,2.13,5.89,67.3,66,"STRONG_BULLISH",15.35,12,20,0,NA,NA,NA,NA,NA,2738277777.51,"BUY",2025-11-19
139,"BANCOINDIA","BANCO PRODUCTS (I) LTD","MID_CAP",787.45,1.23,-1.21,8.52,67.3,53.8,"STRONG_BULLISH",20.27,13,15,15,54.64,53.7,51,59.32,57,1471655697.1,"BUY",2025-11-19
419,"ZOTA","ZOTA HEALTH CARE LIMITED","MICRO_CAP",1648.6,4.7,7.58,5.42,67.3,64.5,"STRONG_BULLISH",19.77,18,14,0,NA,NA,NA,NA,NA,284430004.8,"BUY",2025-11-19
