SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
CASHIETF,CASHIETF,SMALL_CAP,1058.39,0.04,0.13,0.46,40.0,99.7,,7,15,,STRONG_BULLISH,WEAK_HOLD
NEOGEN,NEOGEN,SMALL_CAP,1511.6,0.61,16.15,8.86,40.0,73.6,,14,5,,BULLISH,WEAK_HOLD
MUTHOOTCAP,MUTHOOTCAP,MICRO_CAP,211.57,7.85,9.12,9.75,39.3,65.8,,11,14,,STRONG_BEARISH,WEAK_HOLD
CRAMC,CRAMC,SMALL_CAP,278.14,3.55,9.17,19.91,39.3,71.9,,11,14,,BEARISH,WEAK_HOLD
MINDTECK,MINDTECK,SMALL_CAP,211.93,11.87,17.27,25.47,39.3,77.6,,13,12,,STRONG_BEARISH,WEAK_HOLD
BHARATWIRE,BHARATWIRE,SMALL_CAP,221.96,20.0,30.97,44.16,39.3,85.5,,18,8,,STRONG_BEARISH,WEAK_HOLD
HINDUNILVR,HINDUNILVR,LARGE_CAP,2240.8,4.75,5.04,2.99,39.3,68.0,,9,16,,STRONG_BEARISH,WEAK_HOLD
DIACABS,DIACABS,MICRO_CAP,149.61,0.9,12.64,17.29,39.3,78.1,,16,6,,STRONG_BEARISH,WEAK_HOLD
DREDGECORP,DREDGECORP,SMALL_CAP,975.35,0.35,10.93,9.22,39.3,66.8,,13,4,,STRONG_BULLISH,WEAK_HOLD
COCHINSHIP,COCHINSHIP,LARGE_CAP,1561.1,4.21,9.64,16.96,39.3,70.9,,11,14,,STRONG_BEARISH,WEAK_HOLD
ADANIPORTS,Adani Ports and Special Economic Zone Limited,LARGE_CAP,1573.4,1.52,8.71,14.52,39.3,77.6,,16,8,,BULLISH,WEAK_HOLD
TDPOWERSYS,TDPOWERSYS,MID_CAP,996.9,2.69,13.61,25.42,39.3,77.7,,16,6,,STRONG_BULLISH,WEAK_HOLD
SUNTV,Sun TV Network Limited,MICRO_CAP,643.25,1.75,8.9,15.54,39.3,58.4,,13,9,,STRONG_BULLISH,WEAK_HOLD
BIRLAMONEY,BIRLAMONEY,MICRO_CAP,141.43,1.83,11.64,23.21,39.3,79.0,,16,9,,STRONG_BEARISH,WEAK_HOLD
AEGISLOG,AEGISLOG,MID_CAP,709.3,7.54,17.12,17.41,39.3,74.7,,13,12,,STRONG_BEARISH,WEAK_HOLD
NESCO,NESCO,MICRO_CAP,1208.4,3.18,7.5,18.27,39.3,79.1,,12,13,,STRONG_BEARISH,WEAK_HOLD
ISGEC,ISGEC,MICRO_CAP,1042.05,0.64,9.35,17.43,38.7,78.9,,13,11,,STRONG_BULLISH,WEAK_HOLD
LIQGRWBEES,LIQGRWBEES,MICRO_CAP,1036.01,0.04,0.12,0.44,38.7,100.0,,6,15,,STRONG_BULLISH,WEAK_HOLD
BBOX,BBOX,SMALL_CAP,541.25,2.06,10.91,8.97,38.7,66.1,,9,11,,BULLISH,WEAK_HOLD
SKYGOLD,SKYGOLD,SMALL_CAP,423.35,-1.48,11.5,26.79,38.7,83.3,,16,4,,STRONG_BULLISH,WEAK_HOLD
TRANSRAILL,TRANSRAILL,MID_CAP,581.5,4.01,11.35,18.41,38.7,69.4,,12,14,,STRONG_BEARISH,WEAK_HOLD
AUROPHARMA,Aurobindo Pharma Limited,LARGE_CAP,1386.0,-0.04,3.4,8.32,38.7,78.7,,11,10,,STRONG_BULLISH,WEAK_HOLD
SMSPHARMA,SMSPHARMA,MICRO_CAP,429.0,1.08,3.37,17.17,38.7,62.6,,15,8,,STRONG_BULLISH,WEAK_HOLD
RPGLIFE,RPGLIFE,SMALL_CAP,2024.6,6.56,7.29,6.86,38.7,73.2,,11,16,,STRONG_BEARISH,WEAK_HOLD
GRAPHITE,GRAPHITE,MID_CAP,679.2,-0.4,6.4,10.71,38.7,77.2,,11,8,,STRONG_BULLISH,WEAK_HOLD
VBL,VBL,SMALL_CAP,473.9,2.93,12.06,16.39,38.7,83.4,,11,14,,STRONG_BEARISH,WEAK_HOLD
VTL,VTL,MICRO_CAP,557.6,2.23,1.41,4.95,38.7,60.9,,11,12,,STRONG_BULLISH,WEAK_HOLD
RVNL,RVNL,SMALL_CAP,303.06,3.12,11.08,13.63,38.7,72.7,,13,14,,STRONG_BEARISH,WEAK_HOLD
SBILIQETF,SBILIQETF,SMALL_CAP,1035.33,0.04,0.13,0.46,38.7,100.0,,6,15,,STRONG_BULLISH,WEAK_HOLD
YATHARTH,YATHARTH,SMALL_CAP,755.75,-1.98,7.26,16.33,38.7,72.6,,14,6,,STRONG_BULLISH,WEAK_HOLD
FLUOROCHEM,FLUOROCHEM,SMALL_CAP,3354.8,-0.65,1.37,8.97,38.7,60.1,,12,12,,STRONG_BEARISH,WEAK_HOLD
VENKEYS,VENKEYS,SMALL_CAP,1590.0,4.23,8.97,30.85,38.7,82.8,,13,12,,STRONG_BEARISH,WEAK_HOLD
SPLPETRO,SPLPETRO,MICRO_CAP,774.8,0.5,4.74,16.78,38.7,66.9,,13,13,,STRONG_BULLISH,WEAK_HOLD
STARHEALTH,STARHEALTH,SMALL_CAP,503.35,1.35,8.35,10.03,38.7,78.4,,12,8,,STRONG_BULLISH,WEAK_HOLD
BLACKBUCK,BLACKBUCK,MID_CAP,623.4,3.56,10.0,11.72,38.7,62.0,,12,6,,STRONG_BEARISH,WEAK_HOLD
BHEL,BHEL,SMALL_CAP,316.79,2.43,14.28,24.97,38.7,78.1,,18,2,,STRONG_BULLISH,WEAK_HOLD
COHANCE,COHANCE,SMALL_CAP,390.55,7.6,23.26,33.09,38.7,77.8,,14,10,,BULLISH,WEAK_HOLD
RCF,RCF,MICRO_CAP,131.77,2.38,3.06,13.28,38.7,71.9,,11,16,,STRONG_BEARISH,WEAK_HOLD
EGOLD,EGOLD,MICRO_CAP,150.95,-0.66,1.31,-1.5,38.0,71.5,,6,10,,STRONG_BULLISH,WEAK_HOLD
NETWEB,NETWEB,LARGE_CAP,3809.0,2.71,14.04,18.05,38.0,80.9,,16,6,,STRONG_BULLISH,WEAK_HOLD
ADANIPOWER,Adani Power Limited,MICRO_CAP,198.5,2.75,15.19,28.85,38.0,93.7,,16,9,,STRONG_BULLISH,WEAK_HOLD
VMM,VMM,MICRO_CAP,118.95,1.19,6.14,12.11,38.0,70.8,,11,15,,STRONG_BEARISH,WEAK_HOLD
EQUAL50ADD,EQUAL50ADD,MICRO_CAP,337.34,0.64,1.05,5.55,38.0,65.5,,7,10,,BULLISH,WEAK_HOLD
FEDERALBNK,Federal Bank Limited,SMALL_CAP,293.75,3.29,3.69,12.61,38.0,70.7,,10,8,,STRONG_BULLISH,WEAK_HOLD
WHIRLPOOL,WHIRLPOOL,MID_CAP,889.8,4.85,8.0,8.6,38.0,70.7,,12,14,,STRONG_BEARISH,WEAK_HOLD
SILVERIETF,Silver ETF,SMALL_CAP,248.28,0.03,6.21,1.9,38.0,66.2,,6,9,,STRONG_BULLISH,WEAK_HOLD
360ONE,360ONE,LARGE_CAP,1113.3,3.42,11.54,8.84,38.0,71.9,,11,12,,STRONG_BEARISH,WEAK_HOLD
RAMRAT,RAMRAT,SMALL_CAP,389.8,12.81,19.44,30.09,38.0,84.7,,18,12,,STRONG_BEARISH,WEAK_HOLD
COLPAL,Colgate-Palmolive (India) Limited,LARGE_CAP,2106.0,6.5,10.45,8.5,38.0,71.2,,11,12,,STRONG_BEARISH,WEAK_HOLD
NYKAA,NYKAA,SMALL_CAP,269.66,2.68,5.78,13.78,38.0,73.9,,13,15,,STRONG_BULLISH,WEAK_HOLD
DATAMATICS,DATAMATICS,MICRO_CAP,747.8,2.22,6.83,7.63,38.0,61.4,,10,18,,STRONG_BEARISH,WEAK_HOLD
LUPIN,Lupin Limited,LARGE_CAP,2326.1,-0.04,1.35,1.56,38.0,48.7,,7,10,,STRONG_BULLISH,WEAK_HOLD
PRECWIRE,PRECWIRE,SMALL_CAP,376.9,2.78,14.59,31.71,38.0,74.3,,16,4,,STRONG_BULLISH,WEAK_HOLD
SYRMA,SYRMA,MID_CAP,978.1,0.97,15.42,34.39,38.0,81.8,,15,4,,STRONG_BULLISH,WEAK_HOLD
IRCON,IRCON,MICRO_CAP,154.69,8.65,15.93,22.94,38.0,80.7,,13,14,,STRONG_BEARISH,WEAK_HOLD
INDOTECH,INDOTECH,SMALL_CAP,1845.8,9.28,39.62,48.0,38.0,76.5,,18,2,,STRONG_BEARISH,WEAK_HOLD
CRISIL,CRISIL,LARGE_CAP,4335.4,5.07,10.53,8.23,38.0,66.1,,11,12,,STRONG_BEARISH,WEAK_HOLD
INDOAMIN,INDOAMIN,MICRO_CAP,115.93,3.07,12.12,24.72,38.0,78.9,,9,14,,STRONG_BEARISH,WEAK_HOLD
CAPACITE,CAPACITE,SMALL_CAP,262.51,5.45,16.53,45.61,38.0,73.1,,13,10,,STRONG_BEARISH,WEAK_HOLD
INDIANB,Indian Bank,MID_CAP,939.45,-0.06,-0.25,7.07,38.0,60.7,,12,8,,STRONG_BULLISH,WEAK_HOLD
SAIL,Steel Authority of India Limited,MICRO_CAP,173.33,1.17,6.11,19.79,37.3,81.8,,13,10,,STRONG_BULLISH,WEAK_HOLD
CESC,CESC,MICRO_CAP,171.49,0.59,9.5,9.54,37.3,89.6,,14,6,,BULLISH,WEAK_HOLD
LUMAXTECH,LUMAXTECH,SMALL_CAP,1794.9,-0.21,4.02,23.58,37.3,67.8,,15,6,,STRONG_BULLISH,WEAK_HOLD
GOKEX,GOKEX,SMALL_CAP,726.55,3.23,11.25,25.82,37.3,71.2,,13,14,,STRONG_BEARISH,WEAK_HOLD
HERANBA,HERANBA,MICRO_CAP,210.41,2.7,11.48,22.62,37.3,72.3,,11,14,,STRONG_BEARISH,WEAK_HOLD
TSFINV,TSFINV,MICRO_CAP,405.4,4.69,9.79,14.47,37.3,65.1,,8,14,,BEARISH,WEAK_HOLD
MAXIND,MAXIND,MICRO_CAP,154.67,1.29,3.71,8.75,37.3,62.8,,9,13,,STRONG_BEARISH,WEAK_HOLD
IGIL,IGIL,SMALL_CAP,372.85,1.06,10.64,21.79,37.3,73.8,,13,4,,STRONG_BULLISH,WEAK_HOLD
KFINTECH,KFINTECH,MID_CAP,976.0,2.1,9.39,8.28,37.3,62.2,,9,13,,STRONG_BEARISH,WEAK_HOLD
ARTEMISMED,ARTEMISMED,MICRO_CAP,234.37,1.94,2.92,6.76,37.3,58.9,,9,15,,BULLISH,WEAK_HOLD
APLLTD,APLLTD,MICRO_CAP,784.75,4.87,8.97,16.21,37.3,73.1,,11,14,,STRONG_BEARISH,WEAK_HOLD
RECLTD,RECLTD,SMALL_CAP,373.3,2.5,7.64,12.29,37.3,75.4,,11,8,,STRONG_BEARISH,WEAK_HOLD
BEML,BEML,LARGE_CAP,1772.4,1.86,10.59,18.48,37.3,78.1,,11,11,,STRONG_BEARISH,WEAK_HOLD
J&KBANK,J&KBANK,MICRO_CAP,131.25,-0.85,7.96,6.14,37.3,71.8,,13,6,,STRONG_BULLISH,WEAK_HOLD
KRISHANA,KRISHANA,SMALL_CAP,626.0,-2.22,7.13,31.97,37.3,79.2,,16,6,,STRONG_BULLISH,WEAK_HOLD
STAR,STAR,SMALL_CAP,1000.25,0.64,0.4,12.14,37.3,76.4,,13,10,,STRONG_BULLISH,WEAK_HOLD
TOLINS,TOLINS,MICRO_CAP,115.54,7.58,10.04,18.83,37.3,73.4,,13,12,,STRONG_BEARISH,WEAK_HOLD
MOVALUE,MOVALUE,MICRO_CAP,118.13,0.66,3.28,5.3,37.3,73.8,,6,11,,STRONG_BULLISH,WEAK_HOLD
GPTHEALTH,GPTHEALTH,MICRO_CAP,137.43,1.13,0.35,11.7,37.3,72.5,,9,15,,BULLISH,WEAK_HOLD
AVANTEL,AVANTEL,MICRO_CAP,160.3,3.27,8.5,23.31,37.3,85.3,,9,14,,STRONG_BEARISH,WEAK_HOLD
IONEXCHANG,IONEXCHANG,MICRO_CAP,400.75,1.01,8.14,17.61,37.3,76.6,,12,11,,BULLISH,WEAK_HOLD
ANANDRATHI,ANANDRATHI,MID_CAP,3689.8,1.57,3.83,20.16,37.3,97.2,,15,13,,STRONG_BULLISH,WEAK_HOLD
HPL,HPL,MICRO_CAP,356.55,3.24,11.14,30.39,36.7,75.9,,10,14,,STRONG_BEARISH,WEAK_HOLD
POWERMECH,POWERMECH,SMALL_CAP,2376.0,2.53,14.34,26.62,36.7,75.8,,14,12,,STRONG_BEARISH,WEAK_HOLD
NRBBEARING,NRBBEARING,SMALL_CAP,295.06,4.95,16.99,17.37,36.7,76.4,,16,2,,STRONG_BEARISH,WEAK_HOLD
AKUMS,AKUMS,MICRO_CAP,545.75,-0.9,10.98,17.69,36.7,69.1,,15,8,,STRONG_BULLISH,WEAK_HOLD
GNFC,GNFC,SMALL_CAP,489.7,5.76,14.28,17.24,36.7,80.2,,13,12,,STRONG_BEARISH,WEAK_HOLD
RUBICON,RUBICON,SMALL_CAP,898.9,3.25,4.99,20.24,36.7,72.5,,13,6,,STRONG_BULLISH,WEAK_HOLD
NCC,NCC,MICRO_CAP,161.26,0.56,9.0,13.69,36.7,75.6,,10,11,,STRONG_BEARISH,WEAK_HOLD
ASKAUTOLTD,ASKAUTOLTD,MICRO_CAP,436.8,0.37,-0.41,7.03,36.7,63.4,,9,10,,BULLISH,WEAK_HOLD
RAJRATAN,RAJRATAN,MICRO_CAP,429.4,1.73,10.6,16.95,36.7,72.5,,12,11,,BULLISH,WEAK_HOLD
ASTRAMICRO,ASTRAMICRO,MID_CAP,1093.45,1.74,8.15,14.61,36.7,78.0,,12,8,,BULLISH,WEAK_HOLD
GALLANTT,GALLANTT,MID_CAP,853.45,-7.94,28.24,58.81,36.7,81.5,,18,2,,STRONG_BULLISH,WEAK_HOLD
ASIANENE,Asian Energy Services Limited,MICRO_CAP,304.99,3.01,4.21,12.96,36.7,68.9,,9,14,,STRONG_BEARISH,WEAK_HOLD
SAMBHV,SAMBHV,MICRO_CAP,122.01,4.79,8.95,39.97,36.7,81.6,,13,14,,BULLISH,WEAK_HOLD
INDOBORAX,INDOBORAX,MICRO_CAP,254.25,-0.27,-0.02,4.47,36.7,80.9,,9,12,,STRONG_BULLISH,WEAK_HOLD
APOLLOPIPE,APOLLOPIPE,MICRO_CAP,466.8,2.42,3.55,17.33,36.7,68.6,,15,8,,STRONG_BULLISH,WEAK_HOLD
GOLD1,GOLD1,MICRO_CAP,126.05,-0.41,1.51,-1.65,36.7,69.5,,3,8,,STRONG_BULLISH,WEAK_HOLD
PFC,PFC,SMALL_CAP,464.85,1.3,8.6,14.42,36.7,78.3,,15,6,,STRONG_BULLISH,WEAK_HOLD
TVSELECT,TVSELECT,SMALL_CAP,475.15,7.9,20.09,26.64,36.7,76.8,,11,10,,BULLISH,WEAK_HOLD
KIOCL,KIOCL,SMALL_CAP,411.65,4.18,17.06,38.65,36.7,83.0,,12,4,,STRONG_BULLISH,WEAK_HOLD
DHAMPURSUG,DHAMPURSUG,MICRO_CAP,142.47,0.63,4.31,23.09,36.7,72.5,,13,13,,STRONG_BULLISH,WEAK_HOLD
MANINDS,MANINDS,MID_CAP,537.1,5.71,22.25,35.48,36.7,89.2,,14,9,,BULLISH,WEAK_HOLD
SUPRIYA,SUPRIYA,MICRO_CAP,638.5,1.62,1.58,11.28,36.7,70.3,,9,15,,STRONG_BEARISH,WEAK_HOLD
TCIEXP,TCIEXP,MICRO_CAP,543.45,-1.26,1.14,14.28,36.7,72.8,,14,10,,STRONG_BEARISH,WEAK_HOLD
THANGAMAYL,THANGAMAYL,MID_CAP,4210.6,-1.58,3.04,22.11,36.7,82.2,,16,6,,STRONG_BULLISH,WEAK_HOLD
WINDLAS,WINDLAS,SMALL_CAP,866.75,-0.47,8.45,22.81,36.7,75.2,,13,8,,STRONG_BEARISH,WEAK_HOLD
PARAS,PARAS,MID_CAP,809.15,4.18,19.87,27.54,36.0,82.2,,16,2,,BULLISH,WEAK_HOLD
NOCIL,NOCIL,MICRO_CAP,172.31,-0.88,4.4,26.28,36.0,62.0,,13,8,,BULLISH,WEAK_HOLD
TOKYOPLAST,TOKYOPLAST,MICRO_CAP,106.8,20.0,40.07,52.48,36.0,80.0,,14,10,,STRONG_BEARISH,WEAK_HOLD
SKMEGGPROD,SKMEGGPROD,MICRO_CAP,178.79,0.74,3.04,16.96,36.0,65.2,,9,13,,BULLISH,WEAK_HOLD
RITES,RITES,SMALL_CAP,221.95,2.68,8.03,16.11,36.0,74.3,,11,14,,STRONG_BEARISH,WEAK_HOLD
IRFC,IRFC,MICRO_CAP,104.84,1.55,6.45,8.71,36.0,68.8,,9,11,,STRONG_BEARISH,WEAK_HOLD
ATHERENERG,Ather Energy Limited,MID_CAP,850.95,-1.75,3.74,19.31,36.0,63.1,,15,4,,STRONG_BULLISH,WEAK_HOLD
INOXINDIA,INOXINDIA,MID_CAP,1491.7,-0.43,21.88,30.35,36.0,79.2,,16,4,,STRONG_BULLISH,WEAK_HOLD
USHAMART,USHAMART,MICRO_CAP,448.8,0.48,3.94,12.98,36.0,73.0,,13,11,,BULLISH,WEAK_HOLD
INDOTHAI,INDOTHAI,MICRO_CAP,308.5,6.16,6.34,20.63,36.0,74.5,,13,13,,STRONG_BULLISH,WEAK_HOLD
WSTCSTPAPR,WSTCSTPAPR,MICRO_CAP,495.05,-1.35,10.28,25.5,36.0,71.0,,14,6,,STRONG_BULLISH,WEAK_HOLD
BALMLAWRIE,BALMLAWRIE,MICRO_CAP,176.25,1.59,5.38,10.34,36.0,64.7,,7,13,,STRONG_BEARISH,WEAK_HOLD
HEALTHIETF,HEALTHIETF,MICRO_CAP,148.59,0.34,2.12,0.55,36.0,57.9,,9,11,,STRONG_BEARISH,WEAK_HOLD
ASHAPURMIN,Ashapura Minechem Limited,MID_CAP,617.3,0.42,19.46,25.21,36.0,78.6,,13,4,,BULLISH,WEAK_HOLD
INDIAGLYCO,INDIAGLYCO,MICRO_CAP,974.1,1.02,8.03,13.54,36.0,75.1,,12,13,,STRONG_BEARISH,WEAK_HOLD
IIFLCAPS,IIFLCAPS,SMALL_CAP,313.44,5.6,14.05,11.6,36.0,72.7,,11,12,,STRONG_BEARISH,WEAK_HOLD
PRICOLLTD,PRICOLLTD,MICRO_CAP,586.8,1.09,2.68,11.64,36.0,68.4,,11,13,,BULLISH,WEAK_HOLD
HNGSNGBEES,HNGSNGBEES,MICRO_CAP,535.11,-0.4,2.57,7.66,36.0,72.9,,9,10,,BULLISH,WEAK_HOLD
ZUARIIND,ZUARIIND,MICRO_CAP,271.83,2.95,9.82,16.09,36.0,77.6,,9,14,,STRONG_BEARISH,WEAK_HOLD
UNIMECH,UNIMECH,SMALL_CAP,968.85,5.38,24.4,20.62,36.0,79.5,,12,10,,STRONG_BEARISH,WEAK_HOLD
BECTORFOOD,BECTORFOOD,MICRO_CAP,192.22,1.84,1.9,6.59,36.0,60.2,,8,15,,STRONG_BEARISH,WEAK_HOLD
JKTYRE,JKTYRE,SMALL_CAP,428.4,2.01,1.73,2.39,36.0,61.7,,5,12,,BULLISH,WEAK_HOLD
BAJEL,BAJEL,MICRO_CAP,179.23,0.29,11.33,6.72,36.0,67.0,,7,9,,BULLISH,WEAK_HOLD
EMAMILTD,EMAMILTD,SMALL_CAP,452.1,6.25,7.91,6.6,36.0,79.2,,9,14,,STRONG_BEARISH,WEAK_HOLD
NESTLEIND,Nestle India Limited,LARGE_CAP,1285.6,2.24,4.63,5.95,36.0,72.7,,7,18,,STRONG_BEARISH,WEAK_HOLD
SENORES,SENORES,SMALL_CAP,893.85,0.4,10.99,20.09,36.0,83.3,,14,6,,STRONG_BULLISH,WEAK_HOLD
JMFINANCIL,JMFINANCIL,MICRO_CAP,137.39,2.02,5.43,15.16,36.0,68.3,,11,16,,STRONG_BEARISH,WEAK_HOLD
HUHTAMAKI,HUHTAMAKI,MICRO_CAP,190.31,2.06,8.6,18.32,36.0,71.4,,9,14,,STRONG_BEARISH,WEAK_HOLD
IGL,IGL,MICRO_CAP,169.27,1.94,9.14,8.86,35.3,79.5,,11,11,,STRONG_BEARISH,WEAK_HOLD
MAHSEAMLES,MAHSEAMLES,MICRO_CAP,642.9,0.05,5.64,14.82,35.3,84.4,,13,10,,STRONG_BULLISH,WEAK_HOLD
CCL,CCL,MICRO_CAP,1089.4,1.76,1.25,4.42,35.3,51.5,,9,10,,STRONG_BULLISH,WEAK_HOLD
GOODLUCK,Goodluck India Limited,SMALL_CAP,1229.05,3.54,14.76,19.93,35.3,84.9,,14,6,,STRONG_BEARISH,WEAK_HOLD
SUNFLAG,SUNFLAG,MICRO_CAP,272.97,0.75,14.28,30.98,35.3,77.3,,14,7,,STRONG_BEARISH,WEAK_HOLD
POWERINDIA,POWERINDIA,LARGE_CAP,28925.0,2.37,5.89,19.5,35.3,74.5,,15,6,,STRONG_BULLISH,WEAK_HOLD
ARKADE,ARKADE,MICRO_CAP,117.05,-2.36,2.44,13.26,35.3,69.2,,13,6,,STRONG_BEARISH,WEAK_HOLD
MEIL,MEIL,MICRO_CAP,302.85,4.39,20.95,29.96,35.3,74.2,,13,9,,BEARISH,WEAK_HOLD
GUJTHEM,GUJTHEM,MICRO_CAP,319.07,5.01,14.28,15.15,35.3,68.4,,9,10,,STRONG_BEARISH,WEAK_HOLD
GKSL,GKSL,MICRO_CAP,112.28,0.2,3.29,6.05,35.3,74.9,,9,13,,NEUTRAL,WEAK_HOLD
MUKANDLTD,MUKANDLTD,MICRO_CAP,136.24,-1.02,5.12,15.93,35.3,70.4,,8,8,,STRONG_BEARISH,WEAK_HOLD
UNITDSPR,UNITDSPR,LARGE_CAP,1302.9,3.86,4.26,-1.1,35.3,46.1,,4,18,,STRONG_BEARISH,WEAK_HOLD
NEPHROPLUS,NEPHROPLUS,MICRO_CAP,585.8,3.27,6.07,11.2,35.3,70.1,,11,11,,NEUTRAL,WEAK_HOLD
MON100,MON100,SMALL_CAP,286.78,3.34,12.76,31.74,35.3,89.4,,15,9,,STRONG_BULLISH,WEAK_HOLD
DEEPAKNTR,DEEPAKNTR,MID_CAP,1538.1,0.29,8.09,10.52,35.3,78.4,,11,11,,STRONG_BEARISH,WEAK_HOLD
AMBER,AMBER,LARGE_CAP,7958.5,3.16,15.53,21.9,34.7,77.5,,14,2,,BULLISH,SELL
SJS,SJS,SMALL_CAP,1703.8,0.48,-1.78,7.82,34.7,60.9,,5,11,,STRONG_BULLISH,SELL
OSWALPUMPS,OSWALPUMPS,SMALL_CAP,432.55,5.87,18.15,48.24,34.7,85.4,,13,9,,BULLISH,SELL
CAMS,CAMS,MID_CAP,750.15,1.59,7.31,17.3,34.7,80.9,,12,13,,STRONG_BEARISH,SELL
SUPREMEIND,SUPREMEIND,LARGE_CAP,3709.0,1.23,-1.67,-5.57,34.7,46.8,,5,15,,STRONG_BEARISH,SELL
SPORTKING,SPORTKING,MICRO_CAP,140.13,1.13,0.82,30.71,34.7,70.3,,15,8,,STRONG_BULLISH,SELL
JIOFIN,JIOFIN,SMALL_CAP,243.86,1.07,2.1,4.06,34.7,57.7,,6,15,,STRONG_BEARISH,SELL
CUB,CUB,SMALL_CAP,257.82,3.2,2.12,6.3,34.7,64.2,,5,15,,BULLISH,SELL
INDIACEM,INDIACEM,MICRO_CAP,415.6,0.97,9.98,17.0,34.7,78.8,,11,6,,BULLISH,SELL
MSTCLTD,MSTCLTD,SMALL_CAP,471.6,-0.79,12.59,16.24,34.7,72.0,,14,4,,STRONG_BEARISH,SELL
AMANTA,AMANTA,MICRO_CAP,129.84,0.91,22.46,33.24,34.7,89.7,,15,4,,BULLISH,SELL
AWL,AWL,MICRO_CAP,185.01,1.6,4.47,7.38,34.7,56.2,,4,17,,STRONG_BEARISH,SELL
ABDL,ABDL,MID_CAP,573.8,6.36,22.99,29.73,34.7,87.9,,12,9,,BULLISH,SELL
ENRIN,ENRIN,LARGE_CAP,3019.6,4.08,9.1,8.32,34.7,71.2,,11,12,,BEARISH,SELL
ADVENZYMES,ADVENZYMES,MICRO_CAP,307.4,0.41,5.33,11.6,34.7,74.5,,12,11,,STRONG_BEARISH,SELL
INDIANHUME,INDIANHUME,MICRO_CAP,330.85,1.8,1.12,5.69,34.7,54.9,,6,15,,STRONG_BEARISH,SELL
DYCL,DYCL,MICRO_CAP,332.96,3.3,13.31,24.22,34.7,79.6,,14,9,,STRONG_BEARISH,SELL
ICIL,ICIL,MICRO_CAP,275.85,2.33,13.3,18.26,34.7,65.9,,11,8,,BULLISH,SELL
RKFORGE,RKFORGE,SMALL_CAP,535.15,0.17,0.73,-3.43,34.7,66.2,,1,13,,BULLISH,SELL
GLAND,GLAND,SMALL_CAP,1797.4,3.56,2.76,11.7,34.7,71.1,,11,12,,STRONG_BEARISH,SELL
MINDACORP,MINDACORP,SMALL_CAP,532.8,5.37,3.58,10.75,34.7,53.1,,8,10,,BULLISH,SELL
AZAD,AZAD,MID_CAP,1904.3,2.31,13.83,27.39,34.7,99.9,,16,4,,BULLISH,SELL
JKIL,JKIL,MICRO_CAP,519.25,4.42,10.84,4.82,34.7,63.9,,7,16,,STRONG_BEARISH,SELL
MUFIN,MUFIN,MICRO_CAP,113.43,1.47,10.29,13.35,34.7,68.3,,8,11,,BULLISH,SELL
EMIL,EMIL,MICRO_CAP,105.16,1.51,4.6,15.71,34.0,76.2,,12,10,,STRONG_BEARISH,SELL
MARICO,Marico Limited,MID_CAP,757.3,1.73,1.33,0.96,34.0,57.0,,2,15,,STRONG_BULLISH,SELL
POLICYBZR,POLICYBZR,LARGE_CAP,1600.6,3.23,7.19,8.49,34.0,68.5,,11,6,,STRONG_BEARISH,SELL
POWERGRID,Power Grid Corporation of India Limited,SMALL_CAP,318.1,1.87,6.71,6.83,34.0,70.9,,11,6,,STRONG_BULLISH,SELL
RAMKY,RAMKY,MICRO_CAP,515.05,0.75,8.47,7.01,34.0,69.5,,10,6,,BULLISH,SELL
BLISSGVS,BLISSGVS,MICRO_CAP,258.22,-0.27,1.63,27.74,34.0,83.3,,15,8,,STRONG_BULLISH,SELL
CONCORDBIO,CONCORDBIO,MID_CAP,1081.7,4.27,2.56,-6.6,34.0,65.9,,5,18,,STRONG_BEARISH,SELL
CUPID,CUPID,MICRO_CAP,103.16,7.93,11.5,31.0,34.0,84.6,,10,14,,BULLISH,SELL
WOCKPHARMA,WOCKPHARMA,LARGE_CAP,1395.3,2.66,1.87,16.62,34.0,84.6,,10,16,,STRONG_BEARISH,SELL
GUJALKALI,GUJALKALI,MID_CAP,722.55,4.26,16.9,73.52,34.0,68.6,,13,6,,STRONG_BULLISH,SELL
TIINDIA,TIINDIA,MID_CAP,2790.2,1.35,1.71,15.19,34.0,67.7,,13,8,,BULLISH,SELL
APOLLOHOSP,APOLLOHOSP,LARGE_CAP,7699.0,1.93,2.91,2.79,34.0,62.9,,9,8,,BULLISH,SELL
LAURUSLABS,LAURUSLABS,LARGE_CAP,1135.75,0.66,4.8,18.21,34.0,81.5,,13,10,,STRONG_BULLISH,SELL
IREDA,IREDA,MICRO_CAP,133.01,2.77,8.02,15.47,34.0,73.4,,11,6,,STRONG_BEARISH,SELL
WIPRO,Wipro Limited,SMALL_CAP,204.32,-2.83,0.71,4.72,34.0,68.2,,8,12,,STRONG_BEARISH,SELL
MARKSANS,MARKSANS,MICRO_CAP,179.23,-0.53,2.43,8.78,34.0,67.6,,7,12,,STRONG_BEARISH,SELL
ACUTAAS,ACUTAAS,MID_CAP,2361.7,0.91,1.71,9.09,34.0,46.5,,11,8,,STRONG_BULLISH,SELL
