"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
758,"CLSEL","CHAMAN LAL SETIA EXP LTD","MICRO_CAP",285.36,5.25,5.11,18.36,72.7,65.9,"BEARISH",17.89,18,14,20,67.84,67.83,83,57.05,57,99835367.14,"BUY",2026-04-17
887,"ASIANENE","ASIAN ENERGY SERVICES LTD","MICRO_CAP",304.99,3.01,1.22,4.84,72.7,62.3,"BEARISH",19.95,13,14,25,75.48,78.33,94,62.75,54,51972518.87,"BUY",2026-04-17
6,"BSE","BSE LIMITED","LARGE_CAP",3531.5,2.46,7.63,17.89,72,74.1,"STRONG_BULLISH",27.17,16,11,20,61.34,64.35,60,57.05,61.25,21246736731.1,"BUY",2026-04-17
320,"AXISCADES","AXISCADES TECH LTD","MICRO_CAP",1885.5,4.9,11.71,29.7,72,72.8,"BULLISH",54.98,20,14,15,51.83,51.3,47,57.27,54,748957762.9,"BUY",2026-04-17
708,"NITINSPIN","NITIN SPINNERS LIMITED","MICRO_CAP",421.45,2.72,6.41,13.35,71.3,69.9,"STRONG_BULLISH",28.62,20,18,0,NA,NA,NA,NA,NA,124442466.25,"BUY",2026-04-17
57,"ATGL","ADANI TOTAL GAS LIMITED","MID_CAP",632.9,5.91,8.92,22.74,70.7,69.4,"BULLISH",21.02,16,10,15,52.51,50.22,47,56.14,63,5538074775.05,"BUY",2026-04-17
89,"ABB","ABB INDIA LIMITED","MID_CAP",7029.5,2.12,2.48,10.92,70.7,73.4,"STRONG_BULLISH",26.92,16,9,20,61.29,55.43,73,59.32,60,3915571790.5,"BUY",2026-04-17
150,"DELHIVERY","DELHIVERY LIMITED","MID_CAP",463,0.71,-1.52,9.57,70.7,62.7,"STRONG_BULLISH",10.38,14,13,15,53.74,51.96,47,57.27,65,2303527113.15,"BUY",2026-04-17
548,"CIEINDIA","CIE AUTOMOTIVE INDIA LTD","MICRO_CAP",490.2,1.52,0.92,1.87,70.7,61.3,"STRONG_BULLISH",18.13,12,15,15,55.88,56.96,53,58.64,54.17,252153532.05,"BUY",2026-04-17
582,"CAPACITE","CAPACITE INFRAPROJECT LTD","MICRO_CAP",262.51,5.45,12.87,19.15,70,66.4,"BEARISH",19.03,13,10,20,68.95,73.26,76,60.45,57,218587565.03,"BUY",2026-04-17
107,"DATAPATTNS","DATA PATTERNS INDIA LTD","MID_CAP",3494.2,0.11,6.87,5.82,69.3,63.2,"STRONG_BULLISH",31.69,16,9,15,52.76,52.39,47,57.5,57,3370942882.9,"BUY",2026-04-17
111,"CPPLUS","ADITYA INFOTECH LIMITED","MID_CAP",2264.3,7.91,19.53,34.47,69.3,84.5,"STRONG_BULLISH",64.75,20,12,10,40.08,38.12,24,51.39,57,3193203799.3,"BUY",2026-04-17
112,"CGPOWER","CG POWER AND IND SOL LTD","MID_CAP",774.8,2.5,5.98,9.57,69.3,67.2,"STRONG_BULLISH",33.57,16,9,15,55.37,53.04,51,57.5,66,3181237792.9,"BUY",2026-04-17
341,"ASTRAMICRO","ASTRA MICROWAVE LTD","MICRO_CAP",1093.45,1.74,7.66,15.58,69.3,70.7,"BULLISH",12.19,14,8,25,71.97,73.91,94,57.05,50,681781305.55,"BUY",2026-04-17
620,"BHAGYANGR","BHAGYANAGAR INDIA LIMITED","MICRO_CAP",211.96,3.37,16.34,40.37,68.7,78.4,"BULLISH",77.06,20,9,20,61.78,56.3,81,58.18,49.17,184427670.62,"BUY",2026-04-17
122,"BHARATWIRE","BHARAT WIRE ROPES LTD.","MID_CAP",221.96,20,29.35,31.42,68,79.3,"BEARISH",29.78,20,8,15,52.64,53.1,51,57.27,48,2844325223.18,"BUY",2026-04-17
706,"GULPOLY","GULSHAN POLYOLS LIMITED","MICRO_CAP",181.12,6.47,5.65,14.65,68,70.6,"STRONG_BULLISH",42.67,20,16,0,NA,NA,NA,NA,NA,125921508.93,"BUY",2026-04-17
742,"BIRLACABLE","BIRLA CABLE LIMITED","MICRO_CAP",160.32,13.19,22.7,21.04,68,70.3,"BEARISH",19.23,18,10,15,51.21,50.22,47,56.36,54,108079206.06,"BUY",2026-04-17
803,"UNIPARTS","UNIPARTS INDIA LIMITED","MICRO_CAP",517.5,1.14,1.74,12.51,68,62.5,"STRONG_BULLISH",20.58,18,15,0,NA,NA,NA,NA,NA,78513313.7,"BUY",2026-04-17
460,"TRUALT","TRUALT","MICRO_CAP",444.65,6,6.57,14.59,67.3,65.2,"BULLISH",17.36,18,18,0,NA,NA,NA,NA,NA,346543771.8,"BUY",2026-04-17
50,"ENGINERSIN","ENGINEERS INDIA LTD","LARGE_CAP",241.8,5.9,13.12,24.27,66.7,72.9,"STRONG_BULLISH",41.11,20,14,0,NA,NA,NA,NA,NA,6023260480.49,"BUY",2026-04-17
789,"BAJEL","BAJEL PROJECTS LIMITED","MICRO_CAP",179.23,0.29,6.13,6.67,66.7,64.7,"BULLISH",16.76,11,9,20,61.91,62.17,64,57.95,63,83194806.46,"BUY",2026-04-17
337,"CESC","CESC LTD","MICRO_CAP",171.49,0.59,8.87,9.68,66,74.9,"BULLISH",15.12,16,6,15,54.43,55.22,51,55.45,56.67,690879350.29,"BUY",2026-04-17
367,"BLACKBUCK","ZINKA LOGISTICS SOL LTD","MICRO_CAP",623.4,3.56,7.87,4.63,66,62.2,"STRONG_BEARISH",12.22,14,6,20,62.86,66.96,62,58.64,59,577328870.45,"BUY",2026-04-17
11,"NAVA","NAVA LIMITED","LARGE_CAP",703.1,12.23,16.8,24.33,65.3,77.8,"STRONG_BULLISH",25.6,20,12,0,NA,NA,NA,NA,NA,18032514973.3,"BUY",2026-04-17
139,"LLOYDSME","LLOYDS METALS N ENERGY L","MID_CAP",1623.3,4.28,7.77,30.18,65.3,79.2,"STRONG_BULLISH",47.98,18,14,0,NA,NA,NA,NA,NA,2510323947.7,"BUY",2026-04-17
198,"AEROFLEX","AEROFLEX INDUSTRIES LTD","SMALL_CAP",311.23,5.06,7.7,25.61,65.3,76.1,"STRONG_BULLISH",75.58,20,12,0,10,10,10,10,10,1657940861.18,"BUY",2026-04-17
434,"SHREEJISPG","SHREEJI SHIPPING GLOBAL L","MICRO_CAP",377.85,5.06,9.36,1.85,65.3,58.8,"BULLISH",24.25,18,14,0,NA,NA,NA,NA,NA,404264361.65,"BUY",2026-04-17
785,"FLAIR","FLAIR WRITING INDUST LTD","MICRO_CAP",334,2.36,5.55,4.7,65.3,67.2,"BULLISH",12.08,18,14,0,NA,NA,NA,NA,NA,85796481.05,"BUY",2026-04-17
820,"DIFFNKG","DIFFUSION ENGINEERS LTD","MICRO_CAP",310.92,4.61,10.27,23.38,65.3,70.2,"BULLISH",30.35,20,16,0,NA,NA,NA,NA,NA,72389217.6,"BUY",2026-04-17
153,"AUROPHARMA","AUROBINDO PHARMA LTD","SMALL_CAP",1386,-0.04,2.71,9.22,64.7,70.1,"STRONG_BULLISH",15.67,11,10,20,67.41,70.43,70,59.18,66,2234775090.3,"HOLD",2026-04-17
247,"PRIVISCL","PRIVI SPECIALITY CHE LTD","SMALL_CAP",3133.1,6.42,8.03,4.55,64.7,67.4,"BULLISH",12.3,18,14,0,NA,NA,NA,NA,NA,1139011752.8,"HOLD",2026-04-17
270,"DEEPAKFERT","DEEPAK FERTILIZERS & PETR","SMALL_CAP",1230.35,2.64,13,30.42,64.7,71.3,"BULLISH",17.44,13,7,25,70.76,75.43,76,62.95,60,1011092333.8,"HOLD",2026-04-17
465,"DCXINDIA","DCX SYSTEMS LIMITED","MICRO_CAP",194.91,2.43,11.88,12.74,64.7,66,"BEARISH",10.97,13,7,20,62.14,56.3,81,56.36,54,336490494.49,"HOLD",2026-04-17
614,"BLISSGVS","BLISS GVS PHARMA LTD","MICRO_CAP",258.22,-0.27,-0.29,19.87,64.7,67.8,"STRONG_BULLISH",47.02,15,8,20,66.8,73.48,70,56.82,57,187473930.5,"HOLD",2026-04-17
146,"NAM-INDIA","NIPPON L I A M LTD","MID_CAP",1015.05,5.2,6.26,14.72,64,65.5,"BULLISH",16.51,18,12,0,NA,NA,NA,NA,NA,2325765108.15,"HOLD",2026-04-17
165,"ZENTEC","ZEN TECHNOLOGIES LIMITED","SMALL_CAP",1616.5,6.05,4.87,11.69,64,71.5,"STRONG_BULLISH",15.1,18,12,0,NA,NA,NA,NA,NA,1993316358.9,"HOLD",2026-04-17
171,"JINDALSAW","JINDAL SAW LIMITED","SMALL_CAP",236.28,6.71,15.33,19.3,64,75.1,"STRONG_BULLISH",35.34,20,10,0,NA,NA,NA,NA,NA,1970955490.34,"HOLD",2026-04-17
194,"CAMS","COMPUTER AGE MNGT SER LTD","SMALL_CAP",750.15,1.59,4.8,13.98,64,64.6,"BEARISH",8.84,12,13,15,53.24,52.39,47,58.41,59,1702478824.2,"HOLD",2026-04-17
388,"MBAPL","MADHYA BHARAT AGRO P. LTD","MICRO_CAP",509.55,-7.04,-2.72,13.4,64,53.9,"STRONG_BULLISH",24.84,20,8,0,NA,NA,NA,NA,NA,506621061.35,"HOLD",2026-04-17
480,"CARERATING","CARE RATINGS LIMITED","MICRO_CAP",1614.8,2.74,3.28,3.37,64,57.7,"BULLISH",1.68,7,18,15,52.76,51.19,47,56.75,61.25,322351443.9,"HOLD",2026-04-17
489,"PARKHOSPS","PARKHOSPS","MICRO_CAP",216.47,5.17,2.86,7.63,64,63.7,"BULLISH",41.81,18,16,0,NA,NA,NA,NA,NA,310768495.07,"HOLD",2026-04-17
609,"MAHLOG","MAHINDRA LOGISTIC LIMITED","MICRO_CAP",431.6,3.11,11.32,12.98,64,68.7,"BULLISH",20.57,18,12,0,NA,NA,NA,NA,NA,192430255.15,"HOLD",2026-04-17
16,"APOLLO","APOLLO MICRO SYSTEMS LTD","LARGE_CAP",282.9,16.82,19.08,37.14,63.3,75.4,"BEARISH",9.41,14,10,15,54.74,51.67,59,56.14,54,14561145057.51,"HOLD",2026-04-17
26,"TITAN","TITAN COMPANY LIMITED","LARGE_CAP",4525.9,1.45,0.46,9.18,63.3,63.4,"STRONG_BULLISH",14.7,16,15,0,NA,NA,NA,NA,NA,9473332466.7,"HOLD",2026-04-17
102,"JINDALSTEL","JINDAL STEEL LIMITED","MID_CAP",1270,3.39,4.17,7.7,63.3,65.3,"BULLISH",13.1,16,18,0,NA,NA,NA,NA,NA,3607101926.5,"HOLD",2026-04-17
623,"GODAVARIB","GODAVARI BIOREFINERIES L","MICRO_CAP",322.05,1.91,2.12,-0.83,63.3,59.2,"STRONG_BULLISH",28.86,16,15,0,NA,NA,NA,NA,NA,181830276.45,"HOLD",2026-04-17
936,"DHARMAJ","DHARMAJ CROP GUARD LTD","MICRO_CAP",271.24,-1.72,0.41,12.52,63.3,66.5,"STRONG_BULLISH",12.33,16,10,0,NA,NA,NA,NA,NA,33600373.1,"HOLD",2026-04-17
117,"AMBER","AMBER ENTERPRISES (I) LTD","MID_CAP",7958.5,3.16,9.85,16.18,62.7,67.7,"BULLISH",40.14,16,2,15,59.89,69.2,78.33,55.65,10,3096439483,"HOLD",2026-04-17
129,"CUMMINSIND","CUMMINS INDIA LTD","MID_CAP",5140.9,2.04,0.04,8.97,62.7,64.3,"STRONG_BULLISH",25.92,15,10,15,53.02,50.65,51,55.68,59.17,2716485997,"HOLD",2026-04-17
213,"TORNTPOWER","TORRENT POWER LTD","SMALL_CAP",1565,2.85,6.33,7.61,62.7,67.4,"BULLISH",13.69,14,14,0,NA,NA,NA,NA,NA,1487956912.3,"HOLD",2026-04-17
321,"KSB","KSB LIMITED","MICRO_CAP",968.2,2.79,8.39,19.34,62.7,83.6,"STRONG_BULLISH",37.62,18,14,0,NA,NA,NA,NA,NA,746960972.9,"HOLD",2026-04-17
448,"SPMLINFRA","SPML INFRA LIMITED","MICRO_CAP",210.99,7.44,11.72,23.03,62.7,69.6,"BEARISH",24.99,20,12,0,NA,NA,NA,NA,NA,377459967.71,"HOLD",2026-04-17
505,"KIRLPNU","KIRLOSKAR PNEUMATIC COM L","MICRO_CAP",1263.4,1.06,4.92,19.38,62.7,72.7,"BULLISH",11.64,18,13,0,NA,NA,NA,NA,NA,294506562.1,"HOLD",2026-04-17
524,"POKARNA","POKARNA LIMITED","MICRO_CAP",927.45,0.54,3.46,7.27,62.7,55.9,"BULLISH",27.35,18,13,0,NA,NA,NA,NA,NA,274444448.7,"HOLD",2026-04-17
647,"HAPPYFORGE","HAPPY FORGINGS LIMITED","MICRO_CAP",1336.6,1.6,3.14,3.6,62.7,63.5,"STRONG_BULLISH",26.55,16,9,0,NA,NA,NA,NA,NA,160016686.4,"HOLD",2026-04-17
46,"DMART","AVENUE SUPERMARTS LIMITED","LARGE_CAP",4628.5,4.52,5.18,20.41,62,71.8,"STRONG_BULLISH",26.36,16,16,0,NA,NA,NA,NA,NA,6266543386,"HOLD",2026-04-17
91,"FACT","FACT LTD","MID_CAP",902.75,3.54,5.26,10.89,62,66.8,"BULLISH",11.44,18,10,0,NA,NA,NA,NA,NA,3886512234.3,"HOLD",2026-04-17
105,"ATHERENERG","ATHER ENERGY LIMITED","MID_CAP",850.95,-1.75,-1.4,13.43,62,61.8,"STRONG_BULLISH",37.88,15,4,20,63.36,53.7,85,53.64,66,3423465078.5,"HOLD",2026-04-17
180,"WABAG","VA TECH WABAG LTD","SMALL_CAP",1389.5,-3.53,2.51,12.97,62,62.2,"BULLISH",29.84,20,8,0,NA,NA,NA,NA,NA,1914803207.8,"HOLD",2026-04-17
293,"AZAD","AZAD ENGINEERING LIMITED","SMALL_CAP",1904.3,2.31,11.71,25.66,62,78.3,"BULLISH",30.11,16,4,15,55.24,52.39,51,58.18,66,885968097.9,"HOLD",2026-04-17
541,"DEEDEV","DEE DEVELOPMENT ENG LTD","MICRO_CAP",370,-3.26,7.71,31.3,62,69.1,"STRONG_BULLISH",96.69,15,4,20,67.63,72.83,70,57.73,63,255293013.45,"HOLD",2026-04-17
575,"SATIN","SATIN CREDIT NET LTD","MICRO_CAP",175.49,8.55,10.01,18.53,62,76.9,"BULLISH",11.73,18,12,0,NA,NA,NA,NA,NA,222028106.1,"HOLD",2026-04-17
581,"BALUFORGE","BALU FORGE INDUSTRIES LTD","MICRO_CAP",486.05,0.16,4.11,5.84,62,58.7,"BEARISH",16.06,13,11,20,62.43,70.95,60,60.25,46.67,218668887.1,"HOLD",2026-04-17
693,"MANGLMCEM","MANGALAM CEMENT LTD","MICRO_CAP",918.1,1.89,6.07,11.32,62,65.9,"STRONG_BULLISH",17.93,16,13,0,NA,NA,NA,NA,NA,129341418.95,"HOLD",2026-04-17
781,"KSOLVES","KSOLVES INDIA LIMITED","MICRO_CAP",349.27,8.92,12.49,22.51,62,71.8,"BEARISH",35.87,20,14,0,NA,NA,NA,NA,NA,87645161,"HOLD",2026-04-17
940,"MONQ50","MOTILALAMC - MONQ50","MICRO_CAP",122.73,1.21,6.69,27.87,62,86.1,"STRONG_BULLISH",25.48,18,13,0,NA,NA,NA,NA,NA,33123833.14,"HOLD",2026-04-17
1002,"ATLASCYCLE","ATLAS CYCLE (HARYANA) LTD","MICRO_CAP",108.73,2.78,5.5,31.51,62,63.7,"BEARISH",17,16,5,20,62.58,57.17,85,58.57,45,11328270.56,"HOLD",2026-04-17
7,"WAAREERTL","WAAREE RENEWABLE TECH LTD","LARGE_CAP",1116.1,5.26,21.47,29.16,61.3,79.2,"BULLISH",24.18,20,10,0,NA,NA,NA,NA,NA,19934282375.7,"HOLD",2026-04-17
32,"BHEL","BHEL","LARGE_CAP",316.79,2.43,11.27,21.77,61.3,74.9,"BULLISH",21.5,18,2,15,53.94,54.13,47,55.45,63,7839830551.35,"HOLD",2026-04-17
35,"PREMIERENE","PREMIER ENERGIES LIMITED","LARGE_CAP",1034.6,3.14,6.09,18.97,61.3,80.8,"BULLISH",44.62,20,14,0,NA,NA,NA,NA,NA,7727065147.3,"HOLD",2026-04-17
62,"COHANCE","COHANCE LIFESCIENCES LTD","MID_CAP",390.55,7.6,3.35,27.53,61.3,71.6,"BULLISH",3.34,11,10,20,60.05,57.61,67,60.68,54.17,5284458936.55,"HOLD",2026-04-17
88,"QPOWER","QUALITY POWER ELEC EQUP L","MID_CAP",1206.05,5.98,25.36,46.06,61.3,80.1,"STRONG_BULLISH",81.81,20,10,0,NA,NA,NA,NA,NA,3920987241.3,"HOLD",2026-04-17
288,"KPIGREEN","KPI GREEN ENERGY LIMITED","SMALL_CAP",448.25,1.67,9.04,16.35,61.3,68.6,"BULLISH",14.18,16,11,0,NA,NA,NA,NA,NA,908018863.9,"HOLD",2026-04-17
513,"SBCL","SHIVALIK BIMETAL CON. LTD","MICRO_CAP",523,1.65,7.54,24.81,61.3,72.7,"BULLISH",23.95,20,9,0,NA,NA,NA,NA,NA,286627641.2,"HOLD",2026-04-17
618,"APOLLOPIPE","APOLLO PIPES LIMITED","MICRO_CAP",466.8,2.42,6.43,15.66,61.3,68.9,"STRONG_BULLISH",74.93,15,8,15,55.88,55.87,53,58.64,57,184899007.35,"HOLD",2026-04-17
639,"BALRAMCHIN","BALRAMPUR CHINI MILLS LTD","MICRO_CAP",486,0.47,2.64,2.11,61.3,52.7,"BULLISH",16.53,9,12,20,69.75,71.09,82,56.82,63,165647332,"HOLD",2026-04-17
687,"DATAMATICS","DATAMATICS GLOBAL SER LTD","MICRO_CAP",747.8,2.22,5.25,5.22,61.3,57.8,"BEARISH",7.67,10,16,15,55.34,56.74,53,56.45,54,130248373.4,"HOLD",2026-04-17
1,"SCI","SHIPPING CORP OF INDIA LT","LARGE_CAP",305.87,5.86,25.72,27.31,60.7,77,"BULLISH",36.63,20,8,0,NA,NA,NA,NA,NA,30878368834.6,"HOLD",2026-04-17
19,"WAAREEENER","WAAREE ENERGIES LIMITED","LARGE_CAP",3466.2,0.8,5.63,8.84,60.7,75.5,"STRONG_BULLISH",25.26,18,7,0,NA,NA,NA,NA,NA,12931279637.4,"HOLD",2026-04-17
48,"ADANIENSOL","ADANI ENERGY SOLUTION LTD","LARGE_CAP",1259.8,3.04,8.8,21.52,60.7,76.5,"STRONG_BULLISH",41.7,18,12,0,10,10,10,10,10,6171291667.55,"HOLD",2026-04-17
251,"ACMESOLAR","ACME SOLAR HOLDINGS LTD","SMALL_CAP",304.65,5.98,13.4,22.5,60.7,72.4,"STRONG_BULLISH",35.84,16,14,0,10,10,10,10,10,1115926707.7,"HOLD",2026-04-17
329,"GRANULES","GRANULES INDIA LIMITED","MICRO_CAP",655.7,0.72,3.76,11.68,60.7,65.1,"STRONG_BULLISH",15.82,14,13,0,NA,NA,NA,NA,NA,715480246.5,"HOLD",2026-04-17
348,"FINCABLES","FINOLEX CABLES LTD","MICRO_CAP",940.55,2.96,10.95,7.25,60.7,66.5,"STRONG_BULLISH",31.14,16,6,0,NA,NA,NA,NA,NA,639550448.65,"HOLD",2026-04-17
529,"INDRAMEDCO","INDRAPRASTHA MEDICAL CORP","MICRO_CAP",427.1,0.52,-2.7,4.9,60.7,56.5,"BULLISH",18.52,16,13,0,NA,NA,NA,NA,NA,269503300.5,"HOLD",2026-04-17
542,"KPEL","K.P. ENERGY LIMITED","MICRO_CAP",357.87,6.38,18.66,27.92,60.7,74.1,"BEARISH",23.43,20,12,0,NA,NA,NA,NA,NA,254943533.12,"HOLD",2026-04-17
565,"SOUTHWEST","SOUTH WEST PINNACLE LTD","MICRO_CAP",256.24,3.41,12.12,24.77,60.7,72.6,"BULLISH",80.25,20,12,0,NA,NA,NA,NA,NA,236821519.36,"HOLD",2026-04-17
643,"WHEELS","WHEELS INDIA LTD","MICRO_CAP",1067.05,3.82,2.22,9.64,60.7,62.7,"BULLISH",40.9,16,14,0,NA,NA,NA,NA,NA,163327143.35,"HOLD",2026-04-17
663,"BIKAJI","BIKAJI FOODS INTERN LTD","MICRO_CAP",660.05,2.84,3.04,6.74,60.7,63.3,"BEARISH",1.24,7,20,15,52.34,49.57,47,56.59,63,149237938.1,"HOLD",2026-04-17
714,"DEEPINDS","DEEP INDUSTRIES LIMITED","MICRO_CAP",477.35,-0.9,4.43,29.87,60.7,65.2,"BULLISH",29.28,15,6,20,62.64,63.48,74.6,58,46.67,121592863.65,"HOLD",2026-04-17
728,"GODREJAGRO","GODREJ AGROVET LIMITED","MICRO_CAP",615.75,1.32,3.95,4.19,60.7,61,"BULLISH",16.32,12,13,0,NA,NA,NA,NA,NA,115107427.75,"HOLD",2026-04-17
739,"SSWL","STEEL STRIPS WHEELS LTD.","MICRO_CAP",220.94,3.53,5.1,18.3,60.7,67.5,"BULLISH",9.14,14,14,0,NA,NA,NA,NA,NA,109687818.62,"HOLD",2026-04-17
882,"LOKESHMACH","LOKESH MACHINES LTD","MICRO_CAP",275.27,4.81,17.75,32.92,60.7,75.8,"STRONG_BULLISH",58.27,18,12,0,NA,NA,NA,NA,NA,53856785.81,"HOLD",2026-04-17
899,"BALMLAWRIE","BALMER LAWRIE & CO LTD","MICRO_CAP",176.25,1.59,3.74,7.1,60.7,61.2,"BEARISH",3.3,7,13,20,68.31,75.22,82,61.59,36,45209604.24,"HOLD",2026-04-17
967,"GLOBAL","GLOBAL EDUCATION LIMITED","MICRO_CAP",101.53,4.24,2.83,-0.66,60.7,57.6,"BULLISH",46.39,16,13,0,NA,NA,NA,NA,NA,24798957.83,"HOLD",2026-04-17
982,"KOTHARIPET","KOTHARI PETROCHEM LTD","MICRO_CAP",135.24,6.5,9.75,24.53,60.7,70.7,"BEARISH",14.91,18,14,0,NA,NA,NA,NA,NA,19594280.7,"HOLD",2026-04-17
98,"NTPCGREEN","NTPC GREEN ENERGY LIMITED","MID_CAP",111.96,2.91,15.22,14.42,60,74.6,"BULLISH",30.84,18,10,0,NA,NA,NA,NA,NA,3683131989.64,"HOLD",2026-04-17
242,"NATCOPHARM","NATCO PHARMA LTD.","SMALL_CAP",1119.7,3.03,1.4,16.89,60,67.9,"STRONG_BULLISH",34.86,16,15,0,NA,NA,NA,NA,NA,1166533158.75,"HOLD",2026-04-17
248,"CROMPTON","CROMPT GREA CON ELEC LTD","SMALL_CAP",261.45,0.18,8.16,4.52,60,61.9,"BEARISH",18.97,12,6,15,57.18,56.52,61,56.59,53.33,1133445692.26,"HOLD",2026-04-17
282,"ANANDRATHI","ANAND RATHI WEALTH LTD","SMALL_CAP",3689.8,1.57,3.11,20.43,60,82.7,"STRONG_BULLISH",28.79,15,13,15,50.33,50.65,47,56.59,46.67,968702383.7,"HOLD",2026-04-17
358,"AVANTEL","AVANTEL LIMITED","MICRO_CAP",160.3,3.27,4.98,20.45,60,68.7,"BEARISH",4.05,7,14,15,51.41,52.39,47,57.5,48,615506698.38,"HOLD",2026-04-17
379,"SGFIN","SG FINSERVE LIMITED","MICRO_CAP",513.65,-0.59,11.38,34.08,60,74.4,"STRONG_BULLISH",54.35,18,6,0,NA,NA,NA,NA,NA,526998125.15,"HOLD",2026-04-17
556,"CRAMC","CRAMC","MICRO_CAP",278.14,3.55,5.81,16.4,60,66.9,"BEARISH",11.92,16,12,0,NA,NA,NA,NA,NA,243825443.6,"HOLD",2026-04-17
612,"UNIVCABLES","UNIVERSAL CABLES LTD","MICRO_CAP",841.2,5.15,9.55,28.79,60,71.8,"BULLISH",16.64,16,12,0,NA,NA,NA,NA,NA,189393935.2,"HOLD",2026-04-17
636,"TIPSMUSIC","TIPS MUSIC LIMITED","MICRO_CAP",585.55,1.92,8.55,10.7,60,67,"BULLISH",8.58,14,13,0,NA,NA,NA,NA,NA,166821959.25,"HOLD",2026-04-17
838,"IVALUE","IVALUE","MICRO_CAP",269.02,5.02,11.87,15.34,60,70,"BULLISH",12.51,16,12,0,NA,NA,NA,NA,NA,67992348.6,"HOLD",2026-04-17
