"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
170,"BSOFT","BIRLASOFT LIMITED","SMALL_CAP",460.55,4.59,12.36,9.32,74,65.7,"BULLISH",22.22,18,12,15,55.22,53.91,51,57.27,63,1253528103.85,"BUY",2026-02-05
47,"AVANTIFEED","AVANTI FEEDS LIMITED","LARGE_CAP",1081.2,0.89,39.28,23.89,70.7,78.3,"STRONG_BULLISH",55.38,20,0,20,60,68.81,56,59.25,44.17,5594991242.15,"BUY",2026-02-05
364,"ANURAS","ANUPAM RASAYAN INDIA LTD","MICRO_CAP",1306.1,3.9,7.32,-3.59,70.7,59.7,"BULLISH",21.08,10,20,15,55.72,58.04,51,58.27,54,345354215.8,"BUY",2026-02-05
544,"CEIGALL","CEIGALL INDIA LIMITED","MICRO_CAP",288.4,2.38,5.64,5.33,67.3,71,"BULLISH",16.38,14,10,15,52.84,53.04,47,56.59,57,144050551.05,"BUY",2026-02-05
160,"BALKRISIND","BALKRISHNA IND. LTD","SMALL_CAP",2687.8,0.91,13.69,12.59,66,72.7,"STRONG_BULLISH",16.24,16,7,15,51.38,50.22,47,55.23,56.67,1374139931.7,"BUY",2026-02-05
731,"CANTABIL","CANTABIL RETAIL LTD","MICRO_CAP",307.75,-0.23,5.7,7.29,65.3,65.7,"STRONG_BULLISH",22.16,13,6,20,60.3,66.09,56,56.59,57,53189582.75,"BUY",2026-02-05
80,"ASHOKLEY","ASHOK LEYLAND LTD","MID_CAP",201.5,0.29,3.83,8.25,64.7,72.7,"STRONG_BULLISH",43.09,13,8,25,71.08,74.57,82,59.41,59.17,2982656367.31,"HOLD",2026-02-05
84,"BHARATFORG","BHARAT FORGE LTD","MID_CAP",1573.2,-1.12,9.41,6.68,64.7,68.3,"STRONG_BULLISH",19.91,14,4,15,54.83,55.22,53,56.82,54.17,2871380907.4,"HOLD",2026-02-05
271,"BAJAJCON","BAJAJ CONSUMER CARE LTD","SMALL_CAP",363.7,1.85,12.65,31.47,64.7,78.8,"STRONG_BULLISH",21.1,15,11,20,61.4,60.24,65,60.25,60,647175501.25,"HOLD",2026-02-05
352,"BLISSGVS","BLISS GVS PHARMA LTD","MICRO_CAP",185.78,0.81,1.45,1.81,64.7,61,"STRONG_BULLISH",45.72,11,7,20,66.8,73.48,70,56.82,57,369782539.05,"HOLD",2026-02-05
119,"BANKINDIA","BANK OF INDIA","MID_CAP",163.46,1.57,-0.88,8.5,63.3,57.9,"STRONG_BULLISH",13.53,11,15,15,52.66,50.71,47,55.88,63,2008101995.09,"HOLD",2026-02-05
16,"FORCEMOT","FORCE MOTORS LIMITED","LARGE_CAP",21090,5.09,14.4,0.93,61.3,60.8,"BULLISH",16.38,14,12,0,NA,NA,NA,NA,NA,10360925145,"HOLD",2026-02-05
30,"CUMMINSIND","CUMMINS INDIA LTD","LARGE_CAP",4391.4,4.5,8.54,6.32,61.3,64.4,"BULLISH",2.79,9,12,15,53.02,50.65,51,55.68,59.17,7283746602.2,"HOLD",2026-02-05
188,"VOLTAMP","VOLTAMP TRANSFORMERS LTD","SMALL_CAP",7957,3.66,9.99,4.14,61.3,64.2,"BULLISH",11.63,14,12,0,NA,NA,NA,NA,NA,1108923193,"HOLD",2026-02-05
463,"SAKAR","SAKAR HEALTHCARE LIMITED","MICRO_CAP",434.75,6.09,12.11,9.48,61.3,64.4,"BULLISH",16.31,16,14,0,NA,NA,NA,NA,NA,206801579.95,"HOLD",2026-02-05
105,"COALINDIA","COAL INDIA LTD","MID_CAP",431.85,-0.7,-5.24,1.12,60.7,55.3,"STRONG_BULLISH",15.32,9,4,25,71.16,75.65,82,61.36,54.17,2265130502.05,"HOLD",2026-02-05
183,"GESHIP","THE GE SHPG.LTD","SMALL_CAP",1266.1,2.2,6.7,15.75,60.7,77.9,"STRONG_BULLISH",17.14,16,14,0,NA,NA,NA,NA,NA,1126086299.7,"HOLD",2026-02-05
586,"INDSWFTLAB","IND SWIFT LABORATORIES LT","MICRO_CAP",122.14,1.29,13.82,36.3,60.7,69.1,"BULLISH",21.88,20,9,0,NA,NA,NA,NA,NA,112325783.24,"HOLD",2026-02-05
245,"TMB","TAMILNAD MERCA BANK LTD","SMALL_CAP",643.6,3.19,6.13,15.8,60,73.9,"STRONG_BULLISH",26.61,20,4,0,NA,NA,NA,NA,NA,762687101.6,"HOLD",2026-02-05
152,"BAJAJ-AUTO","BAJAJ AUTO LIMITED","SMALL_CAP",9647,0.08,1.42,-0.14,59.3,60.2,"STRONG_BULLISH",11.08,8,12,15,52.35,51.96,47,56.59,56.67,1501603811.5,"HOLD",2026-02-05
38,"POKARNA","POKARNA LIMITED","LARGE_CAP",1106.95,15.89,47.41,37.13,58.7,78.7,"BULLISH",24.09,20,5,0,NA,NA,NA,NA,NA,6118472852.55,"HOLD",2026-02-05
585,"GOLD360","360ONEAMC - GOLD360","MICRO_CAP",145.6,-5.33,-15.77,9.19,58.7,51.4,"STRONG_BULLISH",24.07,18,4,0,NA,NA,NA,NA,NA,112528102.35,"HOLD",2026-02-05
191,"M&MFIN","M&M FIN. SERVICES LTD","SMALL_CAP",375.3,1.43,0.28,0.25,58,56.8,"STRONG_BULLISH",20.28,10,13,0,NA,NA,NA,NA,NA,1083892415.4,"HOLD",2026-02-05
208,"TORNTPOWER","TORRENT POWER LTD","SMALL_CAP",1417.6,0.72,3.38,0.61,58,60.9,"STRONG_BULLISH",11.11,12,6,0,NA,NA,NA,NA,NA,947110444.7,"HOLD",2026-02-05
224,"APEX","APEX FROZEN FOODS LIMITED","SMALL_CAP",361.25,-3.97,19.11,17.5,58,68,"STRONG_BULLISH",55.16,16,2,15,57.85,71.74,64,58.27,10,847414113.5,"HOLD",2026-02-05
68,"NYKAA","FSN E COMMERCE VENTURES","MID_CAP",258.29,2.89,8.57,-4,56.7,61,"BEARISH",5.52,9,18,0,NA,NA,NA,NA,NA,3595241645.61,"HOLD",2026-02-05
131,"STLTECH","STERLITE TECHNOLOGIES LTD","MID_CAP",134.12,3.65,34.23,35.26,56.7,77,"BEARISH",17.32,18,8,0,NA,NA,NA,NA,NA,1866439062.74,"HOLD",2026-02-05
401,"CUB","CITY UNION BANK LTD","MICRO_CAP",293.65,0.53,0.67,-0.37,56.7,56.2,"STRONG_BULLISH",15.43,8,8,15,54.17,55,47,56.18,61.25,286224893.3,"HOLD",2026-02-05
748,"KABRAEXTRU","KABRA EXTRUSION TECHNIK L","MICRO_CAP",255.16,6.1,26.25,15.44,56.7,67.5,"BEARISH",11.01,18,5,0,NA,NA,NA,NA,NA,47205907.59,"HOLD",2026-02-05
803,"UNIONGOLD","UNIONAMC - UNIONGOLD","MICRO_CAP",148,-3.86,-15.43,10.7,56.7,52.7,"STRONG_BULLISH",25.31,18,4,0,NA,NA,NA,NA,NA,26359302.2,"HOLD",2026-02-05
177,"ABB","ABB INDIA LIMITED","SMALL_CAP",5770,0.26,5.41,10.44,56,70.8,"BULLISH",15.49,13,4,20,61.29,55.43,73,59.32,60,1185272753,"HOLD",2026-02-05
367,"ESILVER","EDELAMC - ESILVER","MICRO_CAP",252.93,-10.49,-31.44,4.59,56,47.8,"STRONG_BULLISH",70.4,16,2,0,NA,NA,NA,NA,NA,337701380.77,"HOLD",2026-02-05
25,"BSE","BSE LIMITED","LARGE_CAP",2892.2,-0.14,1.07,6.87,55.3,58.5,"BULLISH",8.45,7,8,20,61.34,64.35,60,57.05,61.25,8552878731.9,"HOLD",2026-02-05
254,"RNBDENIMS","RNBDENIMS","SMALL_CAP",166.29,1.33,7.67,34.14,55.3,70.1,"BULLISH",22.05,20,9,0,NA,NA,NA,NA,NA,716230151.45,"HOLD",2026-02-05
343,"MIDWESTLTD","MIDWESTLTD","MICRO_CAP",1529.4,1.8,13.51,-13.75,55.3,58.5,"NEUTRAL",37.45,13,11,0,NA,NA,NA,NA,NA,380669032.5,"HOLD",2026-02-05
484,"DCBBANK","DCB BANK LIMITED","MICRO_CAP",190.92,-1.19,-5.2,4.61,55.3,54.1,"STRONG_BULLISH",10.41,7,8,15,51.91,50,51,53.82,56,189063075.47,"HOLD",2026-02-05
720,"QGOLDHALF","QUANTUM GOLD FUND","MICRO_CAP",125.67,-2.98,-14.13,10.68,55.3,53.3,"STRONG_BULLISH",26.45,16,4,0,NA,NA,NA,NA,NA,56272239.97,"HOLD",2026-02-05
786,"DELPHIFX","DELPHI WORLD MONEY LTD","MICRO_CAP",227.06,-1.17,0.37,-6.32,55.3,46.1,"NEUTRAL",15.49,9,10,15,51.81,49.35,55,56.36,47,31000894.74,"HOLD",2026-02-05
108,"CUPID","CUPID LIMITED","MID_CAP",420.05,-1.73,7.65,-2.07,54.7,54.1,"BULLISH",61.79,10,6,15,52.86,51.84,53,58.35,48,2222523789.1,"HOLD",2026-02-05
135,"IKS","INVENTURUS KNOWLEDGE SO L","MID_CAP",1703.7,5.89,10.84,2.05,54,57.9,"BULLISH",3.09,7,16,0,NA,NA,NA,NA,NA,1827393378.8,"HOLD",2026-02-05
242,"RUBICON","RUBICON","SMALL_CAP",790.2,2.1,16.63,18.92,54,77.4,"BULLISH",26.46,20,2,0,NA,NA,NA,NA,NA,775919994.3,"HOLD",2026-02-05
260,"BELRISE","BELRISE INDUSTRIES LTD","SMALL_CAP",184.54,-0.01,14.86,0.73,54,64.7,"BULLISH",23.69,11,4,15,53.29,50.22,51,57.27,60,698716815.26,"HOLD",2026-02-05
302,"IMFA","INDIAN METALS & FERRO","MICRO_CAP",1328.5,0.36,7.89,2.7,54,58.5,"BULLISH",11.45,12,3,0,NA,NA,NA,NA,NA,527561038.4,"HOLD",2026-02-05
788,"CUBEXTUB","CUBEXTUBINGS-ROLLSETT","MICRO_CAP",114.61,-1.42,-11.49,-1.16,54,54.2,"BULLISH",25.37,10,0,25,73.57,79.05,94,61,41.67,30626080.83,"HOLD",2026-02-05
811,"RSWM","RSWM LIMITED","MICRO_CAP",160.43,4.16,18.42,9.77,54,68.9,"BEARISH",5.78,12,12,0,NA,NA,NA,NA,NA,23595997.29,"HOLD",2026-02-05
17,"SBIN","STATE BANK OF INDIA","LARGE_CAP",1073.5,0.5,0.68,5.36,53.3,62.8,"STRONG_BULLISH",12.78,11,15,0,NA,NA,NA,NA,NA,10258274381.4,"HOLD",2026-02-05
32,"NTPC","NTPC LTD","LARGE_CAP",367,-0.07,2.47,4.62,53.3,67.7,"BULLISH",13.01,12,8,0,NA,NA,NA,NA,NA,6907349262.35,"HOLD",2026-02-05
82,"PFOCUS","PRIME FOCUS LIMITED","MID_CAP",267.38,4.33,17.8,9.43,53.3,69.7,"STRONG_BULLISH",55.06,16,0,0,NA,NA,NA,NA,NA,2971066088.43,"HOLD",2026-02-05
103,"LUPIN","LUPIN LIMITED","MID_CAP",2218.5,1.06,4.05,3.2,53.3,63.9,"BULLISH",12.98,10,9,0,NA,NA,NA,NA,NA,2322601985.4,"HOLD",2026-02-05
211,"ASHAPURMIN","ASHAPURA MINECHEM LTD","SMALL_CAP",681.45,-6.74,-2.43,-23.56,53.3,43.1,"BULLISH",7.54,7,6,15,52.76,51.96,47,58.41,57,924543759.25,"HOLD",2026-02-05
222,"ASTEC","ASTEC LIFESCIENCES LTD","SMALL_CAP",657.85,8.24,14.33,-5.26,53.3,54.1,"STRONG_BEARISH",4.43,6,14,15,51.25,47.61,51,54.55,57,870276062.7,"HOLD",2026-02-05
54,"AXISBANK","AXIS BANK LIMITED","MID_CAP",1330.6,-0.61,-2.43,2.84,52.7,55,"STRONG_BULLISH",9.28,5,8,15,52.47,51.19,47,54.71,62,4995995890.5,"HOLD",2026-02-05
209,"JBCHEPHARM","J B CHEMICALS AND PHARMA","SMALL_CAP",1857.6,-1.87,0.63,-1.1,52.7,49.4,"BULLISH",9.55,9,10,0,NA,NA,NA,NA,NA,936200778.8,"HOLD",2026-02-05
234,"GRWRHITECH","GARWARE HI-TECH FILMS LTD","SMALL_CAP",4152.2,-4.77,38.58,31.02,52.7,68.9,"BULLISH",22.45,18,0,0,NA,NA,NA,NA,NA,795551418.2,"HOLD",2026-02-05
255,"FEDERALBNK","FEDERAL BANK LTD","SMALL_CAP",287.6,0.07,0,12.04,52.7,65.8,"STRONG_BULLISH",21.68,15,10,0,NA,NA,NA,NA,NA,712596218.55,"HOLD",2026-02-05
346,"ARVIND","ARVIND LIMITED","MICRO_CAP",374.65,0.81,26.04,20.27,52.7,76.9,"BULLISH",14.58,14,2,15,57.39,51.96,61,57.27,66,377162773.55,"HOLD",2026-02-05
227,"AXISGOLD","AXIS MF - AXIS GOLD ETF","SMALL_CAP",126.4,-3.66,-15.13,10.5,52,52.4,"STRONG_BULLISH",26.13,16,4,0,10,10,10,10,10,833279505.74,"HOLD",2026-02-05
235,"GOLDETF","MIRAEAMC - MAGOLDETF","SMALL_CAP",147.99,-2.91,-13.77,11.3,52,53.4,"STRONG_BULLISH",26.65,16,4,0,NA,NA,NA,NA,NA,794319457.78,"HOLD",2026-02-05
