"SYMBOL","CURRENT_PRICE","MONTHLY_RS","CONSOLIDATION_BREAKOUT","CUP_HANDLE","LONG_TERM_UPTREND","MOMENTUM_BREAKOUT","SUPPORT_BOUNCE","VOLUME_ACCUMULATION","EARNINGS_MOMENTUM","WEEK52_HIGH_BREAKOUT","TECHNICAL_SCORE","MARKET_CAP_CATEGORY"
"CAMS",760.45,-5.25,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,56,"SMALL_CAP"
"WINDMACHIN",284.98,-4.68,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"BAJAJELEC",398,-0.06,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"BLSE",186.34,-9.59,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"GPTHEALTH",138.08,-5.66,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"APOLLO",305.9,-19.58,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,55.3,"MID_CAP"
"NATIONALUM",441.5,-6.35,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MID_CAP"
"KRN",1309.35,-81.51,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MID_CAP"
"BLUESTARCO",1891.6,-8.15,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,55.3,"SMALL_CAP"
"VTL",609.15,-34.65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,55.3,"MICRO_CAP"
"FEDFINA",151.61,2.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MICRO_CAP"
"NELCAST",135.22,-36.05,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,55.3,"MICRO_CAP"
"IRMENERGY",347.66,-31.48,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,54.7,"LARGE_CAP"
"AGI",672.55,0.3,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54.7,"LARGE_CAP"
"SAIL",185.63,-14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"MID_CAP"
"SCI",303.1,-27.43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"MID_CAP"
"POLYCAB",8254,-13.96,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54.7,"MID_CAP"
"JSWENERGY",580.9,-22.01,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"MID_CAP"
"STLTECH",285.13,-128.02,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"SMALL_CAP"
"CPPLUS",2306.6,-46.48,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"MICRO_CAP"
"GABRIEL",1020.45,-10.04,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54.7,"MICRO_CAP"
"BLUEJET",443.45,-4.78,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54.7,"MICRO_CAP"
"KERNEX",1352.65,-5.93,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54.7,"MICRO_CAP"
"TATASTEEL",215.05,-7.98,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"LARGE_CAP"
"OIL",497.2,-1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"LARGE_CAP"
"BEML",1842,-0.92,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
"KRISHANA",669.05,-27.32,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
"CHAMBLFERT",448.5,-1.18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
"GOODLUCK",1248.65,-14.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
