"SYMBOL","TOTAL_TRADES","WINNING_TRADES","LOSING_TRADES","WIN_RATE","TOTAL_RETURN","AVG_RETURN","MAX_RETURN","MIN_RETURN","AVG_TRADE_DAYS","SHARPE_RATIO","MAX_DRAWDOWN","PROFIT_FACTOR","CONFIDENCE_SCORE","CURRENT_PRICE","CURRENT_VOLUME","CURRENT_RSI","CURRENT_SMA_20","ANALYSIS_DATE"
"POONAWALLA",144,67,77,0.465277777777778,-0.386876285386347,-0.00268664087073852,0.103767076031461,-0.0841031149301825,4.33333333333333,-0.0740249169084545,-1.10500623639223,0.821702558693192,0.515191731895826,431.55,989138,42.9262692890718,446.2625,2025-08-29
"PIIND",152,73,79,0.480263157894737,-0.157580357060409,-0.00103671287539742,0.09697740853012,-0.0609235332079254,4.34868421052632,-0.041515317515159,-0.419779055657831,0.897507639790448,0.41261988987767,3694.8,113988,33.8129086715114,3900.24,2025-08-29
"ANANTRAJ",176,105,71,0.596590909090909,2.04145810259551,0.0115991937647472,0.169475204622051,-0.160065179242918,4.23295454545455,0.235637795593168,-0.340652068710657,1.86330079761934,0.70254105228659,516.35,809376,34.3010254577943,542.540000000001,2025-08-29
"INDIANB",145,68,77,0.468965517241379,0.141830422183724,0.000978140842646371,0.122982860579332,-0.132844066958028,4.44137931034483,0.0255494234083187,-0.671492718457138,1.06971285081246,0.421131093686354,653.1,637887,49.8389457416369,656.2575,2025-08-29
"ACUTAAS",24,15,9,0.625,0.222916574278496,0.00928819059493735,0.0851429976235353,-0.0457491990164666,4.375,0.246414729408141,-0.0781368864141348,1.82176923890914,0.573599760080062,1406,294658,67.715435398606,1349.3,2025-08-29
"SIGNATURE",162,92,70,0.567901234567901,0.568425677315927,0.00350880047725881,0.0833333333333335,-0.170899957549172,4.32098765432099,0.0929026263868666,-0.42301492031912,1.28826456465057,0.658487089474114,1089.1,379898,32.4368552271222,1118.08,2025-08-29
"PATANJALI",140,70,70,0.5,0.401890303819298,0.0028706450272807,0.140765967616658,-0.149206783369803,4.33571428571429,0.0771143737476991,-0.273713209284455,1.2436224325182,0.583018832536239,1777.6,230722,44.5245457616034,1809.335,2025-08-29
"NCC",155,70,85,0.451612903225806,-0.686332077731883,-0.00442794888859279,0.14702329594478,-0.148154067444462,4.33548387096774,-0.0980978390427138,-1.08196331057061,0.763020764886618,0.561785947456404,204.5,1988832,30.830588257504,217.1225,2025-08-29
"PRICOLLTD",154,81,73,0.525974025974026,0.156798184463531,0.00101817002898397,0.11858407079646,-0.0985545335085414,4.28571428571429,0.0291358932941767,-0.761388039508496,1.08141744938692,0.447246634292083,459.85,886060,59.3566457084617,438.4,2025-08-29
"AEGISLOG",116,56,60,0.482758620689655,0.229607221852745,0.00197937260217883,0.175047235935881,-0.10763350321294,4.20689655172414,0.0381911686758212,-0.435389146644203,1.11185387904352,0.474635701905203,672.15,604942,34.392247959055,713.780000000001,2025-08-29
"CGCL",113,38,75,0.336283185840708,-1.26529011207957,-0.0111972576290227,0.177532467532468,-0.707724953266306,4.11504424778761,-0.134620660421135,-1.61631468342106,0.564469946485498,0.507331950400762,185.36,2202711,50.8804582158302,186.464500000001,2025-08-29
"WABAG",160,86,74,0.5375,0.544661724178791,0.00340413577611744,0.132201360078696,-0.114192625556262,4.2625,0.0716837978656757,-0.885095270414285,1.20097761724485,0.638516141511052,1457.8,276768,36.272164567294,1551.01,2025-08-29
"ROHLTD",163,87,76,0.533742331288344,1.09124061051952,0.00669472767189892,0.183017312448475,-0.0944708473397473,4.33742331288344,0.134945387442716,-0.605131649024141,1.43906293089144,0.667523531219919,536.9,761250,86.2010201877531,434.34,2025-08-29
"SAMHI",142,55,87,0.387323943661972,-0.452015354998603,-0.00318320672534227,0.165620249818254,-0.0814319080129357,4.25352112676056,-0.0777288941964698,-1.08453906066701,0.813073985036062,0.523512259101499,211.38,1916437,45.0783941328068,214.4845,2025-08-29
"MGL",167,86,81,0.51497005988024,0.272863268339291,0.00163391178646282,0.161899694026872,-0.150632426216941,4.37125748502994,0.04078710319264,-0.562217304082694,1.1172904325993,0.506730405712911,1251.8,321491,29.086570237999,1319.605,2025-08-29
"PPLPHARMA",138,64,74,0.463768115942029,0.0671959924857764,0.000486927481780988,0.171983428275505,-0.0988515565679575,4.44202898550725,0.0112882459613935,-0.928750678146978,1.03084008845039,0.376941264466675,183.44,2182619,33.1451696058993,191.0795,2025-08-29
"ENDURANCE",154,77,77,0.5,0.447672202084511,0.00290696235119812,0.13876599778796,-0.0799619965089816,4.43506493506494,0.081683226359426,-0.817238934367119,1.24060692622196,0.606065116300394,2868.8,139756,65.4323800133275,2679.475,2025-08-29
"LIQUIDIETF",24,0,24,0,-0.00364999260057782,-0.000152083025024076,0,-0.00339999999999998,4.29166666666667,-0.219763931499843,-0.00363999260057783,0,0.101824996300289,999.99,403324,48.0171183293289,999.99,2025-08-29
"ZENTEC",156,83,73,0.532051282051282,2.28199852238039,0.0146281956562845,0.200157697614823,-0.108367420596728,4.30769230769231,0.216090889023564,-0.568023130179671,1.75367218500557,0.681224473517741,1459.6,276086,39.8659528217464,1452.255,2025-08-29
"BEML",146,72,74,0.493150684931507,1.22122878081336,0.00836458069050247,0.232178813227206,-0.0981480999817931,4.25342465753425,0.139940235879252,-0.652780439151815,1.46629802339516,0.658569031406893,3839.4,103992,36.2006029471437,3969.79,2025-08-29
"SUDARSCHEM",163,83,80,0.50920245398773,0.426938949813252,0.0026192573608175,0.140208901853769,-0.0846484243038463,4.15337423312883,0.0670235714000213,-0.47671565419801,1.19193893689162,0.592126461932109,1495.6,263499,69.2312454698439,1448.86,2025-08-29
"TATACHEM",136,67,69,0.492647058823529,-0.163635684527063,-0.00120320356269899,0.239282012626025,-0.106329595134005,4.35294117647059,-0.0309849833231974,-0.478285133327892,0.908890261587812,0.420500986069372,920.7,429660,41.8046458113744,947.2225,2025-08-29
"ABFRL",155,84,71,0.541935483870968,-0.252208501588451,-0.0016271516231513,0.119773210489015,-0.0931146420638989,4.32903225806452,-0.0450528684378249,-0.796895992540968,0.892159704383889,0.477900866393905,77.35,4996185,48.1636617934023,76.478,2025-08-29
"NTPCGREEN",53,24,29,0.452830188679245,-0.146378864855584,-0.00276186537463365,0.0861302062272543,-0.0677404073898625,4.37735849056604,-0.0834758535304137,-0.330066699655022,0.807908217256869,0.389829310757252,102.95,3776251,45.7470714786412,103.0235,2025-08-29
"BASF",139,66,73,0.474820143884892,1.02023019934024,0.00733978560676433,0.177111535218144,-0.0910803119945954,4.31654676258993,0.147546195213225,-0.464932829692823,1.49210056268472,0.656410718955262,4609.4,82714,44.0266107133919,4620.685,2025-08-29
"HUBTOWN",88,52,36,0.590909090909091,3.68197674599766,0.0418406448408825,0.628041063141612,-0.102504506213832,10.7613636363636,0.31900019525066,-0.598866253912198,3.14937198953066,0.709172746797793,353.05,1078838,64.7105125155113,342.9525,2025-08-29
"KRN",84,40,44,0.476190476190476,0.464924885476854,0.00553482006520065,0.219790129529431,-0.125037072186963,4.16666666666667,0.0829763558244078,-0.801811320913249,1.2552161870729,0.609138839885301,862.35,433609,47.7116478689458,879.6375,2025-08-29
"SPIC",137,61,76,0.445255474452555,0.306523881323379,0.0022374005936013,0.170743946807176,-0.0841088467428437,4.34306569343066,0.047805687062506,-0.82336646634392,1.13729028810039,0.505348180513746,107.94,3436664,62.4364280509399,97.79,2025-08-29
"AVANTEL",83,30,53,0.36144578313253,-0.409690519610908,-0.00493603035675793,0.198111338572278,-0.131733412586373,4.13253012048193,-0.0777638884200402,-1.14667195624993,0.818582421512788,0.495137236896492,149.76,2485669,60.6141563176051,135.769,2025-08-29
"DEVYANI",138,54,84,0.391304347826087,-0.237954682108304,-0.00172430929063988,0.122776792500633,-0.0877143660387967,4.34782608695652,-0.0426500419883686,-0.712451720220639,0.892427740963269,0.425611419498305,174.22,2137335,59.9380580192537,163.872,2025-08-29
"PCJEWELLER",127,63,64,0.496062992125984,2.16058003147418,0.01701244119271,0.276970160673298,-0.111268603827073,4.1259842519685,0.219273055172945,-0.569816009090488,1.76205231880472,0.67074620315509,13.11,27935868,39.503100612792,13.7085000000001,2025-08-29
"ICICIPRULI",145,86,59,0.593103448275862,0.662049933799078,0.00456586161240743,0.0841610980675454,-0.0738675958188154,4.44827586206897,0.166276211144795,-0.393669306041205,1.53123621182366,0.694558655597238,599.85,597806,35.1485248679473,618.9125,2025-08-29
"SMLISUZU",139,76,63,0.546762589928058,3.83418542218604,0.0275840677855111,0.260250945548418,-0.0959091316426204,4.10071942446043,0.357208214927992,-0.941868672895928,2.70127119588193,0.699749598471216,4197.4,83896,58.1217187379547,4003.445,2025-08-29
"DENTA",51,25,26,0.490196078431373,0.539693150494898,0.0105822186371549,0.210090250036988,-0.132673573527138,4.17647058823529,0.126287018860883,-0.462809916806884,1.3737698026385,0.64706450567935,398.45,886090,64.411226894849,354.07,2025-08-29
"BLS",147,74,73,0.503401360544218,0.787772970528809,0.00535899979951571,0.208267772850808,-0.0998427672955975,4.19047619047619,0.117937791917045,-0.491638659389372,1.36895212954179,0.649709400309148,366.7,974490,40.4566410812045,379.6875,2025-08-29
"UTIAMC",159,88,71,0.553459119496855,1.20734972600683,0.00759339450318761,0.119866059749909,-0.0809949844110072,4.28301886792453,0.188894991618788,-0.538213517075804,1.6369834748463,0.684927235010935,1288.5,276790,38.9095443950495,1338.34,2025-08-29
"SHAKTIPUMP",68,35,33,0.514705882352941,0.174407569873276,0.00256481720401877,0.50674482896446,-0.831249681073634,10.1029411764706,0.0142482241615066,-1.66245974211771,1.0611994121769,0.449160313276361,807.15,440469,36.1714222111412,845.0625,2025-08-29
"RADICO",165,92,73,0.557575757575758,0.797703293137417,0.00483456541295405,0.108364458423432,-0.0730291023363847,4.44848484848485,0.15845118495203,-0.282381936333861,1.51292925765329,0.68311784576793,2852.5,124344,54.3774431013559,2849.61,2025-08-29
"GOLDIETF",192,115,77,0.598958333333333,0.515915877072914,0.00268706185975476,0.0445859872611466,-0.0567408781694497,4.453125,0.172381826351506,-0.178399731044299,1.57226243698233,0.69692568263515,88.17,4009539,67.6332666731519,86.0035,2025-08-29
"OSWALPUMPS",19,10,9,0.526315789473684,0.119151822832419,0.00627114857012732,0.074081966048725,-0.0714694438086518,4.1578947368421,0.121329214987993,-0.130421309663298,1.32051567746133,0.461655137503247,792.55,436249,52.1856800705,795.7775,2025-08-29
"SJS",150,73,77,0.486666666666667,0.301959180907739,0.00201306120605159,0.179623134023982,-0.0852329418988412,4.3,0.0416585083383129,-0.82187816124663,1.11886190258081,0.513031631545782,1295,267755,54.1940844592807,1245.49,2025-08-29
"WELCORP",163,71,92,0.43558282208589,-0.202650265056525,-0.00124325315985598,0.194065092533503,-0.0968330747467373,4.50306748466258,-0.029442958089255,-0.600528149339771,0.924457029319098,0.424445682085939,842.4,412540,35.6560140228773,880.504999999999,2025-08-29
"IKS",56,22,34,0.392857142857143,-0.234319683488198,-0.00418428006228924,0.0749580026646586,-0.0820714555154389,4.375,-0.10559231134672,-0.365940547883088,0.770579217719902,0.412074906373232,1514.2,229544,38.1862786716286,1575.77,2025-08-29
"ORIENTCEM",130,55,75,0.423076923076923,-0.0995455547805185,-0.000765735036773219,0.242632807246549,-0.0747887099346196,4.33076923076923,-0.0172250830757921,-0.425754487135983,0.946329007850227,0.371328755098359,217.21,1598110,29.8336551601377,237.325,2025-08-29
"LLOYDSENT",76,40,36,0.526315789473684,0.971466363669007,0.0127824521535396,0.160858995137763,-0.104525688516669,4.1578947368421,0.183299243114091,-0.559004882022027,1.57239391524113,0.676224661153514,70.89,4843212,38.9850427583303,77.9065,2025-08-29
"NEWGEN",127,60,67,0.47244094488189,1.15775460773846,0.00911617801368866,0.17981418431531,-0.0724414830001709,4.14173228346457,0.151592288794142,-0.503979794858613,1.5060165181852,0.656891512343981,883.2,387535,44.2339387884108,880.05,2025-08-29
"DATAPATTNS",144,75,69,0.520833333333333,1.29452537471607,0.00898975954663935,0.24841660802252,-0.119832557201217,4.26388888888889,0.140453290541931,-0.58855882942681,1.43984489372,0.664279818426193,2402.8,141325,35.0734759397651,2549.875,2025-08-29
"AADHARHFC",113,46,67,0.407079646017699,0.011032757077486,9.76350183848309e-05,0.121271843384575,-0.0878006012024048,4.30088495575221,0.0023081580484045,-0.731983998310677,1.00571761903304,0.328442850052197,502.95,677688,51.0805903531422,505.222500000001,2025-08-29
"DEEPAKFERT",142,78,64,0.549295774647887,1.09394417623727,0.00770383222702303,0.175288515858284,-0.135474914195365,4.29577464788732,0.14388284669923,-0.720694172069366,1.4643553818322,0.675612555247509,1387.8,241989,32.7804156020317,1491.16,2025-08-29
"WEBELSOLAR",99,61,38,0.616161616161616,4.95402357973306,0.0500406422195258,0.860159764943532,-0.0974660113614604,7.8989898989899,0.374505680731725,-0.371940914261085,3.95272613217276,0.722299052921657,1330.5,256610,50.4532139009442,1317.27,2025-08-29
"HINDCOPPER",156,84,72,0.538461538461538,0.419715575731289,0.00269048445981595,0.141423793597707,-0.100279850746269,4.26923076923077,0.0640227129571651,-0.753914818031958,1.17849940866537,0.595648461566359,229.9,1479650,31.715352115243,239.2935,2025-08-29
"GRAVITA",133,61,72,0.458646616541353,1.58616354689081,0.0119260417059459,0.23808330050496,-0.135425366901324,4.27067669172932,0.16834635162444,-1.17544402049392,1.58664769112938,0.65442862012485,1619.7,207715,31.4558341872645,1759.405,2025-08-29
"RTNPOWER",103,39,64,0.378640776699029,-0.157686951533794,-0.00153094127702712,0.36958174904943,-0.11243072050673,5.33980582524272,-0.0182281490385568,-1.52761878846919,0.948778399915266,0.387313548768132,12.29,27442908,43.1575030186951,12.304,2025-08-29
"PVRINOX",148,74,74,0.5,-0.188424055997639,-0.00127313551349756,0.0745102180915667,-0.0946146245059288,4.35135135135135,-0.0406005211163975,-0.779061499817005,0.900902806088465,0.434302308607666,1119.9,302445,62.8530641775302,1076.4475,2025-08-29
"ACC",135,74,61,0.548148148148148,0.263692888308798,0.00195328065413924,0.0792754981459599,-0.14937751602803,4.48148148148148,0.0713193617269702,-0.196931940713209,1.21365634781685,0.524788459553225,1801.8,186970,40.634111961894,1810.02,2025-08-29
"EPACK",116,58,58,0.5,0.452840867279265,0.00390380057999367,0.184389140271493,-0.0974425380382001,4.06896551724138,0.0605702485652107,-0.985455558543474,1.16290006536971,0.598767465033124,380.05,874432,51.9138740930984,381.6625,2025-08-29
"PREMEXPLN",123,61,62,0.495934959349593,-1.24387795537058,-0.0101128289054519,0.23680562431924,-0.784223776900917,4.00813008130081,-0.0703960347041302,-3.4182188111407,0.759694454975022,0.57474993330238,503.65,656444,51.6988600685989,477.595,2025-08-29
"CSBBANK",130,52,78,0.4,-0.671508690773701,-0.00516545146749001,0.0859080633006782,-0.089108910891089,4.43076923076923,-0.158137571755589,-0.83973193457246,0.66263765670093,0.536263765670093,362.6,910271,32.7168042763751,405.170000000001,2025-08-29
"FIRSTCRY",78,28,50,0.358974358974359,-0.669873808775399,-0.00858812575353075,0.117937465715853,-0.124228152799581,4.19230769230769,-0.195332239679017,-0.664627373783875,0.597531223712985,0.517445430063606,362.2,930107,45.404631883652,368.4,2025-08-29
"APARINDS",138,73,65,0.528985507246377,1.71358563467742,0.0124172872078074,0.260376160622173,-0.0874311855470265,4.19565217391304,0.216606616516618,-0.388698407156989,1.86293910308977,0.680356313825575,7732,42811,28.9177896982489,8492.125,2025-08-29
"NH",156,70,86,0.448717948717949,-0.0206277558398168,-0.00013222920410139,0.137801015534664,-0.0870807224474751,4.39102564102564,-0.00386322324888929,-0.439037368998281,0.989691940999279,0.343898456635221,1753.8,185646,37.4281690153287,1815.725,2025-08-29
"CHOLAHLDNG",160,80,80,0.5,0.546591849222426,0.00341619905764016,0.122771425058404,-0.122096133810154,4.40625,0.0849889534071942,-0.459441815253835,1.25139537868939,0.633638433209658,1725.7,187640,30.6486223384197,1839.82,2025-08-29
"ASTRAMICRO",141,72,69,0.51063829787234,1.86168293343585,0.0132034250598287,0.195253746309398,-0.0861300861300861,4.34042553191489,0.24469865182604,-0.507314575234092,1.97036321528751,0.677661354544306,1024.05,318860,54.8501400936791,991.162499999999,2025-08-29
"ARVINDFASN",154,79,75,0.512987012987013,0.13221473687969,0.000858537252465519,0.118527177089421,-0.0837604700587573,4.24675324675325,0.0211668890472158,-0.917675519658827,1.05422789140605,0.427542950381275,519.7,615360,52.6826350658949,523.8025,2025-08-29
"YATHARTH",154,83,71,0.538961038961039,1.22951203648681,0.0079838443927715,0.118045178869649,-0.0884465421711472,4.2987012987013,0.183972123593046,-0.431883421227678,1.59614800494201,0.680085524047616,695.05,460185,56.0481261262843,698.8725,2025-08-29
"KPRMILL",158,77,81,0.487341772151899,-0.283439274149913,-0.00179391945664502,0.186205957137668,-0.095311004784689,4.36075949367089,-0.0454676253715521,-0.66963124648005,0.888226372983256,0.476744806018852,986.4,327351,38.0227499410139,1012.97,2025-08-29
"GPIL",158,87,71,0.550632911392405,1.06865223475086,0.00676362173892949,0.131874567427993,-0.126091173617847,4.33544303797468,0.139700146665858,-0.645390355038083,1.41969168715422,0.67112905679973,232.38,1367026,68.8386288448456,209.831,2025-08-29
"LLOYDSME",175,98,77,0.56,1.17836468796489,0.00673351250265654,0.169988229086334,-0.0781757305194806,4.33142857142857,0.161850696470935,-0.351008443499932,1.51667745785963,0.684185069647093,1288.8,243761,28.9189717852142,1396.475,2025-08-29
"MAMATA",51,23,28,0.450980392156863,-0.0895280733162211,-0.00175545241796512,0.167283871791597,-0.092716133424098,4.07843137254902,-0.028156932815567,-0.531130331886622,0.93077013019479,0.373135167324648,411.55,766591,41.2259011327834,434.565,2025-08-29
"SHK",148,75,73,0.506756756756757,0.287055618435163,0.00193956498942678,0.163953488372093,-0.116136020735812,4.23648648648649,0.0381357975901518,-1.16346581886155,1.10666033341175,0.510034449344799,248.95,1284702,59.4608473281223,234.5905,2025-08-29
"APOLLOTYRE",148,73,75,0.493243243243243,0.0614671052182298,0.000415318278501552,0.0849918277088742,-0.0779385171790235,4.4527027027027,0.0132861164462193,-0.418907131785693,1.03391617883475,0.383426755110184,462.2,681893,55.4653195685321,450.525,2025-08-29
"BAJAJHFL",65,29,36,0.446153846153846,-0.32067433368376,-0.00493345128744246,0.0550754357697379,-0.0659606404269513,4.36923076923077,-0.171849253891393,-0.444718200926739,0.632501589985742,0.457433479686608,111.24,2804386,37.9550024842738,112.911,2025-08-29
"TI",134,67,67,0.5,1.93268450736452,0.0144230187116755,0.210108655841778,-0.083989501312336,4.23134328358209,0.209715126930589,-0.727913337748559,1.78958870136074,0.670971512693059,473.8,657693,50.3838946025906,492.435,2025-08-29
"EVEREADY",142,65,77,0.457746478873239,0.041265749729559,0.000290603871334923,0.13784355179704,-0.13046221801546,4.40845070422535,0.00698183603029027,-0.917590110921272,1.0193330762469,0.36058830975447,421.55,742122,55.0681281446789,419.21,2025-08-29
"PEL",152,72,80,0.473684210526316,0.0603431702214642,0.000396994540930685,0.135741030380587,-0.104526080779379,4.35526315789474,0.00956610977575112,-0.538268045465536,1.02390321695198,0.3756237809414,1120.2,278977,38.6607665292732,1165.43,2025-08-29
"GOLDIAM",140,66,74,0.471428571428571,1.39183694652805,0.00994169247520037,0.239223581642662,-0.0970417473043959,4.04285714285714,0.146114716593073,-0.40664506961571,1.50859670085304,0.656040043087879,363.05,856038,55.4383762998121,355.9175,2025-08-29
"UBL",142,78,64,0.549295774647887,0.143464595816765,0.00101031405504764,0.0996398236748736,-0.0616614750680631,4.51408450704225,0.0380129957295409,-0.337341312111986,1.11498187201064,0.451820517076766,1850.1,166777,28.2830275157925,1907.065,2025-08-29
"KROSS",77,40,37,0.519480519480519,0.69027618758717,0.00896462581282038,0.194083775544767,-0.101096224116931,4.18181818181818,0.134240324896151,-0.848470142155841,1.4139095670118,0.660659145034951,188.43,1614739,56.6183911035272,174.7005,2025-08-29
"CMSINFO",167,91,76,0.544910179640719,0.396335074532512,0.00237326391935636,0.0754586362062997,-0.0783917340521114,4.44910179640719,0.0698772791572366,-0.529901443026829,1.18435649319852,0.587063968394047,410.3,735725,24.850239649247,440.235,2025-08-29
"LUMAXIND",181,109,72,0.602209944751381,1.24027507476835,0.00685234847938314,0.105825095057034,-0.127544447307395,4.21546961325967,0.183602031383303,-0.437144563658171,1.64098802522029,0.699023186563745,4207.6,71907,67.8681039080759,3714.565,2025-08-29
"AFFLE",150,85,65,0.566666666666667,0.917189310029617,0.00611459540019745,0.113521695257316,-0.0578748197981739,4.44,0.17096883583112,-0.298177033466438,1.57283451543281,0.687096883583112,1907.6,158594,44.7376590694,1945.925,2025-08-29
"SWSOLAR",135,55,80,0.407407407407407,-0.425541500535654,-0.00315215926322707,0.202957409142976,-0.114380286870173,4.38518518518519,-0.0548299875556449,-1.01170440443713,0.862503146783385,0.521243287168388,260,1148574,32.8378477310782,271.8375,2025-08-29
"BLUESTARCO",161,83,78,0.515527950310559,0.980884469804025,0.00609245012300637,0.11136025864991,-0.0787790635494428,4.3167701863354,0.14589585351421,-0.35091971226748,1.45907172656772,0.665155143101361,1881.7,157873,58.0401386031187,1824.815,2025-08-29
"ATUL",149,79,70,0.530201342281879,0.38115202509413,0.00255806728251094,0.0936454849498328,-0.0671956190298391,4.35570469798658,0.0782754014070422,-0.670354831959317,1.22305697215814,0.579769652588147,6278.5,47163,34.8371590969971,6477.35,2025-08-29
"KANSAINER",127,55,72,0.433070866141732,-0.440175982699283,-0.0034659526196794,0.115873592444606,-0.0735037768739105,4.44094488188976,-0.11178618203211,-0.572260700815165,0.735533285184736,0.523562579710635,239.99,1221841,50.0845760285285,238.4445,2025-08-29
"RELIGARE",129,56,73,0.434108527131783,-0.231121886480948,-0.00179164253086006,0.151285866099894,-0.0844336344683809,4.37984496124031,-0.043499072826689,-0.861231163659549,0.892036661695408,0.43499716754955,237.5,1228990,37.6751141637843,252.2155,2025-08-29
"BANKBEES",167,85,82,0.508982035928144,0.198964884462918,0.00119140649378993,0.0490621552041193,-0.0480527702330141,4.38922155688623,0.078144539223446,-0.115662310608951,1.22341615711128,0.482333122643374,554.99,523954,27.1338031825292,570.462,2025-08-29
"CYIENT",128,60,68,0.46875,-0.0446215739074503,-0.000348606046151955,0.127125052513654,-0.075618015577379,4.15625,-0.00901518312536747,-0.525239037323307,0.97735799004147,0.360671585957872,1168,246542,37.0524698041339,1195.375,2025-08-29
"CASTROLIND",136,57,79,0.419117647058824,0.20738100649672,0.00152486034188765,0.190570635235451,-0.0874690514023873,4.31617647058824,0.0320576026222437,-0.65364234262073,1.09419617969635,0.442051175597867,197.23,1451760,29.0883235251666,209.8305,2025-08-29
"TATATECH",119,48,71,0.403361344537815,-0.150695698182741,-0.00126635040489698,0.105909439754413,-0.074595649749024,4.35294117647059,-0.0386637164439487,-0.606447171890926,0.902204908110133,0.386576743263728,657.25,432250,33.4840313526985,676.045,2025-08-29
"DELTACORP",124,46,78,0.370967741935484,-0.4151825920739,-0.00334824671027339,0.127152317880795,-0.0841348939622205,4.33064516129032,-0.0750879957923058,-0.724172893400237,0.817923913853695,0.500674010002965,84.86,3329995,45.4045282388064,85.9185,2025-08-29
"HLEGLAS",110,42,68,0.381818181818182,0.0248463855828399,0.000225876232571269,0.254237288135593,-0.0916140667267809,4.13636363636364,0.00394000430197529,-0.968055099629017,1.01132745985114,0.328495393752186,525.95,535607,62.840428724157,467.605,2025-08-29
"AJAXENGG",43,14,29,0.325581395348837,-0.238109707869066,-0.00553743506672247,0.146275323018025,-0.0951771520948403,4,-0.0984374693451344,-0.375376935322645,0.774533612695995,0.394182633808784,719.3,396087,60.8042651516087,688.1825,2025-08-29
"LUMAXTECH",170,105,65,0.61764705882353,1.91783211634758,0.0112813653902799,0.183880379285193,-0.140504840314847,4.21176470588235,0.248382453695628,-0.386448765182636,1.97255265936444,0.710132363016622,1174.7,241450,59.2476813863887,1102.825,2025-08-29
"SEAMECLTD",121,60,61,0.495867768595041,0.663519734805394,0.00548363417194541,0.136101901936835,-0.0974780265889315,5.73553719008265,0.123642751786584,-0.683276430510119,1.37929704868344,0.649054310625515,988.1,288366,78.3359060300982,847.4575,2025-08-29
"RAILTEL",141,68,73,0.482269503546099,0.566395437351738,0.00401698891738821,0.177075341414761,-0.119404820462371,4.26950354609929,0.0739424540757204,-1.19440061956852,1.21028716831938,0.62310381330334,328.2,832319,27.2722140436105,353.2275,2025-08-29
"GRMOVER",154,84,70,0.545454545454545,1.92163786451398,0.0124781679513895,0.189891540130152,-0.0829712299318483,4.27272727272727,0.244403980945023,-0.311245850363324,1.91955121768994,0.688076761730866,366.15,753701,47.3621966960645,368.3825,2025-08-29
"PFOCUS",137,62,75,0.452554744525547,0.230001776206203,0.0016788450817971,0.227598566308244,-0.126073483842408,4.14598540145985,0.0251453096500183,-1.10998229424294,1.0693917365501,0.460221016080777,144.74,1882687,43.1013597896132,153.0885,2025-08-29
"M&MFIN",156,72,84,0.461538461538462,-0.178522592874925,-0.00114437559535208,0.0811892510005716,-0.112014186493276,4.41025641025641,-0.035365797404235,-0.59984934379202,0.912444989268654,0.418967333825866,253.95,1067768,43.1730210296367,258.81,2025-08-29
"HDFCSML250",181,109,72,0.602209944751381,0.588128333872732,0.00324932781145156,0.0478799917802588,-0.0598513495892555,4.3646408839779,0.162213532583587,-0.343341612874859,1.51044381540916,0.696884336683773,166.36,1631505,34.0017156581102,169.565,2025-08-29
"KARURVYSYA",147,72,75,0.489795918367347,0.384846887926885,0.00261800604031894,0.100416088765603,-0.109881820467689,4.3265306122449,0.0713288462414826,-0.370605331219587,1.20464849337245,0.56695995343504,214.05,1268407,23.090990713972,253.805,2025-08-29
"BECTORFOOD",146,73,73,0.5,0.980740138087833,0.00671739820608105,0.183991478953805,-0.0734160785268111,4.37671232876712,0.142599925523809,-0.353085026499708,1.47579146983261,0.661839139535642,1379.9,198346,42.6311909930361,1420.6,2025-08-29
"ACMESOLAR",74,37,37,0.5,0.276610973778962,0.00373798613214813,0.166755101056389,-0.111253514139243,4.31081081081081,0.0669330577419758,-0.540393327960566,1.19838098484166,0.514836891147845,284.6,937556,52.1470774168415,281.62,2025-08-29
"INDIACEM",149,71,78,0.476510067114094,0.201176150775785,0.00135017550856231,0.250341122292342,-0.0840301856006526,4.3758389261745,0.0308621152062966,-0.740250449712379,1.09976430067594,0.456603737110344,381.5,698508,59.0442594856152,371.195,2025-08-29
"GLAND",148,79,69,0.533783783783784,0.410756530024404,0.00277538195962435,0.127554894159808,-0.0673472248177911,4.43243243243243,0.0820060294298821,-0.378539994123134,1.23666859499947,0.597380862590272,1871.5,140575,36.7103572982405,1951.325,2025-08-29
"IGIL",52,23,29,0.442307692307692,0.189916977146585,0.00365224956051124,0.157413056741916,-0.11561958603082,3.96153846153846,0.0677167199308062,-0.263290428206305,1.19067436473139,0.45348990473182,332.65,775350,36.3791762622307,350.7425,2025-08-29
"BCG",30,7,23,0.233333333333333,-0.265823055049608,-0.0088607685016536,0.187039764359352,-0.0864864864864866,34.2333333333333,-0.145087031426465,-0.484878845096724,0.668914084298186,0.369802935954623,16.22,16224072,55.1519173286983,15.5365,2025-08-29
"EIEL",54,22,32,0.407407407407407,-0.171223042148928,-0.003170797076832,0.173128777312878,-0.100002627499409,4,-0.0516430524761527,-0.58334032943258,0.8744749186275,0.395281235159436,249.6,1037265,45.787095312778,253.9095,2025-08-29
"TEGA",152,88,64,0.578947368421053,1.21663573577028,0.00800418247217289,0.13423524990605,-0.0887879685391779,4.2828947368421,0.182855559107358,-0.345196307094083,1.57666540883888,0.691969766437052,1846.9,141820,51.9152917308086,1848.855,2025-08-29
