SYMBOL,COMPANY_NAME,MARKET_CAP_CATEGORY,CURRENT_PRICE,CHANGE_1D,CHANGE_1W,CHANGE_1M,TECHNICAL_SCORE,RSI,RELATIVE_STRENGTH,CAN_SLIM_SCORE,MINERVINI_SCORE,ENHANCED_FUND_SCORE,TREND_SIGNAL,TRADING_SIGNAL
AUROPHARMA,Aurobindo Pharma Limited,LARGE_CAP,1478.7,-0.36,5.86,11.18,42.0,66.7,,15,8,,STRONG_BULLISH,WEAK_HOLD
AUTOBEES,AUTOBEES,SMALL_CAP,280.6,1.9,4.81,12.16,42.0,62.3,,9,11,,BULLISH,WEAK_HOLD
AWHCL,AWHCL,MICRO_CAP,527.1,2.56,2.81,25.32,41.3,59.2,,8,14,,BULLISH,WEAK_HOLD
HUBTOWN,HUBTOWN,SMALL_CAP,218.66,6.3,5.47,12.5,41.3,58.6,,11,14,,BULLISH,WEAK_HOLD
JUBLPHARMA,JUBLPHARMA,MICRO_CAP,981.15,2.58,5.86,12.85,41.3,76.2,,12,18,,BULLISH,WEAK_HOLD
WSTCSTPAPR,WSTCSTPAPR,MICRO_CAP,520.15,-1.61,7.94,16.8,41.3,56.6,,14,6,,STRONG_BULLISH,WEAK_HOLD
GODREJIND,GODREJIND,LARGE_CAP,1226.85,20.0,27.81,44.13,41.3,87.4,,16,10,,BULLISH,WEAK_HOLD
NUVOCO,NUVOCO,SMALL_CAP,336.45,9.31,17.31,15.16,41.3,64.1,,13,12,,STRONG_BEARISH,WEAK_HOLD
NUVAMA,NUVAMA,LARGE_CAP,1474.5,4.31,9.55,25.35,41.3,65.2,,16,9,,BULLISH,WEAK_HOLD
MOBIKWIK,MOBIKWIK,SMALL_CAP,214.74,2.86,-1.33,28.64,41.3,59.5,,13,14,,BULLISH,WEAK_HOLD
DAMCAPITAL,DAMCAPITAL,MICRO_CAP,164.0,2.17,4.69,24.85,41.3,58.9,,9,16,,BULLISH,WEAK_HOLD
RUBICON,RUBICON,SMALL_CAP,951.35,-5.04,-2.47,22.17,41.3,66.3,,11,8,,STRONG_BULLISH,WEAK_HOLD
RPEL,RPEL,SMALL_CAP,764.7,2.74,9.26,20.04,41.3,70.0,,14,8,,STRONG_BULLISH,WEAK_HOLD
SANDHAR,SANDHAR,MICRO_CAP,528.3,3.72,6.54,11.79,41.3,59.1,,12,4,,STRONG_BULLISH,WEAK_HOLD
TSFINV,TSFINV,MICRO_CAP,427.6,2.6,5.22,22.59,41.3,69.6,,6,16,,BULLISH,WEAK_HOLD
AFFLE,AFFLE,LARGE_CAP,1488.7,3.79,3.88,5.78,41.3,57.5,,11,14,,BULLISH,WEAK_HOLD
RAYMOND,RAYMOND,MID_CAP,513.8,-0.94,10.61,45.45,40.7,72.3,,18,6,,BULLISH,WEAK_HOLD
INOXINDIA,INOXINDIA,SMALL_CAP,1554.5,3.04,3.45,26.86,40.7,56.7,,15,6,,STRONG_BULLISH,WEAK_HOLD
RPTECH,RPTECH,MICRO_CAP,511.95,2.22,9.52,38.7,40.7,68.2,,15,6,,STRONG_BULLISH,WEAK_HOLD
GPPL,GPPL,MICRO_CAP,160.72,1.09,1.41,8.82,40.7,56.7,,7,17,,BULLISH,WEAK_HOLD
MEESHO,MEESHO,MICRO_CAP,198.79,1.28,15.12,34.26,40.7,69.4,,15,9,,BULLISH,WEAK_HOLD
PPL,PPL,MICRO_CAP,217.58,2.65,1.55,14.34,40.7,50.0,,11,13,,STRONG_BEARISH,WEAK_HOLD
RITES,RITES,SMALL_CAP,228.82,1.06,4.35,19.34,40.7,66.1,,8,13,,BULLISH,WEAK_HOLD
LTFOODS,LTFOODS,MICRO_CAP,432.2,0.79,1.67,12.35,40.7,61.9,,6,13,,STRONG_BULLISH,WEAK_HOLD
ESCORTS,ESCORTS,LARGE_CAP,3345.9,0.87,1.33,14.99,40.7,56.0,,11,13,,BULLISH,WEAK_HOLD
BAJAJHLDNG,BAJAJHLDNG,LARGE_CAP,10597.0,-0.14,2.83,14.72,40.7,69.1,,11,10,,BULLISH,WEAK_HOLD
HINDALCO,Hindalco Industries Limited,LARGE_CAP,1055.7,0.95,-1.08,10.6,40.7,55.1,,13,8,,STRONG_BULLISH,WEAK_HOLD
AZAD,AZAD,LARGE_CAP,2244.6,2.29,3.9,42.81,40.7,78.0,,15,14,,STRONG_BULLISH,WEAK_HOLD
SENORES,SENORES,SMALL_CAP,931.8,1.76,3.13,20.65,40.7,58.8,,13,8,,STRONG_BULLISH,WEAK_HOLD
VISHNU,VISHNU,MICRO_CAP,597.8,-0.41,3.13,15.82,40.7,53.9,,13,8,,STRONG_BULLISH,WEAK_HOLD
SANGHVIMOV,SANGHVIMOV,MICRO_CAP,337.75,2.91,7.89,21.41,40.7,70.2,,14,7,,BULLISH,WEAK_HOLD
INDIGOPNTS,INDIGOPNTS,SMALL_CAP,924.7,3.06,5.5,20.93,40.7,71.7,,11,16,,BULLISH,WEAK_HOLD
RRKABEL,RRKABEL,LARGE_CAP,1927.0,7.22,18.47,45.79,40.7,84.6,,18,10,,STRONG_BULLISH,WEAK_HOLD
VRLLOG,VRLLOG,MICRO_CAP,267.9,5.39,4.9,13.66,40.7,56.8,,11,16,,STRONG_BEARISH,WEAK_HOLD
MMP,MMP,MICRO_CAP,295.98,5.19,17.38,35.66,40.7,71.4,,16,10,,BULLISH,WEAK_HOLD
SULA,SULA,MICRO_CAP,176.28,1.5,0.33,12.57,40.7,52.5,,11,13,,BULLISH,WEAK_HOLD
STYL,STYL,MICRO_CAP,268.21,9.86,10.15,14.11,40.7,69.4,,9,12,,BULLISH,WEAK_HOLD
KROSS,KROSS,SMALL_CAP,215.94,10.63,15.79,30.64,40.7,73.3,,13,8,,BULLISH,WEAK_HOLD
ABLBL,ABLBL,MICRO_CAP,118.21,9.86,12.66,20.67,40.0,70.4,,13,10,,BULLISH,WEAK_HOLD
JAGSNPHARM,JAGSNPHARM,MICRO_CAP,214.03,1.89,2.49,12.18,40.0,67.8,,13,15,,STRONG_BULLISH,WEAK_HOLD
THOMASCOTT,THOMASCOTT,MICRO_CAP,309.85,17.1,19.7,24.99,40.0,66.9,,13,10,,STRONG_BEARISH,WEAK_HOLD
ACMESOLAR,ACMESOLAR,SMALL_CAP,298.55,0.71,-1.5,7.7,40.0,58.8,,13,11,,STRONG_BULLISH,WEAK_HOLD
EVEREADY,EVEREADY,MICRO_CAP,335.7,3.68,2.71,20.34,40.0,66.1,,9,16,,BULLISH,WEAK_HOLD
QUICKHEAL,QUICKHEAL,MICRO_CAP,179.38,6.95,8.28,21.88,40.0,60.2,,13,10,,BULLISH,WEAK_HOLD
VTL,VTL,SMALL_CAP,596.45,-2.21,-2.02,9.01,40.0,67.4,,11,10,,STRONG_BULLISH,WEAK_HOLD
NITCO,NITCO,MICRO_CAP,101.74,0.79,14.95,17.75,40.0,75.1,,18,5,,BULLISH,WEAK_HOLD
ASIANPAINT,ASIANPAINT,LARGE_CAP,2530.6,0.46,3.4,15.75,40.0,62.4,,9,10,,STRONG_BULLISH,WEAK_HOLD
LIQUIDPLUS,LIQUIDPLUS,SMALL_CAP,1084.16,0.01,0.11,0.39,40.0,100.0,,7,15,,STRONG_BULLISH,WEAK_HOLD
PRECWIRE,PRECWIRE,SMALL_CAP,405.7,2.84,-2.48,38.23,40.0,63.0,,15,6,,STRONG_BULLISH,WEAK_HOLD
TCIEXP,TCIEXP,MICRO_CAP,573.6,7.1,10.59,11.9,40.0,58.6,,11,12,,STRONG_BEARISH,WEAK_HOLD
SFL,SFL,MICRO_CAP,573.3,5.34,10.74,14.51,40.0,58.1,,11,12,,STRONG_BEARISH,WEAK_HOLD
HNGSNGBEES,HNGSNGBEES,MICRO_CAP,531.56,1.05,0.13,4.96,40.0,44.0,,7,15,,BULLISH,WEAK_HOLD
SKMEGGPROD,SKMEGGPROD,MICRO_CAP,179.24,6.37,10.92,9.27,40.0,51.9,,9,14,,BULLISH,WEAK_HOLD
ALIVUS,ALIVUS,MICRO_CAP,1121.1,-0.35,11.5,7.82,40.0,62.0,,14,4,,STRONG_BULLISH,WEAK_HOLD
MARKSANS,MARKSANS,SMALL_CAP,203.02,3.48,8.13,19.42,40.0,68.2,,14,8,,BULLISH,WEAK_HOLD
HEMIPROP,HEMIPROP,MICRO_CAP,147.11,4.76,13.7,23.57,40.0,72.0,,13,10,,STRONG_BEARISH,WEAK_HOLD
SAKAR,SAKAR,MICRO_CAP,555.0,-7.19,-11.29,4.95,40.0,42.3,,12,4,,STRONG_BULLISH,WEAK_HOLD
TVSMOTOR,TVS Motor Company Limited,LARGE_CAP,3706.7,2.45,4.3,6.8,40.0,46.7,,7,15,,BULLISH,WEAK_HOLD
GICRE,GICRE,SMALL_CAP,399.35,-0.15,-0.15,4.56,40.0,49.3,,6,10,,STRONG_BULLISH,WEAK_HOLD
HNDFDS,HNDFDS,MICRO_CAP,547.65,2.14,11.63,12.3,39.3,69.0,,12,4,,BULLISH,WEAK_HOLD
RPSGVENT,RPSGVENT,SMALL_CAP,984.6,10.0,14.98,-9.08,39.3,51.6,,8,12,,BULLISH,WEAK_HOLD
GRAVITA,GRAVITA,MID_CAP,1798.9,0.25,9.13,29.0,39.3,66.9,,14,2,,BULLISH,WEAK_HOLD
PWL,PWL,MICRO_CAP,109.94,1.61,-0.63,15.71,39.3,58.1,,9,13,,BULLISH,WEAK_HOLD
SETFGOLD,SETFGOLD,MICRO_CAP,128.29,0.18,2.31,2.15,39.3,45.0,,5,13,,BULLISH,WEAK_HOLD
SUDARSCHEM,Sudarshan Chemical Industries Limited,SMALL_CAP,966.05,2.17,8.78,25.37,39.3,64.6,,8,16,,BULLISH,WEAK_HOLD
GREAVESCOT,GREAVESCOT,MICRO_CAP,168.01,-2.98,0.35,21.83,39.3,60.7,,13,6,,BULLISH,WEAK_HOLD
LXCHEM,LXCHEM,MICRO_CAP,163.92,6.06,11.46,39.14,39.3,72.4,,16,6,,BULLISH,WEAK_HOLD
BLISSGVS,BLISSGVS,SMALL_CAP,272.0,1.51,1.74,14.75,39.3,58.6,,13,6,,STRONG_BULLISH,WEAK_HOLD
SBISILVER,SBISILVER,SMALL_CAP,244.97,2.03,6.75,8.75,39.3,51.9,,7,13,,BULLISH,WEAK_HOLD
REFEX,REFEX,SMALL_CAP,264.6,3.4,-0.79,24.22,39.3,65.1,,10,14,,BULLISH,WEAK_HOLD
VMART,VMART,SMALL_CAP,665.6,2.32,4.38,6.16,39.3,64.0,,9,10,,BULLISH,WEAK_HOLD
RITCO,RITCO,MICRO_CAP,241.94,9.04,14.37,29.68,39.3,80.1,,14,12,,BULLISH,WEAK_HOLD
POWERINDIA,POWERINDIA,LARGE_CAP,34875.0,4.48,6.05,39.33,39.3,88.3,,15,6,,STRONG_BULLISH,WEAK_HOLD
LIQUIDCASE,LIQUIDCASE,MICRO_CAP,113.94,0.02,0.11,0.39,39.3,100.0,,6,15,,STRONG_BULLISH,WEAK_HOLD
AMBER,AMBER,LARGE_CAP,8842.5,2.09,9.41,37.44,39.3,78.7,,14,6,,STRONG_BULLISH,WEAK_HOLD
CUBEXTUB,CUBEXTUB,MICRO_CAP,104.24,1.9,3.81,20.43,39.3,65.6,,11,7,,STRONG_BULLISH,WEAK_HOLD
LAXMIINDIA,LAXMIINDIA,MICRO_CAP,136.79,7.08,18.73,72.67,39.3,68.8,,15,4,,BULLISH,WEAK_HOLD
LIQUIDADD,LIQUIDADD,MID_CAP,1125.27,0.01,0.11,0.39,39.3,100.0,,6,15,,STRONG_BULLISH,WEAK_HOLD
SILVERIETF,Silver ETF,SMALL_CAP,249.8,2.12,6.83,8.67,39.3,52.1,,7,13,,BULLISH,WEAK_HOLD
SILVERBEES,SILVERBEES,SMALL_CAP,239.44,2.11,6.8,8.82,39.3,51.9,,7,13,,BULLISH,WEAK_HOLD
TATASTEEL,Tata Steel Limited,SMALL_CAP,217.09,0.75,0.56,9.57,39.3,63.3,,9,10,,STRONG_BULLISH,WEAK_HOLD
WAAREERTL,WAAREERTL,SMALL_CAP,1051.8,0.78,1.03,22.77,38.7,48.7,,11,9,,BULLISH,WEAK_HOLD
HLEGLAS,HLEGLAS,MICRO_CAP,358.85,5.39,10.57,28.62,38.7,67.4,,14,7,,BULLISH,WEAK_HOLD
VGUARD,VGUARD,MICRO_CAP,331.95,-0.12,-0.51,4.06,38.7,58.5,,7,12,,BULLISH,WEAK_HOLD
DIVISLAB,DIVISLAB,LARGE_CAP,6702.5,0.01,2.58,14.57,38.7,78.2,,10,13,,BULLISH,WEAK_HOLD
SANDUMA,SANDUMA,SMALL_CAP,216.96,1.42,1.1,17.82,38.7,49.3,,10,13,,BULLISH,WEAK_HOLD
JAYNECOIND,JAYNECOIND,MICRO_CAP,114.93,1.89,3.88,46.09,38.7,73.7,,15,11,,STRONG_BULLISH,WEAK_HOLD
KRISHNADEF,KRISHNADEF,SMALL_CAP,1146.6,8.0,7.34,30.43,38.7,70.3,,10,14,,BULLISH,WEAK_HOLD
ASHAPURMIN,Ashapura Minechem Limited,SMALL_CAP,664.25,0.62,2.69,35.8,38.7,63.5,,13,9,,STRONG_BULLISH,WEAK_HOLD
RELAXO,Relaxo Footwears Limited,SMALL_CAP,305.25,1.13,0.36,13.11,38.7,50.7,,11,13,,STRONG_BEARISH,WEAK_HOLD
MANINFRA,MANINFRA,MICRO_CAP,134.76,5.69,13.34,50.72,38.7,96.7,,16,14,,BULLISH,WEAK_HOLD
MARKOLINES,MARKOLINES,MICRO_CAP,158.59,3.25,5.12,2.53,38.7,73.8,,6,14,,BULLISH,WEAK_HOLD
RVNL,RVNL,SMALL_CAP,308.7,1.18,2.12,18.16,38.7,62.3,,8,15,,BULLISH,WEAK_HOLD
SOLARINDS,SOLARINDS,LARGE_CAP,15887.0,0.93,3.32,18.51,38.7,65.7,,13,8,,STRONG_BULLISH,WEAK_HOLD
BOMDYEING,BOMDYEING,MICRO_CAP,135.83,5.95,18.67,33.13,38.7,73.7,,16,10,,BULLISH,WEAK_HOLD
DATAMATICS,DATAMATICS,SMALL_CAP,823.1,5.66,14.38,18.04,38.7,71.8,,13,5,,BULLISH,WEAK_HOLD
CPSEETF,CPSEETF,MICRO_CAP,106.94,0.22,-1.72,4.53,38.7,59.8,,7,12,,STRONG_BULLISH,WEAK_HOLD
HUHTAMAKI,HUHTAMAKI,MICRO_CAP,186.37,1.41,3.56,10.48,38.7,49.9,,11,13,,STRONG_BEARISH,WEAK_HOLD
MEDANTA,MEDANTA,SMALL_CAP,1206.9,2.14,5.6,16.79,38.7,71.4,,10,16,,BULLISH,WEAK_HOLD
STARHEALTH,STARHEALTH,SMALL_CAP,517.45,-0.64,-2.96,12.28,38.7,63.5,,14,10,,STRONG_BULLISH,WEAK_HOLD
NORTHARC,NORTHARC,SMALL_CAP,284.55,-0.75,10.37,24.55,38.7,83.2,,16,6,,BULLISH,WEAK_HOLD
LAURUSLABS,LAURUSLABS,LARGE_CAP,1206.5,2.45,9.08,14.1,38.7,64.5,,14,4,,STRONG_BULLISH,WEAK_HOLD
RAJRATAN,RAJRATAN,MICRO_CAP,451.7,0.98,3.02,22.1,38.7,67.6,,8,9,,STRONG_BULLISH,WEAK_HOLD
MIDWESTLTD,MIDWESTLTD,SMALL_CAP,1379.3,4.82,10.49,9.77,38.7,57.6,,7,14,,BEARISH,WEAK_HOLD
RESPONIND,RESPONIND,MICRO_CAP,183.07,13.99,15.91,37.81,38.0,78.7,,13,10,,STRONG_BEARISH,WEAK_HOLD
KALPATARU,KALPATARU,MICRO_CAP,372.55,9.99,13.15,29.4,38.0,80.0,,11,9,,BULLISH,WEAK_HOLD
KPIGREEN,KPIGREEN,SMALL_CAP,488.25,1.22,8.21,25.77,38.0,70.4,,16,6,,BULLISH,WEAK_HOLD
HDFCGOLD,HDFCGOLD,MICRO_CAP,128.56,0.4,2.43,2.21,38.0,45.4,,3,13,,BULLISH,WEAK_HOLD
MINDTECK,MINDTECK,MICRO_CAP,215.39,0.85,5.11,26.57,38.0,67.4,,8,9,,BULLISH,WEAK_HOLD
CARTRADE,CARTRADE,LARGE_CAP,1921.8,6.34,16.79,8.95,38.0,58.9,,9,14,,STRONG_BEARISH,WEAK_HOLD
GIPCL,GIPCL,MICRO_CAP,158.61,0.83,-0.04,19.79,38.0,60.9,,11,11,,BULLISH,WEAK_HOLD
BUILDPRO,BUILDPRO,SMALL_CAP,1139.9,4.03,4.33,5.76,38.0,52.8,,7,16,,NEUTRAL,WEAK_HOLD
BEL,BEL,SMALL_CAP,439.45,0.29,0.43,2.72,38.0,34.9,,7,13,,STRONG_BULLISH,WEAK_HOLD
DEEPAKNTR,DEEPAKNTR,MID_CAP,1854.4,1.8,7.56,33.46,38.0,85.5,,12,9,,BULLISH,WEAK_HOLD
PRECAM,PRECAM,MICRO_CAP,163.17,1.89,2.28,34.29,38.0,61.3,,11,11,,BULLISH,WEAK_HOLD
JUNIORBEES,JUNIORBEES,SMALL_CAP,774.97,0.25,2.0,13.82,38.0,68.0,,6,13,,BULLISH,WEAK_HOLD
BECTORFOOD,BECTORFOOD,SMALL_CAP,203.89,0.05,3.23,8.15,38.0,66.3,,7,13,,BULLISH,WEAK_HOLD
MID150BEES,MID150BEES,SMALL_CAP,235.68,1.26,2.89,13.33,38.0,73.8,,7,15,,BULLISH,WEAK_HOLD
ENDURANCE,ENDURANCE,LARGE_CAP,2536.2,7.73,8.99,14.37,38.0,65.7,,11,12,,STRONG_BEARISH,WEAK_HOLD
CLSEL,CLSEL,MICRO_CAP,298.45,1.74,5.24,25.47,38.0,67.1,,12,2,,BULLISH,WEAK_HOLD
HFCL,HFCL,MICRO_CAP,146.24,3.38,36.55,101.32,38.0,92.3,,18,4,,STRONG_BULLISH,WEAK_HOLD
CHENNPETRO,CHENNPETRO,MID_CAP,1076.2,0.34,-5.56,11.16,38.0,60.7,,13,10,,STRONG_BULLISH,WEAK_HOLD
ATHERENERG,Ather Energy Limited,MID_CAP,907.2,1.08,-3.32,19.21,38.0,59.1,,15,8,,STRONG_BULLISH,WEAK_HOLD
BIOCON,Biocon Limited,SMALL_CAP,382.25,0.43,5.52,12.41,38.0,75.6,,9,8,,BULLISH,WEAK_HOLD
AWL,AWL,SMALL_CAP,211.94,1.99,5.87,18.36,38.0,77.4,,10,15,,BULLISH,WEAK_HOLD
RUSTOMJEE,RUSTOMJEE,SMALL_CAP,429.7,7.53,7.72,8.98,38.0,69.0,,11,12,,STRONG_BEARISH,WEAK_HOLD
RAIN,RAIN,MICRO_CAP,134.61,2.83,2.19,21.96,38.0,54.4,,9,13,,BULLISH,WEAK_HOLD
KTKBANK,KTKBANK,SMALL_CAP,266.8,0.15,-0.57,16.53,38.0,68.6,,13,9,,STRONG_BULLISH,WEAK_HOLD
SUPRAJIT,SUPRAJIT,MICRO_CAP,433.65,3.47,3.42,3.69,38.0,61.2,,5,18,,STRONG_BEARISH,WEAK_HOLD
SUNFLAG,SUNFLAG,SMALL_CAP,412.3,3.95,40.68,77.36,38.0,89.2,,18,4,,STRONG_BULLISH,WEAK_HOLD
RATNAVEER,RATNAVEER,MICRO_CAP,178.37,-2.36,5.7,28.04,38.0,65.6,,14,2,,STRONG_BULLISH,WEAK_HOLD
FINPIPE,FINPIPE,MICRO_CAP,177.42,0.37,1.38,11.63,38.0,59.7,,7,13,,STRONG_BEARISH,WEAK_HOLD
AJMERA,AJMERA,MICRO_CAP,133.94,3.93,8.22,17.7,38.0,62.5,,13,7,,BULLISH,WEAK_HOLD
JWL,JWL,SMALL_CAP,303.75,1.84,5.69,14.04,38.0,66.9,,9,13,,BULLISH,WEAK_HOLD
HPL,HPL,MICRO_CAP,384.4,2.85,5.95,29.82,37.3,67.3,,10,11,,BULLISH,WEAK_HOLD
ROUTE,ROUTE,SMALL_CAP,577.65,2.99,9.0,23.61,37.3,74.6,,12,12,,BULLISH,WEAK_HOLD
VIMTALABS,VIMTALABS,MID_CAP,506.2,-0.87,12.35,20.57,37.3,64.2,,14,2,,BULLISH,WEAK_HOLD
HBLENGINE,HBL Power Systems Limited,MID_CAP,848.2,-0.75,4.6,24.63,37.3,68.1,,12,6,,BULLISH,WEAK_HOLD
HDBFS,HDBFS,SMALL_CAP,700.55,2.21,4.91,20.32,37.3,55.3,,5,11,,BULLISH,WEAK_HOLD
HEROMOTOCO,Hero MotoCorp Limited,LARGE_CAP,5343.0,3.35,4.47,5.78,37.3,60.0,,9,10,,STRONG_BEARISH,WEAK_HOLD
AGARIND,AGARIND,MICRO_CAP,473.9,4.69,9.55,30.03,37.3,52.8,,11,11,,STRONG_BEARISH,WEAK_HOLD
RAYMONDREL,RAYMONDREL,MID_CAP,635.2,11.52,46.12,53.08,37.3,83.5,,15,8,,BULLISH,WEAK_HOLD
AGARWALEYE,AGARWALEYE,MICRO_CAP,449.5,-1.91,1.7,3.49,37.3,51.4,,9,10,,BULLISH,WEAK_HOLD
PANACEABIO,PANACEABIO,MICRO_CAP,403.75,1.28,8.9,25.76,37.3,67.8,,12,6,,BULLISH,WEAK_HOLD
AEQUS,AEQUS,SMALL_CAP,202.68,8.06,5.34,64.7,37.3,68.0,,10,14,,BULLISH,WEAK_HOLD
HDFCSILVER,HDFCSILVER,SMALL_CAP,239.51,1.99,6.79,8.66,37.3,52.0,,6,11,,BULLISH,WEAK_HOLD
HINDZINC,HINDZINC,MID_CAP,636.55,0.31,3.83,18.15,37.3,64.8,,12,8,,STRONG_BULLISH,WEAK_HOLD
ZENTEC,ZENTEC,LARGE_CAP,1621.6,3.47,-3.82,13.85,37.3,57.3,,13,7,,STRONG_BULLISH,WEAK_HOLD
TATACONSUM,Tata Consumer Products Limited,LARGE_CAP,1151.7,-0.04,-1.4,8.45,37.3,63.1,,6,10,,STRONG_BULLISH,WEAK_HOLD
TIRUMALCHM,TIRUMALCHM,MICRO_CAP,222.04,0.99,12.65,28.2,37.3,72.4,,12,7,,BULLISH,WEAK_HOLD
EGOLD,EGOLD,MICRO_CAP,150.85,0.5,2.65,2.86,37.3,45.8,,7,8,,BULLISH,WEAK_HOLD
GMMPFAUDLR,GMMPFAUDLR,MICRO_CAP,914.9,0.01,1.88,5.77,37.3,48.4,,9,13,,STRONG_BEARISH,WEAK_HOLD
GLAND,GLAND,SMALL_CAP,1870.6,3.26,7.56,8.98,37.3,63.5,,9,4,,BULLISH,WEAK_HOLD
SONACOMS,SONACOMS,MID_CAP,578.65,-0.68,-3.51,12.33,37.3,49.3,,9,8,,STRONG_BULLISH,WEAK_HOLD
SCI,SCI,SMALL_CAP,319.6,2.22,3.72,37.0,37.3,67.1,,15,6,,STRONG_BULLISH,WEAK_HOLD
DREDGECORP,DREDGECORP,MICRO_CAP,964.3,1.18,0.84,14.97,36.7,47.9,,8,11,,STRONG_BULLISH,WEAK_HOLD
ICICIGI,ICICIGI,LARGE_CAP,1850.2,2.23,4.5,7.16,36.7,42.3,,9,15,,STRONG_BEARISH,WEAK_HOLD
CHEMBONDCH,CHEMBONDCH,MICRO_CAP,201.82,4.83,32.92,40.12,36.7,71.3,,15,3,,BULLISH,WEAK_HOLD
SIEMENS,SIEMENS,LARGE_CAP,3871.5,0.77,2.51,25.88,36.7,76.2,,15,8,,STRONG_BULLISH,WEAK_HOLD
RIIL,RIIL,MICRO_CAP,801.7,-1.35,0.42,18.08,36.7,50.0,,12,8,,BULLISH,WEAK_HOLD
GVT&D,GVT&D,LARGE_CAP,4768.2,4.49,6.45,29.81,36.7,84.2,,16,6,,STRONG_BULLISH,WEAK_HOLD
RAILTEL,RAILTEL,SMALL_CAP,348.25,1.49,6.62,29.53,36.7,56.3,,9,11,,BULLISH,WEAK_HOLD
ANDHRSUGAR,ANDHRSUGAR,MICRO_CAP,102.31,-1.58,1.13,37.64,36.7,73.7,,15,6,,STRONG_BULLISH,WEAK_HOLD
HARIOMPIPE,HARIOMPIPE,MICRO_CAP,327.15,2.43,-0.98,21.1,36.7,65.6,,8,18,,STRONG_BEARISH,WEAK_HOLD
TITAN,TITAN,LARGE_CAP,4307.5,-1.2,-2.98,1.82,36.7,31.6,,6,8,,STRONG_BULLISH,WEAK_HOLD
GESHIP,GESHIP,MID_CAP,1552.4,-1.44,-0.14,8.98,36.7,70.7,,15,8,,STRONG_BULLISH,WEAK_HOLD
GLAXO,GLAXO,SMALL_CAP,2481.3,2.39,4.85,6.34,36.7,57.1,,9,14,,STRONG_BEARISH,WEAK_HOLD
SAILIFE,SAILIFE,SMALL_CAP,1089.7,0.97,3.28,15.23,36.7,76.5,,13,10,,STRONG_BULLISH,WEAK_HOLD
GLENMARK,GLENMARK,LARGE_CAP,2371.6,-0.25,-1.75,12.18,36.7,66.8,,11,10,,STRONG_BULLISH,WEAK_HOLD
ENGINERSIN,ENGINERSIN,SMALL_CAP,261.35,-0.38,4.14,31.5,36.7,79.3,,15,6,,STRONG_BULLISH,WEAK_HOLD
INDOFARM,INDOFARM,MICRO_CAP,149.57,6.76,11.39,11.99,36.7,50.3,,9,12,,STRONG_BEARISH,WEAK_HOLD
EICHERMOT,Eicher Motors Limited,LARGE_CAP,7327.5,0.23,1.92,10.93,36.7,60.7,,6,11,,BULLISH,WEAK_HOLD
CGCL,CGCL,SMALL_CAP,200.14,-0.19,8.96,17.72,36.7,71.1,,16,4,,BULLISH,WEAK_HOLD
ORIENTTECH,ORIENTTECH,SMALL_CAP,311.85,9.44,13.35,22.5,36.7,64.8,,13,8,,STRONG_BEARISH,WEAK_HOLD
AEGISLOG,AEGISLOG,SMALL_CAP,739.65,0.62,4.22,25.79,36.7,68.7,,9,8,,BULLISH,WEAK_HOLD
SURAJEST,SURAJEST,MICRO_CAP,241.11,1.85,0.82,26.28,36.7,46.6,,11,9,,BULLISH,WEAK_HOLD
ECOSMOBLTY,ECOSMOBLTY,MICRO_CAP,143.74,6.17,3.94,15.25,36.7,55.0,,7,11,,BULLISH,WEAK_HOLD
ENRIN,ENRIN,LARGE_CAP,3139.5,-1.45,-5.15,19.42,36.7,65.6,,9,8,,STRONG_BULLISH,WEAK_HOLD
VENTIVE,VENTIVE,MICRO_CAP,654.65,2.98,3.83,14.01,36.0,66.5,,11,9,,STRONG_BEARISH,WEAK_HOLD
ADANIPORTS,Adani Ports and Special Economic Zone Limited,LARGE_CAP,1732.8,-0.89,4.32,25.47,36.0,80.2,,13,8,,STRONG_BULLISH,WEAK_HOLD
MOVALUE,MOVALUE,MICRO_CAP,119.38,-0.14,-0.06,8.99,36.0,59.5,,6,12,,STRONG_BULLISH,WEAK_HOLD
AADHARHFC,AADHARHFC,SMALL_CAP,500.45,0.07,2.39,9.68,36.0,54.5,,8,8,,BULLISH,WEAK_HOLD
NTPCGREEN,NTPCGREEN,MICRO_CAP,109.26,0.99,-1.15,12.98,36.0,50.7,,15,8,,STRONG_BULLISH,WEAK_HOLD
TATAPOWER,Tata Power Company Limited,SMALL_CAP,439.25,-0.9,-2.71,13.3,36.0,58.7,,13,10,,STRONG_BULLISH,WEAK_HOLD
VIKRAMSOLR,VIKRAMSOLR,SMALL_CAP,225.25,-0.25,-0.23,21.17,36.0,46.3,,6,8,,BULLISH,WEAK_HOLD
GANDHAR,GANDHAR,MICRO_CAP,153.0,-2.34,8.9,20.61,36.0,55.0,,14,2,,BULLISH,WEAK_HOLD
MFSL,MFSL,LARGE_CAP,1707.4,3.3,6.02,14.5,36.0,52.0,,8,11,,STRONG_BEARISH,WEAK_HOLD
CAPACITE,CAPACITE,MICRO_CAP,252.9,0.82,0.34,19.97,36.0,53.8,,8,11,,BULLISH,WEAK_HOLD
MCX,MCX,LARGE_CAP,3042.6,2.33,2.5,19.7,36.0,66.6,,13,9,,BULLISH,WEAK_HOLD
NAZARA,NAZARA,SMALL_CAP,274.35,0.94,3.27,13.64,36.0,64.0,,8,11,,BULLISH,WEAK_HOLD
