"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
51,"INDIANB","INDIAN BANK","MID_CAP",708.2,1.88,0.63,6.01,68,67,"STRONG_BULLISH",12.07,16,17,0,NA,NA,NA,NA,NA,3879541747.6,"BUY",2025-09-24
128,"DBL","DILIP BUILDCON LIMITED","MID_CAP",534.4,-3.74,-7.13,12.51,68,57,"STRONG_BULLISH",9.64,14,8,15,59.47,55.65,67,57.27,60,1590547614.1,"BUY",2025-09-24
237,"TDPOWERSYS","TD POWER SYSTEMS LTD.","SMALL_CAP",574.15,3.8,6.71,10.25,67.3,64.3,"STRONG_BULLISH",16.72,14,18,0,NA,NA,NA,NA,NA,750959102.4,"BUY",2025-09-24
21,"KAYNES","KAYNES TECHNOLOGY IND LTD","LARGE_CAP",7454,2.93,2.71,19.62,66.7,75,"STRONG_BULLISH",24.32,18,16,0,NA,NA,NA,NA,NA,7672268927,"BUY",2025-09-24
116,"DEEPAKFERT","DEEPAK FERTILIZERS & PETR","MID_CAP",1580.3,4.06,8,5.25,66.7,67.8,"BEARISH",1.19,9,14,25,70.76,75.43,76,62.95,60,1810058962.1,"BUY",2025-09-24
434,"BCONCEPTS","BRAND CONCEPTS LIMITED","MICRO_CAP",397.4,4.77,20.61,40.6,66.7,76.2,"BEARISH",16.56,18,8,15,53.21,50.22,55,56.36,54,260056416.1,"BUY",2025-09-24
69,"NLCINDIA","NLC INDIA LIMITED","MID_CAP",280.35,1.54,8.6,20.57,66,76.6,"STRONG_BULLISH",23.74,20,13,0,NA,NA,NA,NA,NA,2741914014.75,"BUY",2025-09-24
227,"BAJAJCON","BAJAJ CONSUMER CARE LTD","SMALL_CAP",246.44,-2.92,3.79,7.81,66,57.8,"STRONG_BULLISH",5.07,11,4,20,61.4,60.24,65,60.25,60,784860374.46,"BUY",2025-09-24
34,"SCI","SHIPPING CORP OF INDIA LT","LARGE_CAP",232.48,4.09,5.95,8.32,65.3,68.7,"STRONG_BULLISH",7.63,14,18,0,NA,NA,NA,NA,NA,4909504094.17,"BUY",2025-09-24
35,"BANKBARODA","BANK OF BARODA","LARGE_CAP",254.37,0.45,3.45,5.51,65.3,71.3,"BULLISH",6.14,12,13,15,53.65,55.48,47,57.94,54.17,4862083118.47,"BUY",2025-09-24
98,"GOODLUCK","GOODLUCK INDIA LIMITED","MID_CAP",1238.9,10.67,12.27,9.66,65.3,63.9,"BULLISH",11.61,18,14,0,NA,NA,NA,NA,NA,2097606902.2,"BUY",2025-09-24
483,"CCL","CCL PRODUCTS (I) LTD","MICRO_CAP",919.3,2.16,1.48,4.68,65.3,56.4,"BULLISH",5.4,7,20,15,55.23,51.9,55,56.36,63,201891102.25,"BUY",2025-09-24
85,"AMBER","AMBER ENTERPRISES (I) LTD","MID_CAP",8410,1.32,1.48,14.38,64.7,70.5,"STRONG_BULLISH",10.86,13,13,15,59.89,69.2,78.33,55.65,10,2317504421.5,"HOLD",2025-09-24
402,"AVALON","AVALON TECHNOLOGIES LTD","MICRO_CAP",1001.2,-1.05,4.41,16.11,64.7,67.1,"STRONG_BULLISH",14.53,13,10,15,54.04,51.3,53,56.36,60,292905122.45,"HOLD",2025-09-24
723,"BANARBEADS","BANARAS BEADS LTD","MICRO_CAP",126.58,2.61,17.85,18.94,64.7,74,"BEARISH",7.79,14,12,15,51.2,50.71,47,55.5,53.75,71181212.45,"HOLD",2025-09-24
759,"DDEVPLSTIK","DDEV PLASTIKS IND LTD","MICRO_CAP",348.3,0.93,1.21,9.61,64.7,64.2,"STRONG_BULLISH",19.01,13,15,15,52.26,49.57,51,55.68,57,58157722,"HOLD",2025-09-24
853,"BBNPPGOLD","BARODABNP - BBNPPGOLD","MICRO_CAP",110.95,-0.49,3.69,13.27,64.7,67.8,"STRONG_BULLISH",16.25,18,10,0,10,10,10,10,10,26832586.4,"HOLD",2025-09-24
80,"JSWSTEEL","JSW STEEL LIMITED","MID_CAP",1149.1,0.94,3.43,8.63,63.3,74.6,"STRONG_BULLISH",11.17,14,15,0,NA,NA,NA,NA,NA,2425474866.1,"HOLD",2025-09-24
394,"ANANDRATHI","ANAND RATHI WEALTH LTD","MICRO_CAP",2882.4,-3.05,-5.75,2.8,63.3,47.6,"STRONG_BULLISH",14.03,9,10,15,50.33,50.65,47,56.59,46.67,301660629.8,"HOLD",2025-09-24
473,"CHALET","CHALET HOTELS LIMITED","MICRO_CAP",1011.9,-1.29,-4.73,-2.02,63.3,50.7,"STRONG_BULLISH",17.15,10,4,20,66.69,71.3,68,58.57,63,210308380.7,"HOLD",2025-09-24
5,"MINDACORP","MINDA CORPORATION LTD","LARGE_CAP",579.1,8.34,8.9,12.92,62.7,72.9,"BULLISH",12.7,18,14,0,NA,NA,NA,NA,NA,14786794965.55,"HOLD",2025-09-24
124,"LUMAXTECH","LUMAX AUTO TECH LTD","MID_CAP",1258.4,6.97,13.07,10.48,62.7,65.4,"BULLISH",10.1,16,12,0,NA,NA,NA,NA,NA,1638175681.1,"HOLD",2025-09-24
129,"MUNJALAU","MUNJAL AUTO IND. LTD.","MID_CAP",103.98,11.28,14.59,17.5,62.7,79.2,"STRONG_BULLISH",32.3,20,8,0,NA,NA,NA,NA,NA,1586218854.7,"HOLD",2025-09-24
350,"BBL","BHARAT BIJLEE LTD","MICRO_CAP",3223.8,4.34,4.11,11.21,62.7,68.3,"BULLISH",0.24,9,18,15,50.99,49.57,47,54.32,57,380651909.7,"HOLD",2025-09-24
404,"BSLGOLDETF","ADITYBIRLA SL GOLD ETF-GR","MICRO_CAP",100.4,-0.99,3.71,13.24,62.7,72.8,"STRONG_BULLISH",16.32,18,10,0,10,10,10,10,10,292487071.01,"HOLD",2025-09-24
447,"CIEINDIA","CIE AUTOMOTIVE INDIA LTD","MICRO_CAP",436.7,1.68,4.01,9.46,62.7,66,"BULLISH",2.4,11,13,15,55.88,56.96,53,58.64,54.17,239537557.3,"HOLD",2025-09-24
865,"CYBERTECH","CYBERTECH SYSTEMS & SOFTW","MICRO_CAP",171.25,2.42,3.33,7.58,62.7,64.4,"BULLISH",11.5,14,8,15,52.68,53.26,51,57.14,48,20353402.76,"HOLD",2025-09-24
97,"ZUARIIND","ZUARI INDUSTRIES LIMITED","MID_CAP",376.05,19.99,27.47,11.55,62,72.5,"BULLISH",43.55,20,10,0,NA,NA,NA,NA,NA,2099058638.3,"HOLD",2025-09-24
150,"SUDARSCHEM","SUDARSHAN CHEMICAL INDS L","MID_CAP",1520.5,-0.22,6.84,5.07,62,69,"STRONG_BULLISH",22.61,18,6,0,NA,NA,NA,NA,NA,1348631284.8,"HOLD",2025-09-24
161,"WHEELS","WHEELS INDIA LTD","SMALL_CAP",862.3,6.57,6.17,15.23,62,75.1,"STRONG_BULLISH",9.13,14,16,0,NA,NA,NA,NA,NA,1244893582.05,"HOLD",2025-09-24
239,"BLUESTARCO","BLUE STAR LIMITED","SMALL_CAP",1944.2,-1.01,0.21,2.09,62,56.9,"STRONG_BULLISH",6.89,6,8,25,72.84,74.35,86,58.5,66,747211808.1,"HOLD",2025-09-24
249,"CUPID","CUPID LIMITED","SMALL_CAP",221.93,0.83,6.35,29.14,62,81,"STRONG_BULLISH",76.15,15,11,15,52.86,51.84,53,58.35,48,714118213.93,"HOLD",2025-09-24
304,"CREDITACC","CREDITACCESS GRAMEEN LTD","MICRO_CAP",1391.2,2.48,2.28,0.24,62,60.7,"BULLISH",5.65,6,16,15,53.16,50.22,47,57.11,66,479590770.4,"HOLD",2025-09-24
391,"AVL","ADITYA VISION LIMITED","MICRO_CAP",578.95,3.49,10.73,15.32,62,70.7,"STRONG_BULLISH",61.56,15,2,25,73.11,74.35,86,59.86,66,305683712.45,"HOLD",2025-09-24
782,"ARIHANTCAP","ARIHANT CAPITAL MKTS LTD","MICRO_CAP",104.34,-3.31,-5.49,-5.43,62,44.4,"STRONG_BULLISH",19.86,9,8,15,51.44,51.19,47,55.75,53.75,51807528.54,"HOLD",2025-09-24
1,"TATAINVEST","TATA INVESTMENT CORP LTD","LARGE_CAP",8863.5,8.91,25.88,26.68,61.3,86.5,"STRONG_BULLISH",36.07,20,10,0,NA,NA,NA,NA,NA,31927723854.5,"HOLD",2025-09-24
95,"SILVERIETF","ICICIPRAMC - ICICISILVE","MID_CAP",134.85,-0.11,6.4,15.66,61.3,74.8,"STRONG_BULLISH",18.28,18,8,0,NA,NA,NA,NA,NA,2142721042.87,"HOLD",2025-09-24
108,"EDELWEISS","EDELWEISS FIN SERV LTD","MID_CAP",120.74,3.32,4.95,19.67,61.3,65.9,"STRONG_BULLISH",6.93,12,16,0,NA,NA,NA,NA,NA,1871508738.3,"HOLD",2025-09-24
143,"BANKINDIA","BANK OF INDIA","MID_CAP",120.99,-0.36,1.13,5.24,61.3,66,"BULLISH",5.79,10,12,15,52.66,50.71,47,55.88,63,1406714102.71,"HOLD",2025-09-24
183,"ATHERENERG","ATHER ENERGY LIMITED","SMALL_CAP",581.85,1.62,2.08,39.3,61.3,70.8,"STRONG_BULLISH",69.7,15,6,20,63.36,53.7,85,53.64,66,1090128384.45,"HOLD",2025-09-24
231,"APOLLOTYRE","APOLLO TYRES LTD","SMALL_CAP",494.7,1.16,2.33,6.2,61.3,67,"BULLISH",9.65,8,12,15,53.44,54.57,51,53.68,54.17,771307115.4,"HOLD",2025-09-24
564,"GOLDETFADD","DSPAMC - DSPGOLDETF","MICRO_CAP",111.09,-0.35,3.74,13.35,61.3,76.5,"STRONG_BULLISH",16.15,16,10,0,NA,NA,NA,NA,NA,146446298.06,"HOLD",2025-09-24
744,"BLSE","BLS E-SERVICES LIMITED","MICRO_CAP",193.42,-3.49,1.82,NA,61.3,48.5,"NEUTRAL",23.62,10,10,15,53.15,50,55,56.5,54,62351455.22,"HOLD",2025-09-24
67,"ABCAPITAL","ADITYA BIRLA CAPITAL LTD.","MID_CAP",291.95,0.17,2.82,2.37,60.7,59.2,"STRONG_BULLISH",8.09,10,15,0,24.24,35.38,17,21.67,10,2791881607.55,"HOLD",2025-09-24
83,"BANCOINDIA","BANCO PRODUCTS (I) LTD","MID_CAP",826.15,1.36,11.08,40.22,60.7,77.5,"STRONG_BULLISH",25.31,16,9,15,54.64,53.7,51,59.32,57,2398391987.55,"HOLD",2025-09-24
101,"COALINDIA","COAL INDIA LTD","MID_CAP",392.85,-0.3,-1.73,3.38,60.7,55.1,"BULLISH",2.91,5,12,25,71.16,75.65,82,61.36,54.17,2023429394.3,"HOLD",2025-09-24
189,"PFOCUS","PRIME FOCUS LIMITED","SMALL_CAP",191.34,-2.18,1.91,26.1,60.7,64.7,"STRONG_BULLISH",10.85,16,6,0,NA,NA,NA,NA,NA,1047080157.6,"HOLD",2025-09-24
191,"CGPOWER","CG POWER AND IND SOL LTD","SMALL_CAP",770.1,-0.43,-2.76,13.72,60.7,63.2,"STRONG_BULLISH",14.68,13,10,15,55.37,53.04,51,57.5,66,990243208.6,"HOLD",2025-09-24
689,"ARVINDFASN","ARVIND FASHIONS LIMITED","MICRO_CAP",550.75,0.57,-2.81,3.02,60.7,55.9,"STRONG_BULLISH",22.25,11,12,15,50.43,47.61,47,55.45,57,87539099.6,"HOLD",2025-09-24
761,"NRAIL","N R AGARWAL INDS LTD","MICRO_CAP",414.55,12.39,NA,NA,60.7,77.2,"BULLISH",80.48,20,12,0,NA,NA,NA,NA,NA,57940857.55,"HOLD",2025-09-24
800,"BALAJITELE","BALAJI TELEFILMS LTD.","MICRO_CAP",134.18,-2.01,12.01,NA,60.7,79.2,"BULLISH",88.94,16,6,15,53.41,54.13,51,58.18,49.17,46585267.7,"HOLD",2025-09-24
811,"ASIANENE","ASIAN ENERGY SERVICES LTD","MICRO_CAP",340.65,-2.04,-1.62,-5.6,60.7,45.3,"BULLISH",18.05,8,10,25,75.48,78.33,94,62.75,54,41550391.45,"HOLD",2025-09-24
26,"BAJFINANCE","BAJAJ FINANCE LIMITED","LARGE_CAP",1029.75,0.41,2.21,14.32,60,57.1,"BULLISH",12.63,13,10,15,51.99,50.65,47,55.53,59.17,6619808704.6,"HOLD",2025-09-24
208,"ALKEM","ALKEM LABORATORIES LTD.","SMALL_CAP",5576,0.57,1.89,2.96,60,69.7,"STRONG_BULLISH",15.75,9,12,15,56.97,60.22,47,58.41,63,872058425,"HOLD",2025-09-24
210,"TANLA","TANLA PLATFORMS LIMITED","SMALL_CAP",748.9,1.69,7.02,18.79,60,72.4,"STRONG_BULLISH",18.51,14,15,0,NA,NA,NA,NA,NA,853884327.55,"HOLD",2025-09-24
380,"SHRIPISTON","SHRIRAM PIST. & RING LTD","MICRO_CAP",2601.1,-0.07,-2.11,-0.2,60,52.1,"STRONG_BULLISH",10.04,12,12,0,NA,NA,NA,NA,NA,333449710.7,"HOLD",2025-09-24
397,"ASHAPURMIN","ASHAPURA MINECHEM LTD","MICRO_CAP",639.4,-2.44,2.17,32.85,60,65.5,"STRONG_BULLISH",32.15,15,6,15,52.76,51.96,47,58.41,57,297717430.8,"HOLD",2025-09-24
511,"AJMERA","AJMERA REALTY & INF I LTD","MICRO_CAP",1037.2,-3.4,4.76,14.58,60,61.3,"STRONG_BULLISH",16.11,16,10,0,10,10,10,10,10,177993935.55,"HOLD",2025-09-24
73,"CHOLAFIN","CHOLAMANDALAM IN & FIN CO","MID_CAP",1630.2,0.39,3.61,8,59.3,69,"BULLISH",7.22,10,12,15,54.41,50.65,51,57.47,66,2675993374.1,"HOLD",2025-09-24
261,"CUMMINSIND","CUMMINS INDIA LTD","SMALL_CAP",3988.9,-0.41,-3.31,2.79,59.3,56.1,"STRONG_BULLISH",13.76,9,12,15,53.02,50.65,51,55.68,59.17,641095025.4,"HOLD",2025-09-24
461,"MANGCHEFER","MANG.CHEM.FERT.LTD","MICRO_CAP",331.4,4.87,8.25,-8.82,59.3,53.6,"BEARISH",20.29,11,18,0,NA,NA,NA,NA,NA,224341144.35,"HOLD",2025-09-24
536,"STYLEBAAZA","BAAZAR STYLE RETAIL LTD","MICRO_CAP",362.25,-1.78,-2.99,12.03,59.3,61.2,"STRONG_BULLISH",26.43,16,10,0,NA,NA,NA,NA,NA,160135406.25,"HOLD",2025-09-24
766,"DEEPINDS","DEEP INDUSTRIES LIMITED","MICRO_CAP",534.55,-0.94,-2.13,-1.96,59.3,49.2,"BULLISH",14.59,9,12,20,62.64,63.48,74.6,58,46.67,57178860.45,"HOLD",2025-09-24
211,"HDFCSILVER","HDFCAMC - HDFCSILVER","SMALL_CAP",130.39,0.15,6.96,15.96,58.7,75.6,"STRONG_BULLISH",18.52,16,11,0,NA,NA,NA,NA,NA,850837739.04,"HOLD",2025-09-24
213,"AGIIL","AGI INFRA LIMITED","SMALL_CAP",1237.6,4.22,6.21,5.27,58.7,71.5,"STRONG_BULLISH",23.11,18,4,0,10,10,10,10,10,847797722.2,"HOLD",2025-09-24
258,"IFBIND","IFB INDUSTRIES LTD","SMALL_CAP",1840,5.26,16.88,24.03,58.7,80.5,"BULLISH",22.35,20,10,0,NA,NA,NA,NA,NA,652259248.9,"HOLD",2025-09-24
260,"AVANTEL","AVANTEL LIMITED","SMALL_CAP",186.62,-3.59,5.41,23.71,58.7,68,"STRONG_BULLISH",20.34,13,6,15,51.41,52.39,47,57.5,48,645508531.95,"HOLD",2025-09-24
305,"RATNAVEER","RATNAVEER PRECISION ENG L","MICRO_CAP",157.6,7.36,7.51,4.13,58.7,65.2,"BULLISH",9.68,12,14,0,NA,NA,NA,NA,NA,479134671.46,"HOLD",2025-09-24
359,"SIRCA","SIRCA PAINT INDIA LIMITED","MICRO_CAP",507.55,1.22,4.25,11.18,58.7,74.1,"STRONG_BULLISH",21.9,16,11,0,NA,NA,NA,NA,NA,359542314.7,"HOLD",2025-09-24
389,"RANEHOLDIN","RANE HOLDINGS LIMITED","MICRO_CAP",1677.2,5.29,11.19,11.13,58.7,76.1,"BULLISH",9.34,14,14,0,NA,NA,NA,NA,NA,311129812.6,"HOLD",2025-09-24
505,"SILVERETF","UTIAMC - SILVERETF","MICRO_CAP",131.56,0.03,6.62,16.03,58.7,75.8,"STRONG_BULLISH",18.79,16,11,0,NA,NA,NA,NA,NA,181858878.67,"HOLD",2025-09-24
654,"CARRARO","CARRARO INDIA LIMITED","MICRO_CAP",483.4,3.26,8.7,11.15,58.7,67.3,"BULLISH",9.89,10,10,20,61.57,57.17,71,57.5,63,101895379.5,"HOLD",2025-09-24
13,"PARADEEP","PARADEEP PHOSPHATES LTD","LARGE_CAP",192.73,10.93,11.66,-14.39,58,51.9,"BEARISH",13.64,13,14,0,NA,NA,NA,NA,NA,9890512285.28,"HOLD",2025-09-24
86,"APOLLO","APOLLO MICRO SYSTEMS LTD","MID_CAP",341.55,0.98,0.49,36.22,58,72.3,"STRONG_BULLISH",85.94,15,6,15,54.74,51.67,59,56.14,54,2306521077.45,"HOLD",2025-09-24
119,"MTARTECH","MTAR TECHNOLOGIES LIMITED","MID_CAP",1929.2,3.22,8.19,28.48,58,81.6,"BULLISH",27.72,20,14,0,NA,NA,NA,NA,NA,1693185526.3,"HOLD",2025-09-24
165,"PROTEAN","PROTEAN EGOV TECHNO LTD","SMALL_CAP",906.5,1.42,0.39,10.64,58,57.4,"BULLISH",15.32,12,13,0,NA,NA,NA,NA,NA,1221743068.25,"HOLD",2025-09-24
218,"DELHIVERY","DELHIVERY LIMITED","SMALL_CAP",456,-0.66,-5.51,-4.37,58,42.6,"STRONG_BULLISH",12.78,8,6,15,53.74,51.96,47,57.27,65,815758327.8,"HOLD",2025-09-24
243,"E2E","E2E NETWORKS LIMITED","SMALL_CAP",3218.6,-3.96,8.03,36.23,58,67.1,"BULLISH",32.66,16,6,0,NA,NA,NA,NA,NA,733169311.8,"HOLD",2025-09-24
245,"CARTRADE","CARTRADE TECH LIMITED","SMALL_CAP",2493,3.67,2.84,4.33,58,54.9,"BULLISH",26.01,11,10,15,52.67,50.65,47,54.55,65,728312856.1,"HOLD",2025-09-24
299,"AGI","AGI GREENPAC LIMITED","SMALL_CAP",908.1,5.34,4.19,-3.08,58,58.2,"BEARISH",13.84,13,11,0,10,10,10,10,10,488368585.45,"HOLD",2025-09-24
335,"DAMCAPITAL","DAM CAPITAL ADVISORS LTD","MICRO_CAP",251.63,-0.73,8,14.7,58,64.8,"BULLISH",1.72,11,6,15,54.19,51.19,55,57.05,57,406546932.64,"HOLD",2025-09-24
400,"ASAHIINDIA","ASAHI INDIA GLASS LIMITED","MICRO_CAP",913.5,-0.3,1.35,3.28,58,60,"STRONG_BULLISH",9.85,6,10,15,52.31,50.43,51,56.45,54,295422159.55,"HOLD",2025-09-24
502,"PRICOLLTD","PRICOL LIMITED","MICRO_CAP",551.9,1.45,3.32,23.8,58,75.8,"STRONG_BULLISH",23.02,15,11,0,NA,NA,NA,NA,NA,182784766.5,"HOLD",2025-09-24
546,"BOMDYEING","BOMBAY DYEING & MFG. CO L","MICRO_CAP",175.74,-2.87,-4.43,-3.05,58,46.3,"STRONG_BULLISH",12.23,9,12,15,58.79,65.78,54.6,53.64,54,154993595.54,"HOLD",2025-09-24
671,"THEMISMED","THEMIS MEDICARE LTD.","MICRO_CAP",141.69,5.11,14.65,40.13,58,74.1,"BULLISH",13.51,16,14,0,NA,NA,NA,NA,NA,95796308.65,"HOLD",2025-09-24
66,"GPIL","GODAWARI POW & ISP LTD","MID_CAP",266.24,-0.78,0.62,9.55,57.3,69,"STRONG_BULLISH",46.1,18,4,0,NA,NA,NA,NA,NA,2879191945.69,"HOLD",2025-09-24
75,"POLYCAB","POLYCAB INDIA LIMITED","MID_CAP",7532.5,-1.15,2.36,6.52,57.3,65.7,"STRONG_BULLISH",11.39,14,8,0,NA,NA,NA,NA,NA,2662391890,"HOLD",2025-09-24
130,"LAURUSLABS","LAURUS LABS LIMITED","MID_CAP",909.75,-0.03,1.77,4.19,57.3,60.6,"STRONG_BULLISH",10.99,10,12,0,NA,NA,NA,NA,NA,1579325699.2,"HOLD",2025-09-24
378,"YATHARTH","YATHARTH HOSP & TRA C S L","MICRO_CAP",784.95,0.05,-1.86,11.07,57.3,60.6,"STRONG_BULLISH",26.72,15,13,0,NA,NA,NA,NA,NA,339186534.35,"HOLD",2025-09-24
520,"ASTERDM","ASTER DM HEALTHCARE LTD.","MICRO_CAP",632.65,-0.62,2.99,5.32,57.3,54.2,"STRONG_BULLISH",6.03,7,10,20,60.89,64.13,56,56.68,66,172137376.05,"HOLD",2025-09-24
589,"DBEIL","DEEPAK BUILDERS & ENG I L","MICRO_CAP",179.23,0.49,26.5,35.1,57.3,83.6,"BULLISH",29.43,16,2,25,71.14,69.78,92,58.41,57,133619504.87,"HOLD",2025-09-24
694,"NUVOCO","NUVOCO VISTAS CORP LTD","MICRO_CAP",450.6,1.05,1.1,-0.56,57.3,55.1,"BULLISH",25.45,10,15,0,NA,NA,NA,NA,NA,85916131.75,"HOLD",2025-09-24
120,"MUTHOOTFIN","MUTHOOT FINANCE LIMITED","MID_CAP",3088.3,0.9,4.97,14.65,56.7,72.9,"STRONG_BULLISH",16.43,14,10,0,NA,NA,NA,NA,NA,1684134378.5,"HOLD",2025-09-24
126,"BELRISE","BELRISE INDUSTRIES LTD","MID_CAP",161.5,1.02,4.61,13.36,56.7,69.3,"BULLISH",38.27,15,8,15,53.29,50.22,51,57.27,60,1611923072.49,"HOLD",2025-09-24
172,"QPOWER","QUALITY POWER ELEC EQUP L","SMALL_CAP",972.2,-7.11,-1.65,18.19,56.7,59.4,"STRONG_BULLISH",23.42,16,6,0,NA,NA,NA,NA,NA,1163858738.05,"HOLD",2025-09-24
464,"PSUBANK","KOTAK PSU BANK","MICRO_CAP",742.25,-0.25,1.38,6.1,56.7,70.5,"STRONG_BULLISH",5.78,12,12,0,NA,NA,NA,NA,NA,222644360.88,"HOLD",2025-09-24
732,"ESILVER","EDELAMC - ESILVER","MICRO_CAP",135.63,-0.21,6.54,16.2,56.7,77.4,"STRONG_BULLISH",18.53,16,8,0,NA,NA,NA,NA,NA,66227702.78,"HOLD",2025-09-24
734,"UNIECOM","UNICOMMERCE ESOLUTIONS L","MICRO_CAP",147.15,2.11,2.62,6.81,56.7,56.1,"BULLISH",20.54,11,13,0,NA,NA,NA,NA,NA,65698704.56,"HOLD",2025-09-24
776,"GROWWGOLD","GROWWAMC - GROWWGOLD","MICRO_CAP",111.89,-0.52,3.62,13.19,56.7,77.1,"STRONG_BULLISH",15.86,14,10,0,NA,NA,NA,NA,NA,53979696.85,"HOLD",2025-09-24
779,"EGOLD","EDELAMC - EGOLD","MICRO_CAP",114.45,-0.43,3.76,13.54,56.7,78.8,"STRONG_BULLISH",15.88,14,10,0,NA,NA,NA,NA,NA,52725354.55,"HOLD",2025-09-24
81,"TVSMOTOR","TVS MOTOR COMPANY  LTD","MID_CAP",3453,-1.7,-1.35,5.12,56,58.2,"STRONG_BULLISH",23.79,13,10,0,NA,NA,NA,NA,NA,2411137598.3,"HOLD",2025-09-24
125,"HDFCAMC","HDFC AMC LIMITED","MID_CAP",5790,-1.59,-0.31,-1.73,56,54.9,"STRONG_BULLISH",14.28,9,12,0,NA,NA,NA,NA,NA,1629692109.5,"HOLD",2025-09-24
324,"TOLINS","TOLINS TYRES LIMITED","MICRO_CAP",195.64,3.87,0.75,25.4,56,66,"BULLISH",20.78,18,14,0,NA,NA,NA,NA,NA,428723154.43,"HOLD",2025-09-24
337,"SUPRAJIT","SUPRAJIT ENGINEERING LTD","MICRO_CAP",493.25,-0.15,8.53,9.08,56,67.8,"STRONG_BULLISH",5.63,14,6,0,NA,NA,NA,NA,NA,398879700.5,"HOLD",2025-09-24
555,"ABDL","ALLIED BLEND N DISTILS L","MICRO_CAP",535.3,0.68,-1.64,4.56,56,55.5,"STRONG_BULLISH",10.6,9,12,10,41.05,38.33,50,58.57,10,151265719.05,"HOLD",2025-09-24
