"SYMBOL","CURRENT_PRICE","MONTHLY_RS","CONSOLIDATION_BREAKOUT","CUP_HANDLE","LONG_TERM_UPTREND","MOMENTUM_BREAKOUT","SUPPORT_BOUNCE","VOLUME_ACCUMULATION","EARNINGS_MOMENTUM","WEEK52_HIGH_BREAKOUT","TECHNICAL_SCORE","MARKET_CAP_CATEGORY"
"M&MFIN",367.55,8.54,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,71.3,"LARGE_CAP"
"BSE",2815.9,4.79,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,70,"LARGE_CAP"
"ARTEMISMED",269.9,3.55,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,69.3,"MICRO_CAP"
"AUBANK",960.7,8.92,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67.3,"MID_CAP"
"KMEW",3032.6,17.92,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,67.3,"SMALL_CAP"
"BLISSGVS",171.23,2.63,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,66.7,"SMALL_CAP"
"INFOBEAN",682.4,6.66,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,66,"SMALL_CAP"
"ASHOKLEY",160.86,4.11,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,65.3,"MID_CAP"
"EGOLD",129.2,4.54,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,65.3,"MICRO_CAP"
"DREDGECORP",880.55,9.05,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,64.7,"SMALL_CAP"
"AVANTIFEED",819.6,5.79,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64.7,"MICRO_CAP"
"CANBK",148.64,8.97,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64,"LARGE_CAP"
"GOLDIETF",110.64,4.52,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64,"SMALL_CAP"
"CANFINHOME",900.8,4.97,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64,"MICRO_CAP"
"QGOLDHALF",107,4.53,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,64,"MICRO_CAP"
"COFORGE",1977.9,4.54,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,63.3,"LARGE_CAP"
"INDUSTOWER",415.7,4.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62.7,"LARGE_CAP"
"ASIANPAINT",2968.5,4.14,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,62.7,"MID_CAP"
"CARRARO",546.1,4.93,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62.7,"MICRO_CAP"
"BAJFINANCE",1048,2.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,62,"LARGE_CAP"
"CUMMINSIND",4468.9,3.03,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,62,"MID_CAP"
"ANURAS",1261.4,3.88,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,62,"SMALL_CAP"
"GRMOVER",470.25,7.22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,62,"MICRO_CAP"
"LTF",309.6,7.79,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,61.3,"MID_CAP"
"BSOFT",432.75,3.85,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,61.3,"MID_CAP"
"ATHERENERG",675.2,7.12,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61.3,"SMALL_CAP"
"CUPID",365.1,22.53,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61.3,"SMALL_CAP"
"CUB",271.85,9.05,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,61.3,"SMALL_CAP"
"ABCAPITAL",358.75,5.78,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60.7,"MID_CAP"
"VINCOFE",169.36,3.82,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,60.7,"MID_CAP"
"VLSFINANCE",333.45,11.8,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,60.7,"MICRO_CAP"
"HINDCOPPER",371.85,12.29,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,60,"LARGE_CAP"
"AXISBANK",1282.5,5.14,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60,"LARGE_CAP"
"CHOLAFIN",1730.4,3.78,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,60,"MID_CAP"
