"SYMBOL","CURRENT_PRICE","MONTHLY_RS","CONSOLIDATION_BREAKOUT","CUP_HANDLE","LONG_TERM_UPTREND","MOMENTUM_BREAKOUT","SUPPORT_BOUNCE","VOLUME_ACCUMULATION","EARNINGS_MOMENTUM","WEEK52_HIGH_BREAKOUT","TECHNICAL_SCORE","MARKET_CAP_CATEGORY"
"AVANTIFEED",841.65,8.87,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,77.3,"LARGE_CAP"
"BHARATFORG",1446.2,7.52,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,76.7,"MID_CAP"
"CUPID",331.17,29.88,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,72.7,"MID_CAP"
"BANKBARODA",293.3,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,71.3,"MID_CAP"
"LATENTVIEW",494.25,4.75,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,70,"MID_CAP"
"APEX",288.19,7.26,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,70,"SMALL_CAP"
"ARVIND",356.95,5.12,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,70,"MICRO_CAP"
"SANSERA",1579.7,5.67,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,70,"MICRO_CAP"
"MANOMAY",233.16,12.12,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,69.3,"MICRO_CAP"
"IMFA",1343.3,18.58,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,68.7,"MID_CAP"
"SJS",1758.3,9.01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,68.7,"SMALL_CAP"
"LTIM",5972,4.63,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67.3,"LARGE_CAP"
"PNB",125.06,5.08,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,67.3,"MID_CAP"
"BANCOINDIA",787.45,10.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,67.3,"MID_CAP"
"ZOTA",1648.6,7.64,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,67.3,"MICRO_CAP"
"INTELLECT",1142.8,4.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,66,"LARGE_CAP"
"AUBANK",925.65,6.65,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,65.3,"MID_CAP"
"SILVER360",154.25,12.12,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,65.3,"MICRO_CAP"
"BSE",2898.3,4.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64.7,"LARGE_CAP"
"BHEL",289.2,9.42,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64.7,"LARGE_CAP"
"M&MFIN",329.85,7.1,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,64.7,"MID_CAP"
"GSLSU",131.9,3.91,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,64.7,"MICRO_CAP"
"BPCL",365.65,4.33,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,64,"MID_CAP"
"CANFINHOME",890.3,4.28,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,64,"MICRO_CAP"
"CIGNITITEC",1793.9,3.55,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,64,"MICRO_CAP"
"CHENNPETRO",1060.4,18.44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,63.3,"MID_CAP"
"AWL",275.8,1.73,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,63.3,"SMALL_CAP"
"STYLAMIND",2051.2,7.51,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,63.3,"MICRO_CAP"
"KMEW",2813.2,15.57,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,63.3,"MICRO_CAP"
"PERSISTENT",6316,5.51,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,62.7,"LARGE_CAP"
"BANKINDIA",148.59,8.41,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,62.7,"SMALL_CAP"
"BALAJITELE",121.66,19.15,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,62.7,"MICRO_CAP"
"GRMOVER",494.35,9.91,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,62,"SMALL_CAP"
"CANBK",150.38,10.29,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61.3,"LARGE_CAP"
"SEQUENT",252,12.84,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,61.3,"MID_CAP"
"CUB",274.35,8.63,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61.3,"SMALL_CAP"
"AUROPHARMA",1235.8,5.49,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,61.3,"SMALL_CAP"
"CARTRADE",3101.3,8.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,61.3,"SMALL_CAP"
"AVL",537.15,2.51,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60.7,"MICRO_CAP"
"COFORGE",1858.2,2.66,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,"LARGE_CAP"
"SONACOMS",506.95,3.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,60,"MID_CAP"
"HCLTECH",1662.6,3.38,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,59.3,"LARGE_CAP"
"ATHERENERG",685,19.53,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,59.3,"MID_CAP"
"IDBI",104.62,4.86,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,59.3,"MID_CAP"
"360ONE",1119.2,0.45,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59.3,"SMALL_CAP"
"CSBBANK",421.4,1.34,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,59.3,"MICRO_CAP"
"MOTHERSON",112.16,4.39,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,58.7,"MID_CAP"
"FEDERALBNK",246.02,7.03,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,58.7,"MID_CAP"
"HINDPETRO",477.15,6.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58.7,"MID_CAP"
"ASHOKLEY",145.46,2.82,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58.7,"SMALL_CAP"
"MCX",9799,5.81,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58,"LARGE_CAP"
"ADANIENSOL",1006.25,6.7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,58,"MID_CAP"
"UNIONBANK",154.48,3.89,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,58,"MID_CAP"
"AZAD",1672,1.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,"SMALL_CAP"
"ARTEMISMED",287.52,6.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,58,"MICRO_CAP"
"BHARTIARTL",2159.8,3.64,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,57.3,"LARGE_CAP"
"SBIN",982.75,5.63,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,57.3,"LARGE_CAP"
"BSOFT",391.3,0.6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,57.3,"SMALL_CAP"
"RPEL",1054.85,22.81,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,57.3,"MICRO_CAP"
"AXISBANK",1270.4,5.34,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"LARGE_CAP"
"VENUSREM",644.85,27.6,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,56.7,"SMALL_CAP"
"DCBBANK",184.82,15.41,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"SMALL_CAP"
"TATVA",1533.4,11.77,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"MICRO_CAP"
"ABDL",660.75,8.03,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,56.7,"MICRO_CAP"
"CCL",1032.7,4.43,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"MICRO_CAP"
"CARYSIL",1022.2,3.58,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"MICRO_CAP"
"RATNAVEER",157.6,1.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56.7,"MICRO_CAP"
"PRICOLLTD",661.1,14.4,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,56,"MID_CAP"
"INDIANB",885.55,9.75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56,"SMALL_CAP"
"DATAPATTNS",3055.2,5.86,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,56,"SMALL_CAP"
"DEEPAKFERT",1449,-0.87,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,56,"SMALL_CAP"
"HDFCGOLD",105.33,7.37,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"SBISILVER",153.81,12.22,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"ASHAPURMIN",694.25,10.83,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"VTL",460.65,2.23,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,56,"MICRO_CAP"
"ESILVER",156.39,12.03,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,56,"MICRO_CAP"
"ASTERDM",662.6,2.37,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"SMALL_CAP"
"AXISGOLD",103.16,7.53,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"MICRO_CAP"
"GUJTHEM",437.5,4.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"MICRO_CAP"
"GOLDETFADD",120.78,7.69,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54.7,"MICRO_CAP"
"BEL",423.2,4.19,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"LARGE_CAP"
"ASIANPAINT",2893.7,3.82,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"LARGE_CAP"
"GMRAIRPORT",102.92,3.97,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,54,"MID_CAP"
"BIOCON",410.1,4.27,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"SMALL_CAP"
"CHOICEIN",799.75,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"SMALL_CAP"
"SUPRIYA",766.05,3.77,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,54,"MICRO_CAP"
"SILVER",156.54,12.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
"CESC",171.38,1.48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
"SILVERETF",152.14,12.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
"BAJAJCON",276.1,5.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,54,"MICRO_CAP"
"CUMMINSIND",4261.3,3.52,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,53.3,"MID_CAP"
"CHOLAFIN",1678.1,3.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53.3,"MID_CAP"
"FAZE3Q",541.05,2.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,53.3,"MICRO_CAP"
"SRM",620.6,7.83,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,53.3,"MICRO_CAP"
"SUNPHARMA",1784.1,2.8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52.7,"MID_CAP"
"LTF",297.65,11.36,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52.7,"SMALL_CAP"
"MINDACORP",605.3,5.81,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52.7,"MICRO_CAP"
"IIFL",557.55,5.53,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,52.7,"MICRO_CAP"
"APOLLOTYRE",522.65,3.59,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,52.7,"MICRO_CAP"
