"RANK","SYMBOL","COMPANY_NAME","MARKET_CAP_CATEGORY","CURRENT_PRICE","CHANGE_1D","CHANGE_1W","CHANGE_1M","TECHNICAL_SCORE","RSI","TREND_SIGNAL","RELATIVE_STRENGTH","CAN_SLIM_SCORE","MINERVINI_SCORE","FUNDAMENTAL_SCORE","ENHANCED_FUND_SCORE","EARNINGS_QUALITY","SALES_GROWTH","FINANCIAL_STRENGTH","INSTITUTIONAL_BACKING","TRADING_VALUE","TRADING_SIGNAL","ANALYSIS_DATE"
1279,"DECCANCE","DECCAN CEMENTS LIMITED","MICRO_CAP",1070.8,-3.86,-1.05,0.11,73.3,52.3,"STRONG_BULLISH",19.07,10,12,25,70.52,74.35,86,55.91,54,149473414.6,"BUY",2025-09-12
1279,"DECCANCE","DECCAN CEMENTS LIMITED","MICRO_CAP",1070.8,-3.86,-1.05,0.11,73.3,52.3,"STRONG_BULLISH",19.07,10,12,25,70.52,74.35,86,55.91,54,149473414.6,"BUY",2025-09-12
1280,"DECCANCE","DECCAN CEMENTS LIMITED","MICRO_CAP",1070.8,-3.86,-1.05,0.11,73.3,52.3,"STRONG_BULLISH",19.07,10,12,25,70.52,74.35,86,55.91,54,149473414.6,"BUY",2025-09-12
1280,"DECCANCE","DECCAN CEMENTS LIMITED","MICRO_CAP",1070.8,-3.86,-1.05,0.11,73.3,52.3,"STRONG_BULLISH",19.07,10,12,25,70.52,74.35,86,55.91,54,149473414.6,"BUY",2025-09-12
3225,"BTML","BODHI TREE MULTIMEDIA LTD","MICRO_CAP",9.37,3.88,5.16,12.62,73.3,67.9,"STRONG_BULLISH",11.18,11,10,25,72.5,75.43,94,58.86,47,4901431.79,"BUY",2025-09-12
3225,"BTML","BODHI TREE MULTIMEDIA LTD","MICRO_CAP",9.37,3.88,5.16,12.62,73.3,67.9,"STRONG_BULLISH",11.18,11,10,25,72.5,75.43,94,58.86,47,4901431.79,"BUY",2025-09-12
3226,"BTML","BODHI TREE MULTIMEDIA LTD","MICRO_CAP",9.37,3.88,5.16,12.62,73.3,67.9,"STRONG_BULLISH",11.18,11,10,25,72.5,75.43,94,58.86,47,4901431.79,"BUY",2025-09-12
3226,"BTML","BODHI TREE MULTIMEDIA LTD","MICRO_CAP",9.37,3.88,5.16,12.62,73.3,67.9,"STRONG_BULLISH",11.18,11,10,25,72.5,75.43,94,58.86,47,4901431.79,"BUY",2025-09-12
937,"ARVINDFASN","ARVIND FASHIONS LIMITED","MICRO_CAP",553.35,0.46,2.22,9.65,72.7,64.7,"STRONG_BULLISH",22.1,18,12,15,50.43,47.61,47,55.45,57,281837743.65,"BUY",2025-09-12
937,"ARVINDFASN","ARVIND FASHIONS LIMITED","MICRO_CAP",553.35,0.46,2.22,9.65,72.7,64.7,"STRONG_BULLISH",22.1,18,12,15,50.43,47.61,47,55.45,57,281837743.65,"BUY",2025-09-12
938,"ARVINDFASN","ARVIND FASHIONS LIMITED","MICRO_CAP",553.35,0.46,2.22,9.65,72.7,64.7,"STRONG_BULLISH",22.1,18,12,15,50.43,47.61,47,55.45,57,281837743.65,"BUY",2025-09-12
938,"ARVINDFASN","ARVIND FASHIONS LIMITED","MICRO_CAP",553.35,0.46,2.22,9.65,72.7,64.7,"STRONG_BULLISH",22.1,18,12,15,50.43,47.61,47,55.45,57,281837743.65,"BUY",2025-09-12
