SYMBOL,TIMESTAMP,OPEN,HIGH,LOW,CLOSE,TOTTRDQTY,TOTTRDVAL
BANCOINDIA,2026-02-19,662.2,678.25,647.1,649.8,210154.0,139216684.75
BANCOINDIA,2026-02-20,649.0,664.7,646.2,650.4,170803.0,111646549.55
BANCOINDIA,2026-02-23,654.3,672.2,651.4,656.95,206944.0,136987064.85
BANCOINDIA,2026-02-24,656.0,661.75,647.55,651.75,134120.0,87567188.5
BANCOINDIA,2026-02-25,655.95,658.85,637.05,639.7,108510.0,70243376.6
BANCOINDIA,2026-02-26,644.8,644.85,624.2,631.25,156103.0,98616359.85
BANCOINDIA,2026-02-27,629.0,640.35,617.1,622.95,424492.0,266288237.8
BANCOINDIA,2026-03-02,581.0,610.0,581.0,593.6,203649.0,121808732.75
BANCOINDIA,2026-03-04,581.0,582.65,570.0,572.7,223406.0,128342034.55
BANCOINDIA,2026-03-05,580.0,585.9,569.0,583.2,154674.0,89372191.45
BANCOINDIA,2026-03-06,583.2,590.0,575.85,581.9,92790.0,54117004.35
BANCOINDIA,2026-03-09,565.0,577.7,554.0,561.45,205196.0,1150.35
BANCOINDIA,2026-03-10,575.0,577.0,564.4,571.3,404934.0,2303.2
BANCOINDIA,2026-03-11,582.6,585.0,570.0,576.0,206049.0,1190.85
BANCOINDIA,2026-03-12,574.0,581.8,561.35,575.25,211233.0,1205.49
BANCOINDIA,2026-03-13,574.15,574.15,536.0,549.9,339345.0,1857.58
BANCOINDIA,2026-03-16,558.3,566.8,545.7,562.35,299352.0,1672.53
BANCOINDIA,2026-03-17,570.8,578.9,563.6,576.7,197087.0,1129.89
BANCOINDIA,2026-03-18,574.95,589.25,570.55,573.7,307774.0,1777.72
BANCOINDIA,2026-03-19,567.0,567.0,548.1,550.35,183774.0,1020.12
BANCOINDIA,2026-03-20,560.0,561.8,551.05,553.7,135580.0,752.41
BANCOINDIA,2026-03-23,545.0,545.8,516.1,522.35,292630.0,1545.21
BANCOINDIA,2026-03-24,533.0,553.65,530.0,551.25,172604.0,938.34
BANCOINDIA,2026-03-25,554.9,569.8,554.0,560.75,140348.0,789.85
BANCOINDIA,2026-03-26,554.9,569.8,554.0,560.75,140348.0,789.85
BANCOINDIA,2026-03-27,555.0,556.55,525.0,531.65,208283.0,1121.29
BANCOINDIA,2026-03-30,525.0,526.7,502.0,504.35,334941.0,1715.09
BANCOINDIA,2026-03-31,525.0,526.7,502.0,504.35,334941.0,1715.09
BANCOINDIA,2026-04-01,534.95,545.3,521.55,539.65,272729.0,1471.25
BANCOINDIA,2026-04-02,529.95,529.95,510.45,520.9,270250.0,1401.57
BHARATFORG,2023-01-02,883.0,891.85,878.4,884.05,718239.0,636629890.85
BHARATFORG,2023-01-03,885.85,888.7,875.0,878.85,473048.0,416777575.05
BHARATFORG,2023-01-04,880.0,881.0,859.2,860.75,1287231.0,1113781109.75
BHARATFORG,2023-01-05,863.0,881.75,855.4,879.7,1022049.0,888330112.55
BHARATFORG,2023-01-06,879.0,884.0,865.35,869.5,477770.0,417304241.75
BHARATFORG,2023-01-09,875.0,885.2,871.0,882.45,402350.0,353332900.85
BHARATFORG,2023-01-10,886.3,887.95,876.55,883.25,550315.0,485667349.75
BHARATFORG,2023-01-11,884.0,890.4,860.0,865.85,1336137.0,1163697576.65
BHARATFORG,2023-01-12,870.4,879.9,868.45,873.35,564899.0,493812180.55
BHARATFORG,2023-01-13,876.0,878.0,864.3,873.45,581572.0,507478501.45
BHARATFORG,2023-01-16,873.0,879.9,857.35,861.25,722718.0,624398609.7
BHARATFORG,2023-01-17,862.0,868.9,859.0,865.05,955031.0,824622540.8
BHARATFORG,2023-01-18,865.0,875.5,860.3,872.75,553751.0,481917360.45
BHARATFORG,2023-01-19,872.85,878.5,865.25,874.35,415181.0,362761039.5
BHARATFORG,2023-01-20,874.35,882.35,860.0,861.35,956488.0,835948438.3
BHARATFORG,2023-01-23,866.0,881.45,864.05,879.25,799262.0,700628037.45
BHARATFORG,2023-01-24,882.0,884.0,865.55,870.45,527017.0,459837617.2
BHARATFORG,2023-01-25,869.9,869.9,849.0,862.65,795188.0,682524807.45
BHARATFORG,2023-01-27,866.0,873.0,839.6,855.15,1391478.0,1187715080.15
BHARATFORG,2023-01-30,855.1,869.85,850.15,865.1,542054.0,467624791.1
BHARATFORG,2023-01-31,867.0,884.0,864.5,874.1,1355161.0,1184887670.7
BHARATFORG,2023-02-01,884.85,903.8,845.05,868.15,1510298.0,1338071177.3
BHARATFORG,2023-02-02,862.0,884.3,860.05,871.1,904253.0,789072362.45
BHARATFORG,2023-02-03,872.0,884.45,852.15,867.55,1069217.0,924748368.1
BHARATFORG,2023-02-06,875.0,884.0,863.0,875.85,680364.0,593695806.35
BHARATFORG,2023-02-07,878.0,878.9,859.2,866.15,646067.0,559861652.4
BHARATFORG,2023-02-08,868.0,869.15,858.55,866.4,586262.0,506780976.05
BHARATFORG,2023-02-09,864.5,874.9,863.0,869.55,560265.0,486600722.15
BHARATFORG,2023-02-10,869.55,885.0,865.15,883.0,623404.0,547215565.75
BHARATFORG,2023-02-13,887.95,910.0,886.0,890.05,2309490.0,2068838614.8
BHARATFORG,2023-02-14,890.0,903.7,858.6,873.5,3793347.0,3336129687.05
BHARATFORG,2023-02-15,850.0,857.0,811.65,835.7,5995432.0,4964020800.85
BHARATFORG,2023-02-16,837.0,874.2,835.0,855.95,2868392.0,2446951225.65
BHARATFORG,2023-02-17,858.0,866.0,847.95,862.4,1692410.0,1453489541.3
BHARATFORG,2023-02-20,865.85,874.3,856.05,860.35,895226.0,775262226.0
BHARATFORG,2023-02-21,865.6,871.0,852.85,854.8,1381249.0,1187859302.3
BHARATFORG,2023-02-22,854.6,862.15,837.05,841.9,977266.0,828597750.7
BHARATFORG,2023-02-23,843.75,843.75,818.9,830.15,2341872.0,1935123707.9
BHARATFORG,2023-02-24,836.9,837.6,823.55,828.95,1096876.0,909754090.95
BHARATFORG,2023-02-27,824.0,829.4,813.0,821.8,1144982.0,936820226.95
BHARATFORG,2023-02-28,821.95,826.85,812.85,816.0,1104103.0,903819633.65
BHARATFORG,2023-03-01,817.0,827.95,815.05,824.05,732485.0,601160737.05
BHARATFORG,2023-03-02,829.0,836.9,821.45,833.3,1262632.0,1049139574.8
BHARATFORG,2023-03-03,844.95,844.95,814.5,825.05,1475015.0,1217473062.85
BHARATFORG,2023-03-06,828.9,834.5,826.0,827.9,440453.0,365522820.0
BHARATFORG,2023-03-08,827.9,836.15,819.55,834.55,483070.0,400957332.4
BHARATFORG,2023-03-09,844.0,845.0,822.9,825.2,1183815.0,985019757.2
BHARATFORG,2023-03-10,822.0,823.55,814.3,820.9,618539.0,506765729.4
BHARATFORG,2023-03-13,820.9,824.8,792.0,795.95,1325529.0,1064421895.9
BHARATFORG,2023-03-14,795.0,795.0,780.0,787.45,1194923.0,940325106.1
BHARATFORG,2023-03-15,790.5,808.7,790.5,792.95,812807.0,650844817.05
BHARATFORG,2023-03-16,794.1,794.65,776.1,788.5,960790.0,754711498.75
BHARATFORG,2023-03-17,806.95,826.3,793.1,800.7,1760495.0,1416924269.05
BHARATFORG,2023-03-20,805.0,807.0,779.05,787.8,1055771.0,833031059.6
BHARATFORG,2023-03-21,788.55,790.2,770.15,778.05,825685.0,642880749.95
BHARATFORG,2023-03-22,785.0,793.2,780.5,782.4,425557.0,333500820.55
BHARATFORG,2023-03-23,782.1,782.1,766.95,770.1,776317.0,599941210.25
BHARATFORG,2023-03-24,770.1,773.65,761.0,764.8,490579.0,376837460.4
BHARATFORG,2023-03-27,765.0,769.5,754.75,757.15,588990.0,449128007.4
BHARATFORG,2023-03-28,760.0,760.0,747.75,750.2,607955.0,457566330.5
BHARATFORG,2023-03-29,750.2,760.0,745.4,757.3,1341232.0,1008554542.5
BHARATFORG,2023-03-31,758.0,772.0,758.0,770.45,613531.0,471090846.5
BHARATFORG,2023-04-03,780.75,784.6,768.9,771.2,1059247.0,821084748.7
BHARATFORG,2023-04-05,760.0,763.65,747.05,758.3,2446994.0,1842999749.85
BHARATFORG,2023-04-06,758.1,765.0,752.15,762.4,1153433.0,874469660.4
BHARATFORG,2023-04-10,762.9,762.9,743.55,756.45,1153620.0,867596660.65
BHARATFORG,2023-04-11,760.0,765.2,755.5,764.0,653069.0,496989884.3
BHARATFORG,2023-04-12,766.0,776.5,763.0,769.1,1952959.0,1506434427.3
BHARATFORG,2023-04-13,770.5,770.5,761.0,764.45,1017640.0,777997395.9
BHARATFORG,2023-04-17,768.75,779.4,759.55,777.95,865797.0,668168634.55
BHARATFORG,2023-04-18,780.0,793.0,772.85,789.3,1349083.0,1055814116.9
BHARATFORG,2023-04-19,793.8,793.8,776.05,780.55,885865.0,692484490.05
BHARATFORG,2023-04-20,780.65,791.0,776.0,787.65,739652.0,580685791.05
BHARATFORG,2023-04-21,787.6,787.6,775.55,782.75,691874.0,540988081.0
BHARATFORG,2023-04-24,777.7,791.6,776.1,790.7,749433.0,588404842.85
BHARATFORG,2023-04-25,790.6,790.6,779.4,784.3,909544.0,712850967.7
BHARATFORG,2023-04-26,783.0,793.5,780.7,792.05,643599.0,507744776.4
BHARATFORG,2023-04-27,791.0,797.95,788.05,791.05,881296.0,698054687.85
BHARATFORG,2023-04-28,791.0,803.8,789.5,801.35,906746.0,722727720.1
BHARATFORG,2023-05-02,803.3,808.45,798.0,799.7,1356601.0,1090389359.1
BHARATFORG,2023-05-03,797.0,797.0,782.1,784.85,1399263.0,1098732685.8
BHARATFORG,2023-05-04,787.9,789.5,773.85,775.05,1306888.0,1017067900.6
BHARATFORG,2023-05-05,774.9,785.2,748.4,760.25,3963420.0,3026551873.1
BHARATFORG,2023-05-08,767.35,784.0,767.35,778.3,2222652.0,1725663124.75
BHARATFORG,2023-05-09,780.0,786.7,772.5,774.1,841271.0,655374528.8
BHARATFORG,2023-05-10,775.0,779.9,772.65,776.25,810393.0,628855477.35
BHARATFORG,2023-05-11,776.6,782.9,773.5,778.2,735837.0,571393257.65
BHARATFORG,2023-05-12,780.0,781.0,755.4,757.55,1888833.0,1445714722.8
BHARATFORG,2023-05-15,758.9,770.0,757.0,766.75,1888769.0,1440232146.55
BHARATFORG,2023-05-16,770.0,773.8,764.0,769.3,1204503.0,927889240.3
BHARATFORG,2023-05-17,769.3,778.9,763.35,776.85,699753.0,539968468.15
BHARATFORG,2023-05-18,780.0,784.0,762.35,765.45,796524.0,615979748.65
BHARATFORG,2023-05-19,768.0,768.0,752.85,757.3,1096316.0,830798833.2
BHARATFORG,2023-05-22,758.1,763.5,756.05,760.35,439329.0,333811976.15
BHARATFORG,2023-05-23,762.0,772.95,756.2,768.8,739813.0,568001064.25
BHARATFORG,2023-05-24,768.8,768.9,760.3,762.15,950395.0,725461723.35
BHARATFORG,2023-05-25,762.5,765.0,754.05,757.45,860993.0,652975740.0
BHARATFORG,2023-05-26,758.2,768.6,756.0,767.45,924717.0,706382701.65
BHARATFORG,2023-05-29,774.0,789.0,766.3,787.2,1359781.0,1062904108.15
BHARATFORG,2023-05-30,791.55,793.5,780.15,782.05,1542396.0,1215001440.75
BHARATFORG,2023-05-31,782.1,793.9,776.85,791.3,1354337.0,1070182954.6
BHARATFORG,2023-06-01,791.45,799.4,786.25,797.05,1065254.0,847244006.5
BHARATFORG,2023-06-02,799.1,801.7,785.6,788.95,1249805.0,987686584.6
BHARATFORG,2023-06-05,798.2,804.55,792.4,798.35,1708483.0,1364633288.25
BHARATFORG,2023-06-06,799.1,804.05,796.45,802.5,730992.0,585269438.3
BHARATFORG,2023-06-07,803.0,810.4,799.05,808.45,992533.0,799944764.1
BHARATFORG,2023-06-08,812.0,830.0,810.5,818.0,1857339.0,1526666786.75
BHARATFORG,2023-06-09,820.0,821.65,812.0,815.6,577794.0,471437933.85
BHARATFORG,2023-06-12,817.55,826.0,814.3,824.95,931494.0,766785648.5
BHARATFORG,2023-06-13,827.4,831.85,822.6,829.6,725398.0,600636547.0
BHARATFORG,2023-06-14,830.75,831.9,822.15,828.0,346936.0,286533462.05
BHARATFORG,2023-06-15,828.15,832.0,820.25,822.85,506666.0,418555424.45
BHARATFORG,2023-06-16,824.4,841.7,824.35,837.85,1044724.0,873592532.75
BHARATFORG,2023-06-19,837.95,845.7,822.95,825.55,1579210.0,1314639170.8
BHARATFORG,2023-06-20,827.0,828.8,812.15,817.6,1690477.0,1381642584.6
BHARATFORG,2023-06-21,821.9,824.0,809.55,813.8,1120347.0,912732796.95
BHARATFORG,2023-06-22,817.45,827.65,811.3,814.95,794796.0,650804228.4
BHARATFORG,2023-06-23,816.8,818.7,801.65,807.0,522363.0,422258081.15
BHARATFORG,2023-06-26,807.15,818.9,799.8,815.3,767301.0,621429939.75
BHARATFORG,2023-06-27,819.95,823.75,811.0,819.75,578957.0,473698880.95
BHARATFORG,2023-06-28,820.0,823.4,813.5,816.65,568288.0,465239084.4
BHARATFORG,2023-06-30,817.0,843.0,817.0,836.8,1418152.0,1182257882.9
BHARATFORG,2023-07-03,843.95,843.95,832.05,840.6,700921.0,587704501.4
BHARATFORG,2023-07-04,843.0,846.8,833.0,837.1,511943.0,429832356.05
BHARATFORG,2023-07-05,837.0,857.7,832.2,854.8,1489107.0,1267331827.35
BHARATFORG,2023-07-06,859.0,859.25,849.0,855.4,758345.0,647838713.2
BHARATFORG,2023-07-07,852.0,854.25,839.0,842.95,1019335.0,861860071.45
BHARATFORG,2023-07-10,843.2,854.8,839.5,851.25,739590.0,627721509.0
BHARATFORG,2023-07-11,856.45,862.9,850.1,853.15,718175.0,615056456.05
BHARATFORG,2023-07-12,855.9,861.7,851.05,854.55,715091.0,612857230.3
BHARATFORG,2023-07-13,855.1,860.5,850.25,858.1,918372.0,785620326.4
BHARATFORG,2023-07-14,865.0,869.0,855.35,867.2,722002.0,622419923.05
BHARATFORG,2023-07-17,869.95,871.5,862.1,866.3,894465.0,774339863.75
BHARATFORG,2023-07-18,865.1,875.0,863.85,870.45,856007.0,744562029.0
BHARATFORG,2023-07-19,871.0,872.7,853.0,855.55,1353387.0,1161186975.9
BHARATFORG,2023-07-20,859.05,859.05,845.25,851.6,899448.0,765189841.45
BHARATFORG,2023-07-21,850.45,855.45,844.0,852.15,473811.0,402528405.95
BHARATFORG,2023-07-24,852.1,855.0,840.3,852.2,687269.0,583040111.1
BHARATFORG,2023-07-25,858.0,869.0,854.0,867.55,881239.0,759906256.15
BHARATFORG,2023-07-26,870.0,879.95,867.1,876.45,899574.0,786081837.0
BHARATFORG,2023-07-27,880.0,914.25,871.0,897.7,1482538.0,1321712752.5
BHARATFORG,2023-07-28,920.95,920.95,897.45,902.85,3143050.0,2843306482.15
BHARATFORG,2023-07-31,902.0,935.95,901.95,931.45,2257553.0,2090664820.55
BHARATFORG,2023-08-01,935.0,938.3,922.5,933.55,945998.0,881110484.35
BHARATFORG,2023-08-02,934.0,934.05,895.0,905.65,1726166.0,1572377740.3
BHARATFORG,2023-08-03,900.9,912.75,898.95,908.4,874836.0,791751115.55
BHARATFORG,2023-08-04,911.0,919.1,904.2,912.55,709770.0,647933704.85
BHARATFORG,2023-08-07,913.0,927.55,907.0,910.2,463759.0,423669650.1
BHARATFORG,2023-08-08,910.2,912.9,899.5,905.75,325241.0,294624878.3
BHARATFORG,2023-08-09,905.75,975.0,887.2,963.1,6270873.0,5867362604.7
BHARATFORG,2023-08-10,976.0,979.65,946.45,950.5,2372341.0,2271797036.15
BHARATFORG,2023-08-11,950.0,983.5,947.15,971.4,1979567.0,1920145418.35
BHARATFORG,2023-08-14,969.5,969.5,948.05,951.45,800530.0,763136315.15
BHARATFORG,2023-08-16,952.0,967.9,935.85,960.15,1435461.0,1371353302.4
BHARATFORG,2023-08-17,966.8,972.4,952.8,956.2,875435.0,842490877.25
BHARATFORG,2023-08-18,956.8,974.05,950.3,970.75,1561756.0,1502230646.85
BHARATFORG,2023-08-21,974.95,991.3,967.3,980.05,2824960.0,2773051195.6
BHARATFORG,2023-08-22,990.05,1011.2,982.9,1006.7,2871799.0,2864483551.9
BHARATFORG,2023-08-23,1011.8,1043.45,1010.0,1035.9,3273142.0,3376560002.5
BHARATFORG,2023-08-24,1038.0,1052.1,1026.9,1041.35,1863812.0,1937785939.1
BHARATFORG,2023-08-25,1042.0,1048.0,1020.0,1022.7,1421983.0,1468937781.8
BHARATFORG,2023-08-28,1025.0,1056.8,1023.05,1049.2,1884969.0,1971955841.4
BHARATFORG,2023-08-29,1056.0,1076.0,1052.0,1070.1,1751500.0,1867724944.4
BHARATFORG,2023-08-30,1073.0,1080.85,1054.3,1057.15,1944316.0,2072191559.55
BHARATFORG,2023-08-31,1060.0,1080.95,1057.65,1070.35,1758962.0,1883097334.2
BHARATFORG,2023-09-01,1072.95,1080.1,1055.95,1078.8,890014.0,952987429.05
BHARATFORG,2023-09-04,1085.0,1096.0,1078.55,1085.25,1903517.0,2069813419.55
BHARATFORG,2023-09-05,1085.0,1099.45,1075.0,1097.4,629423.0,686284605.0
BHARATFORG,2023-09-06,1101.0,1110.0,1091.55,1099.0,889082.0,977864066.3
BHARATFORG,2023-09-07,1105.0,1111.9,1094.05,1106.35,746876.0,824571720.0
BHARATFORG,2023-09-08,1106.95,1110.0,1094.2,1105.4,669736.0,739292495.35
BHARATFORG,2023-09-11,1107.1,1117.7,1100.0,1115.2,879928.0,977897785.75
BHARATFORG,2023-09-12,1117.0,1120.0,1071.3,1074.65,1093620.0,1186937409.7
BHARATFORG,2023-09-13,1079.75,1083.9,1064.05,1081.1,1051830.0,1130737750.1
BHARATFORG,2023-09-14,1100.0,1118.35,1091.0,1108.2,1338948.0,1480060499.5
BHARATFORG,2023-09-15,1130.0,1148.05,1110.2,1134.4,2341714.0,2637421960.6
BHARATFORG,2023-09-18,1145.0,1145.0,1117.95,1121.55,824581.0,929867599.95
BHARATFORG,2023-09-20,1119.9,1135.75,1108.65,1128.25,967266.0,1089860955.35
BHARATFORG,2023-09-21,1127.65,1143.35,1092.0,1098.8,1276809.0,1427290052.25
BHARATFORG,2023-09-22,1101.0,1113.95,1087.55,1090.95,860021.0,941736217.55
BHARATFORG,2023-09-25,1090.95,1110.0,1076.7,1106.25,1424185.0,1560573134.4
BHARATFORG,2023-09-26,1106.2,1115.7,1085.25,1087.3,1029816.0,1134107232.0
BHARATFORG,2023-09-27,1087.3,1094.7,1080.25,1089.7,808201.0,878905330.15
BHARATFORG,2023-09-28,1092.25,1096.85,1076.85,1083.65,1353886.0,1469346545.25
BHARATFORG,2023-09-29,1094.8,1100.95,1081.3,1091.6,907502.0,990841014.8
BHARATFORG,2023-10-03,1090.95,1090.95,1073.0,1083.7,545460.0,588901874.75
BHARATFORG,2023-10-04,1080.8,1080.9,1051.8,1060.9,788586.0,837821742.85
BHARATFORG,2023-10-05,1070.0,1077.05,1062.7,1069.85,464238.0,496839266.05
BHARATFORG,2023-10-06,1072.0,1094.7,1072.0,1091.9,993174.0,1080365899.5
BHARATFORG,2023-10-09,1089.95,1089.95,1073.65,1084.35,493176.0,534177348.15
BHARATFORG,2023-10-10,1094.0,1115.9,1087.6,1109.35,1268718.0,1404477500.65
BHARATFORG,2023-10-11,1117.95,1121.9,1112.45,1114.35,660234.0,737603058.95
BHARATFORG,2023-10-12,1118.0,1122.75,1110.0,1117.65,648613.0,724835865.35
BHARATFORG,2023-10-13,1111.05,1127.0,1111.05,1117.9,441654.0,494845895.8
BHARATFORG,2023-10-16,1119.5,1127.0,1112.0,1122.35,575772.0,645708609.0
BHARATFORG,2023-10-17,1124.05,1128.8,1118.3,1121.2,261269.0,293177943.4
BHARATFORG,2023-10-18,1124.0,1125.85,1103.45,1106.1,366909.0,407929312.15
BHARATFORG,2023-10-19,1100.1,1102.0,1084.05,1094.75,830150.0,907331463.25
BHARATFORG,2023-10-20,1090.0,1095.0,1065.05,1071.05,747206.0,803620019.7
BHARATFORG,2023-10-23,1071.8,1085.15,1051.2,1056.45,1581681.0,1686143494.95
BHARATFORG,2023-10-25,1049.0,1062.15,1011.2,1028.75,2363189.0,2439285463.3
BHARATFORG,2023-10-26,1016.15,1022.9,1008.9,1017.6,1236865.0,1254692311.5
BHARATFORG,2023-10-27,1025.0,1037.55,1022.65,1025.0,615619.0,633500738.8
BHARATFORG,2023-10-30,1025.0,1034.0,1002.3,1028.35,1536810.0,1575542765.8
BHARATFORG,2023-10-31,1028.55,1039.3,1015.0,1019.35,346106.0,354371770.75
BHARATFORG,2023-11-01,1024.0,1032.25,1017.45,1027.25,595750.0,611438101.75
BHARATFORG,2023-11-02,1035.0,1040.0,1024.1,1031.95,468806.0,482903058.6
BHARATFORG,2023-11-03,1034.45,1043.0,1027.25,1030.85,438050.0,452643632.55
BHARATFORG,2023-11-06,1041.8,1083.8,1032.5,1075.7,3643475.0,3873469151.45
BHARATFORG,2023-11-07,1073.5,1073.95,1015.0,1054.8,5358480.0,5658289649.05
BHARATFORG,2023-11-08,1063.0,1064.0,1027.3,1034.0,1848097.0,1920282859.9
BHARATFORG,2023-11-09,1035.0,1046.05,1029.1,1032.9,1185106.0,1228731485.5
BHARATFORG,2023-11-10,1032.0,1043.0,1018.0,1040.5,1066829.0,1102352795.85
BHARATFORG,2023-11-12,1050.0,1050.0,1041.2,1045.65,73797.0,77184916.25
BHARATFORG,2023-11-13,1044.0,1044.5,1028.1,1031.2,1398118.0,1448219255.15
BHARATFORG,2023-11-15,1041.0,1064.0,1036.75,1061.8,1213644.0,1273032917.1
BHARATFORG,2023-11-16,1061.8,1063.9,1049.1,1057.25,614110.0,648710574.45
BHARATFORG,2023-11-17,1059.0,1070.0,1054.4,1060.4,595745.0,632050735.35
BHARATFORG,2023-11-20,1061.0,1070.0,1056.3,1067.25,974108.0,1037756995.05
BHARATFORG,2023-11-21,1072.45,1081.0,1067.5,1077.75,950378.0,1022624487.05
BHARATFORG,2023-11-22,1081.0,1098.35,1070.95,1096.75,909485.0,989519941.55
BHARATFORG,2023-11-23,1098.95,1107.0,1088.65,1094.35,1142761.0,1256921430.6
BHARATFORG,2023-11-24,1096.0,1120.9,1093.5,1115.55,1312834.0,1460909542.85
BHARATFORG,2023-11-28,1121.45,1122.0,1088.45,1097.1,1267193.0,1397003873.6
BHARATFORG,2023-11-29,1103.95,1117.85,1100.15,1114.7,492071.0,547000832.5
BHARATFORG,2023-11-30,1114.7,1128.35,1110.95,1120.25,1157006.0,1296593091.4
BHARATFORG,2023-12-01,1130.0,1163.45,1124.6,1156.5,2714425.0,3103156199.6
BHARATFORG,2023-12-04,1172.0,1175.8,1155.05,1157.2,1606671.0,1865264491.3
BHARATFORG,2023-12-05,1164.0,1185.95,1158.3,1170.5,1129629.0,1323521745.6
BHARATFORG,2023-12-06,1174.9,1179.65,1163.7,1169.1,520319.0,609038821.95
BHARATFORG,2023-12-07,1172.85,1177.85,1160.75,1164.35,573632.0,670415377.5
BHARATFORG,2023-12-08,1166.45,1180.25,1164.2,1177.15,756528.0,888366243.15
BHARATFORG,2023-12-11,1181.7,1200.5,1175.05,1193.3,1031436.0,1228916234.35
BHARATFORG,2023-12-12,1200.0,1210.9,1180.3,1186.8,874194.0,1046832125.2
BHARATFORG,2023-12-13,1192.8,1198.75,1174.25,1193.85,675591.0,801229985.05
BHARATFORG,2023-12-14,1198.5,1206.0,1188.25,1201.1,593147.0,709204269.25
BHARATFORG,2023-12-15,1202.65,1205.0,1188.0,1196.7,486937.0,582733430.2
BHARATFORG,2023-12-18,1197.6,1215.7,1181.0,1206.8,1027677.0,1233703814.55
BHARATFORG,2023-12-19,1206.8,1230.0,1197.55,1220.9,751405.0,916039920.45
BHARATFORG,2023-12-20,1227.0,1227.0,1149.55,1176.15,1218390.0,1458363789.55
BHARATFORG,2023-12-21,1164.95,1187.5,1153.05,1183.95,717489.0,845182961.3
BHARATFORG,2023-12-22,1188.0,1203.9,1183.15,1201.75,517014.0,618106486.15
BHARATFORG,2023-12-26,1205.05,1230.0,1202.05,1226.95,768606.0,937904392.7
BHARATFORG,2023-12-27,1230.0,1238.5,1204.4,1218.6,878725.0,1072019763.8
BHARATFORG,2023-12-28,1223.55,1249.9,1222.8,1245.65,1803621.0,2236493360.25
BHARATFORG,2023-12-29,1245.0,1247.0,1228.9,1238.35,603888.0,747443331.7
BHARATFORG,2024-01-01,1242.0,1258.0,1233.95,1247.5,609955.0,762111370.95
BHARATFORG,2024-01-02,1255.6,1259.0,1225.55,1241.4,703395.0,870516788.2
BHARATFORG,2024-01-03,1242.0,1244.25,1215.75,1235.95,565828.0,695697354.55
BHARATFORG,2024-01-04,1229.05,1265.1,1219.3,1260.8,872939.0,1087533738.65
BHARATFORG,2024-01-05,1268.0,1270.0,1251.0,1267.05,671381.0,848646260.9
BHARATFORG,2024-01-08,1272.0,1276.35,1248.6,1256.05,1003414.0,1265597471.1
BHARATFORG,2024-01-09,1267.0,1290.0,1262.0,1273.95,1187562.0,1523069634.35
BHARATFORG,2024-01-10,1279.55,1287.0,1255.5,1283.85,731879.0,928663441.55
BHARATFORG,2024-01-11,1285.0,1299.0,1270.3,1274.7,430781.0,553731475.45
BHARATFORG,2024-01-12,1272.0,1275.0,1234.25,1253.2,1262925.0,1577958270.55
BHARATFORG,2024-01-15,1260.0,1264.7,1248.15,1257.4,430152.0,540529921.1
BHARATFORG,2024-01-16,1256.6,1259.05,1221.5,1225.65,568277.0,702092164.65
BHARATFORG,2024-01-17,1225.6,1233.45,1203.25,1206.0,822748.0,1002204396.85
BHARATFORG,2024-01-18,1200.0,1237.5,1186.9,1222.85,1184472.0,1439281491.75
BHARATFORG,2024-01-19,1225.0,1241.4,1221.3,1233.85,409600.0,504524014.05
BHARATFORG,2024-01-20,1238.0,1244.1,1221.45,1223.95,151211.0,186389857.2
BHARATFORG,2024-01-23,1223.95,1232.0,1189.05,1193.45,522523.0,632148128.6
BHARATFORG,2024-01-24,1193.45,1225.0,1180.0,1215.8,495413.0,594183183.05
BHARATFORG,2024-01-25,1226.0,1226.0,1192.05,1200.25,792922.0,952646637.1
BHARATFORG,2024-01-29,1201.1,1250.0,1200.45,1243.65,1842394.0,2267689824.85
BHARATFORG,2024-01-30,1250.0,1256.05,1205.0,1208.9,613893.0,753359062.35
BHARATFORG,2024-01-31,1210.95,1243.95,1204.0,1235.25,892789.0,1098572039.5
BHARATFORG,2024-02-01,1242.0,1245.75,1217.0,1229.55,346050.0,425913912.2
BHARATFORG,2024-02-02,1237.9,1251.95,1231.05,1238.85,570679.0,708390837.0
BHARATFORG,2024-02-05,1245.6,1274.85,1229.55,1271.6,1419072.0,1793189572.15
BHARATFORG,2024-02-06,1284.0,1305.0,1275.25,1285.5,1223155.0,1573074686.5
BHARATFORG,2024-02-07,1286.65,1296.65,1276.0,1285.25,654867.0,841584592.9
BHARATFORG,2024-02-08,1286.0,1295.35,1268.15,1282.3,728305.0,932612976.4
BHARATFORG,2024-02-09,1285.0,1321.25,1272.8,1314.05,1936968.0,2526615976.75
BHARATFORG,2024-02-12,1324.0,1330.0,1116.95,1130.95,7363983.0,8829457907.75
BHARATFORG,2024-02-13,1160.95,1161.0,1063.0,1092.45,6017374.0,6596114960.9
BHARATFORG,2024-02-14,1084.55,1120.9,1074.45,1105.1,2028786.0,2230468393.05
BHARATFORG,2024-02-15,1115.0,1115.4,1094.3,1110.45,856004.0,945955224.95
BHARATFORG,2024-02-16,1121.85,1136.0,1106.35,1133.85,1009339.0,1135836139.4
BHARATFORG,2024-02-19,1150.0,1150.0,1117.0,1124.75,883522.0,994650350.0
BHARATFORG,2024-02-20,1124.9,1125.7,1100.0,1122.55,1337593.0,1487278657.7
BHARATFORG,2024-02-21,1125.9,1142.4,1115.7,1123.3,1137612.0,1285553230.35
BHARATFORG,2024-02-22,1123.4,1135.5,1109.4,1133.05,508795.0,572643313.3
